,ts_code,name,industry,COL_LASTPRICE,concept,circ_mv
0,300748.SZ,金力永磁,元器件,40.77,"稀土磁材, ",16.96亿
1,300313.SZ,天山生物,农业综合,7.69,"赛马, 新疆, 定增破发, 土地流转, ",14.03亿
2,600476.SH,湘邮科技,软件服务,22.97,"智慧物流, 雄安-智慧城市, 北斗导航, 智能制造, 雄安新区, 快递物流, 国产软件, 独角兽, 蚂蚁金服概念股, ",37.0亿
3,300480.SZ,光力科技,电器仪表,17.01,"军工, 军民融合, 定增破发, 半导体, ",17.95亿
4,603906.SH,龙蟠科技,化工原料,15.32,"社保重仓, 石油化工, ",14.3亿
5,002905.SZ,金逸影视,影视音像,31.6,"影视, ",21.24亿
6,603977.SH,国泰集团,化工原料,9.11,"定增破发, 股权转让, 民爆, 高铁轨交, 资产重组, ",16.03亿
7,300671.SZ,富满电子,半导体,25.27,"半导体, 国产芯片, LED, ",8.97亿
8,300169.SZ,天晟新材,塑料,8.11,"高铁轨交, ",20.89亿
9,603189.SH,网达软件,软件服务,16.16,"直播/短视频, 人工智能, 智慧城市, 国产软件, 国产操作系统, 独角兽, ",17.79亿
10,002232.SZ,启明信息,软件服务,10.21,"混改, 央企改革, 物联网, 无人驾驶, 铁总混改, 北斗导航, 工业互联网, 国产操作系统, ",41.22亿
11,603085.SH,天成自控,汽车配件,12.49,"二胎, 汽车零部件, 工业自动化, 智能制造, ",18.42亿
12,300626.SZ,华瑞股份,电气设备,10.13,"兜底式增持, 工业自动化, 智能制造, ",9.49亿
13,600536.SH,中国软件,软件服务,64.11,"中字头, 央企改革, 军工研究所, 军工, 网络安全, 智慧城市, 国产软件, 腾讯概念股, 国产操作系统, ",317.06亿
14,600696.SH,ST岩石,区域地产,7.74,"ST股, 壳公司, ",26.36亿
15,603701.SH,德宏股份,汽车配件,15.46,"汽车零部件, 稀土磁材, ",22.11亿
16,603278.SH,大业股份,钢加工,13.41,"回购, 业绩预增, 轮胎, ",16.08亿
17,300399.SZ,京天利,互联网,14.27,"互联网金融, 国产软件, ",19.13亿
18,002338.SZ,奥普光电,电器仪表,15.69,"中科院系, 军工, 军民融合, 智能制造, 机器视觉, ",
19,603712.SH,七一二,通信设备,22.78,"新进指数成份股, 军工, 军民融合, 北斗导航, 天津国企改革, 高铁轨交, ",83.47亿
20,002593.SZ,日上集团,汽车配件,4.85,"回购, 汽车零部件, 物联网, 装配式建筑, ",22.63亿
21,300192.SZ,科斯伍德,文教休闲,10.14,"教育, 业绩预增, ",16.9亿
22,300475.SZ,聚隆科技,专用机械,13.11,"智能制造, 股权转让, 机器人, ",16.92亿
23,600035.SH,楚天高速,路桥,3.88,"高速公路, 破净股, ",59.24亿
24,002703.SZ,浙江世宝,汽车配件,7.3,"汽车零部件, 无人驾驶, ",40.37亿
25,603499.SH,翔港科技,广告包装,35.05,"包装印刷, 化妆品, ",8.89亿
26,002856.SZ,美芝股份,装修装饰,26.75,"兜底式增持, 高质押率, 国资入股, 装修装饰, ",8.13亿
