,ts_code,symbol,name,industry,COL_LASTPRICE,COL_FITNESS
0,002106.SZ,002106,莱宝高科,元器件,9.12,2294.39
1,600655.SH,600655,豫园股份,百货,10.15,2190.97
2,002643.SZ,002643,万润股份,化工原料,12.7,1889.94
3,603639.SH,603639,海利尔,农药化肥,34.98,1826.82
4,603685.SH,603685,晨丰科技,电气设备,17.45,1713.51
5,600593.SH,600593,大连圣亚,旅游服务,39.8,1681.87
6,603027.SH,603027,千禾味业,食品,24.11,1586.88
7,603899.SH,603899,晨光文具,文教休闲,37.18,1515.3
8,002722.SZ,002722,金轮股份,纺织机械,19.43,1481.49
9,600083.SH,600083,博信股份,建筑施工,18.89,1468.55
10,603908.SH,603908,牧高笛,纺织,27.08,1392.77
11,603861.SH,603861,白云电器,电气设备,12.97,1360.11
12,603517.SH,603517,绝味食品,食品,51.2,1293.22
13,600017.SH,600017,日照港,港口,3.72,1286.7
14,603816.SH,603816,顾家家居,家居用品,61.4,1264.1
15,002461.SZ,002461,珠江啤酒,啤酒,6.77,1234.16
16,002829.SZ,002829,星网宇达,通信设备,23.67,1195.51
17,600729.SH,600729,重庆百货,百货,39.32,1156.04
18,600225.SH,600225,天津松江,区域地产,4.38,1115.07
19,603159.SH,603159,上海亚虹,专用机械,22.43,1103.22
20,000420.SZ,000420,吉林化纤,化纤,3.0,1102.81
21,603738.SH,603738,泰晶科技,元器件,16.9,1082.05
22,002686.SZ,002686,亿利达,专用机械,8.03,1080.13
23,600778.SH,600778,*ST友好,百货,5.8,1078.09
24,600277.SH,600277,亿利洁能,综合类,7.73,1076.73
25,300606.SZ,300606,金太阳,矿物制品,21.87,1075.2
26,000430.SZ,000430,张家界,旅游景点,7.06,1066.73
27,600025.SH,600025,华能水电,水力发电,4.24,1055.34
28,300526.SZ,300526,中潜股份,专用机械,14.22,1038.09
29,002729.SZ,002729,好利来,元器件,30.4,990.28
30,600579.SH,600579,天华院,化工机械,11.15,980.13
31,603067.SH,603067,振华股份,化工原料,10.44,965.05
32,603600.SH,603600,永艺股份,家居用品,10.42,917.42
33,600764.SH,600764,中国海防,通信设备,35.2,898.9
34,002857.SZ,002857,三晖电气,电器仪表,15.13,882.8
35,002135.SZ,002135,东南网架,建筑施工,6.2,868.0
36,300717.SZ,300717,华信新材,塑料,18.22,849.3
37,600249.SH,600249,两面针,日用化工,5.21,839.86
38,603266.SH,603266,天龙股份,塑料,22.21,833.94
39,600004.SH,600004,白云机场,机场,14.7,830.48
40,300375.SZ,300375,鹏翎股份,汽车配件,7.98,803.61
41,600583.SH,600583,海油工程,石油开采,6.59,801.93
42,603326.SH,603326,我乐家居,家居用品,12.49,783.88
43,300307.SZ,300307,慈星股份,纺织机械,6.8,778.87
44,002740.SZ,002740,爱迪尔,服饰,8.71,771.42
45,603536.SH,603536,惠发股份,食品,11.19,746.97
46,601799.SH,601799,星宇股份,汽车配件,61.71,745.56
47,002843.SZ,002843,泰嘉股份,钢加工,17.2,744.3
48,300509.SZ,300509,新美星,专用机械,16.0,737.92
49,603161.SH,603161,科华控股,汽车配件,17.32,731.75
50,603229.SH,603229,奥翔药业,化学制药,15.7,728.72
51,002116.SZ,002116,中国海诚,建筑施工,11.25,716.11
52,600448.SH,600448,华纺股份,纺织,7.6,713.08
53,603138.SH,603138,海量数据,软件服务,26.33,703.95
54,002907.SZ,002907,华森制药,化学制药,23.16,702.1
55,601000.SH,601000,唐山港,港口,3.24,691.47
56,600556.SH,600556,ST慧球,软件服务,8.33,683.73
57,002755.SZ,002755,奥赛康,化学制药,16.59,665.27
58,002327.SZ,002327,富安娜,纺织,9.74,660.48
59,000062.SZ,000062,深圳华强,批发业,22.9,657.73
60,000004.SZ,000004,国农科技,生物制药,21.67,649.07
61,601021.SH,601021,春秋航空,空运,40.92,644.96
62,000978.SZ,000978,桂林旅游,旅游景点,7.02,644.89
63,002373.SZ,002373,千方科技,软件服务,22.06,644.79
64,002582.SZ,002582,好想你,食品,10.33,643.04
65,002004.SZ,002004,华邦健康,化学制药,5.98,638.37
66,002086.SZ,002086,ST东海洋,渔业,5.68,636.88
67,600731.SH,600731,湖南海利,农药化肥,5.98,628.32
68,600287.SH,600287,江苏舜天,商贸代理,6.77,627.93
69,000888.SZ,000888,峨眉山A,旅游景点,7.72,625.66
70,300522.SZ,300522,世名科技,染料涂料,20.71,624.45
71,603797.SH,603797,联泰环保,环境保护,14.8,617.12
72,002878.SZ,002878,元隆雅图,文教休闲,31.7,616.97
73,300344.SZ,300344,太空智造,其他建材,8.33,616.09
74,600565.SH,600565,迪马股份,全国地产,4.34,613.35
75,600993.SH,600993,马应龙,中成药,17.05,610.28
76,300232.SZ,300232,洲明科技,半导体,15.12,605.45
77,300093.SZ,300093,金刚玻璃,玻璃,7.68,592.08
78,603767.SH,603767,中马传动,汽车配件,8.44,591.34
79,600183.SH,600183,生益科技,元器件,13.27,590.22
80,601558.SH,601558,ST锐电,电气设备,1.59,589.57
81,300126.SZ,300126,锐奇股份,轻工机械,6.7,587.94
82,600370.SH,600370,三房巷,纺织,3.86,577.36
83,300616.SZ,300616,尚品宅配,家居用品,100.0,576.81
84,603007.SH,603007,花王股份,建筑施工,10.96,575.06
85,603181.SH,603181,皇马科技,化工原料,23.67,572.85
86,002363.SZ,002363,隆基机械,汽车配件,6.86,568.55
87,000958.SZ,000958,东方能源,火力发电,5.39,565.77
88,600337.SH,600337,美克家居,家居用品,5.76,561.04
89,300470.SZ,300470,日机密封,机械基件,28.03,560.34
90,600882.SH,600882,妙可蓝多,乳制品,9.76,559.17
91,600258.SH,600258,首旅酒店,酒店餐饮,23.0,555.79
92,002507.SZ,002507,涪陵榨菜,食品,31.13,555.5
93,000661.SZ,000661,长春高新,生物制药,311.12,552.92
94,600511.SH,600511,国药股份,医药商业,27.15,552.64
95,300290.SZ,300290,荣科科技,软件服务,10.76,547.62
96,002701.SZ,002701,奥瑞金,广告包装,6.23,547.25
97,600080.SH,600080,金花股份,中成药,8.88,540.94
98,601880.SH,601880,大连港,港口,2.52,525.91
99,300420.SZ,300420,五洋停车,机械基件,7.16,522.49
100,603039.SH,603039,泛微网络,软件服务,106.28,518.43
101,600382.SH,600382,广东明珠,商贸代理,10.18,512.15
102,002698.SZ,002698,博实股份,化工机械,13.61,511.94
103,002059.SZ,002059,云南旅游,旅游景点,7.15,510.72
104,002493.SZ,002493,荣盛石化,化纤,13.83,509.64
105,000014.SZ,000014,沙河股份,全国地产,12.78,507.55
106,001696.SZ,001696,宗申动力,摩托车,7.48,504.9
107,002846.SZ,002846,英联股份,广告包装,13.91,503.63
108,002511.SZ,002511,中顺洁柔,造纸,9.58,501.68
109,603333.SH,603333,尚纬股份,电气设备,8.5,501.43
110,600317.SH,600317,营口港,港口,3.11,497.08
111,002042.SZ,002042,华孚时尚,纺织,7.86,494.15
112,002241.SZ,002241,歌尔股份,元器件,10.79,492.58
113,002514.SZ,002514,宝馨科技,机械基件,7.1,491.7
114,000965.SZ,000965,天保基建,区域地产,4.85,488.34
115,002397.SZ,002397,梦洁股份,纺织,5.66,488.33
116,600787.SH,600787,中储股份,仓储物流,7.37,487.27
117,300257.SZ,300257,开山股份,机械基件,14.8,487.16
118,603871.SH,603871,嘉友国际,仓储物流,54.16,486.4
119,000582.SZ,000582,北部湾港,港口,9.45,485.57
120,600054.SH,600054,黄山旅游,旅游景点,12.04,485.46
121,603823.SH,603823,百合花,染料涂料,21.4,484.54
122,000090.SZ,000090,天健集团,建筑施工,7.56,483.56
123,603421.SH,603421,鼎信通讯,通信设备,29.74,482.76
124,603192.SH,603192,汇得科技,化工原料,35.3,480.63
125,603900.SH,603900,莱绅通灵,服饰,15.68,477.34
126,603289.SH,603289,泰瑞机器,专用机械,12.4,476.78
127,300154.SZ,300154,瑞凌股份,元器件,6.83,476.73
128,601888.SH,601888,中国国旅,旅游服务,70.42,475.25
129,002043.SZ,002043,兔宝宝,其他建材,7.4,473.14
130,002099.SZ,002099,海翔药业,化学制药,7.67,466.88
131,002713.SZ,002713,东易日盛,装修装饰,20.76,466.46
132,600397.SH,600397,*ST安煤,煤炭开采,3.13,459.24
133,000953.SZ,000953,*ST河化,农药化肥,4.49,457.97
134,002449.SZ,002449,国星光电,半导体,14.8,455.21
135,002338.SZ,002338,奥普光电,电器仪表,16.14,454.9
136,002471.SZ,002471,中超控股,电气设备,3.92,452.2
137,603698.SH,603698,航天工程,专用机械,18.82,449.95
138,300138.SZ,300138,晨光生物,食品,7.64,447.98
139,300021.SZ,300021,大禹节水,农业综合,6.92,447.12
140,300723.SZ,300723,一品红,化学制药,43.91,447.12
141,300201.SZ,300201,海伦哲,专用机械,5.76,446.26
142,002568.SZ,002568,百润股份,红黄药酒,16.61,445.05
143,603199.SH,603199,九华旅游,旅游景点,23.16,443.2
144,002306.SZ,002306,*ST云网,酒店餐饮,4.4,443.12
145,002678.SZ,002678,珠江钢琴,文教休闲,7.63,439.04
146,300144.SZ,300144,宋城演艺,旅游景点,23.85,435.99
