,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_RANK_SCORE,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,688613.SH,688613,奥精医疗,医疗保健,102.0,2.0,49.0,149.0,27.95,,0.0
1,605339.SH,605339,南侨食品,食品,39.39,3.0,9.0,109.0,25.02,,0.0
2,001206.SZ,001206,依依股份,造纸,103.42,3.0,9.0,109.0,24.39,,0.0
3,002622.SZ,002622,融钰集团,综合类,5.09,3.0,8.0,108.0,42.75,"陕西省国际信托股份有限公司-陕国投·鑫鑫向荣78号证券投资集合资金信托计划
创隆资产管理有限公司",2.0
4,600327.SH,600327,大东方,汽车服务,7.3,3.0,5.0,105.0,64.59,"招商银行股份有限公司-上证红利交易型开放式指数证券投资基金
中国银行股份有限公司-易方达中证红利交易型开放式指数证券投资基金
中国建设银行股份有限公司-广发中证全指汽车指数型发起式证券投资基金
基本养老保险基金一零零五组合
中国工商银行股份有限公司-富国中证红利指数增强型证券投资基金
基本养老保险基金一零零六组合
上海国际集团资产管理有限公司
中国建设银行股份有限公司-大成中证红利指数证券投资基金",8.0
5,002679.SZ,002679,福建金森,林业,17.03,3.0,4.0,104.0,40.15,,0.0
6,600032.SH,600032,N浙新,新型电力,5.05,1.0,4.0,104.0,10.5,,0.0
7,603025.SH,603025,大豪科技,IT设备,38.81,2.0,4.0,104.0,357.79,,0.0
8,600963.SH,600963,岳阳林纸,造纸,7.79,3.0,3.0,103.0,140.61,,0.0
9,002269.SZ,002269,美邦服饰,服饰,3.89,3.0,3.0,103.0,97.74,"嘉实基金-农业银行-嘉实中证金融资产管理计划
易方达基金-中央汇金资产管理有限责任公司-易方达基金-汇金资管单一资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划",9.0
10,688078.SH,688078,龙软科技,软件服务,28.1,1.0,2.0,102.0,9.58,,0.0
