,ts_code,name,industry,COL_PCT_CHG,COL_LASTPRICE,COL_DAILY_AGGRESSIVE_ACCUMULATION,COL_FLOAT_HOLDERS
0,300722.SZ,新余国科,专用机械,9.9156,62.52,115.21,"上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
中国国际金融香港资产管理有限公司-客户资金2
中国建设银行股份有限公司-国泰中证军工交易型开放式指数证券投资基金"
1,300064.SZ,豫金刚石,矿物制品,17.0163,5.02,113.99,
2,300208.SZ,青岛中程,电气设备,20.0359,13.36,84.8,"宁波梅山保税港区荟金投资管理有限公司-荟金2号私募证券投资基金
宁波梅山保税港区荟金投资管理有限公司-荟金1号私募证券投资基金"
3,300581.SZ,晨曦航空,航空,20.0,28.08,60.84,"中国工商银行股份有限公司-国泰鑫睿混合型证券投资基金
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金"
4,300080.SZ,易成新能,半导体,9.688,6.68,46.94,
5,300763.SZ,锦浪科技,电气设备,10.2775,118.03,45.93,"中国农业银行股份有限公司-广发科创主题3年封闭运作灵活配置混合型证券投资基金
中信银行股份有限公司-中银智能制造股票型证券投资基金
中国工商银行股份有限公司-广发制造业精选混合型证券投资基金
上海浦东发展银行股份有限公司-广发高端制造股票型发起式证券投资基金
中信信托有限责任公司-中信信托锐进58期源乐晟投资集合资金信托计划
西藏源乐晟资产管理有限公司-源乐晟新恒晟私募证券投资基金"
6,002931.SZ,锋龙股份,汽车配件,9.9818,24.13,39.9,"桐庐浙富桐君股权投资基金合伙企业(有限合伙)
桐庐浙富桐君股权投资基金合伙企业(有限合伙)"
7,300129.SZ,泰胜风能,电气设备,9.1176,7.42,38.75,中央汇金资产管理有限责任公司
8,002132.SZ,恒星科技,钢加工,9.887,3.89,35.38,"上海般胜投资管理有限公司-般胜进取1号私募证券投资基金
上海融儒资产管理有限公司-融儒价值2号私募证券投资基金
河南克瑞德资产管理有限公司-恒盈1号私募证券投资基金"
9,300827.SZ,上能电气,电气设备,10.9966,61.37,33.19,"中国农业银行股份有限公司-工银瑞信战略转型主题股票型证券投资基金
交通银行股份有限公司-工银瑞信主题策略混合型证券投资基金
中国农业银行股份有限公司-工银瑞信高端制造行业股票型证券投资基金
中国农业银行股份有限公司-工银瑞信中小盘成长混合型证券投资基金"
10,601865.SH,福莱特,玻璃,10.0,29.92,33.11,"香港中央结算有限公司(陆股通)
全国社保基金一一四组合
香港中央结算有限公司(陆股通)"
11,300298.SZ,三诺生物,医疗保健,14.1431,40.03,27.06,"香港中央结算有限公司(陆股通)
招商银行股份有限公司-睿远成长价值混合型证券投资基金
招商银行股份有限公司-睿远均衡价值三年持有期混合型证券投资基金
中国银行股份有限公司-博时医疗保健行业混合型证券投资基金
中国银行股份有限公司-广发医疗保健股票型证券投资基金"
12,300018.SZ,中元股份,电气设备,11.7737,7.31,23.24,"中央汇金资产管理有限责任公司
中央汇金资产管理有限责任公司"
13,601615.SH,明阳智能,机械基件,10.013,16.92,21.2,"上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
平阳凯天百业股权投资基金管理中心(有限合伙)
香港中央结算有限公司(陆股通)
平阳凯天百业股权投资基金管理中心(有限合伙)
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金"
14,600537.SH,亿晶光电,半导体,10.1266,4.35,20.24,中央汇金资产管理有限责任公司
15,300629.SZ,新劲刚,矿物制品,13.1989,29.76,18.41,广州常彰明资产管理有限公司
16,300650.SZ,太龙照明,电气设备,9.5193,23.01,16.92,华宝信托有限责任公司-华宝-泰隆1号证券投资信托计划
17,601456.SH,国联证券,证券,10.028,19.64,15.67,"香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-万家科创主题3年封闭运作灵活配置混合型证券投资基金
中国工商银行股份有限公司-万家科创板2年定期开放混合型证券投资基金
中国工商银行股份有限公司-申万菱信中证申万证券行业指数分级证券投资基金"
18,300380.SZ,安硕信息,软件服务,10.1835,24.02,10.18,中央汇金资产管理有限责任公司
19,000793.SZ,华闻集团,出版业,10.101,3.27,10.1,"国广环球资产管理有限公司
前海开源基金-浦发银行-渤海国际信托-渤海信托·煦沁聚和1号集合资金信托计划
长信基金-浦发银行-长信-浦发-粤信2号资产管理计划
四川信托有限公司-四川信托·星光5号单一资金信托
方正东亚信托有限责任公司-腾翼投资1号单一资金信托
前海开源基金-浦发银行-前海开源聚和资产管理计划
云南国际信托有限公司-峻茂15号单一资金信托
四川信托有限公司-四川信托·星光3号单一资金信托
香港中央结算有限公司(陆股通)"
20,600109.SH,国金证券,证券,10.0,15.29,10.0,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金
中欧基金-农业银行-中欧中证金融资产管理计划
中国建设银行股份有限公司-华宝中证全指证券公司交易型开放式指数证券投资基金
四川产业振兴发展投资基金有限公司"
21,002118.SZ,紫鑫药业,中成药,10.0,3.74,10.0,上海红樱资产管理有限公司
22,603208.SH,江山欧派,家居用品,10.0047,117.76,10.0,"上海盘京投资管理中心(有限合伙)-盛信2期私募证券投资基金
上海盘京投资管理中心(有限合伙)-盘世2期私募证券投资基金
上海盘京投资管理中心(有限合伙)-盛信1期私募证券投资基金主基金
中国工商银行股份有限公司-汇添富外延增长主题股票型证券投资基金
上海盘京投资管理中心(有限合伙)-盛信2期私募证券投资基金
中信证券-建设银行-中信证券臻选价值成长混合型集合资产管理计划
上海盘京投资管理中心(有限合伙)-盘世2期私募证券投资基金
中国工商银行股份有限公司-汇添富民营活力混合型证券投资基金
上海盘京投资管理中心(有限合伙)-盛信1期私募证券投资基金主基金
中国建设银行股份有限公司-汇添富消费行业混合型证券投资基金"
23,002943.SZ,宇晶股份,机床制造,9.9824,25.01,9.98,中国建设银行股份有限公司-华夏盛世精选混合型证券投资基金
24,000880.SZ,潍柴重机,机械基件,9.9682,10.37,9.97,全国社保基金一一一组合
25,002740.SZ,爱迪尔,服饰,9.9476,6.3,9.95,
