,ts_code,symbol,name,industry,COL_CHG,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,605339.SH,605339,南侨食品,食品,135.8364312267658,40.3,,0.0
1,002679.SZ,002679,福建金森,林业,129.0627687016337,62.81,,0.0
2,300268.SZ,300268,佳沃股份,农业综合,116.01895734597156,30.5,,0.0
3,002280.SZ,002280,联络互动,软件服务,99.65870307167233,103.04,"上海磐耀资产管理有限公司-磐耀源岳定制1号私募证券投资基金
香港中央结算有限公司(陆股通)",2.0
4,002622.SZ,002622,融钰集团,综合类,90.22988505747126,55.61,"创隆资产管理有限公司
陕西省国际信托股份有限公司-陕国投·鑫鑫向荣78号证券投资集合资金信托计划",2.0
5,600327.SH,600327,大东方,汽车服务,88.4836295021461,80.43,"上海国际集团资产管理有限公司
基本养老保险基金一零零五组合
中国银行股份有限公司-易方达中证红利交易型开放式指数证券投资基金
基本养老保险基金一零零六组合
中国建设银行股份有限公司-大成中证红利指数证券投资基金
中国工商银行股份有限公司-富国中证红利指数增强型证券投资基金
中国建设银行股份有限公司-广发中证全指汽车指数型发起式证券投资基金
招商银行股份有限公司-上证红利交易型开放式指数证券投资基金",8.0
6,605186.SH,605186,健麾信息,专用机械,79.31219774314884,11.35,,0.0
7,688078.SH,688078,龙软科技,软件服务,75.0228310502283,13.07,,0.0
8,300339.SZ,300339,润和软件,软件服务,71.6541978387365,159.31,"香港中央结算有限公司(陆股通)
南京国资混改基金有限公司
服务贸易创新发展引导基金(有限合伙)",3.0
9,688097.SH,688097,博众精工,专用机械,67.420814479638,13.7,,0.0
10,600238.SH,600238,海南椰岛,红黄酒,66.59090909090908,97.86,,0.0
11,002386.SZ,002386,天原股份,化工原料,65.55232558139537,88.91,"中国对外经济贸易信托有限公司-外贸信托·华资1号单一资金信托
中央汇金资产管理有限责任公司
浙江银万斯特投资管理有限公司-银万全盈9号私募证券投资基金
中国东方资产管理股份有限公司
浙江银万斯特投资管理有限公司-银万全盈7号私募证券投资基金",5.0
12,688316.SH,688316,青云科技-U,软件服务,62.247891455812244,9.59,"招商银行股份有限公司-东方红睿丰灵活配置混合型证券投资基金(LOF)
中国工商银行股份有限公司-东方红产业升级灵活配置混合型证券投资基金
招商银行股份有限公司-东方红睿元三年定期开放灵活配置混合型发起式证券投资基金
招商银行股份有限公司-万家经济新动能混合型证券投资基金
中国工商银行股份有限公司-东方红中国优势灵活配置混合型证券投资基金
中国工商银行股份有限公司-汇添富科创板2年定期开放混合型证券投资基金
中国农业银行股份有限公司-万家科技创新混合型证券投资基金
招商银行股份有限公司-东方红京东大数据灵活配置混合型证券投资基金",8.0
13,600032.SH,600032,浙江新能,新型电力,61.188118811881196,16.93,,0.0
14,300079.SZ,300079,数码视讯,通信设备,59.950859950859936,82.46,"中国工商银行股份有限公司-易方达中证人工智能主题交易型开放式指数证券投资基金
中国工商银行股份有限公司-国泰中证全指通信设备交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)",3.0
15,002536.SZ,002536,飞龙股份,汽车配件,59.84,47.07,北京厚毅资本管理有限公司-厚毅辰酉二号私募证券投资基金,1.0
16,300077.SZ,300077,国民技术,半导体,58.873239436619706,61.48,,0.0
17,300096.SZ,300096,易联众,软件服务,58.807947019867555,45.14,"西藏五维资产管理有限公司
浙江文熙资产管理有限公司-文熙长荣中证1000多策略1号私募证券投资基金",2.0
18,002667.SZ,002667,鞍重股份,工程机械,57.6771653543307,37.01,"中国对外经济贸易信托有限公司-外贸信托-汇沣19号(好猫2号)结构化证券投资集合资金信托计划
中国对外经济贸易信托有限公司-外贸信托-汇沣12号结构化证券投资集合资金信托计划
陕西省国际信托股份有限公司-陕国投·易泓30号证券投资集合资金信托计划
中国对外经济贸易信托有限公司-外贸信托-汇沣8号结构化证券投资集合资金信托计划",4.0
19,688051.SH,688051,佳华科技,软件服务,53.81657373582005,17.76,中国农业银行-华夏平稳增长混合型证券投资基金,1.0
20,688613.SH,688613,奥精医疗,医疗保健,53.69441277080958,36.93,,0.0
21,600963.SH,600963,岳阳林纸,造纸,52.14963707426019,157.4,,0.0
22,300464.SZ,300464,星徽股份,机械基件,51.59620362381363,51.02,"鹏华基金管理有限公司-社保基金17031组合
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
鹏华基金-北京诚通金控投资有限公司-鹏华基金-诚通金控4号单一资产管理计划
招商银行股份有限公司-鹏华新兴产业混合型证券投资基金
上海娄江投资管理中心(有限合伙)-娄江-元沣一号分级私募投资基金",5.0
23,300614.SZ,300614,百川畅银,环境保护,51.14206128133705,20.64,,0.0
24,603025.SH,603025,大豪科技,IT设备,48.89131225009087,377.61,,0.0
25,300546.SZ,300546,雄帝科技,元器件,47.688060731538975,18.3,深圳市远致富海投资管理有限公司-深圳远致富海并购股权投资基金合伙企业(有限合伙),1.0
26,002502.SZ,002502,鼎龙文化,影视音像,47.20496894409938,39.48,天和思创投资管理有限公司-天和18号私募证券投资基金,1.0
27,000158.SZ,000158,常山北明,纺织,44.70899470899472,172.14,香港中央结算有限公司(陆股通),1.0
28,605369.SH,605369,拱东医疗,医疗保健,44.63768115942028,27.94,"上海盘京投资管理中心(有限合伙)-盘京瀛选1号私募证券投资基金
上海盘京投资管理中心(有限合伙)-盘京天道7期私募证券投资基金",2.0
29,600906.SH,600906,财达证券,证券,44.27217915590009,83.75,,0.0
30,002269.SZ,002269,美邦服饰,服饰,43.986254295532646,105.27,"广发基金-农业银行-广发中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
易方达基金-中央汇金资产管理有限责任公司-易方达基金-汇金资管单一资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划",9.0
31,603348.SH,603348,文灿股份,汽车配件,43.97905759162302,83.06,"中国光大银行股份有限公司-中欧新动力股票型证券投资基金(LOF)
兴业银行股份有限公司-东吴兴享成长混合型证券投资基金
中国建设银行股份有限公司-融通新能源汽车主题精选灵活配置混合型证券投资基金
中国工商银行-宝盈泛沿海区域增长混合型证券投资基金
中国农业银行股份有限公司-宝盈策略增长混合型证券投资基金
中国工商银行-东吴嘉禾优势精选混合型开放式证券投资基金
国寿安保基金-建设银行-国寿安保-AMP Capital积极型中国股票投资组合资产管理计划",7.0
