,ts_code,symbol,name,industry,COL_LASTPRICE,COL_FITNESS
0,600234.SH,600234,*ST山水,文教休闲,8.42,1662.53
1,603156.SH,603156,养元饮品,软饮料,37.0,321.39
2,600363.SH,600363,联创光电,元器件,11.3,292.63
3,603027.SH,603027,千禾味业,食品,20.08,263.17
4,600712.SH,600712,南宁百货,百货,5.17,256.93
5,300208.SZ,300208,青岛中程,电气设备,7.54,254.52
6,600259.SH,600259,广晟有色,小金属,43.68,234.48
7,300612.SZ,300612,宣亚国际,广告包装,20.95,225.61
8,300134.SZ,300134,大富科技,通信设备,15.11,209.62
9,000506.SZ,000506,中润资源,黄金,4.2,205.15
10,603232.SH,603232,格尔软件,软件服务,25.7,202.46
11,002074.SZ,002074,国轩高科,电气设备,13.9,201.17
12,002395.SZ,002395,双象股份,塑料,22.23,195.7
13,600251.SH,600251,冠农股份,农业综合,7.18,192.69
14,600459.SH,600459,贵研铂业,小金属,18.21,189.35
15,600739.SH,600739,辽宁成大,商贸代理,14.17,187.21
16,300770.SZ,300770,新媒股份,影视音像,92.05,182.39
17,300435.SZ,300435,中泰股份,机械基件,15.55,178.81
18,300384.SZ,300384,三联虹普,纺织机械,18.1,177.89
19,002731.SZ,002731,萃华珠宝,服饰,18.71,171.5
20,300190.SZ,300190,维尔利,环境保护,6.97,169.82
21,603607.SH,603607,京华激光,造纸,21.59,166.65
22,600675.SH,600675,中华企业,区域地产,6.51,166.08
23,300352.SZ,300352,北信源,软件服务,6.72,164.98
24,002522.SZ,002522,浙江众成,塑料,6.96,164.25
25,603908.SH,603908,牧高笛,纺织,27.96,156.24
26,300603.SZ,300603,立昂技术,通信设备,33.0,156.04
27,300494.SZ,300494,盛天网络,互联网,11.91,153.34
28,600725.SH,600725,ST云维,焦炭加工,3.25,147.3
29,300678.SZ,300678,中科信息,软件服务,25.1,140.92
30,603617.SH,603617,君禾股份,专用机械,17.74,139.06
31,002813.SZ,002813,路畅科技,汽车配件,30.69,139.05
32,000677.SZ,000677,恒天海龙,化纤,3.67,138.24
33,603686.SH,603686,龙马环卫,专用机械,16.53,134.36
34,002606.SZ,002606,大连电瓷,电气设备,5.99,132.95
35,600305.SH,600305,恒顺醋业,食品,16.38,132.11
36,300339.SZ,300339,润和软件,软件服务,13.64,130.79
37,002636.SZ,002636,金安国纪,元器件,10.31,130.67
38,000593.SZ,000593,大通燃气,供气供热,6.99,129.92
39,300142.SZ,300142,沃森生物,生物制药,27.0,129.58
40,300576.SZ,300576,容大感光,染料涂料,17.78,128.71
41,601858.SH,601858,中国科传,出版业,13.9,127.8
42,600490.SH,600490,鹏欣资源,铜,5.28,124.5
43,300630.SZ,300630,普利制药,化学制药,54.01,123.06
44,600819.SH,600819,耀皮玻璃,玻璃,5.4,121.54
45,603038.SH,603038,华立股份,装修装饰,14.72,121.02
46,002882.SZ,002882,金龙羽,电气设备,13.49,120.92
47,600540.SH,600540,新赛股份,种植业,5.63,120.16
48,002387.SZ,002387,维信诺,元器件,13.36,119.69
49,002333.SZ,002333,*ST罗普,铝,4.59,118.91
50,603222.SH,603222,济民制药,化学制药,40.7,118.08
51,603696.SH,603696,安记食品,食品,10.01,117.43
52,300608.SZ,300608,思特奇,软件服务,25.06,117.21
53,002130.SZ,002130,沃尔核材,电气设备,5.4,117.1
54,000803.SZ,000803,金宇车城,电气设备,17.7,114.7
55,002716.SZ,002716,金贵银业,小金属,7.39,114.16
56,300198.SZ,300198,纳川股份,塑料,4.15,112.22
57,600313.SH,600313,农发种业,种植业,4.51,111.99
58,000777.SZ,000777,中核科技,机械基件,14.06,111.77
59,600095.SH,600095,哈高科,区域地产,5.62,111.15
60,002149.SZ,002149,西部材料,小金属,9.24,110.76
61,600936.SH,600936,广西广电,影视音像,4.91,110.3
62,000671.SZ,000671,阳光城,区域地产,6.57,110.15
63,000911.SZ,000911,*ST南糖,食品,6.18,109.66
64,600311.SH,600311,荣华实业,黄金,4.98,109.65
65,600367.SH,600367,红星发展,化工原料,8.81,109.4
66,300602.SZ,300602,飞荣达,元器件,25.26,106.85
67,000831.SZ,000831,五矿稀土,小金属,17.4,106.11
68,300560.SZ,300560,中富通,通信设备,24.09,105.83
69,002869.SZ,002869,金溢科技,通信设备,31.5,104.83
70,603299.SH,603299,苏盐井神,化工原料,7.07,103.4
71,603520.SH,603520,司太立,化学制药,31.29,101.67
72,002167.SZ,002167,东方锆业,小金属,7.53,101.6
73,600766.SH,600766,园城黄金,黄金,9.33,100.58
74,300592.SZ,300592,华凯创意,软件服务,11.18,97.58
75,603787.SH,603787,新日股份,摩托车,14.38,96.54
76,603738.SH,603738,泰晶科技,元器件,16.6,96.35
77,300087.SZ,300087,荃银高科,种植业,10.15,96.22
78,600882.SH,600882,妙可蓝多,乳制品,10.49,95.9
79,002077.SZ,002077,大港股份,区域地产,8.37,95.42
80,002641.SZ,002641,永高股份,塑料,4.22,95.3
81,002237.SZ,002237,恒邦股份,黄金,12.4,95.24
82,603619.SH,603619,中曼石油,石油开采,18.52,94.6
83,000657.SZ,000657,中钨高新,小金属,7.5,94.48
84,600809.SH,600809,山西汾酒,白酒,59.32,94.13
85,300565.SZ,300565,科信技术,通信设备,14.94,93.41
86,002827.SZ,002827,高争民爆,化工原料,16.86,93.27
87,600707.SH,600707,彩虹股份,元器件,5.22,92.61
88,601969.SH,601969,海南矿业,普钢,5.96,92.33
89,300451.SZ,300451,创业慧康,软件服务,21.65,91.47
90,300392.SZ,300392,腾信股份,互联网,7.75,89.87
91,300018.SZ,300018,中元股份,电气设备,6.32,89.46
92,002425.SZ,002425,凯撒文化,互联网,6.23,89.4
93,600515.SH,600515,海航基础,全国地产,5.04,89.34
94,300777.SZ,300777,中简科技,化纤,41.22,87.68
95,300532.SZ,300532,今天国际,软件服务,15.77,87.01
96,002159.SZ,002159,三特索道,旅游服务,16.87,86.95
97,002271.SZ,002271,东方雨虹,其他建材,20.52,86.91
98,300143.SZ,300143,星普医科,医疗保健,8.17,86.81
99,300071.SZ,300071,华谊嘉信,广告包装,3.37,86.02
100,601212.SH,601212,白银有色,铜,4.61,85.42
101,002721.SZ,002721,金一文化,服饰,6.06,85.24
102,600108.SH,600108,亚盛集团,农业综合,3.76,84.23
103,000603.SZ,000603,盛达矿业,铅锌,10.83,83.51
104,603388.SH,603388,元成股份,建筑施工,11.85,82.82
105,002249.SZ,002249,大洋电机,电气设备,4.57,82.73
106,002010.SZ,002010,传化智联,仓储物流,8.15,82.49
107,002908.SZ,002908,德生科技,元器件,13.83,81.96
108,300311.SZ,300311,任子行,软件服务,7.59,81.74
109,002695.SZ,002695,煌上煌,食品,13.91,81.3
110,600281.SH,600281,太化股份,化工原料,4.93,79.96
111,603516.SH,603516,淳中科技,通信设备,25.04,79.85
112,002098.SZ,002098,浔兴股份,服饰,6.17,79.72
113,300513.SZ,300513,恒实科技,软件服务,25.85,79.46
114,000505.SZ,000505,京粮控股,食品,6.99,78.71
115,600466.SH,600466,蓝光发展,区域地产,6.26,78.58
116,601699.SH,601699,潞安环能,煤炭开采,8.27,78.21
117,300579.SZ,300579,数字认证,软件服务,27.8,78.19
118,300469.SZ,300469,信息发展,软件服务,23.4,78.17
119,002467.SZ,002467,二六三,电信运营,6.55,77.95
120,000863.SZ,000863,三湘印象,区域地产,5.55,77.85
121,600061.SH,600061,国投资本,证券,14.14,77.7
122,603501.SH,603501,韦尔股份,半导体,49.67,77.21
123,600031.SH,600031,三一重工,工程机械,12.9,77.17
124,000962.SZ,000962,东方钽业,小金属,8.48,76.5
125,000426.SZ,000426,兴业矿业,铅锌,5.34,76.48
126,002205.SZ,002205,国统股份,其他建材,19.03,76.19
127,300595.SZ,300595,欧普康视,医疗保健,37.75,75.7
128,600185.SH,600185,格力地产,区域地产,4.86,75.7
129,600392.SH,600392,盛和资源,小金属,12.1,75.67
130,000612.SZ,000612,焦作万方,铝,5.84,74.55
131,002769.SZ,002769,普路通,仓储物流,10.06,74.28
132,300659.SZ,300659,中孚信息,软件服务,38.2,73.56
133,300588.SZ,300588,熙菱信息,软件服务,12.05,73.15
134,002250.SZ,002250,联化科技,化工原料,10.99,72.94
135,002783.SZ,002783,凯龙股份,化工原料,13.14,72.86
136,600478.SH,600478,科力远,元器件,5.78,72.21
137,002115.SZ,002115,三维通信,互联网,12.49,71.92
138,002830.SZ,002830,名雕股份,装修装饰,15.53,71.86
139,002427.SZ,002427,*ST尤夫,化纤,14.99,71.65
140,000975.SZ,000975,银泰资源,铅锌,12.7,71.54
141,600549.SH,600549,厦门钨业,小金属,15.08,70.75
142,601155.SH,601155,新城控股,区域地产,38.84,70.62
143,002192.SZ,002192,融捷股份,专用机械,21.08,70.04
144,002155.SZ,002155,湖南黄金,黄金,8.89,69.87
