,ts_code,symbol,name,industry,COL_CONTINUOUS_LIMIT,COL_LASTPRICE,concept,circ_mv
0,601038.SH,601038,一拖股份,农用机械,7.0,11.87,"央企改革, 乡村振兴, 债转股-AMC, 农机, 垃圾分类, ",70.5亿
1,300782.SZ,300782,卓胜微,元器件,5.0,81.84,,20.46亿
2,601330.SH,601330,绿色动力,环境保护,5.0,15.74,"固废处理, 环保, 垃圾分类, ",40.24亿
3,300023.SZ,300023,宝德股份,专用机械,5.0,9.5,"油服, 页岩气, 工业自动化, 智能制造, 壳公司, 强势人气股, ",13.72亿
4,300362.SZ,300362,天翔环境,环境保护,4.0,4.35,"环保, 污水处理, 股权转让, 资产重组, 壳公司, ",13.69亿
5,603106.SH,603106,恒银金融,电脑设备,4.0,13.46,"雄安-金融, 雄安新区, 互联网金融, 区块链, 国产操作系统, 无人银行, ",22.81亿
6,300371.SZ,300371,汇中股份,电器仪表,3.0,13.66,"物联网, 智能仪表, 京津冀, ",14.71亿
7,300210.SZ,300210,森远股份,专用机械,3.0,5.32,"雄安-建材, 3D打印, 智能制造, 雄安新区, 雄安-工程基建, 壳公司, 垃圾分类, ",21.29亿
8,300029.SZ,300029,天龙光电,专用机械,3.0,8.01,"光伏, 壳公司, ",16.02亿
9,300105.SZ,300105,龙源技术,电器仪表,3.0,5.91,"电改, 央企改革, 大气治理, 环保, ",30.33亿
10,002645.SZ,002645,华宏科技,专用机械,3.0,8.83,"稀土磁材, 垃圾分类, ",
11,603863.SH,603863,松炀资源,造纸,2.0,17.34,,8.93亿
12,002848.SZ,002848,高斯贝尔,通信设备,2.0,15.4,"5G, 被动元件, 家电, 黑色家电, ",13.49亿
13,300594.SZ,300594,朗进科技,运输设备,2.0,33.14,,7.37亿
14,300536.SZ,300536,农尚环境,建筑施工,2.0,11.17,"园林, PPP, 高送转-填权, ",11.94亿
15,600075.SH,600075,新疆天业,化工原料,2.0,5.76,"烧碱, PVC, 一带一路, 破净股, 新疆, 农机, 新疆国企改革, ",56.02亿
16,600540.SH,600540,新赛股份,种植业,2.0,6.74,"棉花, 新疆, 农垦, 新疆国企改革, 农业种植, 股权转让, ",31.74亿
17,002237.SZ,002237,恒邦股份,黄金,2.0,16.37,"股权转让, 黄金, ",139.42亿
18,603819.SH,603819,神力股份,电气设备,1.0,14.43,"回购, 风电, ",11.23亿
19,600086.SH,600086,东方金钰,服饰,1.0,4.86,"高质押率, 智能制造, 股权转让, 资产重组, 机器人, 黄金, 强势人气股, ",51.36亿
20,600212.SH,600212,江泉实业,综合类,1.0,4.51,"壳公司, ",23.08亿
21,600988.SH,600988,赤峰黄金,黄金,1.0,6.35,"内蒙古, 有色-锌, 有色金属, 人民币贬值受益, 资产重组, 黄金, ",90.58亿
22,600766.SH,600766,园城黄金,黄金,1.0,10.49,"资产重组, 壳公司, 黄金, ",23.49亿
23,603738.SH,603738,泰晶科技,元器件,1.0,19.43,"被动元件, 华为产业链, ",11.42亿
24,600547.SH,600547,山东黄金,黄金,1.0,44.5,"MSCI, 债转股-AMC, 山东国企改革, 人民币贬值受益, 黄金, ",645.92亿
25,600639.SH,600639,浦东金桥,园区开发,1.0,15.9,"电改, 房地产, 上海国企改革, 自贸区, 自由贸易港, 上海自由贸易港, 创投, ",135.19亿
26,300768.SZ,300768,迪普科技,软件服务,1.0,41.47,"次新股, 网络安全, 国产操作系统, ",16.59亿
27,600284.SH,600284,浦东建设,建筑施工,1.0,7.81,"国家队重仓, 大基建, 环杭州湾大湾区, 上海国企改革, 自贸区, 自由贸易港, 上海自由贸易港, 创投, ",75.78亿
28,000035.SZ,000035,中国天楹,环境保护,1.0,5.97,"固废处理, 环保, 资产重组, 垃圾分类, ",76.48亿
29,300726.SZ,300726,宏达电子,元器件,1.0,23.31,"密集调研, 5G, 被动元件, 华为产业链, 军工, 军民融合, 半导体, ",25.28亿
30,300460.SZ,300460,惠伦晶体,元器件,1.0,11.0,"被动元件, 股权转让, 智慧安防, ",18.51亿
31,300436.SZ,300436,广生堂,化学制药,1.0,27.3,"民营医院, 医药, 创新药, 化学药, 基因测序, 独角兽, ",30.68亿
32,002090.SZ,002090,金智科技,软件服务,1.0,12.76,"密集调研, 华为产业链, 社保重仓, 信托, 储能, 高送转-填权, 智能制造, 智慧城市, 独角兽, 机器人, 垃圾分类, ",49.6亿
33,300267.SZ,300267,尔康制药,化学制药,1.0,4.98,"高质押率, 医药, 化学药, 工业大麻, ",67.59亿
34,300218.SZ,300218,安利股份,塑料,1.0,8.29,"体育产业, ",17.93亿
35,300192.SZ,300192,科斯伍德,文教休闲,1.0,10.24,"教育, 业绩预增, ",17.07亿
36,300116.SZ,300116,坚瑞沃能,电气设备,1.0,1.87,"储能, 锂电池, 燃料电池, 新能源汽车, 低价股, ",24.2亿
37,300004.SZ,300004,南风股份,电气设备,1.0,4.86,"核电, 破净股, 3D打印, 智能制造, 壳公司, ",18.79亿
38,002945.SZ,002945,华林证券,证券,1.0,21.45,"券商, ",57.91亿
39,002939.SZ,002939,长城证券,证券,1.0,16.25,"券商, 央企改革, ",50.43亿
40,002667.SZ,002667,鞍重股份,工程机械,1.0,8.09,"壳公司, ",13.26亿
41,002591.SZ,002591,恒大高新,化工原料,1.0,8.64,"PCB板, 回购, 腾讯概念股, 创投, 垃圾分类, ",16.11亿
42,002416.SZ,002416,爱施德,电器连锁,1.0,5.86,"华为产业链, 小米概念股, 彩票, 苹果产业链, 国资入股, ",68.75亿
43,002199.SZ,002199,东晶电子,元器件,1.0,15.41,"被动元件, 电竞, 游戏, 壳公司, ",37.51亿
44,300414.SZ,300414,中光防雷,元器件,1.0,12.5,"5G, 军工, 军民融合, 高送转-填权, 资产重组, ",37.41亿
