,ts_code,name,industry,COL_LASTPRICE,concept,circ_mv
0,002481.SZ,双塔食品,食品,6.28,"海底捞概念股, 业绩预增, 保健品, 食品, 山东国企改革, 燃料乙醇, 人造肉, ",69.53亿
1,600127.SH,金健米业,农业综合,5.29,"乡村振兴, 食品, 湖南国企改革, 乳业（奶粉）, ",33.95亿
2,300488.SZ,恒锋工具,机械基件,36.94,"高送转, ",11.35亿
3,000713.SZ,丰乐种业,种植业,9.95,"农药, 安徽国企改革, 转基因, 乡村振兴, 业绩预增, 农业种植, 人造肉, ",29.74亿
4,600095.SH,哈高科,区域地产,6.26,"雄安-园林环保, 雄安新区, 壳公司, 人造肉, ",22.62亿
5,603336.SH,宏辉果蔬,农业综合,21.71,"农业种植, 苹果期货, ",14.91亿
6,603222.SH,济民制药,化学制药,36.87,"民营医院, 海南自由贸易港, 医疗器械, 自贸区, 自由贸易港, ",117.98亿
7,600469.SH,风神股份,汽车配件,6.0,"央企改革, 回购, 重卡, 轮胎, ",33.74亿
8,002041.SZ,登海种业,种植业,7.68,"转基因, 乡村振兴, 农业种植, 人造肉, ",67.11亿
9,300123.SZ,亚光科技,船舶,16.12,"5G, 回购, 业绩预增, 军工, 军民融合, 高送转, 半导体, 股权转让, 国产芯片, 智慧安防, ",49.52亿
10,000043.SZ,中航善达,房产服务,12.18,"央企改革, 军工研究所, 业绩预增, 军工, 房地产, 复牌股, ",81.22亿
11,300238.SZ,冠昊生物,医疗保健,24.02,"健康中国, 脑科学, 医药, 创新药, 医疗器械, 创投, ",58.88亿
12,300640.SZ,德艺文创,文教休闲,14.19,"人民币贬值受益, 高送转, 家具家居, ",7.32亿
13,002910.SZ,庄园牧场,乳制品,17.1,"食品, 乳业（奶粉）, ",12.67亿
14,603299.SH,苏盐井神,化工原料,7.29,"调味品, 食品, 定增破发, 资产重组, ",40.78亿
15,300069.SZ,金利华电,电气设备,17.11,"特高压, 燃料电池, 影视, ",15.81亿
16,300353.SZ,东土科技,通信设备,15.44,"军工, 军民融合, 兜底式增持, 物联网, 大数据, 工业互联网, 半导体, 智慧城市, 国产芯片, 国产操作系统, ",54.29亿
17,600300.SH,维维股份,软饮料,3.8,"回购, 饮料, 食品, 人造肉, ",63.54亿
18,603777.SH,来伊份,食品,15.44,"大消费, 回购, 新零售, 食品, 休闲食品, 进口博览会, 人造肉, ",17.08亿
19,002164.SZ,宁波东力,电气设备,4.64,"风电, 定增破发, ",20.24亿
20,300119.SZ,瑞普生物,生物制药,22.5,"动物保健, ",43.34亿
21,002102.SZ,ST冠福,化学制药,2.64,"医药, 化学药, 维生素, 低价股, 股权转让, ST股, ",56.76亿
22,300563.SZ,神宇股份,通信设备,32.2,"5G, ",10.33亿
23,603233.SH,大参林,医药商业,52.58,"健康中国, 新进指数成份股, 医药商业, 医药, ",33.73亿
24,603586.SH,金麒麟,汽车配件,17.53,"回购, 汽车零部件, 高铁轨交, ",16.56亿
25,002698.SZ,博实股份,化工机械,14.32,"业绩预增, 智能制造, 医疗器械, 高送转, 高校系, 机器人, ",77.96亿
26,600132.SH,重庆啤酒,啤酒,40.03,"啤酒, ",193.73亿
27,000659.SZ,珠海中富,广告包装,3.63,"粤港澳大湾区, 举牌股, 包装印刷, ",46.67亿
28,000885.SZ,城发环境,公路,10.83,"高速公路, 固废处理, 河南自贸区, PPP, 环保, 自贸区, ",53.76亿
29,600587.SH,新华医疗,医疗保健,16.6,"民营医院, 山东国企改革, 医疗器械, ",66.98亿
30,002555.SZ,三七互娱,互联网,14.45,"MSCI, 回购, 定增破发, VR&AR, 游戏, 手游, 动漫, ",230.08亿
31,002127.SZ,南极电商,互联网,12.65,"MSCI, 社保重仓, 回购, 新零售, 业绩预增, ",239.87亿
32,603398.SH,邦宝益智,文教休闲,15.59,"二胎, 人民币贬值受益, 资产重组, 动漫, ",33.0亿
33,000963.SZ,华东医药,化学制药,36.2,"MSCI, 健康中国, 医药商业, 医药, 中药, 创新药, 化学药, 医疗器械, ",527.86亿
