,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_RANK_SCORE,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,003037.SZ,003037,三和管桩,水泥,13.86,2.0,8.0,108.0,9.42,,0.0
1,600916.SH,600916,中国黄金,黄金,10.53,3.0,8.0,108.0,18.95,,0.0
2,601015.SH,601015,陕西黑猫,焦炭加工,10.68,2.0,7.0,107.0,174.06,长城(天津)股权投资基金管理有限责任公司-长城国泰-高端装备并购契约型私募投资基金,1.0
3,605337.SH,605337,李子园,乳制品,38.42,3.0,7.0,107.0,14.87,,0.0
4,605077.SH,605077,华康股份,食品,89.97,3.0,6.0,106.0,26.22,,0.0
5,000711.SZ,000711,京蓝科技,软件服务,2.74,3.0,5.0,105.0,22.52,华润深国投信托有限公司-华润信托·开元3号集合资金信托计划,1.0
6,002532.SZ,002532,天山铝业,铝,10.11,2.0,5.0,105.0,43.17,"中国工商银行股份有限公司-万家科创板2年定期开放混合型证券投资基金
中国建设银行股份有限公司-万家精选混合型证券投资基金",2.0
7,003038.SZ,003038,鑫铂股份,铝,28.64,2.0,5.0,105.0,7.62,,0.0
8,600722.SH,600722,金牛化工,化工原料,5.68,3.0,4.0,104.0,38.64,,0.0
9,002378.SZ,002378,章源钨业,小金属,6.29,3.0,3.0,103.0,57.56,,0.0
10,600997.SH,600997,开滦股份,煤炭开采,8.21,3.0,3.0,103.0,130.36,"中融中证煤炭指数分级证券投资基金
中央汇金资产管理有限责任公司
招商中证煤炭等权指数分级证券投资基金
华宝标普中国A股红利机会指数证券投资基金(LOF)
中国信达资产管理股份有限公司",5.0
11,600392.SH,600392,盛和资源,小金属,22.86,3.0,3.0,103.0,401.23,香港中央结算有限公司(陆股通),1.0
12,000488.SZ,000488,晨鸣纸业,造纸,11.23,2.0,3.0,103.0,186.35,"全国社保基金四一八组合
中央汇金资产管理有限责任公司
基本养老保险基金一二零八组合
中信证券股份有限公司-社保基金1106组合",4.0
13,603399.SH,603399,吉翔股份,小金属,4.33,3.0,3.0,103.0,22.0,"日照汇银股权投资基金管理合伙企业(有限合伙)
上海天倚道投资管理有限公司-天倚道昕弘成长5号私募证券投资基金
温州德裕资产管理有限公司-德裕钱江一号证券私募投资基金
杭州太乙投资管理有限公司-太乙多策略1号私募证券投资基金
温州德裕资产管理有限公司-德裕价值7号私募证券投资基金
上海天倚道投资管理有限公司-天倚道昕弘成长7号私募证券投资基金
华融融达期货-陕国投·聚宝盆66号证券投资集合资金信托计划-华信金玉一号定向资产管理计划
上海具力资产管理有限公司-具力进取6号私募证券投资基金",8.0
14,600066.SH,600066,宇通客车,汽车整车,15.68,2.0,2.0,102.0,347.15,"易方达基金管理有限公司-社保基金1104组合
Avanda投资管理私人有限公司-Avanda亚洲优势母基金(交易所)
中国银行股份有限公司-易方达中小盘混合型证券投资基金
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
香港中央结算有限公司(陆股通)",5.0
15,002846.SZ,002846,英联股份,广告包装,16.65,2.0,2.0,102.0,23.07,,0.0
16,000963.SZ,000963,华东医药,化学制药,32.9,2.0,2.0,102.0,575.68,"基本养老保险基金八零七组合
嘉实基金-建设银行-中国人寿-中国人寿委托嘉实基金股票型组合
中国银行股份有限公司-嘉实3年封闭运作战略配售灵活配置混合型证券投资基金(LOF)
全国社保基金一零六组合
基本养老保险基金一五零四一组合
香港中央结算有限公司(陆股通)",6.0
17,600589.SH,600589,广东榕泰,塑料,2.88,2.0,2.0,102.0,20.28,,0.0
18,601168.SH,601168,西部矿业,铜,16.64,2.0,2.0,102.0,396.53,"上海高毅资产管理合伙企业(有限合伙)-高毅-晓峰1号睿远证券投资基金
海通资管-民生-海通海汇系列-星石1号集合资产管理计划
上海高毅资产管理合伙企业(有限合伙)-高毅晓峰2号致信基金
中央汇金资产管理有限责任公司
中国对外经济贸易信托有限公司-外贸信托-高毅晓峰鸿远集合资金信托计划",5.0
19,605006.SH,605006,山东玻纤,玻璃,11.95,2.0,2.0,102.0,11.95,,0.0
20,000676.SZ,000676,智度股份,互联网,5.09,2.0,2.0,102.0,52.08,"银河资本-浙商银行-银河资本-鑫鑫一号资产管理计划
香港中央结算有限公司(陆股通)",2.0
21,688365.SH,688365,光云科技,软件服务,25.69,1.0,2.0,102.0,9.17,上海万丰友方投资管理有限公司-万丰友方贯富8号私募证券投资基金,1.0
22,688070.SH,688070,纵横股份,航空,50.0,1.0,14.0,14.0,8.99,,0.0
23,000892.SZ,000892,欢瑞世纪,影视音像,3.46,2.0,4.0,4.0,18.62,全国社保基金一一八组合,1.0
24,000545.SZ,000545,金浦钛业,化工原料,2.9,2.0,2.0,2.0,27.82,,0.0
25,000710.SZ,000710,贝瑞基因,医疗保健,43.39,1.0,2.0,2.0,129.1,"招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金(LOF)
招商银行股份有限公司-兴全合润分级混合型证券投资基金
兴业银行股份有限公司-兴全趋势投资混合型证券投资基金
香港中央结算有限公司(陆股通)",4.0
