,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,688590.SH,688590,新致软件,软件服务,25.7,1.0,15.0,9.51,,0.0
1,605266.SH,605266,健之佳,医药商业,169.05,3.0,9.0,22.4,,0.0
2,605258.SH,605258,协和电子,元器件,50.92,3.0,7.0,11.2,,0.0
3,000798.SZ,000798,中水渔业,渔业,11.38,1.0,6.0,36.35,,0.0
4,605183.SH,605183,确成股份,化工原料,22.78,2.0,5.0,11.1,,0.0
5,600844.SH,600844,丹化科技,化工原料,4.26,1.0,5.0,35.05,财通基金-工商银行-富春定增1021号资产管理计划,1.0
6,600191.SH,600191,华资实业,食品,6.75,1.0,5.0,32.73,,0.0
7,605376.SH,605376,N博迁,小金属,16.83,1.0,4.0,11.01,,0.0
8,002636.SZ,002636,金安国纪,元器件,12.19,3.0,4.0,88.15,香港中央结算有限公司(陆股通),1.0
9,002196.SZ,002196,方正电机,纺织机械,8.44,1.0,4.0,34.97,"红塔资产-浙商银行-红塔资产鑫瑞1号资产管理计划
上海长风汇信股权投资基金管理有限公司-上海长风汇信股权投资中心(有限合伙)",2.0
10,003022.SZ,003022,N联泓,化工原料,16.5,1.0,4.0,24.31,,0.0
11,600257.SH,600257,大湖股份,渔业,6.05,2.0,3.0,29.11,,0.0
12,002321.SZ,002321,华英农业,农业综合,4.45,2.0,3.0,23.63,,0.0
13,600746.SH,600746,江苏索普,化工原料,8.24,1.0,3.0,25.1,,0.0
14,600509.SH,600509,天富能源,火力发电,4.75,2.0,2.0,54.69,"博时基金-农业银行-博时中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
中央汇金资产管理有限责任公司",4.0
15,600559.SH,600559,老白干酒,白酒,22.65,2.0,2.0,198.58,"北京航天产业投资基金(有限合伙)
香港中央结算有限公司(陆股通)
鹏华基金-工商银行-鹏华基金增发精选1号资产管理计划
汇添富基金-工商银行-汇添富-定增盛世添富牛37号资产管理计划
中国银行股份有限公司-招商中证白酒指数分级证券投资基金",5.0
16,002612.SZ,002612,朗姿股份,服饰,15.98,2.0,2.0,41.77,"广东逸信基金管理有限公司-逸信汇富1号朗姿股份私募投资基金
中原信托有限公司-金融产品投资20160303号单一资金信托
江苏中韩晨晖朗姿股权投资基金(有限合伙)",3.0
17,601717.SH,601717,郑煤机,汽车配件,11.72,2.0,2.0,174.54,"香港中央结算有限公司(陆股通)
河南资产管理有限公司
中央汇金资产管理有限责任公司",3.0
18,603025.SH,603025,大豪科技,IT设备,9.56,2.0,2.0,87.79,香港中央结算有限公司(陆股通),1.0
19,600800.SH,600800,天津磁卡,综合类,5.64,2.0,2.0,34.46,,0.0
20,600237.SH,600237,铜峰电子,元器件,5.45,2.0,2.0,30.76,铜陵市铜鑫先进结构材料产业纾困发展基金合伙企业(有限合伙),1.0
21,002245.SZ,002245,澳洋顺昌,仓储物流,11.37,2.0,2.0,103.9,,0.0
22,000633.SZ,000633,合金投资,综合类,5.23,2.0,2.0,20.14,,0.0
23,000558.SZ,000558,莱茵体育,文教休闲,3.37,1.0,1.0,43.42,,0.0
24,000869.SZ,000869,张裕A,红黄酒,42.81,1.0,1.0,194.13,中央汇金资产管理有限责任公司,1.0
25,600295.SH,600295,鄂尔多斯,小金属,10.86,1.0,1.0,70.87,香港中央结算有限公司(陆股通),1.0
26,603390.SH,603390,通达电气,汽车配件,13.13,1.0,1.0,16.88,,0.0
27,603290.SH,603290,斯达半导,半导体,248.5,1.0,1.0,99.4,"中国农业银行股份有限公司-长城久嘉创新成长灵活配置混合型证券投资基金
中国建设银行股份有限公司-南方信息创新混合型证券投资基金
中国银行股份有限公司-大成科技消费股票型证券投资基金
招商银行股份有限公司-银河创新成长混合型证券投资基金
中国工商银行股份有限公司-融通中国风1号灵活配置混合型证券投资基金
招商银行股份有限公司-泓德睿泽混合型证券投资基金
中国建设银行股份有限公司-银河行业优选混合型证券投资基金",7.0
28,603266.SH,603266,天龙股份,塑料,14.0,1.0,1.0,27.55,上海证研投资管理有限公司-证研春暖花开私募证券投资基金,1.0
29,603185.SH,603185,上机数控,机床制造,110.0,1.0,1.0,64.02,"香港中央结算有限公司(陆股通)
兴业银行股份有限公司-中银顺兴回报一年持有期混合型证券投资基金
中国农业银行股份有限公司-富国创业板两年定期开放混合型证券投资基金",3.0
30,600381.SH,600381,青海春天,医疗保健,6.25,1.0,1.0,36.69,,0.0
31,600418.SH,600418,江淮汽车,汽车整车,10.99,1.0,1.0,208.08,"华润深国投信托有限公司-华润信托·昀沣9号集合资金信托计划
申万菱信基金-招商银行-华润深国投信托-华润信托·博荟13号集合资金信托计划
安徽省铁路发展基金股份有限公司",3.0
32,002610.SZ,002610,爱康科技,电气设备,2.42,1.0,1.0,106.15,香港中央结算有限公司(陆股通),1.0
33,600616.SH,600616,金枫酒业,红黄酒,7.23,1.0,1.0,48.37,,0.0
34,000812.SZ,000812,陕西金叶,广告包装,3.52,1.0,1.0,23.59,,0.0
35,600679.SH,600679,上海凤凰,文教休闲,15.62,1.0,1.0,36.02,,0.0
36,600682.SH,600682,南京新百,百货,11.85,1.0,1.0,138.06,"中国华融资产管理股份有限公司
兴业国际信托有限公司-兴业信托-兴运扶摇7号集合资金信托计划
香港中央结算有限公司(陆股通)",3.0
37,000861.SZ,000861,海印股份,房产服务,2.92,1.0,1.0,63.3,,0.0
38,600791.SH,600791,京能置业,全国地产,4.59,1.0,1.0,20.76,哈尔滨市道里区慈善基金会,1.0
39,000851.SZ,000851,高鸿股份,软件服务,8.1,1.0,1.0,70.53,"中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金
中国农业银行股份有限公司-银华中证5G通信主题交易型开放式指数证券投资基金",2.0
40,600805.SH,600805,悦达投资,综合类,5.04,1.0,1.0,42.85,"南方基金-农业银行-南方中证金融资产管理计划
中央汇金资产管理有限责任公司
大成基金-农业银行-大成中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划",11.0
41,000850.SZ,000850,华茂股份,纺织,4.46,1.0,1.0,42.07,"天津泰达股权投资基金管理有限公司
陕西抱朴容易资产管理有限公司-抱朴容易7号私募证券投资基金",2.0
42,601011.SH,601011,宝泰隆,焦炭加工,4.19,1.0,1.0,67.24,,0.0
43,002006.SZ,002006,精功科技,专用机械,5.56,1.0,1.0,25.31,,0.0
44,601015.SH,601015,陕西黑猫,焦炭加工,3.83,1.0,1.0,62.42,长城(天津)股权投资基金管理有限责任公司-长城国泰-高端装备并购契约型私募投资基金,1.0
45,603396.SH,603396,金辰股份,专用机械,36.33,1.0,1.0,38.43,"招商银行股份有限公司-富国清洁能源产业灵活配置混合型证券投资基金
建信基金-建设银行-中国人寿-中国人寿委托建信基金股票型组合
三和创赢资产管理(深圳)有限公司-三和创赢战略投资1期私募证券投资基金
交通银行股份有限公司-汇丰晋信低碳先锋股票型证券投资基金
宁波辽海华商创业投资基金(有限合伙)
交通银行股份有限公司-汇丰晋信智造先锋股票型证券投资基金",6.0
46,002813.SZ,002813,路畅科技,汽车配件,23.89,1.0,1.0,8.26,,0.0
