,ts_code,name,industry,COL_LASTPRICE,concept,circ_mv
0,300615.SZ,欣天科技,元器件,34.2,"5G, ",13.37亿
1,300127.SZ,银河磁体,元器件,21.8,"特斯拉, 稀土磁材, ",49.51亿
2,002481.SZ,双塔食品,食品,8.09,"海底捞概念股, 业绩预增, 保健品, 食品, 山东国企改革, 燃料乙醇, 人造肉, ",89.57亿
3,600359.SH,新农开发,农业综合,8.68,"棉花, 食品, 新疆, 农垦, 乳业（奶粉）, 土地流转, 新疆国企改革, 农业种植, 资产重组, ",33.12亿
4,300713.SZ,英可瑞,电气设备,25.04,"新能源汽车, 高送转, 国资入股, 充电桩, ",10.72亿
5,002093.SZ,国脉科技,电信运营,10.98,"5G, 教育, 物联网, 数字中国, 云计算, ",108.88亿
6,300656.SZ,民德电子,电脑设备,27.6,"无人机, 无人驾驶, 移动支付, 半导体, 国产芯片, ",14.11亿
7,603169.SH,兰石重装,专用机械,6.97,"一带一路, 核电, 定增破发, ",72.74亿
8,300209.SZ,天泽信息,软件服务,14.41,"5G, 社保重仓, 破净股, 物联网, 无人驾驶, 高质押率, 国产软件, 资产重组, ",38.01亿
9,600531.SH,豫光金铅,铅锌,5.96,"有色金属, 黄金, ",64.98亿
10,002945.SZ,华林证券,证券,15.14,"券商, ",40.88亿
11,300560.SZ,中富通,通信设备,22.85,"5G, 华为产业链, 军工, 军民融合, 数字中国, ",15.3亿
12,000975.SZ,银泰资源,铅锌,13.0,"内蒙古, 有色-锌, 回购, 有色金属, 业绩预增, 黄金, ",159.73亿
13,603042.SH,华脉科技,通信设备,17.52,"5G, 光通信, ",17.7亿
14,002813.SZ,路畅科技,汽车配件,32.44,"百度概念股, 无人驾驶, 共享经济, ",9.73亿
15,300299.SZ,富春股份,通信设备,8.14,"5G, 数字中国, 大数据, 资产重组, 游戏, 手游, 影视, 动漫, ",50.32亿
16,601068.SH,中铝国际,建筑施工,8.03,"央企改革, 大基建, PPP, ",23.76亿
17,300631.SZ,久吾高科,环境保护,19.8,"高送转-预期, 社保重仓, 锂电池, 环保, 新能源汽车, 污水处理, 燃料乙醇, ",13.72亿
18,603317.SH,天味食品,食品,41.96,"次新股, 调味品, 食品, ",17.34亿
19,002378.SZ,章源钨业,小金属,8.11,"有色金属, 稀土磁材, 有色-钨, 工业自动化, 智能制造, ",74.87亿
20,603618.SH,杭电股份,电气设备,7.49,"5G, 特高压, 光通信, 石墨烯, ",51.48亿
21,002056.SZ,横店东磁,元器件,8.85,"特斯拉, 回购, 光伏, 稀土磁材, 无线充电, 工业互联网, 苹果产业链, ",145.35亿
22,300510.SZ,金冠股份,电气设备,11.8,"定增破发, 智能仪表, 锂电池, 新能源汽车, 高送转, 股权转让, 国资入股, 资产重组, 充电桩, ",44.72亿
23,300553.SZ,集智股份,电器仪表,38.94,,6.52亿
24,300489.SZ,中飞股份,铝,17.75,"有色-铝, 核电, 有色金属, 军工, 军民融合, 股权转让, ",12.7亿
25,300603.SZ,立昂技术,通信设备,32.61,"高送转-预期, 物联网, 新疆, 云计算, 高送转, 人工智能, 智慧城市, 智慧安防, 资产重组, 独角兽, 人脸识别, ",15.74亿
26,002908.SZ,德生科技,元器件,21.97,"高送转-预期, 数字中国, 移动支付, 高送转, 医疗信息化, ",17.25亿
27,000506.SZ,中润资源,黄金,3.82,"房地产, 资产重组, 手游, 黄金, ",35.48亿
28,300018.SZ,中元股份,电气设备,6.62,"特高压, 北斗导航, 智能制造, 医疗器械, 药品信息化追溯, 互联网医疗, 区块链, 股权转让, 医疗信息化, 国资入股, 机器人, 壳公司, ",24.44亿
29,300592.SZ,华凯创意,软件服务,12.02,"装修装饰, 人脸识别, ",
30,000593.SZ,大通燃气,供气供热,7.28,"油气改革, 天然气, 信托, 股权转让, ",26.1亿
31,300563.SZ,神宇股份,通信设备,35.33,"5G, ",11.33亿
32,000839.SZ,中信国安,综合类,4.6,"MSCI, 金改, 业绩预增, 特色小镇, 锂电池, 量子通信, 新能源汽车, 人工智能, 智能音箱, 广电, ",180.27亿
33,603738.SH,泰晶科技,元器件,17.31,"被动元件, 华为产业链, ",10.17亿
34,300352.SZ,北信源,软件服务,6.12,"网络安全, 人工智能, 区块链, 智慧城市, 国产软件, 国产操作系统, ",66.93亿
35,000657.SZ,中钨高新,小金属,7.99,"央企改革, 有色金属, 有色-钨, 创投, ",27.47亿
36,002115.SZ,三维通信,互联网,13.53,"5G, 业绩预增, ",54.99亿
37,300333.SZ,兆日科技,元器件,11.85,"网络安全, 国产芯片, ",39.21亿
38,600363.SH,联创光电,元器件,10.98,"新能源汽车, 国产芯片, LED, 充电桩, ",48.69亿
39,002297.SZ,博云新材,矿物制品,8.99,"碳纤维, 大飞机, 通用航空, 军工, 军民融合, 股权转让, 高校系, ",42.26亿
40,601858.SH,中国科传,出版业,12.29,"中字头, 中科院系, 知识产权, ",23.41亿
41,300513.SZ,恒实科技,软件服务,27.0,"高送转, 国产软件, 资产重组, ",43.0亿
42,603607.SH,京华激光,造纸,20.76,"包装印刷, 知识产权, ",10.11亿
43,600936.SH,广西广电,影视音像,5.01,"阿里巴巴概念股, 大数据, 广西, 广电, ",59.92亿
44,600864.SH,哈投股份,证券,6.99,"券商, 参股券商, 破净股, ",110.32亿
45,002860.SZ,星帅尔,电气设备,20.16,"5G, 资产重组, ",9.53亿
46,300208.SZ,青岛中程,电气设备,7.15,"有色金属, 有色-镍, 光伏, 举牌股, ",43.02亿
47,002882.SZ,金龙羽,电气设备,13.86,"业绩预增, 新能源汽车, 充电桩, ",11.5亿
48,300770.SZ,新媒股份,影视音像,88.99,"次新股, ",28.57亿
49,300001.SZ,特锐德,电气设备,20.12,"雄安-公共服务, 雄安新区, 新能源汽车, 滴滴出行概念股, 共享经济, 高铁轨交, 独角兽, 充电桩, ",186.05亿
50,300565.SZ,科信技术,通信设备,15.7,"5G, 光通信, ",11.27亿
51,300731.SZ,科创新源,橡胶,28.76,"高送转-预期, 华为产业链, 汽车零部件, 创投, ",16.89亿
52,603358.SH,华达科技,汽车配件,12.26,"汽车零部件, 工业自动化, 智能制造, ",16.88亿
53,600259.SH,广晟有色,小金属,42.29,"有色金属, 债转股-AMC, 稀土磁材, 有色-钨, ",110.85亿
54,603322.SH,超讯通信,通信设备,23.08,"5G, 回购, 物联网, 智慧物流, 智能仪表, 智能制造, ",14.59亿
55,002923.SZ,润都股份,化学制药,29.22,"医药, 化学药, 高送转, 工业大麻, ",11.69亿
56,002167.SZ,东方锆业,小金属,7.9,"有色-锆, 一带一路, 央企改革, 核电, 航母, 有色金属, 黄金, ",48.87亿
57,603803.SH,瑞斯康达,通信设备,13.4,"5G, 光通信, 物联网, 工业互联网, ",29.45亿
58,300312.SZ,邦讯技术,通信设备,7.75,"5G, 物联网, 高质押率, 互联网金融, 国资入股, 手游, 壳公司, ",14.83亿
59,600367.SH,红星发展,化工原料,8.97,"硅锰, 有色金属, ",26.12亿
60,002943.SZ,宇晶股份,机床制造,36.73,"工业自动化, 智能制造, ",9.18亿
61,002939.SZ,长城证券,证券,14.57,"券商, 央企改革, ",45.22亿
62,603901.SH,永创智能,专用机械,8.8,"社保重仓, 回购, 工业自动化, 智能制造, 机器视觉, 包装印刷, 机器人, ",16.19亿
63,000818.SZ,航锦科技,化工原料,12.0,"烧碱, 环氧丙烷, 军工, 军民融合, 兜底式增持, 燃料电池, 半导体, 国产芯片, 创投, ",
64,300597.SZ,吉大通信,通信设备,16.64,"5G, 智慧城市, 高校系, ",22.58亿
65,300736.SZ,百邦科技,通信设备,20.62,"高送转, 苹果产业链, 国资入股, ",10.36亿
66,300484.SZ,蓝海华腾,电气设备,11.81,"工业自动化, 智能制造, ",15.7亿
67,600353.SH,旭光股份,元器件,5.79,"业绩预增, ",
68,002716.SZ,金贵银业,小金属,7.54,"有色-锌, 有色-锑, 有色金属, 互联网金融, 股权转让, 黄金, ",46.94亿
69,000037.SZ,深南电A,火力发电,10.6,"火电, 电改, ",35.92亿
70,002387.SZ,维信诺,元器件,13.33,"OLED, 定增破发, 小米概念股, 资产重组, ",142.34亿
71,603978.SH,深圳新星,铝,23.23,"有色-铝, 有色金属, 国资入股, ",17.68亿
72,002641.SZ,永高股份,塑料,4.15,,37.18亿
73,002479.SZ,富春环保,火力发电,5.99,"固废处理, 回购, 定增破发, 环保, ",53.15亿
