,ts_code,symbol,name,industry,COL_CHG,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,600238.SH,600238,海南椰岛,红黄酒,66.59090909090908,97.86,,0.0
1,603025.SH,603025,大豪科技,IT设备,48.89131225009087,377.61,,0.0
2,600616.SH,600616,金枫酒业,红黄酒,38.63013698630135,67.7,,0.0
3,000995.SZ,000995,皇台酒业,白酒,37.567276641550066,45.35,甘肃西部资产管理股份有限公司,1.0
4,600702.SH,600702,舍得酒业,白酒,36.410814966683745,705.83,云南卓晔投资管理有限公司-卓晔1号基金,1.0
5,600559.SH,600559,老白干酒,白酒,34.92427719137219,263.8,"香港中央结算有限公司(陆股通)
北京航天产业投资基金(有限合伙)
招商银行股份有限公司-兴全合润分级混合型证券投资基金
中国银行股份有限公司-招商中证白酒指数分级证券投资基金",4.0
6,002304.SZ,002304,洋河股份,白酒,29.033149171270733,2913.58,"中国银行-华夏回报证券投资基金
中国银行股份有限公司-易方达中小盘混合型证券投资基金
香港中央结算有限公司(陆股通)
中国银行股份有限公司-易方达蓝筹精选混合型证券投资基金
中国银行股份有限公司-招商中证白酒指数分级证券投资基金
中央汇金资产管理有限责任公司",6.0
7,002646.SZ,002646,青青稞酒,白酒,28.846153846153854,105.51,"广发基金-农业银行-广发中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
中央汇金资产管理有限责任公司
南方基金-农业银行-南方中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划",8.0
8,600199.SH,600199,金种子酒,白酒,26.10587382160987,105.47,"易方达基金-中央汇金资产管理有限责任公司-易方达基金-汇金资管单一资产管理计划
中国建设银行股份有限公司-鹏华中证酒指数证券投资基金(LOF)
中国银行股份有限公司-招商中证白酒指数分级证券投资基金",3.0
9,600779.SH,600779,水井坊,白酒,26.067103434584094,620.15,"中国建设银行股份有限公司-泓德战略转型股票型证券投资基金
中国银行股份有限公司-易方达中小盘混合型证券投资基金
香港中央结算有限公司(陆股通)
招商银行股份有限公司-泓德睿泽混合型证券投资基金
中国银行股份有限公司-招商中证白酒指数分级证券投资基金
招商银行股份有限公司-泓德瑞兴三年持有期混合型证券投资基金
中国光大银行股份有限公司-泓德优选成长混合型证券投资基金",7.0
10,600059.SH,600059,古越龙山,红黄酒,24.373956594323865,120.47,"中央汇金资产管理有限责任公司
中国银行股份有限公司-富兰克林国海中小盘股票型证券投资基金
中国农业银行股份有限公司-富兰克林国海弹性市值混合型证券投资基金
易方达基金-农业银行-易方达中证金融资产管理计划",4.0
