,ts_code,symbol,name,industry,COL_EIGEN_SLOPE,COL_LAST_PCT_CHG,COL_LASTPRICE
0,600875.SH,600875,东方电气,电气设备,9.43,-2.5316,13.86
1,600218.SH,600218,全柴动力,农用机械,8.75,10.0195,16.91
2,600006.SH,600006,东风汽车,汽车整车,8.05,0.438,6.88
3,002783.SZ,002783,凯龙股份,化工原料,7.95,10.0,15.73
4,300435.SZ,300435,中泰股份,机械基件,7.94,-6.5952,17.42
5,000723.SZ,000723,美锦能源,焦炭加工,7.7,4.7397,15.69
6,000531.SZ,000531,穗恒运A,火力发电,6.21,7.0252,9.75
7,600192.SH,600192,长城电工,电气设备,5.78,-3.355,8.93
8,601633.SH,601633,长城汽车,汽车整车,4.73,-3.0272,9.61
9,002733.SZ,002733,雄韬股份,电气设备,4.51,4.8276,28.88
10,300471.SZ,300471,厚普股份,专用机械,3.95,-1.7429,13.53
11,002274.SZ,002274,华昌化工,农药化肥,3.5,-5.198,11.49
12,300068.SZ,300068,南都电源,电气设备,3.23,9.9938,17.61
13,002611.SZ,002611,东方精工,轻工机械,3.14,-1.8672,4.73
14,001696.SZ,001696,宗申动力,摩托车,3.14,-2.2333,7.88
15,603113.SH,603113,金能科技,化工原料,2.99,-3.9144,15.71
16,000957.SZ,000957,中通客车,汽车整车,2.93,-6.1966,8.78
17,300376.SZ,300376,易事特,电气设备,2.88,1.0791,5.62
18,603722.SH,603722,阿科力,化工原料,2.79,3.532,28.14
19,600459.SH,600459,贵研铂业,小金属,2.71,6.2937,18.24
20,300694.SZ,300694,蠡湖股份,汽车配件,2.71,9.996,27.29
21,002002.SZ,002002,鸿达兴业,化工原料,2.69,-3.2934,6.46
22,300680.SZ,300680,隆盛科技,汽车配件,2.67,-3.59,20.41
23,000581.SZ,000581,威孚高科,汽车配件,2.64,-1.32,24.67
24,300648.SZ,300648,星云股份,电器仪表,2.38,-0.0897,22.27
25,600166.SH,600166,福田汽车,汽车整车,2.13,-0.7576,2.62
26,300580.SZ,300580,贝斯特,汽车配件,2.11,4.1292,19.67
27,300091.SZ,300091,金通灵,机械基件,1.9,2.0,6.63
28,600104.SH,600104,上汽集团,汽车整车,1.88,-0.8481,28.06
29,002808.SZ,002808,恒久科技,元器件,1.83,4.9522,18.65
30,601311.SH,601311,骆驼股份,电气设备,1.79,3.0735,13.75
31,002684.SZ,002684,猛狮科技,电气设备,1.68,-2.5066,7.39
32,000678.SZ,000678,襄阳轴承,机械基件,1.45,-3.2727,10.64
33,000969.SZ,000969,安泰科技,钢加工,1.14,0.3681,8.18
34,300069.SZ,300069,金利华电,电气设备,0.92,-3.209,12.97
35,600841.SH,600841,上柴股份,机械基件,0.59,-2.1694,9.47
36,300408.SZ,300408,三环集团,元器件,0.5,-0.19,21.01
37,600114.SH,600114,东睦股份,机械基件,-0.8,-1.3142,8.26
38,002559.SZ,002559,亚威股份,机床制造,-0.82,-1.2121,8.15
39,002221.SZ,002221,东华能源,石油贸易,-0.86,-2.3116,11.41
40,601678.SH,601678,滨化股份,化工原料,-0.97,-2.4204,7.66
41,600482.SH,600482,中国动力,电气设备,-1.09,-1.2729,26.37
42,000413.SZ,000413,东旭光电,元器件,-1.16,-1.9769,5.95
43,600478.SH,600478,科力远,元器件,-1.17,-3.2787,5.9
44,300228.SZ,300228,富瑞特装,化工机械,-1.21,-2.1438,7.76
45,000338.SZ,000338,潍柴动力,汽车配件,-1.22,-3.5075,12.93
46,300340.SZ,300340,科恒股份,元器件,-1.41,-1.7054,19.02
47,000687.SZ,000687,华讯方舟,通信设备,-1.55,-2.6107,8.58
48,002158.SZ,002158,汉钟精机,工程机械,-1.62,1.5414,10.54
49,600686.SH,600686,金龙汽车,汽车整车,-1.63,-3.5985,10.18
50,002080.SZ,002080,中材科技,化纤,-1.63,-5.638,12.72
51,000807.SZ,000807,云铝股份,铝,-1.76,0.7286,5.53
52,002249.SZ,002249,大洋电机,电气设备,-1.81,-0.8418,5.89
53,600860.SH,600860,京城股份,专用机械,-1.86,-2.2346,8.75
54,600969.SH,600969,郴电国际,水力发电,-2.37,-2.4664,8.7
55,300409.SZ,300409,道氏技术,陶瓷,-2.76,-2.1829,16.58
56,002592.SZ,002592,八菱科技,汽车配件,-2.84,2.2214,26.69
57,603026.SH,603026,石大胜华,化工原料,-2.86,2.1838,38.37
58,600378.SH,600378,天科股份,化工原料,-2.99,-2.4242,12.88
59,002662.SZ,002662,京威股份,汽车配件,-3.24,-6.947,5.09
60,300325.SZ,300325,德威新材,塑料,-3.84,-0.9524,5.2
61,002639.SZ,002639,雪人股份,专用机械,-4.04,1.4947,14.26
62,600066.SH,600066,宇通客车,汽车整车,-4.88,0.4096,14.71
63,002418.SZ,002418,康盛股份,机械基件,-4.96,2.1195,5.3
64,002334.SZ,002334,英威腾,电气设备,-5.27,0.3012,6.66
65,000669.SZ,000669,金鸿控股,供气供热,-6.19,-4.4321,6.9
66,000637.SZ,000637,茂化实华,石油加工,-6.58,-2.6168,5.21
67,300586.SZ,300586,美联新材,化工原料,-8.55,-1.5285,16.75
68,300099.SZ,300099,精准信息,电器仪表,-9.45,-1.11,9.8
