,ts_code,symbol,name,industry,COL_LASTPRICE,COL_FITNESS
0,002901.SZ,002901,大博医疗,医疗保健,35.15,3041.62
1,600262.SH,600262,北方股份,汽车整车,21.68,2682.46
2,600340.SH,600340,华夏幸福,区域地产,32.72,2490.69
3,600196.SH,600196,复星医药,化学制药,26.81,2255.22
4,603816.SH,603816,顾家家居,家居用品,33.22,2157.9
5,002179.SZ,002179,中航光电,元器件,35.2,2150.96
6,603199.SH,603199,九华旅游,旅游景点,22.6,2065.98
7,002563.SZ,002563,森马服饰,服饰,11.38,1988.23
8,002647.SZ,002647,仁东控股,多元金融,14.87,1941.08
9,603883.SH,603883,老百姓,医药商业,60.58,1906.05
10,300558.SZ,300558,贝达药业,化学制药,42.28,1755.73
11,600315.SH,600315,上海家化,日用化工,31.95,1754.95
12,002372.SZ,002372,伟星新材,其他建材,17.17,1743.3
13,300305.SZ,300305,裕兴股份,塑料,9.66,1724.94
14,000402.SZ,000402,金融街,全国地产,8.05,1691.31
15,000538.SZ,000538,云南白药,中成药,84.1,1689.66
16,300122.SZ,300122,智飞生物,生物制药,44.79,1687.66
17,002299.SZ,002299,圣农发展,农业综合,26.8,1676.7
18,600332.SH,600332,白云山,中成药,41.8,1654.55
19,603839.SH,603839,安正时尚,服饰,12.61,1652.72
20,603586.SH,603586,金麒麟,汽车配件,16.35,1639.33
21,600104.SH,600104,上汽集团,汽车整车,26.97,1625.02
22,002858.SZ,002858,力盛赛车,文教休闲,20.02,1593.25
23,002461.SZ,002461,珠江啤酒,啤酒,6.51,1575.66
24,002735.SZ,002735,王子新材,塑料,16.83,1461.95
25,000910.SZ,000910,大亚圣象,家居用品,11.23,1456.04
26,600587.SH,600587,新华医疗,医疗保健,16.81,1418.57
27,002661.SZ,002661,克明面业,食品,13.97,1356.39
28,300470.SZ,300470,日机密封,机械基件,25.83,1351.75
29,603707.SH,603707,健友股份,化学制药,35.9,1310.86
30,600562.SH,600562,国睿科技,通信设备,16.09,1271.43
31,603638.SH,603638,艾迪精密,专用机械,23.79,1269.37
32,603587.SH,603587,地素时尚,服饰,23.15,1262.81
33,600566.SH,600566,济川药业,中成药,31.98,1219.29
34,002508.SZ,002508,老板电器,家用电器,28.26,1217.91
35,002697.SZ,002697,红旗连锁,超市连锁,6.32,1181.46
36,603678.SH,603678,火炬电子,元器件,22.62,1152.43
37,002043.SZ,002043,兔宝宝,其他建材,6.21,1147.35
38,002262.SZ,002262,恩华药业,化学制药,11.37,1124.53
