,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,000995.SZ,000995,皇台酒业,白酒,36.4,2.0,33.0,64.58,甘肃西部资产管理股份有限公司,1.0
1,688699.SH,688699,N明微,半导体,83.98,1.0,12.0,14.2,,0.0
2,605376.SH,605376,博迁新材,小金属,36.07,3.0,12.0,23.59,,0.0
3,603025.SH,603025,大豪科技,IT设备,20.49,3.0,10.0,188.17,香港中央结算有限公司(陆股通),1.0
4,003025.SZ,003025,思进智能,机械基件,49.49,3.0,9.0,9.95,,0.0
5,605299.SH,605299,舒华体育,文教休闲,13.94,3.0,7.0,6.97,,0.0
6,003020.SZ,003020,立方制药,化学制药,44.33,3.0,7.0,10.27,,0.0
7,605151.SH,605151,西上海,汽车配件,25.3,2.0,6.0,8.44,,0.0
8,600006.SH,600006,东风汽车,汽车整车,8.9,2.0,4.0,178.0,"平安资产-工商银行-平安资产创赢18号资产管理产品
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
基本养老保险基金一三零一组合
中央汇金资产管理有限责任公司
招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金
平安资管-农业银行-平安资产如意35号资产管理产品",6.0
9,003027.SZ,003027,N同兴,环境保护,57.76,1.0,4.0,12.52,,0.0
10,003026.SZ,003026,N中晶,半导体,20.0,1.0,4.0,4.99,,0.0
11,001896.SZ,001896,豫能控股,火力发电,5.86,2.0,4.0,67.42,,0.0
12,600199.SH,600199,金种子酒,白酒,17.22,3.0,4.0,104.43,"中央汇金资产管理有限责任公司
中国银行股份有限公司-招商中证白酒指数分级证券投资基金",2.0
13,002160.SZ,002160,常铝股份,铝,4.69,2.0,3.0,34.02,"上海烜鼎资产管理有限公司-烜鼎新纪元2号私募证券投资基金
上海常春藤投资控股有限公司-常春藤20期证券投资基金",2.0
14,000816.SZ,000816,智慧农业,农用机械,4.23,2.0,3.0,56.52,,0.0
15,600971.SH,600971,恒源煤电,煤炭开采,6.31,2.0,2.0,75.72,"上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
安信证券-梁日文-安信证券创赢1号单一资产管理计划
中央汇金资产管理有限责任公司
中国工商银行股份有限公司-富国中证红利指数增强型证券投资基金
招商银行股份有限公司-上证红利交易型开放式指数证券投资基金
中国建设银行股份有限公司-大成中证红利指数证券投资基金
香港中央结算有限公司(陆股通)",7.0
16,688266.SH,688266,泽璟制药-U,化学制药,71.12,1.0,2.0,41.39,"中国工商银行股份有限公司-申万菱信盛利精选证券投资基金
中国建设银行股份有限公司-宝盈医疗健康沪港深股票型证券投资基金
中国银行股份有限公司-广发医疗保健股票型证券投资基金
中国建设银行股份有限公司-农银汇理医疗保健主题股票型证券投资基金
中国工商银行股份有限公司-诺安积极配置混合型证券投资基金
中信银行股份有限公司-农银汇理创新医疗混合型证券投资基金
中国建设银行股份有限公司-宝盈新兴产业灵活配置混合型证券投资基金",7.0
17,002756.SZ,002756,永兴材料,特种钢,41.84,2.0,2.0,95.97,基本养老保险基金一零零三组合,1.0
18,688005.SH,688005,容百科技,电气设备,54.15,2.0,2.0,148.38,"天津世纪金沙江股权投资基金合伙企业(有限合伙)
湖北长江蔚来新能源产业发展基金合伙企业(有限合伙)",2.0
19,600711.SH,600711,盛屯矿业,小金属,8.13,2.0,2.0,155.58,"烟台速源股权投资基金合伙企业(有限合伙)
香港中央结算有限公司(陆股通)",2.0
20,000812.SZ,000812,陕西金叶,广告包装,4.0,2.0,2.0,26.81,,0.0
21,600338.SH,600338,西藏珠峰,铅锌,9.9,1.0,1.0,90.51,"西藏信托有限公司-西藏信托-鼎证48号集合资金信托计划
香港中央结算有限公司(陆股通)",2.0
22,688388.SH,688388,嘉元科技,铜,77.8,1.0,1.0,130.29,"深圳前海春阳资产管理有限公司-南平鑫阳股权投资合伙企业(有限合伙)
中国建设银行股份有限公司-南方信息创新混合型证券投资基金
中国工商银行股份有限公司-嘉实智能汽车股票型证券投资基金
交通银行股份有限公司-平安研究睿选混合型证券投资基金
中国工商银行股份有限公司-嘉实产业先锋混合型证券投资基金",5.0
23,600327.SH,600327,大东方,汽车服务,4.62,1.0,1.0,40.88,上海国际集团资产管理有限公司,1.0
24,600707.SH,600707,彩虹股份,元器件,6.4,1.0,1.0,158.39,"北信瑞丰基金-浦发银行-北京国际信托-北京信托·轻盐丰收理财2015015号集合资金信托计划
合肥芯屏产业投资基金(有限合伙)",2.0
25,600231.SH,600231,凌钢股份,普钢,2.55,1.0,1.0,70.66,"宁波宁聚资产管理中心(有限合伙)-宁聚满天星2期对冲基金
宁波宁聚资产管理中心(有限合伙)-宁聚量化精选证券投资基金
宁波宁聚资产管理中心(有限合伙)-宁聚量化稳盈优享私募证券投资基金",3.0
26,603758.SH,603758,秦安股份,汽车配件,9.88,1.0,1.0,43.35,,0.0
27,600395.SH,600395,盘江股份,煤炭开采,8.75,1.0,1.0,144.82,"盈峰资本管理有限公司-盈峰盈泰私募证券投资基金
全国社保基金一零三组合
博时基金-人民人寿-传统普保组合-博时基金-中国人民人寿保险股份有限公司A股混合类组合单一资产管理计划
盈峰资本管理有限公司-盈峰蒋峰价值精选1号私募证券投资基金
香港中央结算有限公司(陆股通)",5.0
28,600403.SH,600403,大有能源,煤炭开采,4.13,1.0,1.0,98.74,"中国华融资产管理股份有限公司
中央汇金资产管理有限责任公司",2.0
29,600211.SH,600211,西藏药业,中成药,69.96,1.0,1.0,173.46,中国银行股份有限公司-华夏鼎沛债券型证券投资基金,1.0
30,600428.SH,600428,中远海特,水运,4.11,1.0,1.0,88.23,"华夏基金-农业银行-华夏中证金融资产管理计划
中央汇金资产管理有限责任公司
大成基金-农业银行-大成中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
前海开源基金-包商银行-前海开源定增11号资产管理计划
银华基金-农业银行-银华中证金融资产管理计划",6.0
31,600497.SH,600497,驰宏锌锗,铅锌,4.9,1.0,1.0,249.47,"中央汇金资产管理有限责任公司
中国建设银行股份有限公司-国泰国证有色金属行业指数分级证券投资基金
中国工商银行股份有限公司-南方中证申万有色金属交易型开放式指数证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",4.0
32,600508.SH,600508,上海能源,煤炭开采,10.07,1.0,1.0,72.78,中国银行股份有限公司-招商中证煤炭等权指数分级证券投资基金,1.0
33,600693.SH,600693,东百集团,百货,4.56,1.0,1.0,40.91,国通信托有限责任公司-国通信托·紫金16号集合资金信托计划,1.0
34,603993.SH,603993,洛阳钼业,小金属,5.06,1.0,1.0,893.89,"香港中央结算有限公司(陆股通)
建信基金-工商银行-陕西省国际信托-陕国投·金玉6号定向投资集合资金信托计划
中国国有企业结构调整基金股份有限公司
民生加银基金-宁波银行-嘉兴民琉投资合伙企业(有限合伙)
全国社保基金一零八组合",5.0
35,603227.SH,603227,雪峰科技,化工原料,4.84,1.0,1.0,31.88,,0.0
36,603168.SH,603168,莎普爱思,化学制药,8.35,1.0,1.0,26.94,,0.0
37,601001.SH,601001,大同煤业,煤炭开采,6.07,1.0,1.0,101.59,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",2.0
38,603339.SH,603339,四方科技,专用机械,10.96,1.0,1.0,33.91,,0.0
39,601918.SH,601918,新集能源,煤炭开采,3.09,1.0,1.0,80.05,,0.0
40,601702.SH,601702,华峰铝业,铝,8.36,1.0,1.0,20.87,中国国际金融香港资产管理有限公司-客户资金2,1.0
41,601633.SH,601633,长城汽车,汽车整车,28.97,1.0,1.0,1746.23,"交通银行股份有限公司-万家行业优选混合型证券投资基金(LOF)
全国社保基金一零三组合
中国银行股份有限公司-嘉实3年封闭运作战略配售灵活配置混合型证券投资基金(LOF)
中国工商银行股份有限公司-万家自主创新混合型证券投资基金
中央汇金资产管理有限责任公司
保定创新长城资产管理有限公司
中国银行股份有限公司-富国创新趋势股票型证券投资基金
香港中央结算有限公司(陆股通)",8.0
42,601187.SH,601187,厦门银行,银行,12.47,1.0,1.0,32.91,,0.0
43,601101.SH,601101,昊华能源,煤炭开采,4.37,1.0,1.0,52.44,"中央汇金资产管理有限责任公司
中国银行股份有限公司-招商中证煤炭等权指数分级证券投资基金",2.0
44,600982.SH,600982,宁波热电,供气供热,3.69,1.0,1.0,27.56,,0.0
45,600819.SH,600819,耀皮玻璃,玻璃,5.85,1.0,1.0,43.72,,0.0
46,000404.SZ,000404,长虹华意,专用机械,5.11,1.0,1.0,35.48,,0.0
47,600918.SH,600918,中泰证券,证券,16.71,1.0,1.0,116.45,"中国工商银行股份有限公司-申万菱信中证申万证券行业指数分级证券投资基金
中国建设银行股份有限公司-国泰中证申万证券行业指数证券投资基金(LOF)",2.0
48,600903.SH,600903,贵州燃气,供气供热,12.73,1.0,1.0,144.89,"中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)",2.0
49,600864.SH,600864,哈投股份,证券,7.6,1.0,1.0,158.12,"中国华融资产管理股份有限公司
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金",3.0
50,600855.SH,600855,航天长峰,专用机械,14.61,1.0,1.0,49.81,陕西省国际信托股份有限公司-陕国投·久富金石20号证券投资集合资金信托计划,1.0
51,600851.SH,600851,海欣股份,化学制药,8.15,1.0,1.0,60.16,"中央汇金资产管理有限责任公司
深圳市惠和投资基金管理有限公司-深圳市惠和基金惠和2号证券投资基金
重庆国际信托股份有限公司-兴国1号集合资金信托计划
重庆国际信托股份有限公司-兴国2号集合资金信托",4.0
52,600798.SH,600798,宁波海运,水运,3.79,1.0,1.0,39.07,,0.0
53,000155.SZ,000155,川能动力,新型电力,7.14,1.0,1.0,90.68,中国建设银行股份有限公司-华商盛世成长混合型证券投资基金,1.0
54,002177.SZ,002177,御银股份,IT设备,4.78,1.0,1.0,36.38,,0.0
55,600121.SH,600121,郑州煤电,煤炭开采,4.84,1.0,1.0,58.97,中国银行股份有限公司-招商中证煤炭等权指数分级证券投资基金,1.0
56,002510.SZ,002510,天汽模,汽车配件,5.38,1.0,1.0,41.0,"招商证券股份有限公司-平安中证新能源汽车产业交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司",2.0
57,002437.SZ,002437,誉衡药业,化学制药,3.13,1.0,1.0,68.13,"嘉实基金-农业银行-嘉实中证金融资产管理计划
香港中央结算有限公司(陆股通)",2.0
58,002288.SZ,002288,超华科技,元器件,7.13,1.0,1.0,57.06,,0.0
59,002284.SZ,002284,亚太股份,汽车配件,6.28,1.0,1.0,43.08,宁波梅山保税港区智石资产管理有限公司-智石私募证券投资基金,1.0
60,002261.SZ,002261,拓维信息,互联网,6.71,1.0,1.0,63.37,,0.0
61,002242.SZ,002242,九阳股份,家用电器,36.14,1.0,1.0,276.29,"中国银行股份有限公司-大成科技消费股票型证券投资基金
基本养老保险基金一零零一组合
银华基金管理股份有限公司-社保基金1105组合
中国工商银行股份有限公司-诺安积极配置混合型证券投资基金
基本养老保险基金八零八组合
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-易方达消费行业股票型证券投资基金
香港中央结算有限公司(陆股通)",8.0
62,002149.SZ,002149,西部材料,小金属,14.3,1.0,1.0,60.82,中央汇金资产管理有限责任公司,1.0
63,000923.SZ,000923,河钢资源,普钢,29.65,1.0,1.0,186.17,"北信瑞丰基金-宁波银行-北信瑞丰点石3号资产管理计划
国泰君安证券资管-宁波银行-国泰君安君享宣工集合资产管理计划
中国长城资产管理股份有限公司",3.0
64,002082.SZ,002082,万邦德,铝,12.96,1.0,1.0,30.84,中央汇金资产管理有限责任公司,1.0
65,002074.SZ,002074,国轩高科,电气设备,35.15,1.0,1.0,414.28,"中国银行股份有限公司-华夏中证新能源汽车交易型开放式指数证券投资基金
中国建设银行股份有限公司-富国中证新能源汽车指数分级证券投资基金
香港中央结算有限公司(陆股通)",3.0
66,002046.SZ,002046,国机精工,机械基件,9.09,1.0,1.0,37.15,"中央汇金资产管理有限责任公司
长城(天津)股权投资基金管理有限责任公司-长城国泰-定增1号契约型私募投资基金",2.0
67,000811.SZ,000811,冰轮环境,工程机械,8.24,1.0,1.0,61.46,"全国社保基金一一六组合
全国社保基金一一八组合",2.0
68,002027.SZ,002027,分众传媒,影视音像,10.29,1.0,1.0,1510.35,"中国工商银行股份有限公司-富国创新科技混合型证券投资基金
招商银行股份有限公司-鹏华新兴产业混合型证券投资基金
全国社保基金四一六组合
中金公司-阿里网络-祥瑞1号定向资产管理计划
香港中央结算有限公司(陆股通)",5.0
69,000937.SZ,000937,冀中能源,煤炭开采,4.09,1.0,1.0,118.88,"中国农业银行股份有限公司-富国中证500指数增强型证券投资基金(LOF)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
汇添富基金管理股份有限公司-社保基金一五零二组合
香港中央结算有限公司(陆股通)",5.0
70,002537.SZ,002537,海联金汇,汽车整车,7.9,1.0,1.0,97.79,"中信建投基金-广发银行-云南信托-云南信托·晟昱8号集合资金信托计划
西部利得基金-民生银行-云南国际信托-晟昱6号集合资金信托计划",2.0
71,002553.SZ,002553,南方轴承,汽车配件,9.24,1.0,1.0,21.65,"华泰证券资管-南京银行-华泰家园10号集合资产管理计划
上海嘉恳资产管理有限公司-嘉恳兴丰17号私募证券投资基金",2.0
72,002996.SZ,002996,顺博合金,铝,16.46,1.0,1.0,8.72,,0.0
73,002866.SZ,002866,传艺科技,IT设备,16.79,1.0,1.0,21.95,"招商银行股份有限公司-信达澳银研究优选混合型证券投资基金
全国社保基金五零二组合
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
中国建设银行股份有限公司-交银施罗德经济新动力混合型证券投资基金
中信银行股份有限公司-交银施罗德新生活力灵活配置混合型证券投资基金",5.0
74,600110.SH,600110,诺德股份,电气设备,8.07,1.0,1.0,92.83,"基本养老保险基金一二零六组合
中国对外经济贸易信托有限公司-鸿道3期
中国建设银行股份有限公司-华夏兴和混合型证券投资基金",3.0
75,000518.SZ,000518,四环生物,生物制药,5.08,1.0,1.0,52.3,,0.0
76,600081.SH,600081,东风科技,汽车配件,14.58,1.0,1.0,45.72,珠海万佳投资管理有限公司-万佳鑫1号证券投资基金,1.0
77,600059.SH,600059,古越龙山,红黄酒,13.95,1.0,1.0,112.79,"中国对外经济贸易信托有限公司-外贸信托-中欧瑞博成长智投证券投资集合资金信托计划
中国银行股份有限公司-富兰克林国海中小盘股票型证券投资基金
中国农业银行股份有限公司-富兰克林国海弹性市值混合型证券投资基金
中央汇金资产管理有限责任公司
招商银行股份有限公司-富兰克林国海基本面优选混合型证券投资基金
中国对外经济贸易信托有限公司-外贸信托·锐进16期中欧瑞博证券投资集合资金信托计划",6.0
78,000798.SZ,000798,中水渔业,渔业,9.9,1.0,1.0,31.62,,0.0
79,000899.SZ,000899,赣能股份,火力发电,4.85,1.0,1.0,47.32,,0.0
80,000550.SZ,000550,江铃汽车,汽车整车,20.75,1.0,1.0,107.58,中央汇金资产管理有限责任公司,1.0
81,000552.SZ,000552,靖远煤电,煤炭开采,3.1,1.0,1.0,70.8,"诺安基金-兴业证券-中国光大银行股份有限公司
平安大华基金-平安银行-中融国际信托-财富骐骥定增5号集合资金信托计划",2.0
82,002647.SZ,002647,仁东控股,多元金融,15.4,1.0,1.0,86.23,,0.0
