,ts_code,symbol,name,industry,COL_CHG,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,002622.SZ,002622,融钰集团,综合类,90.50632911392402,50.57,"创隆资产管理有限公司
陕西省国际信托股份有限公司-陕国投·鑫鑫向荣78号证券投资集合资金信托计划",2.0
1,002386.SZ,002386,天原股份,化工原料,71.36627906976743,92.03,"中央汇金资产管理有限责任公司
中国工商银行股份有限公司-万家科创板2年定期开放混合型证券投资基金
中国建设银行股份有限公司-万家科创主题3年封闭运作灵活配置混合型证券投资基金
中国东方资产管理股份有限公司",4.0
2,000718.SZ,000718,苏宁环球,区域地产,44.21326397919374,253.87,"安徽省铁路发展基金股份有限公司
香港中央结算有限公司(陆股通)",2.0
3,002900.SZ,002900,哈三联,化学制药,40.558510638297875,54.16,"中合供销一期(上海)股权投资基金合伙企业(有限合伙)
中瑞国信资产管理有限公司",2.0
4,002802.SZ,002802,洪汇新材,化工原料,34.47379818103076,33.17,,0.0
5,600713.SH,600713,南京医药,医药商业,32.428369296073576,62.39,,0.0
6,601567.SH,601567,三星医疗,电器仪表,31.006006006006004,241.96,"金鹰基金-浦发银行-金鹰穗通定增136号资产管理计划
上海雷根资产管理有限公司-雷根添宝全天候三号私募证券投资基金
香港中央结算有限公司(陆股通)
上海雷根资产管理有限公司-雷根CTA复合策略3号私募基金",4.0
7,000650.SZ,000650,仁和药业,中成药,30.970984024912607,156.34,香港中央结算有限公司(陆股通),1.0
8,600738.SH,600738,丽尚国潮,百货,27.507163323782223,68.78,"卿云投资管理有限公司-卿云5期私募投资基金
香港中央结算有限公司(陆股通)",2.0
9,603987.SH,603987,康德莱,医疗保健,27.45352356247299,129.11,"中国工商银行股份有限公司-融通健康产业灵活配置混合型证券投资基金
中国建设银行股份有限公司-国泰研究精选两年持有期混合型证券投资基金
交通银行股份有限公司-国泰金鹰增长灵活配置混合型证券投资基金
中国建设银行股份有限公司-国泰大健康股票型证券投资基金
中国建设银行股份有限公司-国泰医药健康股票型证券投资基金
中国工商银行股份有限公司-海富通中小盘混合型证券投资基金
中国建设银行股份有限公司-国泰价值经典灵活配置混合型证券投资基金(LOF)
中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金",8.0
10,000615.SZ,000615,奥园美谷,化纤,26.10794207985958,221.78,海通证券资管-中信银行-证券行业支持民企发展系列之海通证券资管7号集合资产管理计划,1.0
11,003020.SZ,003020,立方制药,化学制药,25.204936418730984,14.22,,0.0
12,600321.SH,600321,正源股份,其他建材,25.125628140703537,37.61,,0.0
13,603630.SH,603630,拉芳家化,日用化工,24.766977363515295,63.09,"中国农业银行股份有限公司-工银瑞信消费行业股票型证券投资基金
招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金
中国建设银行股份有限公司-南方瑞合三年定期开放混合型发起式证券投资基金(LOF)",3.0
14,002612.SZ,002612,朗姿股份,服饰,24.0413768503656,181.77,"中原信托有限公司-金融产品投资20160303号单一资金信托
广东逸信基金管理有限公司-逸信汇富1号朗姿股份私募投资基金
江苏中韩晨晖朗姿股权投资基金(有限合伙)",3.0
