,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_15,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,688215.SH,688215,瑞晟智能,专用机械,73.07,1.0,1.0,16.0,6.63,,0.0
1,605333.SH,605333,沪光股份,汽车配件,18.0,10.0,3.0,13.0,7.22,,0.0
2,688289.SH,688289,圣湘生物,医疗保健,106.21,1.0,1.0,13.0,35.3,,0.0
3,603931.SH,603931,格林达,化工原料,66.02,9.0,3.0,12.0,16.8,,0.0
4,002993.SZ,002993,奥海科技,元器件,88.06,9.0,2.0,12.0,39.8,,0.0
5,300313.SZ,300313,天山生物,农业综合,16.08,7.0,3.0,11.0,29.61,"北京泽盈投资有限公司-泽盈顺势3号私募证券投资基金
北京泽盈投资有限公司-泽盈顺势8号私募证券投资基金",2.0
6,688408.SH,688408,中信博,电气设备,82.88,1.0,1.0,8.0,25.08,,0.0
7,605123.SH,605123,派克新材,钢加工,63.97,5.0,3.0,8.0,17.27,,0.0
8,605255.SH,605255,天普股份,汽车配件,21.86,4.0,2.0,7.0,7.33,,0.0
9,688017.SH,688017,绿的谐波,机械基件,54.95,1.0,1.0,6.0,15.13,,0.0
10,002996.SZ,002996,顺博合金,铝,13.32,2.0,2.0,5.0,7.06,,0.0
11,688569.SH,688569,N铁科,运输设备,34.34,1.0,1.0,5.0,16.62,,0.0
12,300100.SZ,300100,双林股份,汽车服务,9.89,2.0,2.0,4.0,37.69,中国建设银行股份有限公司-华夏兴和混合型证券投资基金,1.0
13,600983.SH,600983,惠而浦,家用电器,8.44,4.0,2.0,4.0,44.97,中央汇金资产管理有限责任公司,1.0
14,000517.SZ,000517,荣安地产,区域地产,3.6,3.0,3.0,3.0,89.04,香港中央结算有限公司(陆股通),1.0
15,300129.SZ,300129,泰胜风能,电气设备,6.42,2.0,2.0,3.0,36.29,中央汇金资产管理有限责任公司,1.0
16,002315.SZ,002315,焦点科技,互联网,21.73,4.0,3.0,3.0,36.09,中央汇金资产管理有限责任公司,1.0
17,300337.SZ,300337,银邦股份,铝,5.95,2.0,1.0,2.0,42.15,,0.0
18,300859.SZ,300859,西域旅游,旅游服务,37.98,10.0,1.0,2.0,14.72,,0.0
19,300368.SZ,300368,汇金股份,IT设备,22.66,6.0,1.0,2.0,115.5,中央汇金资产管理有限责任公司,1.0
20,600189.SH,600189,吉林森工,软饮料,7.4,3.0,2.0,2.0,36.44,"吉林省吉盛资产管理有限责任公司
中国华融资产管理股份有限公司",2.0
21,300004.SZ,300004,南风股份,电气设备,7.8,1.0,1.0,2.0,32.65,,0.0
