,trade_date,ts_code,name,close,pct_change,net_amount,amount_rate,float_values,reason,buy_sell_rate,amount_in_values
0,20200528,603392.SH,万泰生物,70.1,9.9953,32062127.0,103.04,3056360000.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,31.86,0.01
1,20200528,002990.SZ,盛视科技,70.55,9.9938,9671543.0,104.1,2226558000.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,23.38,0.0
2,20200528,603950.SH,长源东谷,27.56,10.02,20117309.0,80.46,1595186580.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,17.67,0.01
3,20200528,605168.SH,N三人行,87.29,43.9954,8138014.0,107.2,1507210243.0,当日无价格涨跌幅限制的A股，出现异常波动停牌的,12.89,0.01
4,20200528,605168.SH,N三人行,87.29,43.9954,8138014.0,107.2,1507210243.0,无价格涨跌幅限制的证券,12.89,0.01
5,20200528,300836.SZ,佰奥智能,40.58,44.0028,1190834.0,107.85,499699279.0,无价格涨跌幅限制的证券,11.74,0.0
6,20200528,300832.SZ,新产业,141.88,10.0016,296030208.0,49.49,5845456000.0,日涨幅偏离值达到7%的前五只证券,8.23,0.05
7,20200528,300832.SZ,新产业,141.88,10.0016,295785082.0,47.67,5845456000.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,8.17,0.05
8,20200528,300835.SZ,龙磁科技,38.34,10.0144,588312.0,115.9,677467800.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,5.29,0.0
9,20200528,603178.SH,圣龙股份,9.5,9.9537,21890384.0,38.31,1909148500.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,4.09,0.01
10,20200528,300831.SZ,派瑞股份,23.93,10.023,26902811.0,113.42,1914400000.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,3.41,0.01
11,20200528,600185.SH,格力地产,7.76,10.0709,26701725.0,106.25,15994069496.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,3.25,0.0
12,20200528,300353.SZ,东土科技,12.31,10.0089,53551134.0,19.75,4519453761.0,日振幅值达到15%的前五只证券,2.91,0.01
13,20200528,300521.SZ,爱司凯,18.39,9.988,5987508.0,123.78,2648142621.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,2.84,0.0
14,20200528,000758.SZ,中色股份,4.43,9.9255,42006545.0,35.17,8723527120.0,日涨幅偏离值达到7%的前五只证券,1.65,0.0
15,20200528,000795.SZ,英洛华,6.06,9.9818,36206052.0,19.17,6854358695.0,日涨幅偏离值达到7%的前五只证券,1.62,0.01
16,20200528,002297.SZ,博云新材,8.01,10.0275,54137374.0,16.35,3764398615.0,日振幅值达到15%的前五只证券,1.45,0.01
17,20200528,002297.SZ,博云新材,8.01,10.0275,54137374.0,16.35,3764398615.0,日涨幅偏离值达到7%的前五只证券,1.45,0.01
18,20200528,900956.SH,东贝Ｂ股,1.536,10.0287,38493.0,141.53,162404582.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,1.41,0.0
19,20200528,300299.SZ,富春股份,6.16,10.0,51404028.0,19.9,3821110868.0,日涨幅偏离值达到7%的前五只证券,1.4,0.01
20,20200528,002618.SZ,丹邦科技,10.38,9.9576,37869020.0,69.84,5687409600.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,1.28,0.01
21,20200528,002351.SZ,漫步者,28.05,10.0,137877567.0,24.86,8544335043.0,日涨幅偏离值达到7%的前五只证券,1.09,0.02
22,20200528,300123.SZ,亚光科技,11.18,10.0394,37719650.0,17.98,6464381147.0,日涨幅偏离值达到7%的前五只证券,1.03,0.01
23,20200528,002351.SZ,漫步者,28.05,10.0,247670802.0,19.74,8544335043.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.97,0.03
24,20200528,000760.SZ,*ST斯太,1.41,5.2239,5683860.0,35.97,922766417.0,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,0.92,0.01
25,20200528,002256.SZ,*ST兆新,0.93,4.4944,9873130.0,29.4,1297589262.0,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券,0.9,0.01
26,20200528,000587.SZ,*ST金洲,0.78,5.4054,8361685.0,31.17,946149243.0,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,0.88,0.01
27,20200528,000936.SZ,华西股份,10.3,10.0427,67227754.0,34.58,9119358781.0,日涨幅偏离值达到7%的前五只证券,0.8,0.01
