,ts_code,name,industry,COL_PCT_CHG,COL_LASTPRICE,COL_DAILY_AGGRESSIVE_ACCUMULATION,COL_FLOAT_HOLDERS
0,300313.SZ,天山生物,农业综合,20.0139,34.66,189.94,"北京泽盈投资有限公司-泽盈顺势8号私募证券投资基金
北京泽盈投资有限公司-泽盈顺势3号私募证券投资基金"
1,300116.SZ,坚瑞沃能,电气设备,20.0,4.92,137.1,"华润深国投信托有限公司-华润信托·招利13号单一资金信托
上海国泰君安君彤投资管理有限公司-君彤二期投资基金
深圳市招商平安资产管理有限责任公司
华润深国投信托有限公司-华润信托·招利13号单一资金信托"
2,300064.SZ,豫金刚石,矿物制品,20.0723,6.64,128.07,
3,300301.SZ,长方集团,半导体,19.9422,8.3,122.72,
4,300008.SZ,天海防务,船舶,20.0,10.86,96.79,"东方富华(北京)投资基金管理有限公司-东方富华-上海佳豪专项资产管理计划
东方富华(北京)投资基金管理有限公司-东方富华-上海佳豪专项资产管理计划"
5,300106.SZ,西部牧业,农业综合,19.9855,16.57,96.13,
6,300102.SZ,乾照光电,半导体,19.981,12.61,91.03,"深圳和君正德资产管理有限公司-正德远盛产业创新结构化私募基金
山西黄河股权投资管理有限公司-太行产业并购私募基金
深圳和君正德资产管理有限公司-正德鑫盛一号投资私募基金
国通信托有限责任公司-国通信托·紫金15号卓丰增持集合资金信托计划"
7,300152.SZ,科融环境,环境保护,11.6505,5.75,84.67,
8,300185.SZ,通裕重工,工程机械,20.0893,5.38,83.69,中央汇金资产管理有限责任公司
9,300269.SZ,联建光电,半导体,9.1549,7.75,82.27,申万菱信基金-工商银行-华融国际信托-盛世景定增基金权益投资集合资金信托计划
10,300071.SZ,华谊嘉信,广告包装,10.6195,5.0,82.26,"杭州福石资产管理有限公司
杭州福石资产管理有限公司"
11,300135.SZ,宝利国际,化工原料,13.2558,4.87,77.27,
12,300237.SZ,美晨生态,建筑工程,14.7196,4.91,73.67,"九泰基金-浦发银行-九泰基金-恒胜新动力分级1号资产管理计划
陕西省国际信托股份有限公司-陕国投·金元宝68号证券投资集合资金信托计划"
13,300708.SZ,聚灿光电,半导体,20.0143,33.58,70.92,
14,300217.SZ,东方电热,电器仪表,20.0466,5.15,68.89,中央汇金资产管理有限责任公司
15,300111.SZ,向日葵,半导体,20.0,6.0,64.56,
16,300247.SZ,融捷健康,医疗保健,11.4155,4.88,63.99,安徽高新毅达皖江产业发展创业投资基金(有限合伙)
17,300459.SZ,金科文化,互联网,20.0883,5.44,62.51,"香港中央结算有限公司(陆股通)
全国社保基金六零四组合
招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金"
18,300325.SZ,德威新材,塑料,14.9425,5.0,61.8,"深圳市皓景资产管理有限公司
深圳市皓景资产管理有限公司"
19,600726.SH,华电能源,火力发电,9.9567,2.54,56.25,
20,300172.SZ,中电环保,环境保护,9.875,8.79,55.15,"中央汇金资产管理有限责任公司
中央汇金资产管理有限责任公司"
21,300350.SZ,华鹏飞,仓储物流,19.9382,7.76,53.59,"珠海安赐互联捌号股权投资基金企业(有限合伙)
珠海安赐互联柒号股权投资基金企业(有限合伙)
珠海安赐互联捌号股权投资基金企业(有限合伙)
珠海安赐互联柒号股权投资基金企业(有限合伙)"
22,300359.SZ,全通教育,文教休闲,18.2093,11.75,52.98,北京顺业恒通资产管理有限公司
