,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_RANK_SCORE,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,688323.SH,688323,N瑞华泰,塑料,27.12,1.0,36.0,136.0,9.94,,0.0
1,688383.SH,688383,N新益昌,专用机械,65.5,1.0,23.0,123.0,15.19,,0.0
2,601279.SH,601279,英利汽车,汽车配件,7.04,3.0,13.0,113.0,10.52,,0.0
3,605016.SH,605016,百龙创园,食品,33.91,3.0,9.0,109.0,10.78,,0.0
4,603518.SH,603518,锦泓集团,服饰,11.73,3.0,7.0,107.0,29.32,,0.0
5,605089.SH,605089,味知香,食品,45.19,2.0,5.0,105.0,11.3,,0.0
6,002581.SZ,002581,未名医药,生物制药,14.11,3.0,4.0,104.0,56.55,,0.0
7,001201.SZ,001201,N东瑞,农业综合,91.27,1.0,4.0,104.0,28.91,,0.0
8,600172.SH,600172,黄河旋风,矿物制品,4.49,2.0,3.0,103.0,54.97,,0.0
9,000908.SZ,000908,景峰医药,化学制药,6.66,3.0,3.0,103.0,48.17,,0.0
10,002269.SZ,002269,美邦服饰,服饰,2.99,2.0,2.0,102.0,75.12,,0.0
11,002932.SZ,002932,明德生物,医疗保健,104.06,2.0,2.0,102.0,31.24,,0.0
12,601001.SH,601001,晋控煤业,煤炭开采,6.82,2.0,2.0,102.0,114.15,,0.0
13,603088.SH,603088,宁波精达,专用机械,8.69,2.0,2.0,102.0,19.08,,0.0
14,002435.SZ,002435,长江健康,化学制药,8.48,2.0,2.0,102.0,101.73,,0.0
15,002433.SZ,002433,太安堂,中成药,4.28,2.0,2.0,102.0,31.86,,0.0
16,002612.SZ,002612,朗姿股份,服饰,55.17,2.0,2.0,102.0,144.19,,0.0
17,603168.SH,603168,莎普爱思,化学制药,8.62,2.0,2.0,102.0,27.81,,0.0
18,605086.SH,605086,龙高股份,矿物制品,32.48,2.0,11.0,11.0,10.39,,0.0
19,605289.SH,605289,罗曼股份,建筑工程,40.31,2.0,5.0,5.0,8.74,,0.0
20,003020.SZ,003020,立方制药,化学制药,47.3,2.0,2.0,2.0,10.95,,0.0
21,688468.SH,688468,科美诊断,医疗保健,26.6,1.0,2.0,2.0,8.81,,0.0
22,000829.SZ,000829,天音控股,其他商业,7.18,2.0,2.0,2.0,73.5,,0.0
23,603083.SH,603083,剑桥科技,通信设备,13.69,2.0,2.0,2.0,34.53,,0.0
24,688315.SH,688315,诺禾致源,医疗保健,38.1,1.0,2.0,2.0,12.38,,0.0
25,603486.SH,603486,科沃斯,家用电器,161.11,2.0,2.0,2.0,289.43,,0.0
26,600889.SH,600889,南京化纤,化纤,5.1,1.0,1.0,1.0,18.68,,0.0
27,600818.SH,600818,中路股份,文教休闲,10.79,1.0,1.0,1.0,25.68,,0.0
28,600814.SH,600814,杭州解百,百货,7.15,1.0,1.0,1.0,51.12,,0.0
29,600758.SH,600758,辽宁能源,煤炭开采,3.59,1.0,1.0,1.0,47.41,,0.0
30,600733.SH,600733,北汽蓝谷,汽车整车,14.36,1.0,1.0,1.0,262.02,,0.0
31,000417.SZ,000417,合肥百货,百货,5.03,1.0,1.0,1.0,39.19,,0.0
32,600715.SH,600715,文投控股,影视音像,2.93,1.0,1.0,1.0,54.35,,0.0
33,603527.SH,603527,众源新材,铜,8.19,1.0,1.0,1.0,19.97,,0.0
34,600664.SH,600664,哈药股份,化学制药,3.07,1.0,1.0,1.0,76.96,"中国证券投资者保护基金有限责任公司
中央汇金资产管理有限责任公司",2.0
35,600620.SH,600620,天宸股份,综合类,6.7,1.0,1.0,1.0,46.01,宁波梅山保税港区泓昀资产管理有限公司,1.0
36,600590.SH,600590,泰豪科技,电气设备,6.0,1.0,1.0,1.0,50.7,,0.0
37,603990.SH,603990,麦迪科技,软件服务,35.25,1.0,1.0,1.0,51.32,"中国银行股份有限公司-富国创新趋势股票型证券投资基金
全国社保基金一零三组合
重若(苏州)资产管理有限公司",3.0
38,603728.SH,603728,鸣志电器,电气设备,20.12,1.0,1.0,1.0,83.7,,0.0
39,603517.SH,603517,绝味食品,食品,85.71,1.0,1.0,1.0,521.66,,0.0
40,603160.SH,603160,汇顶科技,元器件,109.22,1.0,1.0,1.0,495.2,"中国银行股份有限公司-国泰CES半导体芯片行业交易型开放式指数证券投资基金
国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
国家集成电路产业投资基金股份有限公司
中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金",5.0
41,601007.SH,601007,金陵饭店,酒店餐饮,8.75,1.0,1.0,1.0,26.25,,0.0
42,600512.SH,600512,腾达建设,建筑工程,2.96,1.0,1.0,1.0,47.33,,0.0
43,603121.SH,603121,华培动力,汽车配件,10.62,1.0,1.0,1.0,12.63,,0.0
44,603196.SH,603196,日播时尚,服饰,6.55,1.0,1.0,1.0,15.72,,0.0
