,ts_code,symbol,name,industry,COL_HISTORY_BREAK,COL_LAST_CHG,COL_MIN_MAX_GAP,COL_RANK_SCORE,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,600169.SH,600169,太原重工,工程机械,True,10.1266,31.155778894472363,0.3250311935483871,66.92,"中央汇金资产管理有限责任公司
嘉实基金-农业银行-嘉实中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划",5.0
1,000027.SZ,000027,深圳能源,火力发电,True,10.0,30.855018587360593,0.3240963855421687,334.92,"中央汇金资产管理有限责任公司
中证500交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
建信中证500指数增强型证券投资基金",4.0
2,600710.SH,600710,苏美达,工程机械,True,10.0719,34.801762114537446,0.28940775949367087,79.97,"江苏沿海产业投资基金(有限合伙)
国机资产管理有限公司",2.0
3,603680.SH,603680,今创集团,运输设备,True,9.9853,42.66666666666667,0.23403046875,37.89,"香港中央结算有限公司(陆股通)
上海拿特资产管理有限公司-拿特10号私募证券投资基金
上海图斯投资管理有限公司-图斯日进斗金二号私募证券投资基金
上海广怀投资管理有限公司-广怀盈泰一号私募证券投资基金
上海图斯投资管理有限公司-图斯日进斗金一号私募证券投资基金",5.0
4,002554.SZ,002554,惠博普,石油开采,True,10.0746,46.039603960396036,0.21882464516129035,24.96,,0.0
5,300492.SZ,300492,华图山鼎,建筑工程,True,7.7222,36.07017543859649,0.21408822957198442,63.77,上海申九资产管理有限公司-申九全天候7号私募证券投资基金,1.0
6,002805.SZ,002805,丰元股份,化工原料,True,9.9822,48.913917940466625,0.20407688486842102,17.94,,0.0
7,601218.SH,601218,吉鑫科技,机械基件,True,9.9119,50.755287009063444,0.19528802976190474,48.77,,0.0
8,002859.SZ,002859,洁美科技,元器件,True,3.8422,21.67330677290835,0.1772779779411766,123.05,"共青城蕴沣资产管理有限公司-蕴沣稳健投资1号证券投资私募基金
中国工商银行股份有限公司-富国创新科技混合型证券投资基金
招商银行股份有限公司-富国科创主题3年封闭运作灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-富国高新技术产业混合型证券投资基金
挪威中央银行-自有资金
中国工商银行股份有限公司-富国成长策略混合型证券投资基金
中国农业银行股份有限公司-富国互联科技股票型证券投资基金
中国对外经济贸易信托有限公司-淡水泉精选1期
平安信托有限责任公司-投资精英之淡水泉",10.0
9,601398.SH,601398,工商银行,银行,True,2.2018,12.753036437246967,0.1726490793650793,15017.4,"中央汇金资产管理有限责任公司
全国社会保障基金理事会
中央汇金投资有限责任公司
香港中央结算有限公司(陆股通)",4.0
