,trade_date,ts_code,name,close,pct_change,net_amount,amount_rate,float_values,reason,buy_sell_rate,amount_in_values
0,20200513,002075.SZ,沙钢股份,14.43,9.9848,444532537.0,32.28,31843716669.0,日涨幅偏离值达到7%的前五只证券,2.57,0.01
1,20200513,200596.SZ,古井贡B,75.49,9.9956,54611516.0,106.57,8283729072.0,日涨幅偏离值达到7%的前五只证券,2.44,0.01
2,20200513,000973.SZ,佛塑科技,4.75,9.9537,21710052.0,22.62,4595149848.0,日涨幅偏离值达到7%的前五只证券,1.64,0.0
3,20200513,600074.SH,退市保千,0.21,0.0,1670931.0,107.69,215471157.0,退市整理的证券,1.62,0.01
4,20200513,300765.SZ,新诺威,24.37,10.0226,77956900.0,29.04,2558850000.0,日涨幅偏离值达到7%的前五只证券,1.39,0.03
5,20200513,603696.SH,安记食品,11.94,10.0461,23562475.0,22.18,2808288000.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,1.21,0.01
6,20200513,000652.SZ,泰达股份,7.96,9.9448,78926767.0,16.7,11733940944.0,日涨幅偏离值达到7%的前五只证券,1.12,0.01
7,20200513,603101.SH,汇嘉时代,7.44,10.0592,18944421.0,62.7,2499840000.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,1.1,0.01
8,20200513,002853.SZ,皮阿诺,21.78,10.0,34062656.0,25.05,2073985537.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.99,0.02
9,20200513,000564.SZ,供销大集,2.99,9.9265,30705849.0,18.27,5997628833.0,日涨幅偏离值达到7%的前五只证券,0.82,0.01
10,20200513,688399.SH,硕世生物,183.9,18.6069,32005200.0,20.03,2452944633.0,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,0.8,0.01
11,20200513,000004.SZ,国农科技,33.55,10.0,12093827.0,22.12,2815538948.0,日涨幅偏离值达到7%的前五只证券,0.64,0.0
12,20200513,300829.SZ,金丹科技,46.12,0.2827,15421730.0,14.66,1305196000.0,日换手率达到20%的前五只证券,0.61,0.01
13,20200513,200413.SZ,东旭B,1.22,6.087,727112.0,70.46,278904201.0,日振幅值达到15%的前五只证券,0.6,0.0
14,20200513,688389.SH,普门科技,28.77,19.8251,20991800.0,34.6,1051543500.0,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,0.53,0.02
15,20200513,300740.SZ,御家汇,12.2,10.009,29062989.0,28.45,2705175869.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.48,0.01
16,20200513,002429.SZ,兆驰股份,5.07,9.9783,33843637.0,21.06,22796248148.0,日涨幅偏离值达到7%的前五只证券,0.48,0.0
17,20200513,002713.SZ,东易日盛,7.85,9.944,7236194.0,19.1,3150474639.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.39,0.0
18,20200513,900937.SH,华电B股,0.144,9.9237,94538.0,64.82,56885483.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.33,0.0
19,20200513,300595.SZ,欧普康视,74.86,10.0073,34341699.0,44.51,21551140644.0,日涨幅偏离值达到7%的前五只证券,0.31,0.0
20,20200513,002247.SZ,*ST聚力,1.3,-5.1095,2769182.0,18.49,707877925.0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券,0.3,0.0
21,20200513,300326.SZ,凯利泰,28.89,10.0152,80886407.0,64.79,20620921412.0,日涨幅偏离值达到7%的前五只证券,0.27,0.0
22,20200513,002979.SZ,雷赛智能,29.21,-2.3077,8889593.0,17.73,1518920000.0,日换手率达到20%的前五只证券,0.27,0.01
23,20200513,603988.SH,中电电机,12.6,10.0437,3546925.0,15.05,2963520000.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.24,0.0
24,20200513,688085.SH,三友医疗,67.3,10.4184,34668500.0,46.27,2859202004.0,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券,0.21,0.01
25,20200513,688399.SH,硕世生物,183.9,18.6069,21747300.0,15.9,2452944633.0,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券,0.2,0.01
26,20200513,002982.SZ,湘佳股份,81.03,-1.1226,12396462.0,16.39,2076798900.0,日换手率达到20%的前五只证券,0.2,0.01
27,20200513,001914.SZ,招商积余,32.55,10.0034,21583382.0,70.31,21706135653.0,日涨幅偏离值达到7%的前五只证券,0.19,0.0
28,20200513,603696.SH,安记食品,11.94,10.0461,3461931.0,45.93,2808288000.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.18,0.0
29,20200513,300132.SZ,青松股份,19.14,10.0,12195953.0,27.21,7386508800.0,日涨幅偏离值达到7%的前五只证券,0.18,0.0
30,20200513,000593.SZ,大通燃气,5.6,1.8182,4239885.0,39.27,2007505746.0,日振幅值达到15%的前五只证券,0.13,0.0
31,20200513,603279.SH,景津环保,25.2,-4.8338,4474182.0,14.0,1020600000.0,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.12,0.0
32,20200513,603279.SH,景津环保,25.2,-4.8338,4474182.0,14.0,1020600000.0,有价格涨跌幅限制的日价格振幅达到15%的前三只证券,0.12,0.0
