,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,688699.SH,688699,N明微,半导体,71.11,1.0,12.0,12.03,,0.0
1,688668.SH,688668,鼎通科技,元器件,44.89,1.0,12.0,8.68,,0.0
2,605376.SH,605376,博迁新材,小金属,35.97,2.0,12.0,23.52,,0.0
3,603025.SH,603025,大豪科技,IT设备,22.54,3.0,11.0,206.99,香港中央结算有限公司(陆股通),1.0
4,003025.SZ,003025,思进智能,机械基件,44.54,2.0,9.0,8.95,,0.0
5,605299.SH,605299,舒华体育,文教休闲,15.33,3.0,8.0,7.67,,0.0
6,003020.SZ,003020,立方制药,化学制药,39.9,2.0,7.0,9.24,,0.0
7,001896.SZ,001896,豫能控股,火力发电,6.45,2.0,5.0,74.21,,0.0
8,600006.SH,600006,东风汽车,汽车整车,9.79,3.0,5.0,195.8,"招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金
平安资产-工商银行-平安资产创赢18号资产管理产品
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
基本养老保险基金一三零一组合
中央汇金资产管理有限责任公司
平安资管-农业银行-平安资产如意35号资产管理产品",6.0
9,003026.SZ,003026,N中晶,半导体,22.0,2.0,5.0,5.49,,0.0
10,600199.SH,600199,金种子酒,白酒,18.62,2.0,4.0,112.92,"中国银行股份有限公司-招商中证白酒指数分级证券投资基金
中央汇金资产管理有限责任公司",2.0
11,003027.SZ,003027,N同兴,环境保护,51.98,1.0,4.0,11.26,,0.0
12,002756.SZ,002756,永兴材料,特种钢,46.02,3.0,3.0,108.39,基本养老保险基金一零零三组合,1.0
13,002160.SZ,002160,常铝股份,铝,4.88,2.0,3.0,35.4,"上海常春藤投资控股有限公司-常春藤20期证券投资基金
上海烜鼎资产管理有限公司-烜鼎新纪元2号私募证券投资基金",2.0
14,688005.SH,688005,容百科技,电气设备,54.93,2.0,2.0,150.51,"天津世纪金沙江股权投资基金合伙企业(有限合伙)
湖北长江蔚来新能源产业发展基金合伙企业(有限合伙)",2.0
15,002553.SZ,002553,南方轴承,汽车配件,10.16,2.0,2.0,23.8,"华泰证券资管-南京银行-华泰家园10号集合资产管理计划
上海嘉恳资产管理有限公司-嘉恳兴丰17号私募证券投资基金",2.0
16,600059.SH,600059,古越龙山,红黄酒,15.35,2.0,2.0,124.11,"中国银行股份有限公司-富兰克林国海中小盘股票型证券投资基金
中国对外经济贸易信托有限公司-外贸信托-中欧瑞博成长智投证券投资集合资金信托计划
中央汇金资产管理有限责任公司
招商银行股份有限公司-富兰克林国海基本面优选混合型证券投资基金
中国对外经济贸易信托有限公司-外贸信托·锐进16期中欧瑞博证券投资集合资金信托计划
中国农业银行股份有限公司-富兰克林国海弹性市值混合型证券投资基金",6.0
17,600110.SH,600110,诺德股份,电气设备,8.88,2.0,2.0,102.15,"中国建设银行股份有限公司-华夏兴和混合型证券投资基金
中国对外经济贸易信托有限公司-鸿道3期
基本养老保险基金一二零六组合",3.0
18,600121.SH,600121,郑州煤电,煤炭开采,5.32,2.0,2.0,64.82,中国银行股份有限公司-招商中证煤炭等权指数分级证券投资基金,1.0
19,000550.SZ,000550,江铃汽车,汽车整车,22.83,2.0,2.0,118.37,中央汇金资产管理有限责任公司,1.0
20,600971.SH,600971,恒源煤电,煤炭开采,6.88,2.0,2.0,82.56,"招商银行股份有限公司-上证红利交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-大成中证红利指数证券投资基金
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
香港中央结算有限公司(陆股通)
安信证券-梁日文-安信证券创赢1号单一资产管理计划
中国工商银行股份有限公司-富国中证红利指数增强型证券投资基金",7.0
21,000899.SZ,000899,赣能股份,火力发电,5.34,2.0,2.0,52.1,,0.0
22,600292.SH,600292,远达环保,环境保护,5.81,1.0,1.0,45.37,中央汇金资产管理有限责任公司,1.0
23,603110.SH,603110,东方材料,染料涂料,21.7,1.0,1.0,31.19,,0.0
24,000655.SZ,000655,金岭矿业,普钢,9.15,1.0,1.0,54.47,中国建设银行股份有限公司-博道伍佰智航股票型证券投资基金,1.0
25,603168.SH,603168,莎普爱思,化学制药,8.59,1.0,1.0,27.71,,0.0
26,600903.SH,600903,贵州燃气,供气供热,12.93,1.0,1.0,147.17,"中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)",2.0
27,600081.SH,600081,东风科技,汽车配件,15.14,1.0,1.0,47.47,珠海万佳投资管理有限公司-万佳鑫1号证券投资基金,1.0
28,601012.SH,601012,隆基股份,电气设备,85.42,1.0,1.0,3221.77,"中国建设银行股份有限公司-广发科技先锋混合型证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-广发双擎升级混合型证券投资基金
中央汇金资产管理有限责任公司",4.0
29,600819.SH,600819,耀皮玻璃,玻璃,6.18,1.0,1.0,46.19,,0.0
30,000713.SZ,000713,丰乐种业,种植业,12.66,1.0,1.0,50.54,,0.0
31,603227.SH,603227,雪峰科技,化工原料,4.88,1.0,1.0,32.14,,0.0
32,000722.SZ,000722,湖南发展,水力发电,7.28,1.0,1.0,33.79,湖南发展资产管理集团有限公司,1.0
33,000733.SZ,000733,振华科技,元器件,48.68,1.0,1.0,250.61,"中国银行股份有限公司-海富通股票混合型证券投资基金
贵州省贵鑫瑞和创业投资管理有限责任公司-贵州新动能产业投资基金合伙企业(有限合伙)
中国银行股份有限公司-国泰CES半导体芯片行业交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
招商银行股份有限公司-交银施罗德新成长混合型证券投资基金
财通基金-招商银行-财通基金-长昕1号资产管理计划",6.0
34,000738.SZ,000738,航发控制,航空,21.38,1.0,1.0,244.94,"中央汇金资产管理有限责任公司
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
香港中央结算有限公司(陆股通)
中国华融资产管理股份有限公司",4.0
35,003006.SZ,003006,百亚股份,造纸,28.9,1.0,1.0,12.36,杭州优益增投资管理有限公司-优益增3号私募基金,1.0
36,002850.SZ,002850,科达利,机械基件,85.82,1.0,1.0,111.58,"中国工商银行股份有限公司-嘉实智能汽车股票型证券投资基金
基本养老保险基金一二零六组合
招商银行股份有限公司-银华心怡灵活配置混合型证券投资基金
中国工商银行股份有限公司-易方达新兴成长灵活配置混合型证券投资基金
中国农业银行股份有限公司-华夏复兴混合型证券投资基金
中国工商银行股份有限公司-银华中小盘精选混合型证券投资基金
基本养老保险基金八零四组合
中国建设银行股份有限公司-银华核心价值优选混合型证券投资基金",8.0
37,600231.SH,600231,凌钢股份,普钢,2.63,1.0,1.0,72.88,"宁波宁聚资产管理中心(有限合伙)-宁聚量化精选证券投资基金
宁波宁聚资产管理中心(有限合伙)-宁聚量化稳盈优享私募证券投资基金
宁波宁聚资产管理中心(有限合伙)-宁聚满天星2期对冲基金",3.0
38,600313.SH,600313,农发种业,种植业,5.83,1.0,1.0,59.43,"新活力资本投资有限公司-新活力稳进私募基金
中国工商银行股份有限公司-天弘文化新兴产业股票型证券投资基金
现代种业发展基金有限公司",3.0
39,601579.SH,601579,会稽山,红黄酒,13.68,1.0,1.0,68.04,"浙商金汇信托股份有限公司-浙金·汇利36号证券投资集合资金信托计划
上海大丰资产管理有限公司",2.0
40,603063.SH,603063,禾望电气,电气设备,19.72,1.0,1.0,84.09,,0.0
41,600744.SH,600744,华银电力,火力发电,3.25,1.0,1.0,26.9,创金合信基金-招商银行-湖南轻盐创投定增资产管理计划,1.0
42,601619.SH,601619,嘉泽新能,新型电力,3.41,1.0,1.0,70.73,香港中央结算有限公司(陆股通),1.0
43,601633.SH,601633,长城汽车,汽车整车,31.2,1.0,1.0,1880.65,"保定创新长城资产管理有限公司
中国银行股份有限公司-富国创新趋势股票型证券投资基金
全国社保基金一零三组合
中国工商银行股份有限公司-万家自主创新混合型证券投资基金
中央汇金资产管理有限责任公司
中国银行股份有限公司-嘉实3年封闭运作战略配售灵活配置混合型证券投资基金(LOF)
香港中央结算有限公司(陆股通)
交通银行股份有限公司-万家行业优选混合型证券投资基金(LOF)",8.0
44,600616.SH,600616,金枫酒业,红黄酒,10.85,1.0,1.0,72.59,,0.0
45,600517.SH,600517,国网英大,电气设备,5.96,1.0,1.0,105.08,"领航投资澳洲有限公司-领航新兴市场股指基金(交易所)
中央汇金资产管理有限责任公司
招商银行股份有限公司-博时中证央企结构调整交易型开放式指数证券投资基金",3.0
46,600508.SH,600508,上海能源,煤炭开采,10.74,1.0,1.0,77.62,中国银行股份有限公司-招商中证煤炭等权指数分级证券投资基金,1.0
47,601918.SH,601918,新集能源,煤炭开采,3.09,1.0,1.0,80.05,,0.0
48,600855.SH,600855,航天长峰,专用机械,14.72,1.0,1.0,50.19,陕西省国际信托股份有限公司-陕国投·久富金石20号证券投资集合资金信托计划,1.0
49,600460.SH,600460,士兰微,半导体,21.62,1.0,1.0,283.67,"中国银行股份有限公司-国泰CES半导体芯片行业交易型开放式指数证券投资基金
中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金
国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",5.0
50,000615.SZ,000615,奥园美谷,化纤,6.88,1.0,1.0,53.24,海通证券资管-中信银行-证券行业支持民企发展系列之海通证券资管7号集合资产管理计划,1.0
51,601101.SH,601101,昊华能源,煤炭开采,4.45,1.0,1.0,53.4,"中国银行股份有限公司-招商中证煤炭等权指数分级证券投资基金
中央汇金资产管理有限责任公司",2.0
52,600403.SH,600403,大有能源,煤炭开采,4.22,1.0,1.0,100.89,"中央汇金资产管理有限责任公司
中国华融资产管理股份有限公司",2.0
53,002747.SZ,002747,埃斯顿,机械基件,31.02,1.0,1.0,226.47,"中国建设银行股份有限公司-富国新动力灵活配置混合型证券投资基金
中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF)
中国银行股份有限公司-富国周期优势混合型证券投资基金
中国工商银行-广发聚丰混合型证券投资基金
香港中央结算有限公司(陆股通)",5.0
