,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_15,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,300898.SZ,300898,熊猫乳品,乳制品,62.15,1.0,1.0,48.0,16.44,,0.0
1,605358.SH,605358,立昂微,半导体,43.34,15.0,3.0,23.0,17.59,,0.0
2,300899.SZ,300899,上海凯鑫,环境保护,78.0,1.0,1.0,22.0,12.44,,0.0
3,688386.SH,688386,泛亚微透,化工原料,46.17,1.0,1.0,18.0,6.58,,0.0
4,003010.SZ,003010,若羽臣,互联网,51.63,10.0,3.0,13.0,15.71,,0.0
5,003009.SZ,003009,中天火箭,航空,43.92,10.0,3.0,13.0,17.06,,0.0
6,300999.SZ,300999,N金龙鱼,食品,49.01,1.0,1.0,12.0,174.84,,0.0
7,605111.SH,605111,新洁能,半导体,61.47,9.0,3.0,12.0,15.55,,0.0
8,605136.SH,605136,丽人丽妆,其他商业,34.32,8.0,3.0,11.0,13.73,,0.0
9,605338.SH,605338,巴比食品,食品,26.83,5.0,3.0,8.0,16.63,,0.0
10,300062.SZ,300062,中能电气,电气设备,13.18,4.0,2.0,7.0,25.56,,0.0
11,300819.SZ,300819,聚杰微纤,化纤,44.59,2.0,2.0,4.0,11.09,"上海明汯投资管理有限公司-明汯股票中性专享1号私募证券投资基金
上海明汯投资管理有限公司-明汯量化中小盘增强1号私募证券投资基金
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金",3.0
12,300893.SZ,300893,松原股份,汽车配件,53.0,3.0,2.0,4.0,12.57,,0.0
13,601339.SH,601339,百隆东方,纺织,5.43,3.0,3.0,3.0,81.45,香港中央结算有限公司(陆股通),1.0
14,300547.SZ,300547,川环科技,橡胶,14.9,2.0,2.0,3.0,21.57,,0.0
15,300335.SZ,300335,迪森股份,供气供热,8.96,2.0,2.0,3.0,24.41,中央汇金资产管理有限责任公司,1.0
16,300402.SZ,300402,宝色股份,专用机械,22.44,2.0,2.0,3.0,45.33,中央汇金资产管理有限责任公司,1.0
17,002196.SZ,002196,方正电机,纺织机械,6.32,2.0,2.0,2.0,26.19,"红塔资产-浙商银行-红塔资产鑫瑞1号资产管理计划
上海长风汇信股权投资基金管理有限公司-上海长风汇信股权投资中心(有限合伙)",2.0
18,300117.SZ,300117,嘉寓股份,装修装饰,5.6,3.0,1.0,2.0,39.95,中央汇金资产管理有限责任公司,1.0
19,002975.SZ,002975,博杰股份,专用机械,117.77,3.0,2.0,2.0,40.91,"中国银行-南方高增长股票型开放式证券投资基金
全国社保基金四零一组合",2.0
20,300147.SZ,300147,香雪制药,中成药,12.89,1.0,1.0,2.0,83.97,"上海迎水投资管理有限公司-迎水翡玉4号私募证券投资基金
中央汇金资产管理有限责任公司
华夏基金-农业银行-华夏中证金融资产管理计划",3.0
21,300797.SZ,300797,钢研纳克,电器仪表,27.74,2.0,1.0,2.0,17.21,,0.0
22,300652.SZ,300652,雷迪克,汽车配件,27.75,1.0,1.0,2.0,21.57,,0.0
23,300713.SZ,300713,英可瑞,电气设备,30.01,3.0,1.0,2.0,19.3,深圳科乐投资管理企业(有限合伙)-科乐长虹私募证券投资基金,1.0
24,300421.SZ,300421,力星股份,机械基件,11.04,1.0,1.0,2.0,20.49,,0.0
25,300591.SZ,300591,万里马,服饰,13.39,1.0,1.0,2.0,26.91,,0.0
26,688330.SH,688330,N宏力达,电气设备,102.18,1.0,1.0,2.0,23.7,,0.0
27,300519.SZ,300519,新光药业,中成药,23.3,1.0,1.0,2.0,26.59,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
28,300435.SZ,300435,中泰股份,机械基件,17.78,1.0,1.0,1.0,40.46,"基本养老保险基金九零三组合
中央汇金资产管理有限责任公司",2.0
29,300030.SZ,300030,阳普医疗,医疗保健,16.19,2.0,1.0,1.0,41.19,"中央汇金资产管理有限责任公司
华夏基金—农业银行—华夏中证金融资产管理计划
元达信资本—工商银行—元达信腾飞1号资产管理计划
长安基金—光大银行—长安睿享2号分级资产管理计划
元达信资本-工商银行-元达信腾飞1号资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
长安基金-光大银行-长安睿享2号分级资产管理计划",7.0
30,300577.SZ,300577,开润股份,纺织,39.0,1.0,1.0,1.0,40.7,"招商银行股份有限公司-鹏华新兴产业混合型证券投资基金
全国社保基金四零四组合
中国农业银行股份有限公司-大成睿享混合型证券投资基金
基本养老保险基金一二零三组合
香港中央结算有限公司(陆股通)
全国社保基金一零二组合",6.0
31,600982.SH,600982,宁波热电,供气供热,3.23,1.0,1.0,1.0,24.13,,0.0
