,ts_code,name,industry,COL_LASTPRICE,concept,circ_mv
0,600734.SH,实达集团,电脑设备,13.11,"华为产业链, 物联网, 高质押率, 智慧城市, 国产操作系统, 智慧安防, 创投, ",46.5亿
1,000795.SZ,英洛华,矿物制品,8.25,"业绩预增, 稀土磁材, 智能制造, 机器人, ",73.13亿
2,300748.SZ,金力永磁,元器件,33.69,"稀土磁材, ",14.02亿
3,300029.SZ,天龙光电,专用机械,9.13,"光伏, ",18.26亿
4,600476.SH,湘邮科技,软件服务,21.03,"智慧物流, 雄安-智慧城市, 北斗导航, 智能制造, 雄安新区, 快递物流, 国产软件, 独角兽, 蚂蚁金服概念股, ",33.87亿
5,002388.SZ,新亚制程,元器件,7.83,"华为产业链, 回购, 供应链金融, 高质押率, ",31.29亿
6,300066.SZ,三川智慧,电器仪表,6.06,"固废处理, 华为产业链, 物联网, 智能仪表, 环保, 大数据, ",60.36亿
7,300598.SZ,诚迈科技,软件服务,36.1,"阿里巴巴概念股, 高送转-预期, 华为产业链, 蔚来汽车概念股, 无人驾驶, 国产软件, 国产操作系统, 强势人气股, ",17.46亿
8,002593.SZ,日上集团,汽车配件,4.85,"回购, 汽车零部件, 物联网, 装配式建筑, ",22.63亿
9,600980.SH,北矿科技,元器件,16.84,"央企改革, 稀土磁材, ",25.63亿
10,603189.SH,网达软件,软件服务,16.3,"直播/短视频, 人工智能, 智慧城市, 国产软件, 国产操作系统, 独角兽, ",17.95亿
11,300475.SZ,聚隆科技,专用机械,13.83,"智能制造, 股权转让, 机器人, ",17.85亿
12,000831.SZ,五矿稀土,小金属,16.62,"央企改革, 业绩预增, 稀土磁材, ",163.02亿
13,300223.SZ,北京君正,半导体,30.9,"物联网, 半导体, 国产芯片, 资产重组, 手势识别, ",37.38亿
14,002185.SZ,华天科技,半导体,5.77,"指纹识别, 半导体, 3D感应, LED, ",122.93亿
15,002119.SZ,康强电子,半导体,16.07,"移动支付, 举牌股, 半导体, 股权争夺, ",59.06亿
16,300493.SZ,润欣科技,通信设备,12.82,"5G, 定增破发, 移动支付, 高送转, 半导体, 智慧城市, 共享经济, 智慧安防, ",38.46亿
17,600366.SH,宁波韵升,电器仪表,8.91,"特斯拉, 回购, 稀土磁材, 苹果产业链, 创投, ",88.13亿
18,600770.SH,综艺股份,综合类,7.29,"光伏, 半导体, 彩票, 国产芯片, 游戏, 手游, 创投, ",94.77亿
19,600035.SH,楚天高速,路桥,4.13,"高速公路, 破净股, ",63.05亿
20,600536.SH,中国软件,软件服务,59.12,"中字头, 央企改革, 军工研究所, 军工, 网络安全, 智慧城市, 国产软件, 腾讯概念股, 国产操作系统, ",292.39亿
21,300183.SZ,东软载波,软件服务,15.81,"物联网, 小米概念股, 国产芯片, 国产操作系统, 知识产权, ",42.41亿
22,300480.SZ,光力科技,电器仪表,14.05,"军工, 军民融合, 定增破发, 半导体, ",14.83亿
23,600111.SH,北方稀土,小金属,13.01,"MSCI, 内蒙古, 稀土磁材, ",472.66亿
24,300708.SZ,聚灿光电,半导体,12.33,"LED, ",10.6亿
25,600546.SH,山煤国际,煤炭开采,5.7,"煤炭, 社保重仓, 山西国企改革, ",113.0亿
26,300659.SZ,中孚信息,软件服务,39.8,"网络安全, 国产软件, 资产重组, ",25.87亿
27,300401.SZ,花园生物,食品,16.61,"医药, 化学药, 维生素, ",76.24亿
28,000066.SZ,中国长城,电脑设备,10.22,"MSCI, 海工装备, 央企改革, 军工研究所, 航母, 军工, 军民融合, 百度概念股, 网络安全, 数字中国, 大数据, 云计算, 人工智能, 互联网医疗, 区块链, 国产操作系统, ",254.55亿
29,300672.SZ,国科微,半导体,52.85,"高送转-预期, 物联网, 北斗导航, 高送转, 半导体, 国产芯片, 智慧安防, ",36.32亿
30,600288.SH,大恒科技,软件服务,10.6,"太赫兹, 智能制造, 无人商店, 期货概念, 机器视觉, ",46.3亿
31,300404.SZ,博济医药,医疗保健,24.2,"医药, 创新药, ",20.05亿
32,300474.SZ,景嘉微,元器件,44.9,"大飞机, 军工, 军民融合, 半导体, 国产芯片, ",44.07亿
33,600797.SH,浙大网新,软件服务,10.44,"阿里巴巴概念股, 社保重仓, 回购, 物联网, 智慧物流, 谷歌概念股, 定增破发, 网络安全, 智能制造, 移动支付, 大数据, 云计算, 人工智能, 互联网医疗, 区块链, 智慧城市, 国产软件, 高校系, 国产操作系统, 独角兽, 蚂蚁金服概念股, 人脸识别, ",105.99亿
34,300661.SZ,圣邦股份,元器件,96.29,"半导体, 国产芯片, 共享经济, ",40.96亿
35,300653.SZ,正海生物,医疗保健,55.95,"高送转-预期, 医疗器械, ",24.22亿
