,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,688617.SH,688617,惠泰医疗,医疗保健,257.02,1.0,25.0,35.28,,0.0
1,003026.SZ,003026,中晶科技,半导体,69.06,3.0,17.0,17.23,,0.0
2,003029.SZ,003029,吉大正元,软件服务,31.31,2.0,12.0,14.12,,0.0
3,605179.SH,605179,一鸣食品,乳制品,25.86,3.0,11.0,15.77,,0.0
4,003028.SZ,003028,振邦智能,元器件,49.95,2.0,10.0,13.69,,0.0
5,003031.SZ,003031,中瓷电子,元器件,29.27,3.0,7.0,7.81,,0.0
6,002342.SZ,002342,巨力索具,机械基件,6.15,3.0,6.0,53.43,中央汇金资产管理有限责任公司,1.0
7,003030.SZ,003030,N祖名,食品,24.05,2.0,5.0,7.5,,0.0
8,600405.SH,600405,动力源,电气设备,8.31,2.0,5.0,45.98,,0.0
9,600655.SH,600655,豫园股份,百货,13.02,3.0,5.0,208.98,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",2.0
10,605277.SH,605277,N新亚,电气设备,26.85,2.0,5.0,8.96,,0.0
11,600257.SH,600257,大湖股份,渔业,7.33,2.0,4.0,35.27,,0.0
12,002625.SZ,002625,光启技术,汽车配件,27.2,1.0,3.0,404.82,"香港中央结算有限公司(陆股通)
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金",2.0
13,000700.SZ,000700,模塑科技,汽车配件,6.84,2.0,3.0,55.2,香港中央结算有限公司(陆股通),1.0
14,002548.SZ,002548,金新农,饲料,10.43,2.0,3.0,55.07,"上海珠池资产管理有限公司-珠池量化对冲多策略基金3期私募基金
浮石(北京)投资有限公司-浮石广盈19号私募证券投资基金",2.0
15,000718.SZ,000718,苏宁环球,区域地产,4.51,3.0,3.0,103.24,"安徽省铁路发展基金股份有限公司
香港中央结算有限公司(陆股通)",2.0
16,002164.SZ,002164,宁波东力,电气设备,7.1,2.0,2.0,30.96,,0.0
17,600419.SH,600419,天润乳业,乳制品,18.39,2.0,2.0,49.4,"十二师国资公司-中信建投-20国资EB担保及信托财产专户
上海少薮派投资管理有限公司-少数派63号私募证券投资基金
中国工商银行-华安中小盘成长混合型证券投资基金
全国社保基金六零四组合
全国社保基金四零四组合
招商银行股份有限公司-光大保德信优势配置混合型证券投资基金",6.0
18,600499.SH,600499,科达制造,专用机械,9.12,2.0,2.0,143.84,广州市玄元投资管理有限公司-玄元元丰1号私募证券投资基金,1.0
19,605008.SH,605008,长鸿高科,塑料,32.04,2.0,2.0,14.74,,0.0
20,600793.SH,600793,宜宾纸业,造纸,9.92,2.0,2.0,17.55,,0.0
21,002848.SZ,002848,高斯贝尔,通信设备,11.89,1.0,2.0,11.74,,0.0
22,000633.SZ,000633,合金投资,综合类,6.12,2.0,2.0,23.57,,0.0
23,601016.SH,601016,节能风电,新型电力,4.1,1.0,2.0,170.38,"华安基金-兴业银行-广西铁路发展投资基金(有限合伙)
全国社会保障基金理事会
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
中国银行股份有限公司-广发中证环保产业交易型开放式指数证券投资基金
北京丰溢资产管理有限公司
华宝信托有限责任公司",7.0
24,003000.SZ,003000,华文食品,食品,16.56,2.0,2.0,6.63,福建晋江红昌资产管理有限公司-红昌海丝2号私募证券投资基金,1.0
25,002910.SZ,002910,庄园牧场,乳制品,12.44,2.0,2.0,15.93,"天津创东方富弘股权投资基金合伙企业(有限合伙)
香港中央结算有限公司(陆股通)",2.0
26,600103.SH,600103,青山纸业,造纸,2.12,1.0,1.0,48.88,中信建投基金-中信证券-中信建投基金定增10号资产管理计划,1.0
27,600379.SH,600379,宝光股份,电气设备,6.37,1.0,1.0,21.03,中航证券-中国航发资产管理有限公司-中航证券兴航6号单一资产管理计划,1.0
28,600292.SH,600292,远达环保,环境保护,7.17,1.0,1.0,55.98,中央汇金资产管理有限责任公司,1.0
29,600262.SH,600262,北方股份,汽车整车,17.41,1.0,1.0,29.6,西藏博恩资产管理有限公司-博恩添富7号私募证券投资基金,1.0
30,600223.SH,600223,鲁商发展,区域地产,8.84,1.0,1.0,89.18,"中国农业银行股份有限公司-交银施罗德成长混合型证券投资基金
香港中央结算有限公司(陆股通)",2.0
