,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_RANK_SCORE,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,003039.SZ,003039,顺控发展,水务,21.9,3.0,14.0,114.0,13.58,,0.0
1,002996.SZ,002996,顺博合金,铝,27.07,3.0,8.0,108.0,14.35,,0.0
2,000966.SZ,000966,长源电力,火力发电,6.94,3.0,7.0,107.0,76.91,,0.0
3,003035.SZ,003035,南网能源,环境保护,13.11,3.0,5.0,105.0,99.32,,0.0
4,002900.SZ,002900,哈三联,化学制药,13.05,3.0,5.0,105.0,22.29,,0.0
5,605005.SH,605005,合兴股份,汽车配件,21.45,2.0,5.0,105.0,8.6,,0.0
6,600526.SH,600526,菲达环保,环境保护,7.56,2.0,5.0,105.0,41.38,,0.0
7,003040.SZ,003040,N楚天龙,元器件,6.65,1.0,4.0,104.0,5.21,,0.0
8,605286.SH,605286,N同力,运输设备,21.72,1.0,4.0,104.0,9.12,,0.0
9,605389.SH,605389,N长龄,机械基件,56.74,1.0,4.0,104.0,13.81,,0.0
10,600916.SH,600916,中国黄金,黄金,19.91,3.0,3.0,103.0,35.84,,0.0
11,600505.SH,600505,西昌电力,水力发电,9.04,3.0,3.0,103.0,32.96,,0.0
12,002578.SZ,002578,闽发铝业,铝,4.7,3.0,3.0,103.0,40.04,,0.0
13,002893.SZ,002893,华通热力,供气供热,9.53,3.0,3.0,103.0,11.91,,0.0
14,003016.SZ,003016,欣贺股份,服饰,11.73,3.0,3.0,103.0,12.51,,0.0
15,002504.SZ,002504,弘高创意,装修装饰,2.27,2.0,2.0,102.0,9.41,,0.0
16,601016.SH,601016,节能风电,新型电力,4.75,2.0,2.0,102.0,212.82,"中信银行股份有限公司-建信中证500指数增强型证券投资基金
全国社会保障基金理事会
华安基金-兴业银行-广西铁路发展投资基金(有限合伙)
华宝信托有限责任公司
中国银行股份有限公司-富国中证国企一带一路交易型开放式指数证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)",7.0
17,600956.SH,600956,新天绿能,供气供热,10.79,2.0,2.0,102.0,14.54,,0.0
18,600744.SH,600744,华银电力,火力发电,7.25,2.0,2.0,102.0,60.0,,0.0
19,002679.SZ,002679,福建金森,林业,13.81,2.0,2.0,102.0,32.56,,0.0
20,002693.SZ,002693,双成药业,化学制药,4.86,2.0,2.0,102.0,19.61,,0.0
21,601991.SH,601991,大唐发电,火力发电,3.12,2.0,2.0,102.0,311.82,,0.0
22,600396.SH,600396,金山股份,火力发电,2.98,2.0,2.0,102.0,43.89,,0.0
23,601369.SH,601369,陕鼓动力,机械基件,10.23,2.0,2.0,102.0,167.65,,0.0
24,601126.SH,601126,四方股份,电气设备,8.71,2.0,2.0,102.0,70.83,,0.0
25,605208.SH,605208,永茂泰,汽车配件,26.02,2.0,2.0,102.0,12.23,,0.0
26,688092.SH,688092,爱科科技,专用机械,41.31,1.0,13.0,13.0,4.97,,0.0
27,603098.SH,603098,森特股份,装修装饰,17.75,2.0,3.0,3.0,85.2,,0.0
28,600212.SH,600212,江泉实业,综合类,5.24,2.0,3.0,3.0,26.81,,0.0
29,000565.SZ,000565,渝三峡A,染料涂料,5.75,1.0,2.0,2.0,24.93,,0.0
30,600766.SH,600766,园城黄金,黄金,5.09,2.0,2.0,2.0,11.4,,0.0
31,003026.SZ,003026,中晶科技,半导体,73.27,1.0,2.0,2.0,18.28,,0.0
32,003038.SZ,003038,鑫铂股份,铝,37.0,2.0,2.0,2.0,9.85,,0.0
33,002988.SZ,002988,豪美新材,铝,17.26,2.0,2.0,2.0,10.05,,0.0
34,603439.SH,603439,贵州三力,中成药,19.38,2.0,2.0,2.0,7.9,,0.0
35,600509.SH,600509,天富能源,火力发电,5.71,1.0,1.0,1.0,65.75,,0.0
36,603126.SH,603126,中材节能,环境保护,11.76,1.0,1.0,1.0,71.79,,0.0
37,600552.SH,600552,凯盛科技,玻璃,8.51,1.0,1.0,1.0,65.01,,0.0
38,600563.SH,600563,法拉电子,元器件,99.79,1.0,1.0,1.0,224.53,,0.0
39,600499.SH,600499,科达制造,专用机械,9.94,1.0,1.0,1.0,156.77,,0.0
40,600707.SH,600707,彩虹股份,元器件,12.16,1.0,1.0,1.0,300.95,,0.0
41,605222.SH,605222,起帆电缆,电气设备,22.0,1.0,1.0,1.0,11.0,,0.0
42,605303.SH,605303,园林股份,建筑工程,21.22,1.0,1.0,1.0,8.55,,0.0
43,600452.SH,600452,涪陵电力,水力发电,23.21,1.0,1.0,1.0,101.9,,0.0
44,605255.SH,605255,天普股份,汽车配件,17.45,1.0,1.0,1.0,5.85,,0.0
45,605166.SH,605166,聚合顺,化工原料,10.78,1.0,1.0,1.0,8.5,,0.0
46,605368.SH,605368,蓝天燃气,供气供热,17.05,1.0,1.0,1.0,11.17,,0.0
47,600088.SH,600088,中视传媒,影视音像,10.71,1.0,1.0,1.0,42.59,,0.0
48,600079.SH,600079,人福医药,化学制药,31.66,1.0,1.0,1.0,428.58,,0.0
49,688010.SH,688010,福光股份,电器仪表,35.9,1.0,1.0,1.0,34.25,"招商银行股份有限公司-华夏上证科创板50成份交易型开放式指数证券投资基金
中国农业银行股份有限公司-工银瑞信上证科创板50成份交易型开放式指数证券投资基金
中国建设银行股份有限公司-华泰柏瑞上证科创板50成份交易型开放式指数证券投资基金
中国工商银行股份有限公司-易方达上证科创板50成份交易型开放式指数证券投资基金",4.0
50,688665.SH,688665,四方光电,电器仪表,62.38,1.0,1.0,1.0,8.97,,0.0
51,605183.SH,605183,确成股份,化工原料,17.77,1.0,1.0,1.0,8.66,,0.0
52,600726.SH,600726,华电能源,火力发电,2.57,1.0,1.0,1.0,39.44,,0.0
53,600719.SH,600719,大连热电,供气供热,3.89,1.0,1.0,1.0,15.74,,0.0
54,601127.SH,601127,小康股份,汽车配件,24.59,1.0,1.0,1.0,233.87,,0.0
55,601996.SH,601996,丰林集团,家居用品,3.75,1.0,1.0,1.0,40.51,"锦绣中和(北京)资本管理有限公司-锦绣118号私募投资基金
上海富善投资有限公司-致远CTA十七期私募基金
深圳悟空投资管理有限公司-悟空蓝海源饶8号私募证券投资基金
长和(天津)投资管理有限公司-锦绣509号私募投资基金",4.0
56,603200.SH,603200,上海洗霸,环境保护,29.48,1.0,1.0,1.0,29.55,,0.0
57,601908.SH,601908,京运通,新型电力,8.86,1.0,1.0,1.0,176.58,,0.0
58,601886.SH,601886,江河集团,装修装饰,8.39,1.0,1.0,1.0,96.82,,0.0
59,601686.SH,601686,友发集团,钢加工,13.23,1.0,1.0,1.0,18.79,,0.0
60,601599.SH,601599,鹿港文化,纺织,2.99,1.0,1.0,1.0,26.69,,0.0
61,601456.SH,601456,国联证券,证券,14.86,1.0,1.0,1.0,70.69,,0.0
62,601388.SH,601388,怡球资源,铝,4.49,1.0,1.0,1.0,90.29,,0.0
63,603528.SH,603528,多伦科技,软件服务,7.73,1.0,1.0,1.0,48.24,,0.0
64,003029.SZ,003029,吉大正元,软件服务,24.62,1.0,1.0,1.0,11.1,,0.0
65,605055.SH,605055,迎丰股份,纺织,9.33,1.0,1.0,1.0,7.46,,0.0
66,603713.SH,603713,密尔克卫,仓储物流,115.07,1.0,1.0,1.0,78.93,,0.0
67,600983.SH,600983,惠而浦,家用电器,8.86,1.0,1.0,1.0,67.91,,0.0
68,603817.SH,603817,海峡环保,环境保护,6.3,1.0,1.0,1.0,28.35,,0.0
69,603919.SH,603919,金徽酒,白酒,28.9,1.0,1.0,1.0,141.99,,0.0
70,603983.SH,603983,丸美股份,日用化工,56.9,1.0,1.0,1.0,43.81,,0.0
71,600850.SH,600850,华东电脑,软件服务,26.55,1.0,1.0,1.0,113.33,,0.0
72,600835.SH,600835,上海机电,运输设备,19.06,1.0,1.0,1.0,153.72,,0.0
73,600758.SH,600758,辽宁能源,煤炭开采,3.4,1.0,1.0,1.0,44.91,,0.0
74,600749.SH,600749,西藏旅游,旅游景点,11.56,1.0,1.0,1.0,26.24,,0.0
75,003036.SZ,003036,泰坦股份,纺织机械,12.77,1.0,1.0,1.0,6.9,,0.0
76,000027.SZ,000027,深圳能源,火力发电,9.2,1.0,1.0,1.0,437.68,,0.0
77,002487.SZ,002487,大金重工,钢加工,10.4,1.0,1.0,1.0,56.45,,0.0
78,002636.SZ,002636,金安国纪,元器件,10.97,1.0,1.0,1.0,79.32,,0.0
79,002614.SZ,002614,奥佳华,医疗保健,15.83,1.0,1.0,1.0,62.36,,0.0
80,002603.SZ,002603,以岭药业,中成药,24.37,1.0,1.0,1.0,240.45,,0.0
81,002576.SZ,002576,通达动力,电气设备,12.29,1.0,1.0,1.0,20.21,,0.0
82,002554.SZ,002554,惠博普,石油开采,3.18,1.0,1.0,1.0,26.91,,0.0
83,002549.SZ,002549,凯美特气,环境保护,8.88,1.0,1.0,1.0,55.08,,0.0
84,002534.SZ,002534,杭锅股份,专用机械,17.4,1.0,1.0,1.0,128.2,,0.0
85,003027.SZ,003027,同兴环保,环境保护,46.05,1.0,1.0,1.0,9.98,,0.0
86,002474.SZ,002474,榕基软件,软件服务,5.61,1.0,1.0,1.0,26.82,,0.0
87,002458.SZ,002458,益生股份,农业综合,11.1,1.0,1.0,1.0,75.01,香港中央结算有限公司(陆股通),1.0
88,002358.SZ,002358,森源电气,电气设备,4.04,1.0,1.0,1.0,36.78,,0.0
89,002315.SZ,002315,焦点科技,互联网,20.38,1.0,1.0,1.0,36.74,,0.0
90,002234.SZ,002234,民和股份,农业综合,15.53,1.0,1.0,1.0,32.02,,0.0
91,002066.SZ,002066,瑞泰科技,其他建材,11.76,1.0,1.0,1.0,27.17,,0.0
92,002015.SZ,002015,协鑫能科,新型电力,9.22,1.0,1.0,1.0,36.94,,0.0
93,001896.SZ,001896,豫能控股,火力发电,7.4,1.0,1.0,1.0,85.14,,0.0
94,000993.SZ,000993,闽东电力,水力发电,9.06,1.0,1.0,1.0,39.84,,0.0
95,000978.SZ,000978,桂林旅游,旅游景点,5.48,1.0,1.0,1.0,19.73,,0.0
96,000969.SZ,000969,安泰科技,钢加工,7.43,1.0,1.0,1.0,74.36,,0.0
97,000959.SZ,000959,首钢股份,普钢,4.94,1.0,1.0,1.0,249.82,,0.0
98,000933.SZ,000933,神火股份,铝,10.9,1.0,1.0,1.0,207.15,,0.0
99,000875.SZ,000875,吉电股份,火力发电,5.35,1.0,1.0,1.0,114.83,,0.0
100,000691.SZ,000691,亚太实业,化工原料,5.54,1.0,1.0,1.0,16.09,,0.0
101,000425.SZ,000425,徐工机械,工程机械,7.7,1.0,1.0,1.0,538.62,,0.0
102,002630.SZ,002630,华西能源,专用机械,2.86,1.0,1.0,1.0,27.79,,0.0
103,688667.SH,688667,菱电电控,汽车配件,123.83,1.0,1.0,1.0,14.67,,0.0
104,002642.SZ,002642,荣联科技,软件服务,4.72,1.0,1.0,1.0,26.23,,0.0
105,002816.SZ,002816,和科达,专用机械,23.8,1.0,1.0,1.0,23.18,深圳双诚资产管理有限公司-双诚精选1号私募投资基金,1.0
106,002977.SZ,002977,天箭科技,通信设备,113.84,1.0,1.0,1.0,36.5,,0.0
107,002983.SZ,002983,芯瑞达,元器件,29.15,1.0,1.0,1.0,10.32,,0.0
108,002805.SZ,002805,丰元股份,化工原料,18.15,1.0,1.0,1.0,17.59,,0.0
109,002870.SZ,002870,香山股份,电器仪表,22.69,1.0,1.0,1.0,10.99,,0.0
110,002925.SZ,002925,盈趣科技,元器件,63.79,1.0,1.0,1.0,273.45,,0.0
111,002997.SZ,002997,瑞鹄模具,汽车配件,17.95,1.0,1.0,1.0,8.24,,0.0
112,002724.SZ,002724,海洋王,半导体,8.25,1.0,1.0,1.0,29.6,,0.0
113,002699.SZ,002699,美盛文化,服饰,4.79,1.0,1.0,1.0,43.57,,0.0
114,002853.SZ,002853,皮阿诺,家居用品,25.58,1.0,1.0,1.0,19.02,,0.0
115,002859.SZ,002859,洁美科技,元器件,31.37,1.0,1.0,1.0,126.39,"挪威中央银行-自有资金
共青城蕴沣资产管理有限公司-蕴沣稳健投资1号证券投资私募基金
中国对外经济贸易信托有限公司-淡水泉精选1期
平安信托有限责任公司-投资精英之淡水泉
中国工商银行股份有限公司-富国成长策略混合型证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-富国创新科技混合型证券投资基金",7.0
116,002653.SZ,002653,海思科,化学制药,27.5,1.0,1.0,1.0,130.61,,0.0
117,003009.SZ,003009,中天火箭,航空,53.31,1.0,1.0,1.0,20.71,九坤投资(北京)有限公司-九坤私享33号私募证券投资基金,1.0
118,002647.SZ,002647,仁东控股,多元金融,14.13,1.0,1.0,1.0,79.12,,0.0
119,000963.SZ,000963,华东医药,化学制药,42.07,1.0,0.0,0.0,736.13,,0.0
120,605006.SH,605006,山东玻纤,玻璃,12.15,1.0,0.0,0.0,12.15,,0.0
121,600137.SH,600137,浪莎股份,服饰,14.0,1.0,0.0,0.0,13.61,,0.0
122,000908.SZ,000908,景峰医药,化学制药,4.46,1.0,0.0,0.0,32.26,,0.0
123,000830.SZ,000830,鲁西化工,农药化肥,15.04,1.0,0.0,0.0,220.19,,0.0
124,605199.SH,605199,葫芦娃,中成药,21.15,1.0,0.0,0.0,8.48,,0.0
125,000883.SZ,000883,湖北能源,火力发电,4.65,1.0,0.0,0.0,302.46,,0.0
126,000822.SZ,000822,山东海化,化工原料,5.68,1.0,0.0,0.0,50.84,,0.0
127,000762.SZ,000762,西藏矿业,小金属,15.75,1.0,0.0,0.0,82.03,,0.0
128,000523.SZ,000523,广州浪奇,日用化工,2.93,1.0,0.0,0.0,18.37,,0.0
129,000502.SZ,000502,绿景控股,综合类,7.25,1.0,0.0,0.0,13.29,,0.0
130,000488.SZ,000488,晨鸣纸业,造纸,10.39,1.0,0.0,0.0,172.41,,0.0
131,688616.SH,688616,西力科技,电器仪表,16.48,1.0,0.0,0.0,5.62,,0.0
132,600187.SH,600187,国中水务,水务,2.57,1.0,0.0,0.0,42.51,,0.0
133,002019.SZ,002019,亿帆医药,化学制药,22.03,1.0,0.0,0.0,186.28,,0.0
134,600315.SH,600315,上海家化,日用化工,48.7,1.0,0.0,0.0,326.9,"上海重阳战略投资有限公司-重阳战略聚智基金
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
上海重阳战略投资有限公司-重阳战略同智基金
上海太富祥尔股权投资基金合伙企业(有限合伙)
国泰君安证券资管-建设银行-国泰君安君得鑫两年持有期混合型集合资产管理计划
香港中央结算有限公司(陆股通)
全国社保基金一一七组合",7.0
135,600516.SH,600516,方大炭素,矿物制品,9.97,1.0,0.0,0.0,379.46,,0.0
136,002612.SZ,002612,朗姿股份,服饰,35.08,1.0,0.0,0.0,91.68,,0.0
137,600896.SH,600896,览海医疗,医疗保健,5.14,1.0,0.0,0.0,44.67,,0.0
138,002665.SZ,002665,首航高科,电气设备,2.96,1.0,0.0,0.0,69.03,,0.0
139,600963.SH,600963,岳阳林纸,造纸,5.95,1.0,0.0,0.0,107.4,,0.0
140,002568.SZ,002568,百润股份,红黄酒,96.62,1.0,0.0,0.0,336.91,,0.0
141,002747.SZ,002747,埃斯顿,机械基件,26.2,1.0,0.0,0.0,193.55,,0.0
142,002776.SZ,002776,柏堡龙,服饰,3.54,1.0,0.0,0.0,19.04,,0.0
143,002485.SZ,002485,希努尔,服饰,4.84,1.0,0.0,0.0,26.33,,0.0
144,601677.SH,601677,明泰铝业,铝,20.4,1.0,0.0,0.0,130.67,,0.0
145,603712.SH,603712,七一二,通信设备,35.9,1.0,0.0,0.0,277.15,,0.0
146,600507.SH,600507,方大特钢,特种钢,9.18,1.0,0.0,0.0,197.92,,0.0
147,002810.SZ,002810,山东赫达,化工原料,59.62,1.0,0.0,0.0,107.4,,0.0
148,002162.SZ,002162,悦心健康,医疗保健,4.39,1.0,0.0,0.0,37.43,,0.0
149,002129.SZ,002129,中环股份,半导体,29.44,1.0,0.0,0.0,862.89,"中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金
深圳正圆投资有限公司-正圆壹号私募投资基金
中国银行股份有限公司-华泰柏瑞中证光伏产业交易型开放式指数证券投资基金
中国银行股份有限公司-国泰CES半导体芯片行业交易型开放式指数证券投资基金
天津渤海信息产业结构调整股权投资基金有限公司
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司",7.0
150,002096.SZ,002096,南岭民爆,化工原料,9.28,1.0,0.0,0.0,34.42,,0.0
151,002094.SZ,002094,青岛金王,日用化工,3.29,1.0,0.0,0.0,22.72,,0.0
152,600773.SH,600773,西藏城投,区域地产,11.67,1.0,0.0,0.0,87.07,,0.0
153,603608.SH,603608,天创时尚,服饰,6.17,1.0,0.0,0.0,26.24,富荣基金-王伟军-富荣王伟军单一资产管理计划,1.0
154,000301.SZ,000301,东方盛虹,化纤,13.94,1.0,0.0,0.0,241.42,,0.0
