,ts_code,symbol,name,industry,COL_HISTORY_BREAK,COL_LAST_CHG,COL_MIN_MAX_GAP,COL_RANK_SCORE,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,300963.SZ,300963,中洲特材,小金属,True,313.108,0.0,inf,14.26,,0.0
1,300962.SZ,300962,中金辐照,综合类,True,920.588,0.0,inf,21.72,,0.0
2,300966.SZ,300966,共同药业,化学制药,True,591.626,0.0,inf,15.67,,0.0
3,300745.SZ,300745,欣锐科技,汽车配件,True,20.0,29.60662525879918,0.6755244755244754,12.06,,0.0
4,002687.SZ,002687,乔治白,服饰,True,5.3913,10.583941605839398,0.509384896551725,17.32,深圳市恒泰融安投资管理有限公司-恒泰融安金葵花1号私募证券投资基金,1.0
5,000790.SZ,000790,华神科技,中成药,True,10.0917,19.999999999999996,0.5045850000000001,29.59,,0.0
6,603324.SH,603324,盛剑环境,环境保护,True,10.0095,21.00664103460328,0.47649217138103167,10.73,,0.0
7,300076.SZ,300076,GQY视讯,IT设备,True,13.4066,29.648241206030157,0.4521887118644067,19.73,,0.0
8,002654.SZ,002654,万润科技,互联网,True,10.0865,24.429967426710107,0.4128740666666665,25.41,,0.0
9,000503.SZ,000503,国新健康,医疗保健,True,9.9869,25.675675675675656,0.38896347368421086,75.23,,0.0
10,300703.SZ,300703,创源股份,文教休闲,True,6.9791,18.5635359116022,0.3759574702380954,17.13,"光大永明资管-兴业银行-光大永明资产聚财121号定向资产管理产品
全国社保基金六零四组合",2.0
11,300694.SZ,300694,蠡湖股份,汽车配件,True,10.0209,26.682692307692292,0.37555805405405424,13.7,,0.0
12,002103.SZ,002103,广博股份,文教休闲,True,10.1205,27.298050139275777,0.3707407653061223,16.5,,0.0
13,002492.SZ,002492,恒基达鑫,仓储物流,True,4.9213,14.87068965517242,0.33093959420289837,21.22,,0.0
14,300838.SZ,300838,浙江力诺,电器仪表,True,6.576,21.604139715394567,0.3043861077844311,6.41,,0.0
15,003041.SZ,003041,真爱美家,纺织,True,10.0128,33.10185185185184,0.30248458741258755,8.62,,0.0
16,003043.SZ,003043,华亚智能,专用机械,True,9.9942,33.087977567472834,0.30204928601694914,7.59,,0.0
17,003042.SZ,003042,中农联合,农药化肥,True,10.0053,33.140096618357504,0.3019091982507287,11.33,,0.0
18,002285.SZ,002285,世联行,房产服务,True,10.1053,35.1421188630491,0.28755522794117644,105.32,"易方达基金-中央汇金资产管理有限责任公司-易方达基金-汇金资管单一资产管理计划
香港中央结算有限公司(陆股通)",2.0
19,600735.SH,600735,新华锦,商贸代理,True,10.0,36.585365853658544,0.27333333333333326,23.16,,0.0
20,600218.SH,600218,全柴动力,农用机械,True,5.6323,20.924574209245716,0.2691715465116282,36.65,,0.0
21,603861.SH,603861,白云电器,电气设备,True,3.0612,11.448275862068957,0.26739397590361463,33.35,,0.0
22,002314.SZ,002314,南山控股,区域地产,True,4.7091,18.124999999999993,0.25981241379310355,50.58,,0.0
23,000915.SZ,000915,山大华特,化学制药,True,10.0078,39.375928677563145,0.2541603547169812,65.89,"中国工商银行股份有限公司-广发双擎升级混合型证券投资基金
广发基金-国新投资有限公司-广发基金-国新2号单一资产管理计划
广发基金-中国银行-中银国际证券有限责任公司
中国建设银行股份有限公司-广发多元新兴股票型证券投资基金
全国社保基金一零七组合
中国工商银行股份有限公司-广发创新升级灵活配置混合型证券投资基金",6.0
24,605188.SH,605188,国光连锁,超市连锁,True,9.962,39.47051744885679,0.2523909146341464,5.75,,0.0
25,003025.SZ,003025,思进智能,机械基件,True,10.0,40.03350083752093,0.24979079497907952,8.4,,0.0
26,300816.SZ,300816,艾可蓝,环境保护,True,7.6693,31.180758017492714,0.2459625899953249,33.27,"平安基金-中国平安人寿保险股份有限公司-分红-个险分红-平安人寿-平安基金权益委托投资2号单一资产管理计划
中国建设银行股份有限公司-中欧新蓝筹灵活配置混合型证券投资基金
中国建设银行股份有限公司-华安聚优精选混合型证券投资基金
中国农业银行股份有限公司-工银瑞信信息产业混合型证券投资基金
兴业银行股份有限公司-工银瑞信文体产业股票型证券投资基金
全国社保基金一一零组合
中国银行股份有限公司-平安价值成长混合型证券投资基金
兴业银行股份有限公司-中欧新趋势股票型证券投资基金(LOF)
中国工商银行股份有限公司-中欧精选灵活配置定期开放混合型发起式证券投资基金",9.0
27,605099.SH,605099,共创草坪,文教休闲,True,10.0119,40.75486084635913,0.245661493919551,14.8,,0.0
28,603439.SH,603439,贵州三力,中成药,True,10.0257,43.6241610738255,0.22981989230769234,8.72,,0.0
29,002596.SZ,002596,海南瑞泽,其他建材,True,5.8099,25.469728601252605,0.22811000819672134,61.07,,0.0
30,000723.SZ,000723,美锦能源,焦炭加工,True,10.0128,44.51939291736933,0.22490872727272718,323.44,,0.0
31,603050.SH,603050,科林电气,电气设备,True,4.2359,18.957345971563978,0.22344372500000004,20.27,,0.0
32,603386.SH,603386,广东骏亚,元器件,True,6.1087,27.53303964757712,0.22186798399999977,36.72,"深圳前海君励投资管理有限公司-君励1号私募基金
广东大兴华旗资产管理有限公司-大兴骏才2号私募证券投资基金",2.0
33,603667.SH,603667,五洲新春,机械基件,True,5.0323,24.085365853658548,0.2089359999999999,21.42,,0.0
34,600715.SH,600715,文投控股,影视音像,True,10.0,48.50000000000001,0.20618556701030924,55.09,,0.0
35,002053.SZ,002053,云南能投,食品,True,10.0467,48.81516587677726,0.20581103883495142,52.59,中央汇金资产管理有限责任公司,1.0
36,002286.SZ,002286,保龄宝,食品,True,10.0,48.68585732165207,0.20539845758354752,43.87,,0.0
37,605377.SH,605377,华旺科技,造纸,True,4.7398,23.102129983615516,0.20516722931442075,11.49,,0.0
38,603227.SH,603227,雪峰科技,化工原料,True,10.0935,49.87277353689565,0.20238497448979603,38.8,,0.0
39,600769.SH,600769,祥龙电业,建筑工程,True,9.9609,49.336870026525204,0.20189566129032258,21.11,,0.0
40,000793.SZ,000793,华闻集团,出版业,True,10.0386,50.79365079365081,0.19763493749999994,55.89,,0.0
41,600818.SH,600818,中路股份,文教休闲,True,9.9781,50.600600600600586,0.19719331157270034,23.87,,0.0
42,605198.SH,605198,德利股份,软饮料,True,10.0147,51.23550176500253,0.19546407578740152,6.0,"上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
香港中央结算有限公司(陆股通)",2.0
43,600420.SH,600420,现代制药,化学制药,True,3.0172,15.458937198067657,0.1951751249999997,98.18,香港中央结算有限公司(陆股通),1.0
44,002403.SZ,002403,爱仕达,家用电器,True,3.2,16.74208144796381,0.19113513513513505,24.43,,0.0
45,003013.SZ,003013,地铁设计,建筑工程,True,10.0041,52.68571428571427,0.1898825921908894,10.69,,0.0
46,002174.SZ,002174,游族网络,互联网,True,10.0144,53.15947843530591,0.18838409056603778,105.33,,0.0
47,000731.SZ,000731,四川美丰,农药化肥,True,3.3684,18.028846153846146,0.18683392000000007,29.04,,0.0
48,003004.SZ,003004,声迅股份,软件服务,True,4.5846,24.779735682819393,0.18501407999999994,6.95,,0.0
49,601005.SH,601005,重庆钢铁,普钢,True,9.9476,54.41176470588236,0.1828207567567567,175.99,,0.0
50,605100.SH,605100,华丰股份,机械基件,True,2.6637,14.616935483870952,0.18223382068965538,9.87,,0.0
51,603722.SH,603722,阿科力,化工原料,True,5.4956,30.725577624645318,0.17886075461741424,28.02,,0.0
52,002159.SZ,002159,三特索道,旅游服务,True,4.413,25.149700598802394,0.17546928571428574,17.31,"招商银行股份有限公司-东方红京东大数据灵活配置混合型证券投资基金
中国工商银行股份有限公司-东方红新动力灵活配置混合型证券投资基金
中国工商银行-国联安德盛小盘精选证券投资基金",3.0
53,300698.SZ,300698,万马科技,通信设备,True,4.0248,22.98682284040996,0.17509161783439486,17.75,,0.0
54,002348.SZ,002348,高乐股份,文教休闲,True,9.8291,56.707317073170735,0.17333036559139783,21.7,,0.0
55,605336.SH,605336,帅丰电器,家用电器,True,3.8606,22.284794851166524,0.17323919855595674,10.7,,0.0
56,300175.SZ,300175,朗源股份,食品,True,6.3618,36.82864450127876,0.17274054166666672,25.19,,0.0
57,300911.SZ,300911,亿田智能,家用电器,True,6.7758,39.42000491521258,0.1718873453865337,14.35,,0.0
58,600563.SH,600563,法拉电子,元器件,True,4.4926,26.71439758362233,0.16817148827470688,254.86,"中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
全国社保基金四零六组合
中央汇金资产管理有限责任公司
中国工商银行股份有限公司-泓德远见回报混合型证券投资基金
香港中央结算有限公司(陆股通)
招商银行股份有限公司-泓德丰润三年持有期混合型证券投资基金
招商银行股份有限公司-泓德臻远回报灵活配置混合型证券投资基金
中国农业银行股份有限公司-国泰智能汽车股票型证券投资基金",8.0
59,600258.SH,600258,首旅酒店,酒店餐饮,True,8.2011,49.1922876498176,0.1667151578389831,280.26,,0.0
60,300272.SZ,300272,开能健康,环境保护,True,5.0682,30.508474576271173,0.1661243333333334,22.15,上海市建国社会公益基金会,1.0
61,600133.SH,600133,东湖高新,园区开发,True,3.6364,21.98443579766536,0.16540792920353992,48.65,,0.0
62,600706.SH,600706,曲江文旅,旅游服务,True,4.8611,29.50257289879932,0.16476868023255814,16.12,,0.0
63,300228.SZ,300228,富瑞特装,化工机械,True,8.9762,54.7808764940239,0.16385645090909093,32.64,,0.0
64,603630.SH,603630,拉芳家化,日用化工,True,4.0631,24.890829694323145,0.1632368245614035,38.52,,0.0
65,003033.SZ,003033,征和工业,机械基件,True,9.9902,61.46657081236522,0.16253062222222217,9.19,,0.0
66,002639.SZ,002639,雪人股份,专用机械,True,10.0503,62.82527881040891,0.1599722307692308,48.94,,0.0
67,300823.SZ,300823,建科机械,专用机械,True,2.8918,18.114754098360674,0.1596378280542985,11.0,"深圳前海银湖资本有限公司-银湖麒麟1号私募证券投资基金
交通银行股份有限公司-同泰慧利混合型证券投资基金",2.0
68,605318.SH,605318,法狮龙,装修装饰,True,4.5455,28.73134328358209,0.15820701298701298,5.57,,0.0
69,002614.SZ,002614,奥佳华,医疗保健,True,7.006,45.52117263843649,0.153906404293381,78.67,"国泰基金管理有限公司-社保基金四二一组合
全国社保基金四一二组合
中泰证券资管-证券行业支持民企发展中泰资管2号FOF集合资管计划-证券行业支持民企发展系列之中泰资管18号单一资产管理+
香港中央结算有限公司(陆股通)
证券行业支持民企发展系列之中泰资管18号单一资产管理计划
中国工商银行股份有限公司-融通中国风1号灵活配置混合型证券投资基金",6.0
70,002344.SZ,002344,海宁皮城,商品城,True,1.8229,12.034383954154727,0.15147430952380952,49.8,,0.0
71,300086.SZ,300086,康芝药业,化学制药,True,5.6962,37.7319587628866,0.15096486338797815,29.1,,0.0
72,600569.SH,600569,安阳钢铁,普钢,True,9.9379,66.98113207547169,0.14836864788732396,84.74,,0.0
73,000532.SZ,000532,华金资本,多元金融,True,2.6221,17.73858921161824,0.14781897076023406,38.99,,0.0
74,603617.SH,603617,君禾股份,专用机械,True,3.7375,25.330396475770932,0.14754999999999996,22.54,,0.0
75,003020.SZ,003020,立方制药,化学制药,True,3.1921,21.645021645021643,0.14747502,8.46,,0.0
76,000825.SZ,000825,太钢不锈,特种钢,True,10.0935,68.76790830945556,0.14677631250000006,335.5,,0.0
77,603790.SH,603790,雅运股份,染料涂料,True,2.0735,14.361140443505803,0.14438268382352945,6.67,,0.0
78,002400.SZ,002400,省广集团,广告包装,True,5.5659,38.780487804878064,0.14352320754716977,95.06,,0.0
79,002141.SZ,002141,贤丰控股,元器件,True,4.0,28.712871287128717,0.1393103448275862,16.55,,0.0
80,000969.SZ,000969,安泰科技,钢加工,True,4.5455,32.92469352014011,0.13805747340425528,75.96,"招商银行股份有限公司-博时中证央企结构调整交易型开放式指数证券投资基金
前海开源基金-农业银行-中国钢研科技集团有限公司
香港中央结算有限公司(陆股通)",3.0
81,300081.SZ,300081,恒信东方,文教休闲,True,2.6846,20.472440944881875,0.1311323846153847,34.74,,0.0
82,605299.SH,605299,舒华体育,文教休闲,True,10.0,77.65258215962443,0.1287787182587666,9.46,,0.0
83,300671.SZ,300671,富满电子,半导体,True,6.7499,53.11671087533156,0.12707676903870163,72.81,,0.0
84,300518.SZ,300518,盛讯达,软件服务,True,6.0641,48.91550663645192,0.12397091264063534,23.77,,0.0
85,002002.SZ,002002,鸿达兴业,化工原料,True,5.8974,48.02867383512543,0.12278914925373138,118.31,"香港中央结算有限公司(陆股通)
海通证券资管-海通证券股份有限公司-证券行业支持民企发展系列之海通证券资管1号FOF单一资产管理计划
华融证券-招商证券-华融股票宝19号集合资产管理计划",3.0
86,300255.SZ,300255,常山药业,生物制药,True,3.2689,27.522935779816503,0.11877003333333337,47.36,,0.0
87,600896.SH,600896,览海医疗,医疗保健,True,10.0313,84.73684210526315,0.11838180124223603,61.01,,0.0
88,605199.SH,605199,葫芦娃,中成药,True,10.013,86.027397260274,0.116393152866242,13.61,,0.0
89,300636.SZ,300636,同和药业,化学制药,True,6.143,52.86863270777482,0.11619366125760644,31.06,"国泰基金管理有限公司-社保基金四二一组合
中国建设银行股份有限公司-国泰大制造两年持有期混合型证券投资基金
中国工商银行股份有限公司-诺安先锋混合型证券投资基金
中国建设银行股份有限公司-宝盈新兴产业灵活配置混合型证券投资基金
中国-比利时直接股权投资基金
中国工商银行股份有限公司-国泰鑫睿混合型证券投资基金",6.0
90,002817.SZ,002817,黄山胶囊,化学制药,True,3.3479,28.973660308810167,0.11554977742946711,13.71,,0.0
91,600929.SH,600929,雪天盐业,食品,True,2.1352,18.840579710144922,0.1133298461538462,52.68,,0.0
92,002172.SZ,002172,澳洋健康,化纤,True,10.1124,89.92248062015504,0.1124568620689655,37.87,,0.0
93,600057.SH,600057,厦门象屿,仓储物流,True,3.2915,29.72440944881889,0.11073390728476824,140.86,,0.0
94,600022.SH,600022,山东钢铁,普钢,True,4.1176,37.2093023255814,0.11066050000000001,193.75,中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,1.0
95,300632.SZ,300632,光莆股份,半导体,True,5.2211,48.18339100346019,0.10835891561938964,22.44,,0.0
96,300239.SZ,300239,东宝生物,生物制药,True,4.7692,45.20255863539444,0.10550730188679248,34.39,,0.0
97,605369.SH,605369,拱东医疗,医疗保健,True,4.2405,40.48124557678698,0.10475221153846152,15.88,,0.0
98,603368.SH,603368,柳药股份,医药商业,True,1.6543,15.823412698412698,0.10454761128526648,84.04,"中信期货-光大信托·浦汇集合资金信托计划-中信期货价值精粹1号单一资产管理计划
光大永明资管-兴业银行-光大永明资产聚财121号定向资产管理产品
广发证券股份有限公司-中庚小盘价值股票型证券投资基金
平安银行股份有限公司-中庚价值灵动灵活配置混合型证券投资基金
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
华泰证券股份有限公司-中庚价值领航混合型证券投资基金",6.0
99,603318.SH,603318,派思股份,专用机械,True,2.9197,28.415300546448073,0.10275098076923082,28.35,,0.0
100,002090.SZ,002090,金智科技,软件服务,True,2.4112,23.58346094946402,0.10224114285714282,32.23,"宁波宁聚资产管理中心(有限合伙)-宁聚量化多策略3号私募证券投资基金
全国社保基金四零一组合
西藏信托有限公司-西藏信托-智臻16号集合资金信托计划",3.0
101,000626.SZ,000626,远大控股,商贸代理,True,3.5925,35.203689469638746,0.10204896288209604,81.61,,0.0
102,603776.SH,603776,永安行,公共交通,True,4.8965,48.53466761972838,0.10088664948453607,38.86,福弘(常州)股权投资基金合伙企业(有限合伙),1.0
103,300471.SZ,300471,厚普股份,专用机械,True,5.5787,57.32009925558312,0.09732537229437231,30.6,,0.0
104,300144.SZ,300144,宋城演艺,旅游景点,True,4.7929,49.83366600133068,0.09617795327102803,497.4,,0.0
105,300098.SZ,300098,高新兴,通信设备,True,5.3241,56.35738831615118,0.09447031097560979,62.76,,0.0
106,601898.SH,601898,中煤能源,煤炭开采,True,7.0175,75.6544502617801,0.09275726643598617,614.1,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",2.0
107,002004.SZ,002004,华邦健康,化学制药,True,1.9435,20.964360587002105,0.09270494999999997,104.97,香港中央结算有限公司(陆股通),1.0
