,ts_code,name,industry,COL_LASTPRICE,concept,circ_mv
0,300671.SZ,富满电子,半导体,30.58,"半导体, 国产芯片, LED, ",10.85亿
1,300748.SZ,金力永磁,元器件,49.34,"稀土磁材, ",20.53亿
2,300480.SZ,光力科技,电器仪表,19.8,"军工, 军民融合, 半导体, ",20.9亿
3,002119.SZ,康强电子,半导体,20.74,"移动支付, 举牌股, 半导体, 股权争夺, ",76.22亿
4,002905.SZ,金逸影视,影视音像,38.24,"影视, ",25.7亿
5,603739.SH,蔚蓝生物,农业综合,32.13,"动物保健, 燃料乙醇, ",12.42亿
6,600980.SH,北矿科技,元器件,21.15,"央企改革, 稀土磁材, ",32.19亿
7,603906.SH,龙蟠科技,化工原料,17.5,"社保重仓, 石油化工, 燃料电池, ",16.33亿
8,603668.SH,天马科技,饲料,13.42,"饲料, ",27.25亿
9,600206.SH,有研新材,半导体,12.62,"OLED, 央企改革, 业绩预增, 稀土磁材, 雄安-建材, 雄安新区, 半导体, LED, 科创板概念股, ",105.85亿
10,600476.SH,湘邮科技,软件服务,25.2,"智慧物流, 雄安-智慧城市, 北斗导航, 智能制造, 雄安新区, 快递物流, 国产软件, 国产操作系统, 独角兽, 蚂蚁金服概念股, ",40.59亿
11,300313.SZ,天山生物,农业综合,8.05,"赛马, 新疆, 定增破发, 土地流转, 壳公司, ",14.69亿
12,300169.SZ,天晟新材,塑料,8.85,"高铁轨交, ",22.79亿
13,300674.SZ,宇信科技,软件服务,32.83,"密集调研, 互联网金融, 云计算, 创投, ",13.14亿
14,600281.SH,太化股份,化工原料,5.15,"稀土磁材, 山西国企改革, 燃料电池, ",26.49亿
15,300330.SZ,华虹计通,软件服务,11.39,"物联网, 移动支付, 无人商店, 智慧城市, 高铁轨交, ",19.1亿
16,300626.SZ,华瑞股份,电气设备,10.57,"兜底式增持, 工业自动化, 智能制造, 壳公司, ",9.9亿
17,300224.SZ,正海磁材,元器件,9.27,"超级高铁, 百度概念股, 稀土磁材, ",68.23亿
18,603189.SH,网达软件,软件服务,18.5,"直播/短视频, 人工智能, 智慧城市, 国产软件, 国产操作系统, 独角兽, ",20.37亿
19,300427.SZ,红相股份,电气设备,18.89,"电改, 业绩预增, 军工, 军民融合, 区块链, 股权转让, ",46.56亿
20,603977.SH,国泰集团,化工原料,9.31,"稀土磁材, 股权转让, 民爆, 高铁轨交, 资产重组, ",16.38亿
21,300708.SZ,聚灿光电,半导体,14.7,"国产芯片, LED, ",12.64亿
22,601162.SH,天风证券,证券,9.47,"券商, ",49.05亿
23,002943.SZ,宇晶股份,机床制造,34.96,"工业自动化, 智能制造, ",8.74亿
24,002169.SZ,智光电气,电气设备,6.63,"储能, 工业互联网, 半导体, 国产芯片, ",49.89亿
25,603701.SH,德宏股份,汽车配件,16.89,"汽车零部件, 稀土磁材, ",24.15亿
26,002947.SZ,恒铭达,元器件,41.15,"业绩预增, 苹果产业链, ",12.5亿
27,300655.SZ,晶瑞股份,化工原料,18.05,"宁德时代概念股, 锂电池, 新能源汽车, 半导体, ",15.18亿
28,002395.SZ,双象股份,塑料,20.05,"煤化工, 足球, 体育产业, ",35.85亿
29,002729.SZ,好利来,元器件,36.13,,24.09亿
30,600288.SH,大恒科技,软件服务,12.29,"太赫兹, 智能制造, 无人商店, 期货概念, 机器视觉, ",53.68亿
31,002373.SZ,千方科技,软件服务,20.09,"阿里巴巴概念股, 社保重仓, 大飞机, 业绩预增, 物联网, 百度概念股, 无人驾驶, 雄安-智慧城市, 智慧停车, PPP, 雄安新区, 无人商店, 智慧城市, 股权转让, 国资入股, 智慧安防, 人脸识别, 科创板概念股, 电子车牌, ",191.46亿
32,002338.SZ,奥普光电,电器仪表,15.69,"中科院系, 军工, 军民融合, 智能制造, 机器视觉, ",
33,300493.SZ,润欣科技,通信设备,13.53,"5G, 移动支付, 高送转, 半导体, 智慧城市, 共享经济, 智慧安防, ",40.59亿
34,600599.SH,熊猫金控,多元金融,15.42,"光伏, 互联网金融, 资产重组, ",25.6亿
35,603936.SH,博敏电子,元器件,18.9,"PCB板, 业绩预增, ",31.63亿
36,002232.SZ,启明信息,软件服务,10.62,"混改, 央企改革, 物联网, 无人驾驶, 铁总混改, 北斗导航, 工业互联网, 国产操作系统, ",42.87亿
37,002042.SZ,华孚时尚,纺织,7.4,"东盟博览会, 回购, 粤港澳大湾区, 纺织服装, 科创板概念股, 创投, ",112.31亿
38,002455.SZ,百川股份,化工原料,6.59,"石墨电极, 定增破发, 锂电池, 新能源汽车, 石墨烯, ",22.53亿
39,002161.SZ,远望谷,通信设备,8.72,"回购, 物联网, 智慧物流, 智能制造, 移动支付, 无人商店, 智慧城市, 高铁轨交, 资产重组, 创投, 电子车牌, ",60.51亿
40,000948.SZ,南天信息,软件服务,12.1,"教育, 华为产业链, 业绩预增, 智能制造, 互联网金融, 移动支付, 大数据, 云计算, 智慧城市, 国产软件, 股权转让, 独角兽, 机器人, 人脸识别, 科创板概念股, ",38.77亿
41,002842.SZ,翔鹭钨业,小金属,20.94,"社保重仓, 有色金属, 业绩预增, 有色-钨, 高送转, ",15.04亿
42,600058.SH,五矿发展,商贸代理,9.52,"央企改革, ",102.05亿
43,000962.SZ,东方钽业,小金属,8.35,"央企改革, 有色金属, 有色-钛, 宁夏, ",36.81亿
44,600696.SH,ST岩石,区域地产,8.0,"ST股, 壳公司, ",27.25亿
45,000420.SZ,吉林化纤,化纤,2.8,"碳纤维, 业绩预增, 低价股, 粘胶短纤, ",51.81亿
46,300631.SZ,久吾高科,环境保护,17.0,"高送转-预期, 社保重仓, 锂电池, 环保, 新能源汽车, 污水处理, 燃料乙醇, ",11.78亿
47,002869.SZ,金溢科技,通信设备,29.9,"粤港澳大湾区, 物联网, 智慧停车, 人工智能, 区块链, 智慧城市, 国产软件, 电子车牌, ",13.46亿
48,002939.SZ,长城证券,证券,13.36,"券商, 央企改革, ",41.46亿
49,300053.SZ,欧比特,半导体,11.56,"回购, 无人驾驶, 北斗导航, 大数据, 人工智能, 半导体, 国产芯片, 智慧安防, 人脸识别, ",66.38亿
50,002882.SZ,金龙羽,电气设备,12.72,"业绩预增, 新能源汽车, 充电桩, ",10.56亿
51,300195.SZ,长荣股份,轻工机械,9.25,"回购, 储能, 半导体, 国产芯片, 包装印刷, 独角兽, ",28.0亿
52,002240.SZ,威华股份,家居用品,9.24,"业绩预增, 定增破发, 稀土磁材, 土地流转, 锂电池, 新能源汽车, 家具家居, ",45.34亿
53,603103.SH,横店影视,影视音像,24.65,"影视, 知识产权, ",13.06亿
