,ts_code,symbol,name,industry,COL_CHG,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,605339.SH,605339,南侨食品,食品,135.8364312267658,40.3,,0.0
1,300268.SZ,300268,佳沃股份,农业综合,116.01895734597156,30.5,,0.0
2,605337.SH,605337,李子园,乳制品,40.62397187520563,32.42,,0.0
3,605499.SH,605499,东鹏饮料,软饮料,33.09320126069339,35.48,,0.0
4,002570.SZ,002570,贝因美,乳制品,32.7309236947791,67.58,长城(德阳)长弘投资基金合伙企业(有限合伙),1.0
5,605179.SH,605179,一鸣食品,乳制品,28.227194492254746,13.63,,0.0
6,000848.SZ,000848,承德露露,软饮料,27.01901807203775,98.27,"中央汇金资产管理有限责任公司
基本养老保险基金一零零三组合
全国社保基金六零四组合
上海申毅投资股份有限公司-华量申毅2号私募投资基金
香港中央结算有限公司(陆股通)
全国社保基金四一三组合",6.0
7,600095.SH,600095,湘财股份,证券,25.71119947108178,63.15,"深圳德威资本投资管理有限公司-德威资本劲松1号私募基金
中国工商银行股份有限公司-申万菱信中证申万证券行业指数分级证券投资基金
北京中金众鑫投资管理有限公司-金明2号私募投资基金",3.0
8,605300.SH,605300,佳禾食品,食品,24.10491257285594,11.93,,0.0
9,600543.SH,600543,莫高股份,红黄酒,20.370370370370374,27.13,中信证券-甘肃兴陇资本管理有限公司-中信证券兴陇1号单一资产管理计划,1.0
10,603020.SH,603020,爱普股份,食品,19.799999999999997,76.67,,0.0
11,600257.SH,600257,大湖股份,渔业,17.691154422788593,37.78,,0.0
12,002365.SZ,002365,永安药业,化学制药,14.530776992936412,27.6,中央汇金资产管理有限责任公司,1.0
13,300999.SZ,300999,金龙鱼,食品,14.50764219493863,359.21,,0.0
14,600189.SH,600189,泉阳泉,软饮料,14.022140221402202,85.07,"中国华融资产管理股份有限公司
吉林省吉盛资产管理有限责任公司",2.0
15,002810.SZ,002810,山东赫达,化工原料,13.123673036093408,156.64,"中国农业银行股份有限公司-工银瑞信高质量成长混合型证券投资基金
中国建设银行股份有限公司-交银施罗德阿尔法核心混合型证券投资基金
交通银行股份有限公司-工银瑞信互联网加股票型证券投资基金
上海高毅资产管理合伙企业(有限合伙)-高毅任昊优选致福私募证券投资基金
中国工商银行股份有限公司-诺安先锋混合型证券投资基金
中国工商银行股份有限公司-交银施罗德持续成长主题混合型证券投资基金
中国工商银行股份有限公司-交银施罗德优势行业灵活配置混合型证券投资基金",7.0
16,002481.SZ,002481,双塔食品,食品,13.039934800325991,152.5,香港中央结算有限公司(陆股通),1.0
17,000153.SZ,000153,丰原药业,化学制药,12.958115183246077,26.92,,0.0
18,300858.SZ,300858,科拓生物,食品,12.307692307692308,15.06,"中国工商银行-华安安信消费服务股票型证券投资基金
易方达资产-工商银行-易方达资产华瑞8号资产管理计划
上海盘京投资管理中心(有限合伙)-盘京天道7期私募证券投资基金",3.0
19,002186.SZ,002186,全聚德,酒店餐饮,11.499540018399257,37.34,中央汇金资产管理有限责任公司,1.0
20,605016.SH,605016,百龙创园,食品,10.621761658031081,13.58,,0.0
21,600929.SH,600929,雪天盐业,食品,10.491688011651835,60.57,,0.0
22,605338.SH,605338,巴比食品,食品,10.213919855378117,22.68,,0.0
23,300094.SZ,300094,国联水产,渔业,10.126582278481,38.07,"广东省农业供给侧结构性改革基金管理有限公司-广东省农业供给侧结构性改革基金合伙企业(有限合伙)
中国华融资产管理股份有限公司
中国对外经济贸易信托有限公司-外贸信托-汇沣8号结构化证券投资集合资金信托计划",3.0
24,601515.SH,601515,东风股份,广告包装,10.114192495921692,90.07,,0.0
25,603755.SH,603755,日辰股份,食品,10.086407444333666,22.66,"上海彤源投资发展有限公司-彤源同祥私募证券投资基金
招商银行股份有限公司-鹏华新兴产业混合型证券投资基金
兴业国际信托有限公司-兴业信托·兴享进取彤源1号证券投资集合资金信托计划
施罗德投资管理(香港)有限公司-施罗德环球基金系列中国A股(交易所)
海通证券资管-交通银行-海通核心优势一年持有期混合型集合资产管理计划",5.0
26,000019.SZ,000019,深粮控股,其他商业,10.013717421124824,33.38,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",2.0
27,000869.SZ,000869,张裕A,红黄酒,9.759394430927282,184.11,中央汇金资产管理有限责任公司,1.0
28,600305.SH,600305,恒顺醋业,食品,9.590361445783135,228.07,"全国社保基金一零五组合
中信银行股份有限公司-农银汇理策略精选混合型证券投资基金
全国社保基金一一零组合
全国社保基金六零三组合
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-诺德价值优势混合型证券投资基金",6.0
29,603777.SH,603777,来伊份,食品,9.282700421940927,43.58,上海迎水投资管理有限公司-迎水巡洋10号私募证券投资基金,1.0
30,002597.SZ,002597,金禾实业,食品,8.848744641763616,198.9,"全国社保基金一零一组合
中国工商银行-广发稳健增长证券投资基金
中国光大银行股份有限公司-国投瑞银创新动力混合型证券投资基金
荷兰汇盈资产管理公司-荷兰汇盈新兴市场股票基金
交通银行股份有限公司-华安策略优选混合型证券投资基金
中国银行股份有限公司-国投瑞银精选收益灵活配置混合型证券投资基金
基本养老保险基金八零八组合
香港中央结算有限公司(陆股通)",8.0
31,603536.SH,603536,惠发食品,食品,8.591331269349833,23.57,"中国工商银行股份有限公司-交银施罗德趋势优先混合型证券投资基金
中国建设银行股份有限公司-交银施罗德蓝筹混合型证券投资基金
中国工商银行股份有限公司-华安安信消费服务混合型证券投资基金
中国农业银行股份有限公司-交银施罗德成长混合型证券投资基金
中国农业银行股份有限公司-交银施罗德先锋混合型证券投资基金",5.0
32,603299.SH,603299,苏盐井神,化工原料,8.412483039348718,44.7,,0.0
33,300892.SZ,300892,品渥食品,乳制品,8.053974277883192,12.81,"嘉实基金-国新投资有限公司-嘉实基金-国新2号单一资产管理计划
上海明汯投资管理有限公司-明汯朱庇特2号私募证券投资基金
萍乡皓熙汇达新能源产业投资基金(有限合伙)",3.0
34,300106.SZ,300106,西部牧业,农业综合,7.883817427385886,21.98,中信证券股份有限公司-天弘中证食品饮料指数型发起式证券投资基金,1.0
35,300783.SZ,300783,三只松鼠,食品,7.8721278721278765,122.54,"全国社保基金一一一组合
摩根资产管理(新加坡)有限公司-摩根中国A股市场机会基金
摩根资产管理(亚太)有限公司-摩根中国先驱A股基金
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)",5.0
36,002161.SZ,002161,远望谷,通信设备,7.31225296442688,38.7,"中央汇金资产管理有限责任公司
上海呈瑞投资管理有限公司-呈瑞和兴4号私募证券投资基金
孝泽(杭州)资产管理有限公司-孝泽-全景8号私募证券投资基金
香港中央结算有限公司(陆股通)
孝泽(杭州)资产管理有限公司-孝泽-全景18号私募证券投资基金",5.0
37,600073.SH,600073,上海梅林,食品,6.925880923450789,82.52,"中央汇金资产管理有限责任公司
信达国萃股权投资基金(上海)合伙企业(有限合伙)
香港中央结算有限公司(陆股通)",3.0
38,603697.SH,603697,有友食品,食品,6.8376068376068355,16.86,"中国工商银行股份有限公司-金鹰稳健成长混合型证券投资基金
中国工商银行股份有限公司-中欧创新成长灵活配置混合型证券投资基金
中国对外经济贸易信托有限公司-外贸信托-华夏未来领时对冲1号集合资金信托计划
北京国世通资产管理有限公司-国世通价值精选一期基金
华夏未来资本管理有限公司-华夏未来泽时进取1号基金",5.0
