,ts_code,symbol,name,industry,COL_LASTPRICE,COL_FITNESS
0,603987.SH,603987,康德莱,医疗保健,7.45,4616.57
1,002607.SZ,002607,中公教育,文教休闲,14.02,4521.94
2,000767.SZ,000767,漳泽电力,火力发电,2.89,3716.44
3,603590.SH,603590,康辰药业,化学制药,37.99,3658.26
4,600252.SH,600252,中恒集团,中成药,2.95,3620.89
5,600976.SH,600976,健民集团,中成药,17.2,3422.39
6,300151.SZ,300151,昌红科技,机械基件,6.59,3075.02
7,002493.SZ,002493,荣盛石化,化纤,12.03,2886.75
8,603811.SH,603811,诚意药业,化学制药,19.33,2722.46
9,601005.SH,601005,重庆钢铁,普钢,2.06,2711.63
10,600827.SH,600827,百联股份,超市连锁,9.97,2693.1
11,600812.SH,600812,华北制药,化学制药,4.52,2598.78
12,600196.SH,600196,复星医药,化学制药,25.35,2520.71
13,000430.SZ,000430,张家界,旅游景点,5.72,2424.3
14,300529.SZ,300529,健帆生物,医疗保健,60.1,2369.92
15,600268.SH,600268,国电南自,电气设备,6.16,2292.86
16,002032.SZ,002032,苏泊尔,家用电器,76.6,2239.64
17,601588.SH,601588,北辰实业,区域地产,3.95,2205.42
18,600419.SH,600419,天润乳业,乳制品,15.03,2172.07
19,600436.SH,600436,片仔癀,中成药,114.91,2025.52
20,600343.SH,600343,航天动力,航空,10.51,1988.18
21,002362.SZ,002362,汉王科技,电脑设备,15.72,1976.8
22,603528.SH,603528,多伦科技,软件服务,7.71,1949.62
23,603366.SH,603366,日出东方,家用电器,4.04,1946.35
24,300133.SZ,300133,华策影视,影视音像,6.8,1933.74
25,002153.SZ,002153,石基信息,软件服务,35.42,1914.88
26,603355.SH,603355,莱克电气,家用电器,21.26,1878.43
27,603607.SH,603607,京华激光,造纸,21.19,1876.23
28,000902.SZ,000902,新洋丰,农药化肥,10.88,1797.64
29,603580.SH,603580,艾艾精工,化工原料,19.2,1794.92
30,603326.SH,603326,我乐家居,家居用品,11.8,1773.57
31,600370.SH,600370,三房巷,纺织,3.15,1723.87
32,603365.SH,603365,水星家纺,纺织,18.89,1688.75
33,601838.SH,601838,成都银行,银行,9.0,1687.53
34,603050.SH,603050,科林电气,电气设备,11.84,1667.07
35,002223.SZ,002223,鱼跃医疗,医疗保健,24.08,1653.91
36,002619.SZ,002619,艾格拉斯,互联网,3.61,1652.71
37,600298.SH,600298,安琪酵母,食品,31.59,1619.84
38,600148.SH,600148,长春一东,汽车配件,16.12,1617.27
39,002734.SZ,002734,利民股份,农药化肥,14.73,1600.38
40,600415.SH,600415,小商品城,商品城,4.25,1595.93
41,600036.SH,600036,招商银行,银行,37.96,1588.7
42,002352.SZ,002352,顺丰控股,仓储物流,32.61,1582.32
43,002439.SZ,002439,启明星辰,软件服务,26.93,1568.27
44,603387.SH,603387,基蛋生物,生物制药,25.97,1562.27
45,600306.SH,600306,商业城,百货,8.14,1553.39
46,601699.SH,601699,潞安环能,煤炭开采,8.39,1552.99
47,603488.SH,603488,展鹏科技,电气设备,8.5,1533.22
48,600515.SH,600515,海航基础,全国地产,5.12,1523.25
49,603779.SH,603779,威龙股份,红黄药酒,14.65,1512.92
50,601718.SH,601718,际华集团,服饰,3.94,1498.03
51,600519.SH,600519,贵州茅台,白酒,987.1,1487.51
52,300463.SZ,300463,迈克生物,医疗保健,25.29,1479.46
53,603520.SH,603520,司太立,化学制药,34.05,1476.68
54,603825.SH,603825,华扬联众,互联网,12.86,1468.13
55,002511.SZ,002511,中顺洁柔,造纸,11.93,1464.62
56,603012.SH,603012,创力集团,专用机械,11.13,1436.67
57,601088.SH,601088,中国神华,煤炭开采,20.35,1425.59
58,600673.SH,600673,东阳光,铝,8.2,1422.55
59,000661.SZ,000661,长春高新,生物制药,324.8,1402.07
60,600107.SH,600107,美尔雅,服饰,6.97,1392.33
61,601900.SH,601900,南方传媒,出版业,9.58,1384.87
62,300587.SZ,300587,天铁股份,橡胶,24.04,1380.95
63,300479.SZ,300479,神思电子,软件服务,15.82,1380.47
64,300747.SZ,300747,锐科激光,元器件,128.57,1379.1
65,600232.SH,600232,金鹰股份,纺织,5.97,1374.38
66,002821.SZ,002821,凯莱英,生物制药,92.92,1374.34
67,600062.SH,600062,华润双鹤,化学制药,12.77,1369.24
68,000157.SZ,000157,中联重科,工程机械,5.96,1341.42
69,600335.SH,600335,国机汽车,汽车配件,7.17,1334.69
70,002550.SZ,002550,千红制药,生物制药,4.67,1323.31
71,000798.SZ,000798,中水渔业,渔业,6.3,1323.16
72,300642.SZ,300642,透景生命,医疗保健,40.98,1315.02
73,600276.SH,600276,恒瑞医药,化学制药,66.06,1309.5
74,603161.SH,603161,科华控股,汽车配件,14.88,1307.87
75,603599.SH,603599,广信股份,农药化肥,14.73,1301.89
76,601021.SH,601021,春秋航空,空运,44.98,1290.51
