,trade_date,ts_code,name,close,pct_change,net_amount,amount_rate,float_values,reason,buy_sell_rate,amount_in_values
0,20200529,600242.SH,中昌数据,6.56,10.0671,22699562.0,29.36,2706922985.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,3.67,0.01
1,20200529,300832.SZ,新产业,156.07,10.0014,421758140.0,21.15,6430084000.0,日涨幅偏离值达到7%的前五只证券,3.19,0.07
2,20200529,300832.SZ,新产业,156.07,10.0014,421758140.0,21.15,6430084000.0,日换手率达到20%的前五只证券,3.19,0.07
3,20200529,600831.SH,广电网络,8.64,10.0637,89819590.0,26.59,6137786136.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,2.96,0.01
4,20200529,601558.SH,退市锐电,0.19,0.0,6713901.0,17.6,1145814000.0,有价格涨跌幅限制的日价格振幅达到15%的前三只证券,2.05,0.01
5,20200529,601558.SH,退市锐电,0.19,0.0,6713901.0,17.6,1145814000.0,退市整理的证券,2.05,0.01
6,20200529,002605.SZ,姚记科技,29.36,10.0037,52183574.0,18.27,7932756585.0,日涨幅偏离值达到7%的前五只证券,1.5,0.01
7,20200529,300324.SZ,旋极信息,6.18,9.9644,46513742.0,26.65,7559452081.0,日涨幅偏离值达到7%的前五只证券,1.3,0.01
8,20200529,603828.SH,柯利达,5.06,10.0,27925992.0,28.65,2770653600.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,1.17,0.01
9,20200529,000921.SZ,海信家电,11.86,10.0186,120112942.0,92.78,10699334027.0,日涨幅偏离值达到7%的前五只证券,1.15,0.01
10,20200529,603950.SH,长源东谷,29.1,5.5878,34205944.0,9.69,1684322550.0,有价格涨跌幅限制的日换手率达到20%的前三只证券,1.14,0.02
11,20200529,688021.SH,奥福环保,55.74,20.0,38758300.0,55.88,1059060000.0,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,1.08,0.04
12,20200529,688298.SH,东方生物,114.83,15.014,73449100.0,29.37,3130572051.0,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,1.08,0.02
13,20200529,002466.SZ,天齐锂业,19.89,10.0111,218555084.0,25.98,29379506727.0,日涨幅偏离值达到7%的前五只证券,0.74,0.01
14,20200529,002911.SZ,佛燃能源,20.93,9.9842,64762568.0,63.42,5667631560.0,日涨幅偏离值达到7%的前五只证券,0.7,0.01
15,20200529,002409.SZ,雅克科技,47.75,9.9977,129240315.0,37.68,11118460198.0,日涨幅偏离值达到7%的前五只证券,0.64,0.01
16,20200529,000795.SZ,英洛华,6.67,10.066,62900162.0,12.38,7544318894.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.63,0.01
17,20200529,300261.SZ,雅本化学,5.1,9.9138,34356993.0,13.52,4755021255.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.63,0.01
18,20200529,000030.SZ,富奥股份,5.61,10.0,19558766.0,37.31,9872931680.0,日涨幅偏离值达到7%的前五只证券,0.52,0.0
19,20200529,000795.SZ,英洛华,6.67,10.066,39928867.0,14.74,7544318894.0,日涨幅偏离值达到7%的前五只证券,0.49,0.01
20,20200529,002981.SZ,朝阳科技,38.5,-0.6708,8573868.0,18.1,924000000.0,日换手率达到20%的前五只证券,0.42,0.01
21,20200529,002103.SZ,广博股份,5.84,9.9812,24116803.0,17.99,2175060076.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.41,0.01
22,20200529,002397.SZ,梦洁股份,7.89,6.9106,26884377.0,21.08,3823203679.0,日换手率达到20%的前五只证券,0.27,0.01
23,20200529,300367.SZ,东方网力,4.33,-1.1416,25591998.0,18.61,3633457083.0,日换手率达到20%的前五只证券,0.25,0.01
24,20200529,000796.SZ,凯撒旅业,11.11,10.0,9156957.0,45.41,8915095434.0,日涨幅偏离值达到7%的前五只证券,0.24,0.0
25,20200529,002643.SZ,万润股份,15.29,10.0,21593892.0,46.94,13675172688.0,日涨幅偏离值达到7%的前五只证券,0.2,0.0
26,20200529,300830.SZ,金现代,17.8,-5.7702,11394272.0,20.16,1531245000.0,日换手率达到20%的前五只证券,0.2,0.01
27,20200529,002911.SZ,佛燃能源,20.93,9.9842,32888978.0,61.32,5667631560.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.17,0.01
28,20200529,002338.SZ,奥普光电,21.0,-6.6667,8334415.0,12.85,5039494950.0,日跌幅偏离值达到7%的前五只证券,0.14,0.0
29,20200529,300242.SZ,佳云科技,6.14,10.0358,6783934.0,28.01,3617610476.0,日涨幅偏离值达到7%的前五只证券,0.12,0.0
30,20200529,300431.SZ,暴风集团,1.76,10.0,813287.0,17.62,427951407.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.07,0.0
31,20200529,000541.SZ,佛山照明,6.33,-8.1277,3687323.0,22.93,6789270947.0,日振幅值达到15%的前五只证券,0.05,0.0
32,20200529,000541.SZ,佛山照明,6.33,-8.1277,3687323.0,22.93,6789270947.0,日跌幅偏离值达到7%的前五只证券,0.05,0.0
33,20200529,000567.SZ,海德股份,11.44,10.0,1438868.0,44.14,2491475283.0,日涨幅偏离值达到7%的前五只证券,0.05,0.0
34,20200529,601609.SH,金田铜业,12.7,-0.8587,2726935.0,12.99,3073400000.0,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.03,0.0
35,20200529,900956.SH,东贝Ｂ股,1.69,10.026,-12950.0,126.82,178780621.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,-0.02,-0.0
36,20200529,900956.SH,东贝Ｂ股,1.69,10.026,-71426.0,128.97,178780621.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,-0.1,-0.0
37,20200529,300790.SZ,宇瞳光学,22.65,-8.2996,-2799053.0,11.68,1165206600.0,日换手率达到20%的前五只证券,-0.12,-0.0
38,20200529,688126.SH,沪硅产业,30.8,-1.6603,-58879700.0,14.65,13854452889.0,有价格涨跌幅限制的日换手率达到30%的前五只证券,-0.16,-0.0
39,20200529,000408.SZ,*ST藏格,5.44,5.0193,-5363463.0,35.09,2575764302.0,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,-0.16,-0.0
40,20200529,002400.SZ,省广集团,9.21,3.4832,-48058225.0,9.82,15424523068.0,日换手率达到20%的前五只证券,-0.17,-0.0
41,20200529,002982.SZ,湘佳股份,107.0,-6.2226,-19183633.0,31.03,2742410000.0,日跌幅偏离值达到7%的前五只证券,-0.18,-0.01
42,20200529,300677.SZ,英科医疗,87.6,9.995,-20160207.0,34.42,11559640023.0,日涨幅偏离值达到7%的前五只证券,-0.21,-0.0
43,20200529,688365.SH,光云科技,64.49,-3.4292,-17051200.0,13.27,2082498439.0,有价格涨跌幅限制的日换手率达到30%的前五只证券,-0.23,-0.01
44,20200529,900915.SH,中路Ｂ股,0.503,6.7941,-82345.0,55.16,38631212.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,-0.28,-0.0
45,20200529,300189.SZ,神农科技,4.68,10.1176,-41720474.0,28.17,4507072820.0,日涨幅偏离值达到7%的前五只证券,-0.4,-0.01
46,20200529,603823.SH,百合花,17.05,4.2813,-9554254.0,40.04,1679091774.0,有价格涨跌幅限制的日价格振幅达到15%的前三只证券,-0.4,-0.01
47,20200529,002836.SZ,新宏泽,10.4,3.1746,-2689786.0,39.59,1664000000.0,日振幅值达到15%的前五只证券,-0.41,-0.0
48,20200529,002988.SZ,豪美新材,22.11,-5.5532,-32867403.0,21.49,1287114679.0,日换手率达到20%的前五只证券,-0.43,-0.03
49,20200529,300309.SZ,吉艾科技,3.79,-8.8942,-30238069.0,22.36,2906180974.0,日跌幅偏离值达到7%的前五只证券,-0.48,-0.01
50,20200529,600599.SH,熊猫金控,8.38,5.8081,-7662509.0,9.38,1391080000.0,有价格涨跌幅限制的日价格振幅达到15%的前三只证券,-0.5,-0.01
51,20200529,002220.SZ,ST天宝,0.55,-5.1724,-855787.0,111.11,363620759.0,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券,-0.56,-0.0
52,20200529,002985.SZ,北摩高科,102.66,-5.6,-81605429.0,17.14,3853856400.0,日换手率达到20%的前五只证券,-0.62,-0.02
53,20200529,600185.SH,格力地产,8.54,10.0515,-522313735.0,100.35,17601720812.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,-0.81,-0.03
