,ts_code,name,industry,COL_PCT_CHG,COL_LASTPRICE,COL_DAILY_AGGRESSIVE_ACCUMULATION,COL_FLOAT_HOLDERS
0,603069.SH,海汽集团,公路,9.9945,40.06,112.19,
1,000698.SZ,沈阳化工,化工原料,10.0437,7.56,105.66,"领航投资澳洲有限公司-领航新兴市场股指基金(交易所)
中央汇金资产管理有限责任公司"
2,603718.SH,海利生物,生物制药,9.9975,44.23,102.33,
3,300378.SZ,鼎捷软件,软件服务,9.831,28.6,94.33,
4,600685.SH,中船防务,船舶,10.008,41.0,87.79,"易方达基金-中央汇金资产管理有限责任公司-易方达基金-汇金资管单一资产管理计划
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
金鹰基金-工商银行-金鹰穗通9号资产管理计划
香港中央结算有限公司(陆股通)"
5,600760.SH,中航沈飞,航空,9.9935,67.91,80.0,"中国华融资产管理股份有限公司
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金
中国建设银行股份有限公司-易方达国防军工混合型证券投资基金
中国农业银行股份有限公司-嘉实环保低碳股票型证券投资基金
中国银行股份有限公司-国投瑞银国家安全灵活配置混合型证券投资基金"
6,300592.SZ,华凯创意,软件服务,10.0207,26.57,76.64,"湖南文化旅游创业投资基金企业(有限合伙)
湖南文化旅游创业投资基金企业(有限合伙)"
7,300238.SZ,冠昊生物,医疗保健,9.9941,37.42,76.64,"广东智硕资产管理有限公司-智硕莲花1号私募证券投资基金
云南国际信托有限公司-云信-弘瑞29号集合资金信托计划
浙商金汇信托股份有限公司-浙金·冠昊生物1号员工持股集合资金信托计划
华融国际信托有限责任公司-华融·汇盈32号证券投资单一资金信托"
8,603976.SH,正川股份,医疗保健,10.0033,65.98,74.55,
9,002286.SZ,保龄宝,食品,10.007,15.61,69.96,"宁波趵朴富通资产管理中心(有限合伙)
中央汇金资产管理有限责任公司
中国工商银行股份有限公司-南方大数据100指数证券投资基金"
10,300501.SZ,海顺新材,广告包装,10.0,27.83,69.87,
11,603488.SH,展鹏科技,电气设备,9.9788,10.36,66.97,
12,300464.SZ,星徽精密,机械基件,9.9955,24.54,65.48,"深圳市前海九派明家移动互联网产业基金合伙企业(有限合伙)
深圳狄道投资基金管理有限公司-狄道三号私募证券投资基金
深圳宝丰股权投资基金管理有限公司-深圳宝丰一号股权投资基金合伙企业(有限合伙)"
13,000524.SZ,岭南控股,酒店餐饮,9.9576,10.38,60.03,
14,601216.SH,君正集团,化工原料,9.9502,4.42,59.9,"中信信诚资产-招商银行-诚融聚荷1号资产管理计划
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司"
15,002803.SZ,吉宏股份,互联网,9.2523,43.69,58.66,"上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
华夏基金管理有限公司-社保基金四二二组合
中国建设银行股份有限公司-广发多元新兴股票型证券投资基金
中国银行股份有限公司-华夏行业精选混合型证券投资基金(LOF)"
16,600739.SH,辽宁成大,商贸代理,9.5768,30.55,56.19,"前海开源基金-民生银行-前海开源战略6号资产管理计划
前海开源基金-建设银行-前海开源定增3号资产管理计划
前海开源基金-民生银行-前海开源事件驱动集合资产管理计划
香港中央结算有限公司(陆股通)"
17,600178.SH,东安动力,汽车配件,9.9741,8.49,55.64,广东泓骐私募证券投资基金管理有限公司-泓骐稳进1号私募证券投资基金
18,601888.SH,中国中免,旅游服务,9.9995,227.27,50.02,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
安本标准投资管理(亚洲)有限公司-安本标准-中国A股股票基金
中国工商银行-上证50交易型开放式指数证券投资基金"
19,600211.SH,西藏药业,中成药,10.0,97.24,50.0,
20,601038.SH,一拖股份,农用机械,10.0441,12.49,50.0,"香港中央结算有限公司(陆股通)
北京天乙合资本管理有限公司-天乙3期证券投资基金"
21,600791.SH,京能置业,全国地产,10.0971,5.67,46.48,哈尔滨市道里区慈善基金会
22,600814.SH,杭州解百,百货,10.0559,7.88,46.06,香港中央结算有限公司(陆股通)
