,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,003004.SZ,003004,声迅股份,软件服务,51.68,3.0,10.0,10.57,,0.0
1,605266.SH,605266,健之佳,医药商业,139.71,3.0,7.0,18.51,,0.0
2,600707.SH,600707,彩虹股份,元器件,7.74,2.0,7.0,191.56,"北信瑞丰基金-浦发银行-北京国际信托-北京信托·轻盐丰收理财2015015号集合资金信托计划
合肥芯屏产业投资基金(有限合伙)",2.0
3,605258.SH,605258,协和电子,元器件,42.08,2.0,5.0,9.26,,0.0
4,000798.SZ,000798,中水渔业,渔业,10.5,2.0,5.0,33.54,,0.0
5,002765.SZ,002765,蓝黛科技,汽车配件,6.61,2.0,4.0,18.21,,0.0
6,601686.SH,601686,N友发,钢加工,18.52,1.0,4.0,26.3,,0.0
7,600191.SH,600191,华资实业,食品,6.82,2.0,4.0,33.07,,0.0
8,600844.SH,600844,丹化科技,化工原料,4.3,2.0,4.0,35.38,财通基金-工商银行-富春定增1021号资产管理计划,1.0
9,003021.SZ,003021,N兆威,电气设备,108.17,1.0,4.0,28.85,,0.0
10,002948.SZ,002948,青岛银行,银行,6.7,2.0,3.0,40.54,"中国工商银行-南方宝元债券型基金
香港中央结算有限公司(陆股通)",2.0
11,603439.SH,603439,贵州三力,中成药,26.65,3.0,3.0,10.86,,0.0
12,600213.SH,600213,亚星客车,汽车整车,9.47,2.0,3.0,20.83,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
13,002196.SZ,002196,方正电机,纺织机械,8.15,2.0,3.0,33.77,"红塔资产-浙商银行-红塔资产鑫瑞1号资产管理计划
上海长风汇信股权投资基金管理有限公司-上海长风汇信股权投资中心(有限合伙)",2.0
14,002652.SZ,002652,扬子新材,其他建材,4.9,2.0,3.0,21.93,,0.0
15,600333.SH,600333,长春燃气,供气供热,5.65,2.0,2.0,34.41,,0.0
16,002813.SZ,002813,路畅科技,汽车配件,22.75,1.0,2.0,7.86,,0.0
17,002750.SZ,002750,龙津药业,中成药,11.42,2.0,2.0,45.46,中央汇金资产管理有限责任公司,1.0
18,002636.SZ,002636,金安国纪,元器件,10.07,2.0,2.0,72.82,香港中央结算有限公司(陆股通),1.0
19,600117.SH,600117,西宁特钢,特种钢,4.29,2.0,2.0,44.84,,0.0
20,603976.SH,603976,正川股份,医疗保健,83.79,1.0,2.0,126.69,,0.0
21,002321.SZ,002321,华英农业,农业综合,4.49,2.0,2.0,23.84,,0.0
22,600746.SH,600746,江苏索普,化工原料,7.98,2.0,2.0,24.31,,0.0
23,600460.SH,600460,士兰微,半导体,20.41,2.0,2.0,267.79,"中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
中国银行股份有限公司-国泰CES半导体芯片行业交易型开放式指数证券投资基金
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金",6.0
24,000766.SZ,000766,通化金马,化学制药,4.72,2.0,2.0,33.37,,0.0
