,ts_code,name,industry,COL_PCT_CHG,COL_LASTPRICE,COL_DAILY_AGGRESSIVE_ACCUMULATION,COL_FLOAT_HOLDERS
0,300313.SZ,天山生物,农业综合,19.9834,28.88,175.23,"北京泽盈投资有限公司-泽盈顺势8号私募证券投资基金
北京泽盈投资有限公司-泽盈顺势3号私募证券投资基金"
1,300064.SZ,豫金刚石,矿物制品,19.9566,5.53,108.0,
2,300301.SZ,长方集团,半导体,19.9307,6.92,102.78,
3,300100.SZ,双林股份,汽车服务,11.453,13.04,90.84,中国建设银行股份有限公司-华夏兴和混合型证券投资基金
4,300269.SZ,联建光电,半导体,19.9324,7.1,83.08,申万菱信基金-工商银行-华融国际信托-盛世景定增基金权益投资集合资金信托计划
5,300152.SZ,科融环境,环境保护,9.8081,5.15,78.56,
6,300008.SZ,天海防务,船舶,20.0265,9.05,76.79,"东方富华(北京)投资基金管理有限公司-东方富华-上海佳豪专项资产管理计划
东方富华(北京)投资基金管理有限公司-东方富华-上海佳豪专项资产管理计划"
7,300343.SZ,联创股份,互联网,19.898,4.7,74.65,
8,300071.SZ,华谊嘉信,广告包装,19.8939,4.52,71.64,"杭州福石资产管理有限公司
杭州福石资产管理有限公司"
9,300102.SZ,乾照光电,半导体,19.9772,10.51,71.05,"深圳和君正德资产管理有限公司-正德远盛产业创新结构化私募基金
山西黄河股权投资管理有限公司-太行产业并购私募基金
深圳和君正德资产管理有限公司-正德鑫盛一号投资私募基金
国通信托有限责任公司-国通信托·紫金15号卓丰增持集合资金信托计划"
10,300178.SZ,腾邦国际,旅游服务,19.9653,6.91,70.19,"建信基金-兴业银行-杭州民新万投投资合伙企业(有限合伙)
嘉实基金-农业银行-嘉实中证金融资产管理计划
基本养老保险基金九零三组合
建信基金-兴业银行-杭州民新万投投资合伙企业(有限合伙)"
11,300647.SZ,超频三,元器件,20.0,13.92,69.39,
12,300283.SZ,温州宏丰,电气设备,12.6422,8.91,67.03,中央汇金资产管理有限责任公司
13,300376.SZ,易事特,电气设备,19.9475,9.14,65.52,"民生加银基金-平安银行-方正东亚信托有限责任公司
创金合信基金-招商银行-广东华兴银行股份有限公司
哈尔滨融顺资产管理有限责任公司
华融证券-平安银行-华融股票宝21号集合资产管理计划"
14,300108.SZ,吉药控股,中成药,13.879,6.4,64.05,"吉林省现代农业和新兴产业投资基金有限公司
汇安基金-浦发银行-江海证券有限公司"
15,300135.SZ,宝利国际,化工原料,20.1117,4.3,64.02,
16,300185.SZ,通裕重工,工程机械,20.1072,4.48,63.6,中央汇金资产管理有限责任公司
17,300139.SZ,晓程科技,元器件,10.5431,13.84,63.43,
18,300237.SZ,美晨生态,建筑工程,15.0538,4.28,58.95,"九泰基金-浦发银行-九泰基金-恒胜新动力分级1号资产管理计划
陕西省国际信托股份有限公司-陕国投·金元宝68号证券投资集合资金信托计划"
19,300217.SZ,东方电热,电器仪表,10.0,4.29,58.74,中央汇金资产管理有限责任公司
20,300210.SZ,森远股份,专用机械,13.2353,6.16,53.69,
21,300247.SZ,融捷健康,医疗保健,12.5964,4.38,52.57,安徽高新毅达皖江产业发展创业投资基金(有限合伙)
22,300708.SZ,聚灿光电,半导体,19.9828,27.98,50.91,
23,300370.SZ,安控科技,电器仪表,9.8174,4.81,45.49,
24,300297.SZ,蓝盾股份,软件服务,20.0,6.72,45.18,香港中央结算有限公司(陆股通)
25,300111.SZ,向日葵,半导体,12.3596,5.0,44.56,
26,300160.SZ,秀强股份,玻璃,11.4572,10.02,43.75,
27,300484.SZ,蓝海华腾,电气设备,11.5603,15.73,40.8,
28,300287.SZ,飞利信,软件服务,20.0355,6.77,40.22,"华安基金-兴业银行-珠海中兵广发投资基金合伙企业(有限合伙)
华安基金-兴业银行-珠海中兵广发投资基金合伙企业(有限合伙)
华安基金-兴业银行-广发乾和投资有限公司
华泰证券资管-南京银行-华泰慧泽1号集合资产管理计划"
29,002617.SZ,露笑科技,电气设备,10.0559,7.88,40.1,中央汇金资产管理有限责任公司
30,603536.SH,惠发食品,食品,9.9839,20.49,39.96,
31,300467.SZ,迅游科技,互联网,16.0041,22.76,33.8,中央汇金资产管理有限责任公司
32,300265.SZ,通光线缆,电气设备,10.9437,13.99,33.55,中央汇金资产管理有限责任公司
33,300179.SZ,四方达,矿物制品,12.7955,8.11,31.17,"中央汇金资产管理有限责任公司
交通银行股份有限公司-长信量化先锋混合型证券投资基金
基本养老保险基金九零三组合"
34,300228.SZ,富瑞特装,化工机械,12.4601,7.04,30.73,广东粤财信托有限公司-粤财信托·粤中3号集合资金信托计划
35,002762.SZ,金发拉比,服饰,9.9622,8.72,30.02,
36,601798.SH,蓝科高新,化工机械,10.0209,10.54,29.98,
37,300802.SZ,矩子科技,IT设备,20.0058,41.33,26.7,
