,ts_code,symbol,name,industry,COL_CHG,COL_LAST_CHG,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,600121.SH,600121,郑州煤电,煤炭开采,52.57510729613735,10.0619,86.63,中国银行股份有限公司-招商中证煤炭等权指数分级证券投资基金,1.0
1,002647.SZ,002647,仁东控股,多元金融,52.31037489102004,10.0126,97.82,,0.0
2,300621.SZ,300621,维业股份,装修装饰,49.21402660217655,20.0389,23.87,中国工商银行股份有限公司-国泰鑫睿混合型证券投资基金,1.0
3,002207.SZ,002207,准油股份,石油开采,48.28828828828831,10.0267,19.55,"中投鼎鸿(北京)投资基金管理有限公司-中投鼎鸿2号私募证券投资基金
北京都市二号投资中心(有限合伙)-都市盛世大有四号私募证券投资基金",2.0
4,603098.SH,603098,森特股份,装修装饰,43.03370786516854,10.0259,61.11,北京匀丰资产管理有限公司-匀丰灵活配置-定制4号私募投资基金,1.0
5,603222.SH,603222,济民制药,化学制药,35.25641025641026,0.4284,67.52,深圳前海正帆投资管理有限公司-正帆敏行4号私募证券投资基金,1.0
6,002096.SZ,002096,南岭民爆,化工原料,33.33333333333333,9.9778,36.79,中央汇金资产管理有限责任公司,1.0
7,600169.SH,600169,太原重工,工程机械,33.33333333333333,10.1045,81.02,"广发基金-农业银行-广发中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
中央汇金资产管理有限责任公司",5.0
8,603126.SH,603126,中材节能,环境保护,31.92360163710777,-9.9628,59.04,,0.0
9,002554.SZ,002554,惠博普,石油开采,31.645569620253156,-4.0,26.4,,0.0
10,300675.SZ,300675,建科院,建筑工程,29.09454061251666,13.5246,28.44,"广东万有道资产管理有限公司-万有道无始门私募证券投资基金
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
全国社会保障基金理事会转持一户",3.0
11,300940.SZ,300940,南极光,元器件,28.18713450292396,-10.9812,15.39,,0.0
