,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_15,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,605358.SH,605358,立昂微,半导体,26.91,15.0,3.0,18.0,10.92,,0.0
1,605198.SH,605198,德利股份,软饮料,25.78,10.0,3.0,13.0,5.16,,0.0
2,003006.SZ,003006,百亚股份,造纸,18.66,8.0,2.0,11.0,7.98,,0.0
3,003010.SZ,003010,若羽臣,互联网,32.05,5.0,3.0,8.0,9.75,,0.0
4,003009.SZ,003009,中天火箭,航空,27.27,5.0,3.0,8.0,10.59,,0.0
5,605111.SH,605111,新洁能,半导体,38.16,4.0,3.0,7.0,9.65,,0.0
6,002998.SZ,002998,优彩资源,化纤,10.84,4.0,2.0,7.0,8.85,,0.0
7,300722.SZ,300722,新余国科,专用机械,75.02,6.0,3.0,7.0,27.31,"中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
中国国际金融香港资产管理有限公司-客户资金2
中国建设银行股份有限公司-国泰中证军工交易型开放式指数证券投资基金",4.0
8,688093.SH,688093,世华科技,化工原料,27.4,1.0,1.0,6.0,10.72,,0.0
9,605218.SH,605218,伟时电子,元器件,18.03,3.0,2.0,6.0,9.59,,0.0
10,605136.SH,605136,丽人丽妆,其他商业,21.31,3.0,3.0,6.0,8.53,,0.0
11,300581.SZ,300581,晨曦航空,航空,33.7,4.0,3.0,6.0,57.88,"中国工商银行股份有限公司-国泰鑫睿混合型证券投资基金
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金",2.0
12,605018.SH,605018,长华股份,汽车配件,16.94,3.0,3.0,6.0,7.06,,0.0
13,300711.SZ,300711,广哈通信,通信设备,23.6,3.0,2.0,5.0,15.41,,0.0
14,605099.SH,605099,共创草坪,文教休闲,24.45,2.0,2.0,5.0,9.8,,0.0
15,300208.SZ,300208,青岛中程,电气设备,16.03,5.0,2.0,4.0,110.19,"宁波梅山保税港区荟金投资管理有限公司-荟金2号私募证券投资基金
宁波梅山保税港区荟金投资管理有限公司-荟金1号私募证券投资基金",2.0
16,002132.SZ,002132,恒星科技,钢加工,4.28,4.0,3.0,4.0,53.65,"上海般胜投资管理有限公司-般胜进取1号私募证券投资基金
上海融儒资产管理有限公司-融儒价值2号私募证券投资基金
河南克瑞德资产管理有限公司-恒盈1号私募证券投资基金",3.0
17,003011.SZ,003011,海象新材,家居用品,53.38,1.0,1.0,4.0,9.79,,0.0
18,300518.SZ,300518,盛讯达,软件服务,44.92,2.0,2.0,3.0,27.84,"中铁宝盈资产-浦发银行-中铁宝盈-宝鑫77号特定客户资产管理计划
鹏华资产-浦发银行-鹏华资产方圆6号资产管理计划
鹏华资产-浦发银行-鹏华资产金润24号资产管理计划
鹏华资产-浦发银行-鹏华资产金润28号资产管理计划
鹏华资产管理-浦发银行-鹏华资产金润18号资产管理计划",5.0
19,300064.SZ,300064,豫金刚石,矿物制品,6.02,5.0,2.0,3.0,38.45,,0.0
20,300542.SZ,300542,新晨科技,软件服务,18.9,2.0,2.0,3.0,37.06,,0.0
21,300827.SZ,300827,上能电气,电气设备,73.64,3.0,2.0,3.0,13.5,"中国农业银行股份有限公司-工银瑞信战略转型主题股票型证券投资基金
中国农业银行股份有限公司-工银瑞信高端制造行业股票型证券投资基金
交通银行股份有限公司-工银瑞信主题策略混合型证券投资基金
中国农业银行股份有限公司-工银瑞信中小盘成长混合型证券投资基金",4.0
22,600537.SH,600537,亿晶光电,半导体,4.79,3.0,2.0,2.0,56.35,中央汇金资产管理有限责任公司,1.0
23,300763.SZ,300763,锦浪科技,电气设备,134.68,3.0,2.0,2.0,74.15,"中国工商银行股份有限公司-广发制造业精选混合型证券投资基金
中国农业银行股份有限公司-广发科创主题3年封闭运作灵活配置混合型证券投资基金
中信银行股份有限公司-中银智能制造股票型证券投资基金
中信信托有限责任公司-中信信托锐进58期源乐晟投资集合资金信托计划
西藏源乐晟资产管理有限公司-源乐晟新恒晟私募证券投资基金
上海浦东发展银行股份有限公司-广发高端制造股票型发起式证券投资基金",6.0
24,300891.SZ,300891,惠云钛业,化工原料,20.5,2.0,1.0,2.0,19.44,,0.0
25,300869.SZ,300869,康泰医学,医疗保健,128.75,6.0,1.0,2.0,49.62,,0.0
26,601865.SH,601865,福莱特,玻璃,32.91,2.0,2.0,2.0,112.22,"香港中央结算有限公司(陆股通)
全国社保基金一一四组合",2.0
27,300863.SZ,300863,卡倍亿,汽车配件,121.86,6.0,1.0,2.0,15.96,,0.0
28,300073.SZ,300073,当升科技,矿物制品,54.0,1.0,1.0,2.0,235.22,"中国建设银行股份有限公司-富国中证新能源汽车指数分级证券投资基金
中国工商银行股份有限公司-景顺长城创新成长混合型证券投资基金
中国建设银行股份有限公司-华夏能源革新股票型证券投资基金
中国建设银行股份有限公司-景顺长城环保优势股票型证券投资基金
中国银行股份有限公司-景顺长城优选混合型证券投资基金
香港中央结算有限公司(陆股通)
中国银行股份有限公司-华夏中证新能源汽车交易型开放式指数证券投资基金",7.0
29,300850.SZ,300850,新强联,机械基件,71.62,1.0,1.0,2.0,18.98,,0.0
30,002931.SZ,002931,锋龙股份,汽车配件,26.54,5.0,2.0,2.0,11.52,桐庐浙富桐君股权投资基金合伙企业(有限合伙),1.0
31,300318.SZ,300318,博晖创新,医疗保健,18.96,4.0,1.0,2.0,139.78,中央汇金资产管理有限责任公司,1.0
32,688408.SH,688408,中信博,电气设备,130.2,2.0,1.0,2.0,39.41,,0.0
33,688005.SH,688005,容百科技,电气设备,35.69,1.0,1.0,2.0,97.79,"中国农业银行股份有限公司-申万菱信新能源汽车主题灵活配置混合型证券投资基金
中国银行股份有限公司-华宝创新优选混合型证券投资基金
中国建设银行股份有限公司-华夏兴和混合型证券投资基金
中国农业银行股份有限公司-国泰智能汽车股票型证券投资基金
广州农村商业银行股份有限公司-金鹰信息产业股票型证券投资基金
全国社保基金一零七组合",6.0
34,300537.SZ,300537,广信材料,染料涂料,25.9,2.0,1.0,2.0,32.47,中国工商银行股份有限公司-南方大数据100指数证券投资基金,1.0
35,002118.SZ,002118,紫鑫药业,中成药,4.11,2.0,2.0,2.0,52.64,上海红樱资产管理有限公司,1.0
36,300317.SZ,300317,珈伟新能,半导体,7.63,3.0,1.0,2.0,58.68,香港中央结算有限公司(陆股通),1.0
37,300690.SZ,300690,双一科技,电气设备,44.52,1.0,1.0,1.0,31.8,"中国建设银行股份有限公司-长城量化小盘股票型证券投资基金
北京益安资本管理有限公司-益安允升私募证券投资基金",2.0
38,300298.SZ,300298,三诺生物,医疗保健,39.31,1.0,1.0,1.0,173.36,"中国银行股份有限公司-广发医疗保健股票型证券投资基金
中国银行股份有限公司-博时医疗保健行业混合型证券投资基金
招商银行股份有限公司-睿远均衡价值三年持有期混合型证券投资基金
香港中央结算有限公司(陆股通)
招商银行股份有限公司-睿远成长价值混合型证券投资基金",5.0
39,300842.SZ,300842,帝科股份,半导体,70.0,1.0,1.0,1.0,17.5,"方正证券-交通银行-方正证券量化先锋1号集合资产管理计划
方正证券-光大银行-方正证券量化鑫瑞1号集合资产管理计划
方正证券-招商银行-方正证券量化强势7号集合资产管理计划",3.0
40,300225.SZ,300225,金力泰,染料涂料,16.3,3.0,1.0,1.0,76.17,"宁夏华锦资产管理有限公司
中央汇金资产管理有限责任公司
上海方圆达创投资合伙企业(有限合伙)-方圆-东方25号私募投资基金",3.0
41,300839.SZ,300839,博汇股份,石油加工,32.88,1.0,1.0,1.0,8.55,,0.0
42,300274.SZ,300274,阳光电源,电气设备,31.96,3.0,1.0,1.0,346.51,"交通银行股份有限公司-工银瑞信互联网加股票型证券投资基金
基本养老保险基金一二零六组合
全国社保基金四一三组合
中国农业银行股份有限公司-嘉实环保低碳股票型证券投资基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司",6.0
43,300830.SZ,300830,金现代,软件服务,16.1,1.0,1.0,1.0,13.85,,0.0
44,300485.SZ,300485,赛升药业,生物制药,22.8,2.0,1.0,1.0,57.78,,0.0
45,300289.SZ,300289,利德曼,生物制药,8.78,1.0,1.0,1.0,36.67,"成都力鼎银科股权投资基金中心(有限合伙)
上海赛领并购投资基金合伙企业(有限合伙)",2.0
46,300828.SZ,300828,锐新科技,铝,33.0,1.0,1.0,1.0,9.1,,0.0
47,300484.SZ,300484,蓝海华腾,电气设备,19.23,2.0,1.0,1.0,28.12,,0.0
48,000012.SZ,000012,南玻A,玻璃,6.18,1.0,1.0,1.0,120.95,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司",2.0
49,300769.SZ,300769,德方纳米,化工原料,100.88,2.0,1.0,1.0,43.15,中国农业银行股份有限公司-上投摩根新兴动力混合型证券投资基金,1.0
50,300302.SZ,300302,同有科技,软件服务,16.85,1.0,1.0,1.0,43.26,"中国农业银行-华夏平稳增长混合型证券投资基金
中国银行股份有限公司-宝盈核心优势灵活配置混合型证券投资基金
中国工商银行股份有限公司-嘉实主题新动力混合型证券投资基金
中国银行股份有限公司-嘉实逆向策略股票型证券投资基金
中国农业银行股份有限公司-宝盈转型动力灵活配置混合型证券投资基金",5.0
51,300629.SZ,300629,新劲刚,矿物制品,31.8,1.0,1.0,1.0,20.83,广州常彰明资产管理有限公司,1.0
52,300639.SZ,300639,凯普生物,医疗保健,50.08,1.0,1.0,1.0,105.96,"北京磐沣投资管理合伙企业(有限合伙)-磐沣价值私募证券投资基金
武汉比邻之家股权投资基金管理中心(有限合伙)
中国建设银行股份有限公司-工银瑞信前沿医疗股票型证券投资基金
中国银行股份有限公司-工银瑞信医疗保健行业股票型证券投资基金
交通银行股份有限公司-工银瑞信养老产业股票型证券投资基金
北京磐沣投资管理合伙企业(有限合伙)-磐沣价私募证券投资基金",6.0
53,300684.SZ,300684,中石科技,化工原料,32.55,1.0,1.0,1.0,33.81,"香港中央结算有限公司(陆股通)
中国银行-南方高增长股票型开放式证券投资基金
全国社保基金四零一组合
中国工商银行股份有限公司-诺安新经济股票型证券投资基金",4.0
54,300380.SZ,300380,安硕信息,软件服务,24.76,1.0,1.0,1.0,30.1,中央汇金资产管理有限责任公司,1.0
55,300412.SZ,300412,迦南科技,医疗保健,14.3,2.0,1.0,1.0,31.82,中央汇金资产管理有限责任公司,1.0
56,300433.SZ,300433,蓝思科技,元器件,35.75,1.0,1.0,1.0,1561.97,"中国建设银行股份有限公司-银华核心价值优选混合型证券投资基金
交通银行股份有限公司-南方成长先锋混合型证券投资基金
全国社保基金一一四组合
深圳展博投资管理有限公司-展博多策略2号基金
全国社保基金六零一组合
中国建设银行股份有限公司-南方信息创新混合型证券投资基金
香港中央结算有限公司(陆股通)
基本养老保险基金八零四组合",8.0
57,000010.SZ,000010,美丽生态,建筑工程,4.3,1.0,1.0,1.0,22.45,"上海衍金投资管理有限公司-衍金共生2号私募证券投资基金
深圳市德远投资有限公司-德远梧桐山9号私募基金",2.0
58,600172.SH,600172,黄河旋风,矿物制品,3.43,3.0,1.0,1.0,41.99,中原金象投资管理有限公司-中原金象河南民营上市公司发展支持1号私募股权投资基金,1.0
59,300861.SZ,300861,美畅股份,矿物制品,55.05,1.0,1.0,1.0,20.69,,0.0
60,603767.SH,603767,中马传动,汽车配件,8.11,1.0,1.0,1.0,24.22,,0.0
61,603185.SH,603185,上机数控,机床制造,79.75,1.0,1.0,1.0,46.42,"上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
中国建设银行股份有限公司-富国低碳新经济混合型证券投资基金
全国社保基金五零二组合
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-富国国家安全主题混合型证券投资基金",5.0
62,603208.SH,603208,江山欧派,家居用品,116.42,1.0,1.0,1.0,122.31,"上海盘京投资管理中心(有限合伙)-盛信1期私募证券投资基金主基金
中国工商银行股份有限公司-汇添富外延增长主题股票型证券投资基金
中国建设银行股份有限公司-汇添富消费行业混合型证券投资基金
上海盘京投资管理中心(有限合伙)-盘世2期私募证券投资基金
中信证券-建设银行-中信证券臻选价值成长混合型集合资产管理计划
上海盘京投资管理中心(有限合伙)-盛信2期私募证券投资基金
中国工商银行股份有限公司-汇添富民营活力混合型证券投资基金",7.0
63,603396.SH,603396,金辰股份,专用机械,43.18,1.0,1.0,1.0,19.08,"上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
交通银行股份有限公司-汇丰晋信低碳先锋股票型证券投资基金
中国建设银行股份有限公司-华夏能源革新股票型证券投资基金
交通银行股份有限公司-汇丰晋信智造先锋股票型证券投资基金
宁波辽海华商创业投资基金(有限合伙)
三和创赢资产管理(深圳)有限公司-三和创赢战略投资1期私募证券投资基金
招商银行股份有限公司-富国清洁能源产业灵活配置混合型证券投资基金",7.0
64,603489.SH,603489,八方股份,电气设备,174.35,1.0,1.0,1.0,52.3,"中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
中国建设银行股份有限公司-汇添富消费行业混合型证券投资基金
中国建设银行股份有限公司-中欧明睿新常态混合型证券投资基金
中国农业银行股份有限公司-华夏复兴混合型证券投资基金
香港中央结算有限公司(陆股通)
全国社保基金一零七组合",6.0
65,603557.SH,603557,起步股份,服饰,14.88,6.0,1.0,1.0,69.93,,0.0
66,603626.SH,603626,科森科技,专用机械,16.42,1.0,1.0,1.0,78.11,"中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
海通期货-华泰证券-海通期货海盈52号集合资产管理计划
光大永明资管-兴业银行-光大永明资产聚财121号定向资产管理产品",3.0
67,603628.SH,603628,清源股份,电气设备,9.01,1.0,1.0,1.0,24.67,,0.0
