,ts_code,name,industry,COL_PCT_CHG,COL_LASTPRICE,COL_DAILY_AGGRESSIVE_ACCUMULATION,COL_FLOAT_HOLDERS
0,600127.SH,金健米业,农业综合,9.9407,7.41,40.02,"湖南发展资产管理集团有限公司
领航投资澳洲有限公司-领航新兴市场股指基金(交易所)"
1,600191.SH,华资实业,食品,9.9693,7.17,39.94,
2,600983.SH,惠而浦,家用电器,9.965,6.29,39.9,
3,600855.SH,航天长峰,专用机械,3.9526,18.41,37.65,
4,300526.SZ,中潜股份,专用机械,10.0007,164.99,36.0,
5,300763.SZ,锦浪科技,电气设备,9.9042,68.8,35.2,上海山楂树甄琢资产管理中心(有限合伙)-山楂树一期基金
6,000639.SZ,西王食品,食品,5.0699,6.01,31.2,
7,600313.SH,农发种业,种植业,9.9744,4.3,30.06,现代种业发展基金有限公司
8,601777.SH,力帆股份,摩托车,10.0,2.97,30.05,
9,600107.SH,美尔雅,服饰,-9.9572,8.41,30.04,
10,002768.SZ,国恩股份,塑料,-0.8667,44.61,29.99,
11,000505.SZ,京粮控股,食品,9.9573,7.73,29.97,鑫牛润瀛(天津)股权投资基金管理有限公司-鑫牛润瀛(天津)股权投资基金合伙企业(有限合伙)
12,002696.SZ,百洋股份,渔业,9.9668,6.62,29.89,"北信瑞丰基金-工商银行-富立天瑞华商投资管理有限公司-富立天瑞华商凤凰山六号私募投资基金
东海基金-工商银行-国海证券股份有限公司
中国农业银行股份有限公司-富国中证500指数增强型证券投资基金(LOF)
北信瑞丰基金-中信银行-长安国际信托股份有限公司
中融基金-平安银行-中融国际信托-中融信托-融耀定增29号单一资金信托"
13,300048.SZ,合康新能,电气设备,10.1408,3.91,29.59,
14,002205.SZ,国统股份,其他建材,7.822,15.99,27.88,
15,300273.SZ,和佳医疗,医疗保健,-9.5448,6.16,27.28,
16,000019.SZ,深粮控股,其他商业,4.5333,7.84,26.11,
17,600361.SH,华联综超,超市连锁,10.0917,4.8,25.7,
18,000713.SZ,丰乐种业,种植业,8.7889,10.15,25.33,
