,trade_date,ts_code,name,close,pct_change,net_amount,amount_rate,float_values,reason,buy_sell_rate,amount_in_values
0,20200527,000539.SZ,粤电力A,3.75,9.9707,32262091.0,40.85,9577151400.0,日涨幅偏离值达到7%的前五只证券,2.12,0.0
1,20200527,900956.SH,东贝Ｂ股,1.396,10.0079,107379.0,134.9,147216785.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,1.87,0.0
2,20200527,300423.SZ,鲁亿通,13.4,10.0164,49317282.0,29.51,3439291998.0,日涨幅偏离值达到7%的前五只证券,1.75,0.01
3,20200527,900956.SH,东贝Ｂ股,1.396,10.0079,35877.0,138.37,147216785.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,1.61,0.0
4,20200527,300261.SZ,雅本化学,4.46,10.1235,26555790.0,24.9,4158312706.0,日涨幅偏离值达到7%的前五只证券,1.57,0.01
5,20200527,300035.SZ,中科电气,8.18,9.9462,51123770.0,25.12,3506789492.0,日涨幅偏离值达到7%的前五只证券,1.48,0.01
6,20200527,002988.SZ,豪美新材,24.65,9.0708,48945306.0,16.62,1434978600.0,日换手率达到20%的前五只证券,1.3,0.03
7,20200527,600734.SH,实达集团,2.76,9.9602,9914947.0,23.7,1432971581.0,有价格涨跌幅限制的日价格振幅达到15%的前三只证券,1.26,0.01
8,20200527,300177.SZ,中海达,9.34,10.0118,29590812.0,30.73,4724125944.0,日涨幅偏离值达到7%的前五只证券,1.06,0.01
9,20200527,688598.SH,金博股份,90.3,13.4707,28084800.0,13.81,1651058745.0,有价格涨跌幅限制的日换手率达到30%的前五只证券,0.89,0.02
10,20200527,300423.SZ,鲁亿通,13.4,10.0164,34655644.0,22.62,3439291998.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.88,0.01
11,20200527,600834.SH,申通地铁,13.52,10.0081,63438000.0,33.54,6454203355.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.86,0.01
12,20200527,300786.SZ,国林科技,36.92,10.0119,21877396.0,17.23,788611200.0,日涨幅偏离值达到7%的前五只证券,0.81,0.03
13,20200527,300786.SZ,国林科技,36.92,10.0119,21877396.0,17.23,788611200.0,日换手率达到20%的前五只证券,0.81,0.03
14,20200527,603969.SH,银龙股份,4.02,10.137,10744756.0,37.25,3380820000.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.79,0.0
15,20200527,002980.SZ,华盛昌,64.81,2.6937,32118322.0,14.1,2160337654.0,日换手率达到20%的前五只证券,0.62,0.01
16,20200527,002400.SZ,省广集团,8.09,10.068,141285138.0,17.56,13548793878.0,日涨幅偏离值达到7%的前五只证券,0.61,0.01
17,20200527,000567.SZ,海德股份,9.45,10.0116,20634124.0,35.58,2058080544.0,日涨幅偏离值达到7%的前五只证券,0.6,0.01
18,20200527,002508.SZ,老板电器,34.18,10.0097,106840469.0,61.75,31954908694.0,日涨幅偏离值达到7%的前五只证券,0.6,0.0
19,20200527,000551.SZ,创元科技,13.11,8.4367,34306258.0,12.07,5245054109.0,日涨幅偏离值达到7%的前五只证券,0.59,0.01
20,20200527,000551.SZ,创元科技,13.11,8.4367,34306258.0,12.07,5245054109.0,日换手率达到20%的前五只证券,0.59,0.01
21,20200527,300786.SZ,国林科技,36.92,10.0119,22550923.0,17.78,788611200.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.58,0.03
22,20200527,002005.SZ,*ST德豪,1.55,4.7297,2627287.0,27.54,2622441365.0,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券,0.57,0.0
23,20200527,600331.SH,宏达股份,2.27,10.1942,6923719.0,30.97,4612640000.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.54,0.0
24,20200527,300309.SZ,吉艾科技,3.78,6.1798,14330770.0,23.29,2898512951.0,日振幅值达到15%的前五只证券,0.47,0.0
25,20200527,000541.SZ,佛山照明,6.63,9.9502,18937030.0,20.12,7111037342.0,日振幅值达到15%的前五只证券,0.46,0.0
26,20200527,000541.SZ,佛山照明,6.63,9.9502,18937030.0,20.12,7111037342.0,日涨幅偏离值达到7%的前五只证券,0.46,0.0
27,20200527,002770.SZ,科迪乳业,3.0,9.8901,22695238.0,12.87,1808158116.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.46,0.01
28,20200527,000910.SZ,大亚圣象,13.44,9.9836,6781824.0,94.37,7353729600.0,日涨幅偏离值达到7%的前五只证券,0.39,0.0
