,ts_code,name,industry,COL_PCT_CHG,COL_LASTPRICE,COL_DAILY_AGGRESSIVE_ACCUMULATION,COL_FLOAT_HOLDERS
0,002071.SZ,长城影视,影视音像,10.0649,3.39,100.48,
1,300431.SZ,暴风集团,互联网,10.0962,2.29,85.51,
2,002400.SZ,省广集团,广告包装,10.0483,11.39,70.27,中国工商银行-华安中小盘成长混合型证券投资基金
3,600859.SH,王府井,百货,10.004,27.38,66.62,"北京京国瑞国企改革发展基金(有限合伙)
中央汇金资产管理有限责任公司
挪威中央银行-自有资金"
4,600734.SH,实达集团,IT设备,9.8684,3.34,54.95,"中国工商银行股份有限公司-国泰中证全指通信设备交易型开放式指数证券投资基金
天风证券-恒丰银行-天风证券天利2号集合资产管理计划"
5,600211.SH,西藏药业,中成药,9.9913,50.53,54.46,
6,300063.SZ,天龙集团,互联网,10.0619,7.11,53.14,
7,300343.SZ,联创股份,互联网,10.1124,2.94,47.25,
8,000721.SZ,西安饮食,酒店餐饮,10.0719,6.12,45.44,中央汇金资产管理有限责任公司
9,300299.SZ,富春股份,互联网,9.9684,6.95,42.28,
10,600086.SH,东方金钰,服饰,9.9338,1.66,40.13,"上海国际信托有限公司-上信-浦银股益4号集合资金信托计划
天风证券-湖北省国有资本运营有限公司-天风证券天权50号定向资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划"
11,603353.SH,和顺石油,石油贸易,10.0122,45.27,40.0,
12,002425.SZ,凯撒文化,互联网,10.0407,8.11,39.27,"中信信托有限责任公司-中信信托成泉汇涌八期金融投资集合资金信托计划
广西铁路发展投资基金(有限合伙)
中国建设银行股份有限公司-华夏盛世精选混合型证券投资基金"
13,002799.SZ,环球印务,广告包装,9.9844,21.15,37.26,
14,300160.SZ,秀强股份,玻璃,10.0156,7.03,31.47,浙江九章资产管理有限公司-九章幻方青溪3号私募基金
15,600318.SH,新力金融,多元金融,9.9744,8.6,29.99,"华泰证券资管-招商银行-华泰家园3号集合资产管理计划
浙江九章资产管理有限公司-幻方星月石私募基金
青岛祝融富田投资管理有限公司-青岛祝融富田投资管理有限公司帛汇3号私募证券投资基金"
16,300233.SZ,金城医药,化学制药,9.5649,31.73,29.97,"华泰证券股份有限公司-中庚价值领航混合型证券投资基金
海通证券资管-工商银行-海通投融宝1号集合资产管理计划
广发证券股份有限公司-中庚小盘价值股票型证券投资基金
香港中央结算有限公司(陆股通)"
17,600827.SH,百联股份,超市连锁,10.0223,9.88,28.67,"全国社保基金一零三组合
中央汇金资产管理有限责任公司
中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
18,603208.SH,江山欧派,家居用品,10.0,111.98,27.83,"中国工商银行股份有限公司-汇添富外延增长主题股票型证券投资基金
上海盘京投资管理中心(有限合伙)-盛信2期私募证券投资基金
中国工商银行股份有限公司-汇添富民营活力混合型证券投资基金
上海盘京投资管理中心(有限合伙)-盘世2期私募证券投资基金
交通银行股份有限公司-长城久富核心成长混合型证券投资基金(LOF)
上海盘京投资管理中心(有限合伙)-盛信1期私募证券投资基金主基金"
19,300178.SZ,腾邦国际,旅游服务,10.1449,3.04,26.92,"建信基金管理有限责任公司
中央汇金资产管理有限责任公司
创金合信基金-工商银行-外贸信托-外贸信托·稳富FOF单一资金信托
嘉实基金-农业银行-嘉实中证金融资产管理计划
中国银行股份有限公司-广发中证养老产业指数型发起式证券投资基金"
20,000668.SZ,荣丰控股,区域地产,10.0132,16.7,26.7,
21,600880.SH,博瑞传播,广告包装,10.0446,4.93,26.43,"中央汇金资产管理有限责任公司
中国建设银行股份有限公司-华夏中证四川国企改革交易型开放式指数证券投资基金"
22,300364.SZ,中文在线,出版业,10.076,5.79,25.86,
23,000662.SZ,天夏智慧,软件服务,9.854,3.01,25.66,
24,300612.SZ,宣亚国际,广告包装,10.0121,18.13,25.25,
25,603456.SH,九洲药业,化学制药,10.0165,26.69,24.82,"中国建设银行股份有限公司-华夏医疗健康混合型发起式证券投资基金
全国社保基金六零二组合"
26,300657.SZ,弘信电子,元器件,10.0181,18.23,24.47,"上海金融发展投资基金(有限合伙)
中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金
中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金
中国农业银行股份有限公司-华安智能生活混合型证券投资基金"
27,300392.SZ,腾信股份,互联网,9.291,8.94,24.37,青岛浩基资产管理有限公司
28,002107.SZ,沃华医药,中成药,9.0559,11.32,24.32,
29,002262.SZ,恩华药业,化学制药,10.0,16.5,22.85,"香港中央结算有限公司(陆股通)
上海宽远资产管理有限公司-宽远价值进取证券投资基金
中国建设银行股份有限公司-鹏华优选价值股票型证券投资基金"
30,603290.SH,斯达半导,半导体,9.9994,174.69,22.82,"全国社保基金四一四组合
中国建设银行股份有限公司-交银施罗德经济新动力混合型证券投资基金
上海乘安资产管理有限公司-乘安99传承1号私募证券投资基金
招商银行股份有限公司-交银施罗德创新领航混合型证券投资基金"
31,300043.SZ,星辉娱乐,文教休闲,9.9174,3.99,21.17,"香港中央结算有限公司(陆股通)
易方达基金-工商银行-易方达基金臻选2号资产管理计划
中央汇金资产管理有限责任公司
基本养老保险基金九零三组合
中国工商银行股份有限公司-南方大数据100指数证券投资基金"
32,002599.SZ,盛通股份,广告包装,10.0686,4.81,20.14,
33,600242.SH,中昌数据,软件服务,10.0313,7.02,20.1,
34,002612.SZ,朗姿股份,服饰,10.0437,10.08,20.01,"广东逸信基金管理有限公司-逸信汇富1号朗姿股份私募投资基金
中原信托有限公司-金融产品投资20160303号单一资金信托
中国建设银行股份有限公司-博时裕益灵活配置混合型证券投资基金"
35,603598.SH,引力传媒,影视音像,10.0147,14.94,19.98,中国建设银行股份有限公司-交银施罗德经济新动力混合型证券投资基金
