,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_15,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,300869.SZ,300869,C康泰,医疗保健,114.8,2.0,2.0,109.0,44.24,,0.0
1,300865.SZ,300865,C大宏立,专用机械,90.8,2.0,2.0,25.0,20.6,,0.0
2,300876.SZ,300876,C蒙泰,化纤,90.0,2.0,2.0,23.0,20.49,,0.0
3,688356.SH,688356,键凯科技,化学制药,136.84,1.0,1.0,23.0,18.67,,0.0
4,300875.SZ,300875,C捷强,专用机械,157.63,2.0,2.0,18.0,30.26,,0.0
5,300867.SZ,300867,C圣元,环境保护,66.79,2.0,2.0,18.0,39.63,,0.0
6,300877.SZ,300877,C金春,纺织,85.4,2.0,2.0,16.0,24.3,,0.0
7,300870.SZ,300870,C欧陆通,元器件,85.5,2.0,2.0,14.0,20.52,,0.0
8,300866.SZ,300866,C安克,元器件,136.1,2.0,2.0,13.0,48.43,,0.0
9,300873.SZ,300873,C海晨,仓储物流,70.28,2.0,2.0,12.0,22.22,,0.0
10,300878.SZ,300878,C维康,中成药,87.99,2.0,2.0,11.0,16.78,,0.0
11,300862.SZ,300862,C蓝盾,电器仪表,82.91,2.0,2.0,11.0,25.97,,0.0
12,605333.SH,605333,沪光股份,汽车配件,13.52,7.0,3.0,10.0,5.42,,0.0
13,002993.SZ,002993,奥海科技,元器件,71.24,7.0,2.0,10.0,32.2,,0.0
14,300871.SZ,300871,C回盛,生物制药,72.2,2.0,2.0,10.0,18.97,,0.0
15,300868.SZ,300868,C杰美特,通信设备,77.88,2.0,2.0,9.0,23.64,,0.0
16,605388.SH,605388,均瑶健康,软饮料,29.9,6.0,2.0,9.0,20.93,,0.0
17,603931.SH,603931,格林达,化工原料,49.6,6.0,3.0,9.0,12.63,,0.0
18,300313.SZ,300313,天山生物,农业综合,13.4,6.0,3.0,9.0,24.68,,0.0
19,605008.SH,605008,长鸿高科,塑料,20.21,4.0,3.0,7.0,9.3,,0.0
20,300861.SZ,300861,C美畅,矿物制品,78.01,2.0,2.0,7.0,29.31,,0.0
21,600158.SH,600158,中体产业,文教休闲,16.8,6.0,2.0,6.0,110.46,"中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",2.0
22,300116.SZ,300116,坚瑞沃能,电气设备,3.12,4.0,2.0,6.0,117.86,"兴业财富资产-兴业银行-兴业财富-兴利190号特定多客户资产管理计划
上海国泰君安君彤投资管理有限公司-君彤二期投资基金",2.0
23,605255.SH,605255,N天普,汽车配件,20.05,2.0,2.0,5.0,6.72,,0.0
24,605123.SH,605123,N派克,钢加工,48.05,2.0,2.0,5.0,12.97,,0.0
25,300106.SZ,300106,西部牧业,农业综合,13.45,3.0,3.0,5.0,28.42,"中海信托股份有限公司-中海-浦江之星177号集合资金信托
中海信托股份有限公司-中海-浦江之星165号集合资金信托",2.0
26,300152.SZ,300152,科融环境,环境保护,4.34,2.0,2.0,4.0,30.92,北京龙杉伟业资本投资有限公司-龙杉稳健成长私募证券投资基金,1.0
27,600823.SH,600823,世茂股份,全国地产,6.73,4.0,3.0,4.0,252.45,"中央汇金资产管理有限责任公司
大成基金-农业银行-大成中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
香港中央结算有限公司(陆股通)
广发基金-农业银行-广发中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
南方基金-农业银行-南方中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划",13.0
28,000897.SZ,000897,津滨发展,区域地产,3.51,4.0,1.0,4.0,56.77,"大成基金-农业银行-大成中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划",7.0
29,300368.SZ,300368,汇金股份,IT设备,19.84,6.0,2.0,4.0,101.13,中央汇金资产管理有限责任公司,1.0
30,300461.SZ,300461,田中精机,专用机械,25.7,2.0,2.0,3.0,17.96,"上海逐熹投资管理有限公司-逐熹3号私募投资基金
上海逐熹投资管理有限公司-逐熹2号证券投资基金
上海逐熹投资管理有限公司-逐熹5号私募投资基金",3.0
31,300526.SZ,300526,中潜股份,专用机械,92.89,2.0,2.0,3.0,189.72,"北京泽盈投资有限公司-顺势1号私募证券投资基金
北京泽盈投资有限公司-顺势2号私募证券投资基金",2.0
32,300857.SZ,300857,协创数据,IT设备,44.4,8.0,1.0,3.0,22.93,,0.0
33,603787.SH,603787,新日股份,摩托车,26.7,4.0,2.0,3.0,54.47,"中国农业银行股份有限公司-长盛动态精选证券投资基金
中国银行股份有限公司-长盛生态环境主题灵活配置混合型证券投资基金",2.0
34,300269.SZ,300269,联建光电,半导体,4.82,2.0,1.0,2.0,20.31,申万菱信基金-工商银行-华融国际信托-盛世景定增基金权益投资集合资金信托计划,1.0
35,300187.SZ,300187,永清环保,环境保护,7.2,1.0,1.0,2.0,45.65,中央汇金资产管理有限责任公司,1.0
36,300185.SZ,300185,通裕重工,工程机械,3.1,2.0,1.0,2.0,93.08,中央汇金资产管理有限责任公司,1.0
37,300176.SZ,300176,派生科技,汽车配件,8.09,1.0,1.0,2.0,30.35,"陕西省国际信托股份有限公司-陕国投·鑫鑫向荣83号证券投资集合资金信托计划
陕西省国际信托股份有限公司-陕国投·聚宝盆26号证券投资集合资金信托计划",2.0
38,300172.SZ,300172,中电环保,环境保护,7.02,1.0,1.0,2.0,26.4,中央汇金资产管理有限责任公司,1.0
39,300446.SZ,300446,乐凯新材,化工原料,12.35,1.0,1.0,2.0,24.15,中央汇金资产管理有限责任公司,1.0
40,600976.SH,600976,健民集团,中成药,29.27,3.0,1.0,2.0,44.87,"兴业银行股份有限公司-中欧新趋势股票型证券投资基金(LOF)
深圳市南方鑫泰投资发展有限公司-南方鑫泰-私募学院菁英145号基金
泰康资管-交通银行-泰康资产管理有限责任公司优势精选资产管理产品
中国建设银行股份有限公司-中欧新蓝筹灵活配置混合型证券投资基金
招商银行股份有限公司-东方红京东大数据灵活配置混合型证券投资基金
中国工商银行股份有限公司-东方红新动力灵活配置混合型证券投资基金",6.0
41,600983.SH,600983,惠而浦,家用电器,6.96,2.0,2.0,2.0,37.08,"中央汇金资产管理有限责任公司
浙江耀康资产管理有限公司-耀康必升1号私募证券投资基金",2.0
42,603595.SH,603595,东尼电子,元器件,36.14,2.0,2.0,2.0,53.18,中国农业银行-华夏平稳增长混合型证券投资基金,1.0
43,300801.SZ,300801,泰和科技,化工原料,31.9,2.0,1.0,2.0,17.23,"深圳齐兴资产管理有限公司-齐兴汇盈全兴债券私募投资基金
深圳齐兴资产管理有限公司
深圳齐兴资产管理有限公司-齐兴汇泽长盈债券投资私募基金",3.0
44,002537.SZ,002537,海联金汇,汽车整车,8.93,2.0,2.0,2.0,110.54,西部利得基金-民生银行-云南国际信托-晟昱6号集合资金信托计划,1.0
45,300064.SZ,300064,豫金刚石,矿物制品,3.34,1.0,1.0,2.0,21.33,香港中央结算有限公司(陆股通),1.0
46,000755.SZ,000755,山西路桥,公路,4.72,2.0,2.0,2.0,22.15,珠海中投知本汇资产管理有限公司-珠海中投知本汇1号股票精选基金,1.0
47,603709.SH,603709,中源家居,家居用品,36.9,1.0,1.0,1.0,7.38,,0.0
48,603980.SH,603980,吉华集团,染料涂料,8.04,1.0,1.0,1.0,56.28,,0.0
49,002011.SZ,002011,盾安环境,工程机械,4.32,1.0,1.0,1.0,39.48,"北京领瑞投资管理有限公司-领瑞投资定增102号基金
中央汇金资产管理有限责任公司",2.0
50,300301.SZ,300301,长方集团,半导体,3.13,1.0,1.0,1.0,18.85,,0.0
51,300261.SZ,300261,雅本化学,农药化肥,7.23,1.0,1.0,1.0,67.41,"华商基金-浙商银行-上海爱建信托-爱建信托欣欣14号定向增发事务管理类单一资金信托
中央汇金资产管理有限责任公司
金元顺安基金-中信银行-中诚信托-2017年中信银行组合投资单一资金信托
金鹰基金-中信银行-华宝信托-华宝-中信1号单一资金信托",4.0
52,600573.SH,600573,惠泉啤酒,啤酒,8.04,1.0,1.0,1.0,20.1,上海昀启投资有限公司-昀启投资-私募学院菁英69号基金,1.0
53,300248.SZ,300248,新开普,软件服务,14.76,1.0,1.0,1.0,48.91,"基本养老保险基金八零八组合
全国社保基金一零一组合
中国建设银行股份有限公司-鹏华价值优势混合型证券投资基金(LOF)",3.0
54,300240.SZ,300240,飞力达,仓储物流,6.89,1.0,1.0,1.0,24.91,"中央汇金资产管理有限责任公司
华夏基金-中央汇金资产管理有限责任公司-华夏基金-汇金资管单一资产管理计划",2.0
55,002066.SZ,002066,瑞泰科技,其他建材,12.23,1.0,1.0,1.0,28.25,中央汇金资产管理有限责任公司,1.0
56,603877.SH,603877,太平鸟,服饰,24.52,3.0,1.0,1.0,116.89,香港中央结算有限公司(陆股通),1.0
57,300337.SZ,300337,银邦股份,铝,4.83,1.0,1.0,1.0,34.21,,0.0
58,300135.SZ,300135,宝利国际,化工原料,2.95,1.0,1.0,1.0,27.19,中国建设银行股份有限公司-广发中证全指建筑材料指数型发起式证券投资基金,1.0
59,300131.SZ,300131,英唐智控,元器件,7.65,1.0,1.0,1.0,60.27,,0.0
60,300120.SZ,300120,经纬辉开,元器件,19.8,5.0,1.0,1.0,46.91,"中央汇金资产管理有限责任公司
大成基金-农业银行-大成中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划",11.0
61,603848.SH,603848,好太太,家居用品,15.91,1.0,1.0,1.0,11.31,中国工商银行股份有限公司-北信瑞丰健康生活主题灵活配置混合型证券投资基金,1.0
62,601216.SH,601216,君正集团,化工原料,9.8,5.0,1.0,1.0,826.93,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中信信诚资产-招商银行-诚融聚荷1号资产管理计划",3.0
63,300071.SZ,300071,华谊嘉信,广告包装,2.87,1.0,1.0,1.0,18.33,杭州福石资产管理有限公司,1.0
64,603826.SH,603826,坤彩科技,染料涂料,28.0,1.0,1.0,1.0,131.04,"长安国际信托股份有限公司-长安信托-定增长信汇智集合资金信托计划
广东粤财信托有限公司-粤财信托·物朴2号定增基金集合资金信托计划
瀚川投资管理(珠海)有限公司-瀚川一号私募投资基金
中国建设银行股份有限公司-宝盈先进制造灵活配置混合型证券投资基金",4.0
65,300332.SZ,300332,天壕环境,环境保护,5.94,1.0,1.0,1.0,49.48,,0.0
66,300343.SZ,300343,联创股份,互联网,3.02,3.0,1.0,1.0,23.95,,0.0
67,601330.SH,601330,绿色动力,环境保护,11.54,1.0,1.0,1.0,29.5,"上海中汇金玖投资有限公司-保利龙马鸿利股权投资基金(天津)合伙企业(有限合伙)
易方达基金-工商银行-易方达基金臻选2号资产管理计划
安徽省江淮成长投资基金中心(有限合伙)",3.0
68,300350.SZ,300350,华鹏飞,仓储物流,5.81,4.0,1.0,1.0,17.89,"珠海安赐互联柒号股权投资基金企业(有限合伙)
珠海安赐互联捌号股权投资基金企业(有限合伙)",2.0
69,000590.SZ,000590,启迪古汉,中成药,11.43,1.0,1.0,1.0,27.36,,0.0
70,600165.SH,600165,新日恒力,化工原料,7.9,5.0,1.0,1.0,54.11,"国通信托有限责任公司-国通信托·同洲精进2号集合资金信托计划
国通信托有限责任公司-国通信托·紫金8号集合资金信托计划
华鑫国际信托有限公司-华鑫信托·华鹏66号集合资金信托计划
上海迎水投资管理有限公司-迎水绿洲7号私募证券投资基金",4.0
71,000881.SZ,000881,中广核技,综合类,11.65,1.0,1.0,1.0,80.59,香港中央结算有限公司(陆股通),1.0
72,300798.SZ,300798,锦鸡股份,染料涂料,16.49,2.0,1.0,1.0,6.89,深圳前海南方天赋资产管理有限公司-天赋一号证券投资私募基金,1.0
73,300791.SZ,300791,仙乐健康,医疗保健,96.6,1.0,1.0,1.0,28.98,"中国银行-易方达策略成长二号混合型证券投资基金
中国银行-易方达策略成长证券投资基金",2.0
74,600189.SH,600189,吉林森工,软饮料,5.94,2.0,1.0,1.0,29.25,"中国华融资产管理股份有限公司
吉林省吉盛资产管理有限责任公司",2.0
75,300692.SZ,300692,中环环保,环境保护,19.02,1.0,1.0,1.0,26.64,"安徽高新招商致远股权投资基金(有限合伙)
安徽明泽投资管理有限公司-明泽环保优选私募证券投资基金贰号
安徽明泽投资管理有限公司-明泽环保优选私募证券投资基金壹号
海通兴泰(安徽)新兴产业投资基金(有限合伙)
安徽高新金通安益股权投资基金(有限合伙)",5.0
76,600321.SH,600321,正源股份,其他建材,2.26,2.0,1.0,1.0,34.14,,0.0
77,300662.SZ,300662,科锐国际,综合类,65.4,1.0,1.0,1.0,117.72,"中国农业银行股份有限公司-华夏复兴混合型证券投资基金
全国社保基金四零三组合
广发基金管理有限公司-社保基金四二零组合
中国建设银行股份有限公司-富国天博创新主题混合型证券投资基金
中国国际金融香港资产管理有限公司-客户资金
中国工商银行股份有限公司-易方达新兴成长灵活配置混合型证券投资基金",6.0
78,300654.SZ,300654,世纪天鸿,出版业,10.6,1.0,1.0,1.0,9.08,,0.0
79,300588.SZ,300588,熙菱信息,软件服务,11.31,1.0,1.0,1.0,11.87,,0.0
80,300475.SZ,300475,聚隆科技,专用机械,10.0,1.0,1.0,1.0,30.82,"芜湖弘唯基石投资基金管理合伙企业(有限合伙)-弘唯基石华盈私募投资基金
深圳市领信基石股权投资基金管理合伙企业(有限合伙)-深圳市领泰基石投资合伙企业(有限合伙)
深圳市领信基石股权投资基金管理合伙企业(有限合伙)-深圳市领驰基石股权投资基金合伙企业(有限合伙)
深圳市领信基石股权投资基金管理合伙企业(有限合伙)-深圳市领汇基石股权投资基金合伙企业(有限合伙)",4.0
81,300425.SZ,300425,中建环能,环境保护,5.93,1.0,1.0,1.0,38.82,"广东宝新资产管理有限公司
全国社保基金一零三组合",2.0
82,300386.SZ,300386,飞天诚信,软件服务,28.86,1.0,1.0,1.0,65.26,中央汇金资产管理有限责任公司,1.0
83,300385.SZ,300385,雪浪环境,环境保护,8.66,1.0,1.0,1.0,19.49,"中央汇金资产管理有限责任公司
中信银行股份有限公司-建信中证500指数增强型证券投资基金",2.0
84,300051.SZ,300051,三五互联,互联网,7.96,1.0,1.0,1.0,28.91,,0.0
85,688393.SH,688393,安必平,医疗保健,52.58,2.0,1.0,1.0,11.15,,0.0
86,002677.SZ,002677,浙江美大,家用电器,19.06,1.0,1.0,1.0,53.26,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
上海浦东发展银行股份有限公司-易方达裕祥回报债券型证券投资基金
杭州纯阳资产管理有限公司-纯阳十号私募证券投资基金
招商银行股份有限公司-光大保德信优势配置混合型证券投资基金",5.0
