,ts_code,name,industry,COL_LASTPRICE,concept,circ_mv
0,603258.SH,电魂网络,互联网,26.9,"阿里巴巴概念股, 腾讯概念股, 游戏, 手游, ",31.35亿
1,000912.SZ,泸天化,农药化肥,6.53,"甲醇, 煤化工, 化肥, ST摘帽, ",102.39亿
2,002107.SZ,沃华医药,中成药,10.21,"医药, 中药, ",35.56亿
3,600844.SH,丹化科技,化工原料,4.78,"有色-锌, 有色金属, 资产重组, ",39.33亿
4,300730.SZ,科创信息,软件服务,24.09,"智能制造, 大数据, 工业互联网, 国产软件, 机器视觉, ",18.21亿
5,300605.SZ,恒锋信息,软件服务,22.73,"养老产业, 数字中国, 高送转, 智慧城市, 国产软件, 智慧安防, ",11.03亿
6,601038.SH,一拖股份,农用机械,7.37,"央企改革, 乡村振兴, 债转股-AMC, 农机, ",43.77亿
7,600311.SH,荣华实业,黄金,5.1,"壳公司, 黄金, ",33.95亿
8,600490.SH,鹏欣资源,铜,5.42,"回购, 有色金属, 有色-镍, 有色-钴, 万达系, 有色-铜, 黄金, ",80.83亿
9,000587.SZ,金洲慈航,批发业,2.47,"破净股, 低价股, 黄金, ",29.96亿
10,002636.SZ,金安国纪,元器件,10.13,"玻纤, ",24.97亿
11,600421.SH,*ST仰帆,综合类,14.44,"股权争夺, ST股, 壳公司, ",28.24亿
12,000803.SZ,金宇车城,电气设备,18.2,"风电, 光伏, ST摘帽, ",23.25亿
13,002334.SZ,英威腾,电气设备,6.01,"光伏, 工业自动化, 燃料电池, 智能制造, 新能源汽车, 工业互联网, 高铁轨交, 机器人, 充电桩, 透明工厂, ",36.62亿
14,600234.SH,*ST山水,文教休闲,8.6,"股权争夺, ST股, 壳公司, ",17.41亿
15,300542.SZ,新晨科技,软件服务,15.52,"华为产业链, 军工, 军民融合, 高送转-填权, 区块链, 国产软件, ",13.15亿
16,300494.SZ,盛天网络,互联网,12.16,"互联网金融, 电竞, 游戏, 手游, 创投, ",27.56亿
17,300189.SZ,神农科技,种植业,4.62,"海南自由贸易港, 自贸区, 农业种植, 自由贸易港, 海南, ",40.78亿
18,603388.SH,元成股份,建筑施工,12.2,"园林, PPP, ",10.38亿
19,300311.SZ,任子行,软件服务,7.5,"网络安全, 创业板人气股, 大数据, 国产软件, 京东金融概念股, 独角兽, 游戏, 创投, ",34.46亿
20,002949.SZ,华阳国际,建筑施工,25.22,"次新股, 装配式建筑, 装修装饰, ",12.37亿
21,300678.SZ,中科信息,软件服务,26.28,"中科院系, 数字中国, 智能制造, 机器视觉, ",21.9亿
22,600882.SH,妙可蓝多,乳制品,10.68,"回购, 食品, 乳业（奶粉）, ",43.36亿
23,000037.SZ,深南电A,火力发电,12.2,"火电, 电改, ",41.35亿
24,300579.SZ,数字认证,软件服务,27.5,"雄安-智慧城市, 网络安全, 高送转-填权, 雄安新区, 区块链, 国产软件, 彩票, 知识产权, ",18.17亿
25,600853.SH,龙建股份,建筑施工,4.99,"振兴东北, 大基建, PPP, ",26.79亿
26,300301.SZ,长方集团,半导体,5.25,"教育, LED, ",31.62亿
27,300190.SZ,维尔利,环境保护,6.5,"固废处理, 回购, 业绩预增, 定增破发, 环保, 污水处理, ",46.43亿
28,300630.SZ,普利制药,化学制药,81.92,"业绩预增, 医药, 化学药, 海南自由贸易港, 高送转, 自贸区, 自由贸易港, 海南, ",81.08亿
29,600061.SH,国投资本,证券,14.27,"MSCI, 券商, 央企改革, 雄安-金融, 雄安新区, ",595.61亿
30,300339.SZ,润和软件,软件服务,13.65,"阿里巴巴概念股, 华为产业链, 无人驾驶, 云计算, 人工智能, 区块链, 国产软件, 国资入股, 独角兽, 蚂蚁金服概念股, 无人银行, ",101.43亿
31,300328.SZ,宜安科技,铝,10.11,"有色-铝, 特斯拉, 华为产业链, 有色金属, 汽车零部件, 医疗器械, 国资入股, ",46.53亿
32,603908.SH,牧高笛,纺织,28.3,"纺织服装, 体育产业, ",6.52亿
33,300482.SZ,万孚生物,生物制药,38.06,"回购, 芬太尼概念, 基因测序, 医疗器械, 体外诊断, 工业大麻, ",91.2亿
34,603222.SH,济民制药,化学制药,41.69,"民营医院, 海南自由贸易港, 医疗器械, 自贸区, 自由贸易港, ",133.41亿
35,002522.SZ,浙江众成,塑料,6.94,"新能源汽车, 包装印刷, 充电桩, ",59.28亿
36,600712.SH,南宁百货,百货,5.28,"东盟博览会, 教育, 新零售, 宝能系, 广西, ",28.4亿
37,600547.SH,山东黄金,黄金,36.02,"MSCI, 债转股-AMC, 山东国企改革, 人民币贬值受益, 黄金, ",522.83亿
38,002759.SZ,天际股份,家用电器,13.26,"业绩预增, 小家电, 高质押率, 家电, 锂电池, 新能源汽车, ",24.94亿
39,002205.SZ,国统股份,其他建材,19.08,"一带一路, 央企改革, 新疆, 地下管廊, 水利, 海绵城市, PPP, 新疆国企改革, 股权转让, ",22.16亿
