,trade_date,ts_code,name,close,pct_change,net_amount,amount_rate,float_values,reason,buy_sell_rate,amount_in_values
0,20200518,300830.SZ,金现代,13.59,10.0405,22826152.0,102.06,1169079750.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,47.55,0.02
1,20200518,002985.SZ,北摩高科,84.16,9.9987,26783093.0,83.46,3159366400.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,38.84,0.01
2,20200518,002988.SZ,豪美新材,15.75,43.9671,3298791.0,102.74,916872736.0,无价格涨跌幅限制的证券,35.47,0.0
3,20200518,300832.SZ,新产业,66.18,10.0066,11970427.0,103.0,2726616000.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,32.3,0.0
4,20200518,300831.SZ,派瑞股份,11.15,9.9605,6419394.0,110.35,892000000.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,8.67,0.01
5,20200518,600662.SH,强生控股,5.04,10.0437,10317126.0,121.72,5308945442.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,3.6,0.0
6,20200518,000831.SZ,五矿稀土,11.57,9.981,108646206.0,23.37,11348885510.0,日涨幅偏离值达到7%的前五只证券,2.44,0.01
7,20200518,000697.SZ,炼石航空,11.66,10.0,35509106.0,32.17,6596222126.0,日涨幅偏离值达到7%的前五只证券,1.93,0.01
8,20200518,600419.SH,天润乳业,13.81,10.0398,27773033.0,28.02,3709356843.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,1.45,0.01
9,20200518,603855.SH,华荣股份,13.59,6.1719,43796187.0,36.67,2738928600.0,有价格涨跌幅限制的日价格振幅达到15%的前三只证券,1.38,0.02
10,20200518,000584.SZ,哈工智能,5.46,10.0806,11596525.0,39.9,3266804950.0,日涨幅偏离值达到7%的前五只证券,1.32,0.0
11,20200518,300653.SZ,正海生物,92.07,10.0,33078259.0,33.31,7365600000.0,日涨幅偏离值达到7%的前五只证券,1.25,0.0
12,20200518,300825.SZ,阿尔特,18.64,-5.5724,30795769.0,17.79,1424375600.0,日换手率达到20%的前五只证券,1.19,0.02
13,20200518,002575.SZ,ST群兴,3.23,4.8701,64932708.0,45.41,1898915385.0,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券,1.14,0.03
14,20200518,002575.SZ,ST群兴,3.23,4.8701,64932708.0,45.41,1898915385.0,连续三个交易日内，日均换手率与前五个交易日的日均换手率的比值达到30倍，且换手率累计达20%的证券,1.14,0.03
15,20200518,000848.SZ,承德露露,6.96,9.9526,38512349.0,34.17,7490486947.0,日涨幅偏离值达到7%的前五只证券,1.12,0.01
16,20200518,002987.SZ,京北方,62.6,6.4626,72431738.0,12.7,2514642000.0,连续三个交易日内，日均换手率与前五个交易日的日均换手率的比值达到30倍，且换手率累计达20%的证券,1.05,0.03
17,20200518,002987.SZ,京北方,62.6,6.4626,72431738.0,12.7,2514642000.0,日换手率达到20%的前五只证券,1.05,0.03
18,20200518,002468.SZ,申通快递,19.47,10.0,113644377.0,58.97,28457336482.0,日涨幅偏离值达到7%的前五只证券,1.03,0.0
19,20200518,603439.SH,贵州三力,30.17,9.9891,73425156.0,23.74,1229125800.0,有价格涨跌幅限制的日换手率达到20%的前三只证券,1.0,0.06
20,20200518,300261.SZ,雅本化学,4.47,10.0985,20695805.0,30.94,4167636277.0,日涨幅偏离值达到7%的前五只证券,0.97,0.0
21,20200518,900955.SH,*ST海创B,0.093,-5.102,100382.0,57.12,28121860.0,ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到15%的证券,0.95,0.0
