,ts_code,name,industry,COL_PCT_CHG,COL_LASTPRICE,COL_DAILY_AGGRESSIVE_ACCUMULATION,COL_FLOAT_HOLDERS
0,300120.SZ,经纬辉开,元器件,10.0119,18.46,66.37,"嘉实基金-农业银行-嘉实中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
中央汇金资产管理有限责任公司
南方基金-农业银行-南方中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划"
1,300778.SZ,新城市,建筑工程,10.0018,61.59,56.6,
2,300368.SZ,汇金股份,IT设备,10.0,13.09,50.08,中央汇金资产管理有限责任公司
3,002288.SZ,超华科技,元器件,10.0,9.46,47.68,天风天成资管-招商证券-天风天成科瑞集合资产管理计划
4,600158.SH,中体产业,文教休闲,10.0,14.3,47.39,"中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
5,300776.SZ,帝尔激光,专用机械,10.0048,115.56,46.95,"中国银行股份有限公司-广发中证环保产业交易型开放式指数证券投资基金
中信信托有限责任公司-中信信托成泉汇涌八期金融投资集合资金信托计划
中国农业银行股份有限公司-新华优选分红混合型证券投资基金
中国银行股份有限公司-广发中证环保产业交易型开放式指数证券投资基金
中信信托有限责任公司-中信信托鑫涌成泉金融投资集合资金信托计划"
6,300225.SZ,金力泰,染料涂料,9.962,11.59,46.54,"宁夏华锦资产管理有限公司
上海方圆达创投资合伙企业(有限合伙)-方圆-东方25号私募投资基金
上海方圆达创投资合伙企业(有限合伙)-方圆-东方25号私募投资基金
宁夏华锦资产管理有限公司
上海方圆达创投资合伙企业(有限合伙)-方圆-东方25号私募投资基金
中央汇金资产管理有限责任公司
宁夏华锦资产管理有限公司
上海方圆达创投资合伙企业(有限合伙)-方圆-东方25号私募投资基金
上海方圆达创投资合伙企业(有限合伙)-方圆-东方15号私募投资基金
中央汇金资产管理有限责任公司"
7,002617.SZ,露笑科技,电气设备,10.0,6.71,41.23,中央汇金资产管理有限责任公司
8,603697.SH,有友食品,食品,10.0207,26.57,37.45,苏州格外投资管理有限公司-格外投资新三板1号基金
9,603787.SH,新日股份,摩托车,10.0046,24.08,35.46,
