,ts_code,name,industry,COL_LASTPRICE,concept,circ_mv
0,002201.SZ,九鼎新材,玻璃,10.77,"玻纤, 壳公司, ",35.72亿
1,300191.SZ,潜能恒信,石油开采,33.17,"油服, 海工装备, 油气改革, 可燃冰, 页岩气, 天然气, ",68.67亿
2,300708.SZ,聚灿光电,半导体,18.91,"国产芯片, LED, ",16.54亿
3,300428.SZ,四通新材,铝,14.3,"汽车零部件, 雄安新区, 雄安-周边, 资产重组, ",19.74亿
4,600139.SH,西部资源,综合类,4.0,"新能源整车, 汽车整车, 有色金属, 新能源汽车, 有色-铜, 股权转让, ",26.48亿
5,300462.SZ,华铭智能,专用机械,25.4,"移动支付, 大数据, 腾讯概念股, 高铁轨交, 独角兽, ",19.65亿
6,603227.SH,雪峰科技,化工原料,4.65,"新疆, 新疆国企改革, 民爆, ",30.63亿
7,600666.SH,*ST瑞德,元器件,1.75,"OLED, 低价股, 3D玻璃, ST股, ",14.06亿
8,002830.SZ,名雕股份,装修装饰,18.34,"装修装饰, ",7.31亿
9,300354.SZ,东华测试,电器仪表,13.81,"华为产业链, 大飞机, 智能仪表, ",10.42亿
10,300526.SZ,中潜股份,服饰,23.64,"纺织服装, 智能制造, 机器人, 体育产业, ",14.21亿
11,300716.SZ,国立科技,塑料,16.38,,15.52亿
12,300447.SZ,全信股份,电气设备,13.59,"大飞机, 回购, 军工, 军民融合, 定增破发, ",23.68亿
13,000529.SZ,广弘控股,食品,7.2,"养猪, 宝能系, 粤港澳大湾区, 养鸡, 冷链, ",41.03亿
14,300251.SZ,光线传媒,影视音像,8.55,"阿里巴巴概念股, 美团概念股, 业绩预增, 创业板人气股, VR&AR, 影视, 动漫, ",234.52亿
15,600722.SH,金牛化工,化工原料,7.04,"甲醇, 业绩预增, 雄安新区, 京津冀, 雄安-周边, ",47.89亿
16,002724.SZ,海洋王,半导体,6.61,"石墨烯, ",21.94亿
17,002692.SZ,ST远程,电气设备,2.9,"特高压, 军工, 军民融合, 低价股, 复牌股, ST股, ",20.75亿
18,300346.SZ,南大光电,元器件,11.27,"OLED, 回购, 业绩预增, 高送转-填权, 半导体, LED, ",41.5亿
19,603078.SH,江化微,化工原料,30.27,"半导体, ",18.84亿
20,300584.SZ,海辰药业,化学制药,30.7,"医药, 创新药, 化学药, 年报季报, ",14.55亿
21,002902.SZ,铭普光磁,元器件,29.11,"5G, 光通信, 华为产业链, 高送转, ",31.56亿
22,603727.SH,博迈科,石油开采,19.6,"油服, 海工装备, 回购, 页岩气, 天然气, ",18.59亿
23,603976.SH,正川股份,医疗保健,17.6,"医疗器械, ",6.74亿
24,300455.SZ,康拓红外,运输设备,8.7,"央企改革, 军工研究所, 军工, 高铁轨交, 资产重组, ",43.54亿
25,300369.SZ,绿盟科技,软件服务,15.64,"网络安全, 云计算, 工业互联网, 国产软件, 国产操作系统, 独角兽, ",112.66亿
26,002362.SZ,汉王科技,电脑设备,16.85,"中科院系, 智能制造, 基因测序, 人工智能, 无人商店, 机器视觉, 智慧安防, 手势识别, 虹膜识别, 人脸识别, ",29.98亿
27,300393.SZ,中来股份,塑料,13.1,"兜底式增持, 光伏, 定增破发, 高质押率, 高送转, ",23.71亿
28,300679.SZ,电连技术,元器件,32.97,"5G, 华为产业链, 小米概念股, ",43.98亿
29,002120.SZ,韵达股份,仓储物流,35.4,"新进指数成份股, 业绩预增, 智慧物流, 智能制造, 快递物流, ",203.45亿
30,000625.SZ,长安汽车,汽车整车,7.8,"安邦系, 高股息, MSCI, 阿里巴巴概念股, 新能源整车, 汽车整车, 混改, 军工混改, 央企改革, 华为产业链, 蔚来汽车概念股, 军工研究所, 破净股, 军工, 百度概念股, 宁德时代概念股, 无人驾驶, 新能源汽车, 人工智能, 腾讯概念股, 共享经济, 独角兽, ",293.35亿
31,002296.SZ,辉煌科技,通信设备,7.46,"空铁WiFi, 河南自贸区, 自贸区, 区块链, 高铁轨交, 智慧安防, 壳公司, ",24.15亿
32,300423.SZ,鲁亿通,电气设备,14.94,"社保重仓, 业绩预增, 高送转-填权, LED, ",37.11亿
33,300165.SZ,天瑞仪器,电器仪表,6.38,"大气治理, 环保, 药品信息化追溯, 污水处理, 体外诊断, ",20.17亿
34,600605.SH,汇通能源,商贸代理,12.18,"风电, 股权转让, ",17.95亿
35,600767.SH,ST运盛,医疗保健,5.55,"互联网医疗, 医疗信息化, ST股, ",18.92亿
36,601058.SH,赛轮轮胎,汽车配件,3.74,"东盟博览会, 业绩预增, 无人驾驶, 轮胎, ",80.75亿
37,601012.SH,隆基股份,半导体,25.0,"白马股, MSCI, 乡村振兴, 光伏, ",903.84亿
38,603338.SH,浙江鼎力,专用机械,62.6,"高送转-预期, 业绩预增, 军工, 军民融合, 人民币贬值受益, ",217.08亿
39,300655.SZ,晶瑞股份,化工原料,19.0,"宁德时代概念股, 锂电池, 新能源汽车, 半导体, ",15.66亿
40,603516.SH,淳中科技,通信设备,27.56,"智慧安防, ",24.33亿
41,000408.SZ,藏格控股,农药化肥,9.06,"有色-镁, 新进指数成份股, 社保重仓, 有色金属, 化肥, 高质押率, 锂电池, 新能源汽车, 有色-铜, 资产重组, ",40.46亿
42,603703.SH,盛洋科技,通信设备,14.44,"量子通信, LED, ",15.73亿
43,603318.SH,派思股份,专用机械,24.94,"天然气, 物联网, 股权转让, 国资入股, 资产重组, ",100.3亿
44,300179.SZ,四方达,矿物制品,5.48,"回购, 富勒烯, ",18.36亿
45,600556.SH,ST慧球,软件服务,8.12,"智慧城市, 广西, 股权转让, ST股, 壳公司, ",32.06亿
46,603113.SH,金能科技,化工原料,12.08,"煤炭, 甲醇, 业绩预增, 炭黑, 煤化工, 燃料电池, ",40.09亿
47,600193.SH,ST创兴,装修装饰,3.49,"稀土磁材, ST股, 壳公司, ",14.85亿
48,300011.SZ,鼎汉技术,运输设备,6.9,"定增破发, 雄安新区, 雄安-工程基建, 京津冀, 股权转让, 高铁轨交, 人脸识别, ",30.92亿
49,000567.SZ,海德股份,多元金融,8.79,"债转股-AMC, 高质押率, 海南自由贸易港, 自贸区, 自由贸易港, 海南, ",19.15亿
50,002511.SZ,中顺洁柔,造纸,13.08,"社保重仓, 回购, 造纸, ",166.71亿
51,603659.SH,璞泰来,化工原料,52.76,"石墨电极, 社保重仓, 宁德时代概念股, 锂电池, 新能源汽车, ",101.89亿
52,002028.SZ,思源电气,电气设备,10.78,"储能, 半导体, 国产芯片, 独角兽, ",62.54亿
53,000416.SZ,民生控股,多元金融,6.27,"金改, 期货概念, 壳公司, ",33.33亿
54,603289.SH,泰瑞机器,专用机械,10.36,,14.07亿
55,002557.SZ,洽洽食品,食品,27.05,"高股息, 回购, 食品, 休闲食品, ",137.14亿
56,600048.SH,保利地产,全国地产,14.31,"安邦系, 高股息, 白马股, MSCI, 央企改革, 房地产, 住房租赁, 滴滴出行概念股, 独角兽, ",1702.35亿
57,603368.SH,柳药股份,医药商业,34.91,"医药商业, 回购, 医药, 中药, 互联网医疗, 广西, ",89.47亿
58,002691.SZ,冀凯股份,专用机械,7.19,"京津冀, ",24.38亿
59,603663.SH,三祥新材,矿物制品,15.44,"有色-锆, 有色金属, 资产重组, ",10.74亿
60,002298.SZ,中电兴发,软件服务,7.58,"军工, 军民融合, 无人机, 储能, PPP, 智能制造, 新能源汽车, 智慧城市, 股权转让, 共享经济, 智慧安防, 机器人, 充电桩, ",39.3亿
61,600547.SH,山东黄金,黄金,41.75,"MSCI, 债转股-AMC, 山东国企改革, 人民币贬值受益, 黄金, ",606.0亿
62,000547.SZ,航天发展,通信设备,10.08,"央企改革, 军工研究所, 业绩预增, 军工, 军民融合, 脑科学, 网络安全, 大数据, VR&AR, 资产重组, ",112.33亿
63,300699.SZ,光威复材,化工原料,37.6,"碳纤维, 业绩预增, 军工, 军民融合, ",120.95亿
64,603630.SH,拉芳家化,日用化工,15.01,"回购, 化妆品, ",12.2亿
65,300211.SZ,亿通科技,通信设备,6.95,"智慧安防, 广电, ",12.91亿
66,600721.SH,*ST百花,生物制药,5.93,"新疆, 医药, 创新药, 新疆国企改革, 股权转让, ST股, ",18.1亿
67,300034.SZ,钢研高纳,小金属,15.55,"央企改革, 大飞机, 航母, 业绩预增, 军工, 军民融合, 京津冀, ",65.54亿
68,002918.SZ,蒙娜丽莎,其他建材,13.15,"高送转, 装修装饰, ",17.79亿
69,300450.SZ,先导智能,专用机械,35.87,"MSCI, 新进指数成份股, 特斯拉, 社保重仓, 宁德时代概念股, 工业自动化, 锂电池, 智能制造, 新能源汽车, ",304.14亿
70,300750.SZ,宁德时代,电气设备,75.68,"MSCI, 北汽新能源, 业绩预增, 储能, 锂电池, 新能源汽车, 科创板概念股, ",905.93亿
71,603238.SH,诺邦股份,纺织,18.8,"纺织服装, ",5.64亿
72,600333.SH,长春燃气,供气供热,5.58,"油气改革, 天然气, ",29.55亿
73,601166.SH,兴业银行,银行,18.73,"银行, MSCI, 破净股, ",3568.5亿
74,002187.SZ,广百股份,百货,8.55,"高股息, 二胎, 新零售, 破净股, 粤港澳大湾区, 无人商店, ",29.28亿
