,ts_code,name,industry,COL_LASTPRICE,concept,circ_mv
0,600095.SH,哈高科,区域地产,8.23,"雄安-园林环保, 雄安新区, 壳公司, 人造肉, ",29.73亿
1,603177.SH,德创环保,环境保护,16.18,"大气治理, 环保, ",9.99亿
2,002731.SZ,萃华珠宝,服饰,22.52,"业绩预增, 高送转, 黄金, ",29.09亿
3,002869.SZ,金溢科技,通信设备,48.84,"粤港澳大湾区, 物联网, 智慧停车, 人工智能, 区块链, 智慧城市, 国产软件, 电子车牌, ",21.98亿
4,603363.SH,傲农生物,饲料,23.86,"饲料, 养猪, 动物保健, ",43.9亿
5,300403.SZ,汉宇集团,家用电器,7.04,"供应链金融, 厨卫家电, 家电, 智能制造, 新能源汽车, 机器人, 充电桩, ",26.82亿
6,300527.SZ,中国应急,专用机械,13.79,"南北船合并, 中字头, 央企改革, 军工研究所, 核电, 回购, 军工, 军民融合, ",36.74亿
7,300462.SZ,华铭智能,专用机械,22.22,"移动支付, 大数据, 腾讯概念股, 高铁轨交, 独角兽, ",17.19亿
8,603068.SH,博通集成,半导体,70.88,"次新股, 半导体, 国产芯片, ",24.58亿
9,000571.SZ,*ST大洲,综合类,2.57,"通用航空, 食品, 海南自由贸易港, 低价股, 自贸区, 自由贸易港, ST股, 海南, ",20.68亿
10,002860.SZ,星帅尔,电气设备,23.45,"5G, 资产重组, ",11.08亿
11,300436.SZ,广生堂,化学制药,31.13,"民营医院, 医药, 创新药, 化学药, 基因测序, 独角兽, ",34.99亿
12,600984.SH,建设机械,工程机械,7.89,"业绩预增, 恒大概念股, 机械, 举牌股, ",62.02亿
13,600072.SH,中船科技,船舶,15.52,"南北船合并, 海工装备, 混改, 军工混改, 央企改革, 军工研究所, 航母, 业绩预增, 军工, 军民融合, 机械, PPP, ",93.24亿
14,002234.SZ,民和股份,农业综合,33.42,"养鸡, ",63.88亿
15,002626.SZ,金达威,食品,13.81,"社保重仓, 回购, 保健品, 食品, 医药, 化学药, 维生素, ",82.88亿
16,002458.SZ,益生股份,农业综合,23.0,"养猪, 业绩预增, 养鸡, 高送转-填权, 强势人气股, ",81.51亿
17,002513.SZ,蓝丰生化,农药化肥,6.34,"农药, 医药, 中药, 股权转让, 壳公司, ",19.93亿
18,300776.SZ,帝尔激光,专用机械,152.86,"高价股, 次新股, 光伏, ",25.28亿
19,300526.SZ,中潜股份,专用机械,17.25,"纺织服装, 智能制造, 机器人, 体育产业, ",10.37亿
20,002331.SZ,皖通科技,软件服务,11.85,"军工, 军民融合, 无人驾驶, 智慧安防, ",36.55亿
21,603648.SH,畅联股份,仓储物流,13.69,"智慧物流, 智能制造, 上海国企改革, 快递物流, 自贸区, 自由贸易港, 上海自由贸易港, ",37.4亿
22,002356.SZ,*ST赫美,其他商业,3.17,"高质押率, 互联网金融, 移动支付, 低价股, 跨境电商, 国资入股, ST股, ",15.22亿
23,002174.SZ,游族网络,互联网,19.6,"定增破发, 大数据, 电竞, 游戏, 手游, 动漫, 科创板概念股, ",125.88亿
24,300255.SZ,常山药业,生物制药,7.14,"医药, 创新药, 化学药, ",46.13亿
25,000918.SZ,嘉凯城,全国地产,7.6,"恒大概念股, 环杭州湾大湾区, 房地产, 影视, ",137.12亿
26,603360.SH,百傲化学,化工原料,29.31,"农药, ",22.98亿
27,002863.SZ,今飞凯达,汽车配件,7.1,"汽车零部件, ",13.19亿
28,300119.SZ,瑞普生物,生物制药,12.85,"动物保健, ",24.05亿
29,002650.SZ,加加食品,食品,4.36,"调味品, 食品, 资产重组, ",41.29亿
30,603379.SH,三美股份,化工原料,42.98,"次新股, 制冷剂, 半导体, ",25.67亿
31,300738.SZ,奥飞数据,电信运营,29.71,"高送转-预期, 业绩预增, 网络安全, 高送转-填权, 大数据, 云计算, ",17.9亿
32,600592.SH,龙溪股份,机械基件,14.87,"军工, 军民融合, 高铁轨交, ",59.41亿
33,600685.SH,中船防务,船舶,17.36,"南北船合并, 海工装备, 混改, 军工混改, 央企改革, 军工研究所, 航母, 军工, 债转股-AMC, 工业互联网, 资产重组, ",142.6亿
34,000038.SZ,深大通,广告包装,8.17,"高质押率, 区块链, 国资入股, 工业大麻, ",15.93亿
35,300552.SZ,万集科技,软件服务,32.95,"无人驾驶, 国产软件, 国资入股, 电子车牌, ",13.59亿
36,600546.SH,山煤国际,煤炭开采,6.17,"煤炭, 社保重仓, 山西国企改革, ",122.32亿
37,002401.SZ,中远海科,软件服务,13.29,"阿里巴巴概念股, 央企改革, 进口博览会, 自贸区, 自由贸易港, 上海自由贸易港, ",40.16亿
38,002390.SZ,信邦制药,中成药,6.01,"民营医院, 回购, 医药, 中药, 互联网医疗, 工业大麻, ",100.2亿
39,002732.SZ,燕塘乳业,乳制品,19.1,"食品, 农垦, 乳业（奶粉）, 冷链, ",29.72亿
40,300601.SZ,康泰生物,生物制药,59.7,"MSCI, 医药, 疫苗, ",154.0亿
41,300158.SZ,振东制药,中成药,6.2,"破净股, 保健品, 食品, 医药, 中药, 创新药, 化学药, ",52.74亿
42,002790.SZ,瑞尔特,家居用品,7.66,"业绩预增, 高送转-填权, ",19.37亿
43,300618.SZ,寒锐钴业,小金属,68.17,"有色金属, 有色-钴, ",77.7亿
44,002726.SZ,龙大肉食,食品,12.25,"养猪, 股权转让, ",91.91亿
45,002811.SZ,亚泰国际,装修装饰,16.62,"装修装饰, ",7.48亿
46,601989.SH,中国重工,船舶,6.3,"南北船合并, MSCI, 中字头, 海工装备, 混改, 军工混改, 央企改革, 军工研究所, 回购, 航母, 军工, 军民融合, 债转股-AMC, ",1156.78亿
47,002276.SZ,万马股份,电气设备,6.14,"定增破发, 新能源汽车, 充电桩, ",63.49亿
48,300429.SZ,强力新材,化工原料,11.3,"OLED, 定增破发, 高送转-填权, 半导体, ",33.58亿
49,603990.SH,麦迪科技,软件服务,34.85,"民营医院, 人工智能, 互联网医疗, 国产软件, 医疗信息化, ",29.41亿
50,300590.SZ,移为通信,通信设备,38.57,"高送转-预期, 业绩预增, 物联网, 智慧物流, 北斗导航, 智能制造, ",37.41亿
51,603321.SH,梅轮电梯,运输设备,8.25,,9.58亿
52,600737.SH,中粮糖业,食品,9.71,"央企改革, 调味品, 食品, 新疆, 白糖, 新疆国企改革, ",199.24亿
53,600230.SH,沧州大化,农药化肥,15.29,"高送转-预期, 央企改革, 京津冀, 股权转让, ",62.97亿
54,603678.SH,火炬电子,元器件,22.62,"5G, 被动元件, 大飞机, 军工, 军民融合, 小米概念股, ",102.39亿
55,603778.SH,乾景园林,建筑施工,4.63,"园林, 雄安-园林环保, PPP, 雄安新区, 国资入股, ",23.15亿
56,002931.SZ,锋龙股份,汽车配件,30.04,"高送转-预期, 汽车零部件, ",7.95亿
57,002099.SZ,海翔药业,化学制药,8.0,"回购, 业绩预增, 染料, 医药, 化学药, ",128.35亿
58,603118.SH,共进股份,通信设备,10.38,"5G, 光通信, 业绩预增, 物联网, 基因测序, 医疗器械, ",80.52亿
59,603186.SH,华正新材,元器件,31.69,"5G, 锂电池, 新能源汽车, ",23.36亿
60,300717.SZ,华信新材,塑料,17.34,,7.37亿
61,600602.SH,云赛智联,软件服务,8.64,"上海国企改革, 云计算, 智慧城市, 国产软件, ",89.29亿
62,000948.SZ,南天信息,软件服务,11.58,"教育, 华为产业链, 业绩预增, 智能制造, 互联网金融, 移动支付, 大数据, 云计算, 智慧城市, 国产软件, 股权转让, 独角兽, 机器人, 人脸识别, 科创板概念股, ",37.11亿
63,300268.SZ,佳沃股份,农业综合,16.88,"海底捞概念股, 食品, 区块链, 独角兽, ",16.61亿
64,300765.SZ,新诺威,食品,40.91,"次新股, 保健品, 食品, ",20.45亿
65,000779.SZ,甘咨询,建筑施工,11.75,"纺织服装, 资产重组, ",21.91亿
66,002798.SZ,帝欧家居,家居用品,20.35,"业绩预增, 家具家居, ",41.26亿
67,002675.SZ,东诚药业,化学制药,12.11,"PD-1抑制剂, 回购, 医药, 化学药, 股权转让, ",76.33亿
68,300657.SZ,弘信电子,元器件,25.25,"PCB板, 高送转-预期, 华为产业链, 社保重仓, 高送转-填权, ",28.45亿
69,600178.SH,东安动力,汽车配件,5.75,"北汽新能源, 混改, 军工混改, 央企改革, 军工研究所, 军工, 汽车零部件, ",26.57亿
70,603869.SH,新智认知,软件服务,20.13,"航运, 旅游, 回购, 脑科学, 海南自由贸易港, 大数据, 自贸区, 智慧城市, 自由贸易港, 广西, ",56.94亿
71,300723.SZ,一品红,化学制药,43.93,"高送转-预期, 社保重仓, 回购, 医药, 化学药, ",20.87亿
72,300551.SZ,古鳌科技,专用机械,16.68,"互联网金融, 无人银行, ",10.83亿
73,601633.SH,长城汽车,汽车整车,9.18,"新能源整车, 汽车整车, 百度概念股, 无人驾驶, 燃料电池, 新能源汽车, 共享经济, ",553.35亿
74,300716.SZ,国立科技,塑料,14.18,,13.44亿
