,ts_code,symbol,name,industry,COL_HISTORY_BREAK,COL_LAST_CHG,COL_MIN_MAX_GAP,COL_RANK_SCORE,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,002588.SZ,002588,史丹利,农药化肥,True,10.0529,24.55089820359282,0.40947178048780475,49.08,中央汇金资产管理有限责任公司,1.0
1,603515.SH,603515,欧普照明,电气设备,True,8.6757,21.82130584192441,0.3975793228346455,267.21,"招商银行股份有限公司-景顺长城成长领航混合型证券投资基金
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-景顺长城环保优势股票型证券投资基金
中国银行股份有限公司-景顺长城优选混合型证券投资基金
挪威中央银行-自有资金",5.0
2,000928.SZ,000928,中钢国际,建筑工程,True,10.1031,32.50620347394539,0.31080529007633606,67.11,"中钢资产管理有限责任公司
中航证券-宁波银行-中航祥瑞集合资产管理计划
红土创新基金-银河证券-深圳市创新投资集团有限公司
交通银行股份有限公司-广发中证基建工程指数型发起式证券投资基金",4.0
3,601208.SH,601208,东材科技,化工原料,True,9.2116,29.783037475345164,0.3092901456953643,80.73,中央汇金资产管理有限责任公司,1.0
4,605268.SH,605268,N王力,家居用品,True,10.0056,33.17631224764468,0.3015886734279919,13.26,,0.0
5,600169.SH,600169,太原重工,工程机械,True,6.1947,20.603015075376874,0.3006695853658538,61.53,"中央汇金资产管理有限责任公司
银华基金-农业银行-银华中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划",5.0
6,300687.SZ,300687,赛意信息,软件服务,True,12.8261,42.77854195323248,0.2998255530546623,47.39,广州市玄元投资管理有限公司-玄元科新83号私募证券投资基金,1.0
7,600552.SH,600552,凯盛科技,玻璃,True,7.4627,26.114649681528658,0.28576680487804884,60.5,,0.0
8,002521.SZ,002521,齐峰新材,造纸,True,9.9849,36.39774859287053,0.27432740721649496,30.82,"中央汇金资产管理有限责任公司
上海天亿资产管理有限公司",2.0
9,300642.SZ,300642,透景生命,医疗保健,True,10.9192,39.8505869797225,0.2740034922335299,48.42,中国国际金融香港资产管理有限公司-客户资金,1.0
