,ts_code,name,industry,COL_PCT_CHG,COL_LASTPRICE,COL_DAILY_AGGRESSIVE_ACCUMULATION,COL_FLOAT_HOLDERS
0,300062.SZ,中能电气,电气设备,13.4796,14.48,103.84,
1,300591.SZ,万里马,服饰,20.0193,12.41,45.93,
2,300547.SZ,川环科技,橡胶,11.8564,16.51,45.41,
3,300819.SZ,聚杰微纤,化纤,19.9871,37.16,39.98,"上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
上海明汯投资管理有限公司-明汯量化中小盘增强1号私募证券投资基金
上海明汯投资管理有限公司-明汯股票中性专享1号私募证券投资基金
上海明汯投资管理有限公司-明汯量化中小盘增强1号私募证券投资基金
上海明汯投资管理有限公司-明汯股票中性专享1号私募证券投资基金"
4,300421.SZ,力星股份,机械基件,20.0469,10.24,33.76,
5,002975.SZ,博杰股份,专用机械,10.0031,107.55,30.01,"全国社保基金四零一组合
中国银行-南方高增长股票型开放式证券投资基金"
6,601339.SH,百隆东方,纺织,10.0223,4.94,26.6,"香港中央结算有限公司(陆股通)
香港中央结算有限公司(陆股通)
香港中央结算有限公司(陆股通)"
7,300335.SZ,迪森股份,供气供热,11.8263,7.47,26.14,中央汇金资产管理有限责任公司
8,002196.SZ,方正电机,纺织机械,10.0313,7.02,25.79,"红塔资产-浙商银行-红塔资产鑫瑞1号资产管理计划
上海长风汇信股权投资基金管理有限公司-上海长风汇信股权投资中心(有限合伙)"
9,603486.SH,科沃斯,家用电器,10.0,54.34,25.04,"招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金(LOF)
香港中央结算有限公司(陆股通)
中国光大银行股份有限公司-兴全商业模式优选混合型证券投资基金(LOF)
招商银行股份有限公司-兴全合润分级混合型证券投资基金
招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金(LOF)
中国光大银行股份有限公司-兴全商业模式优选混合型证券投资基金(LOF)"
10,300399.SZ,京天利,互联网,11.1386,22.45,24.03,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
11,603819.SH,神力股份,电气设备,10.0063,17.37,23.8,
12,002105.SZ,信隆健康,文教休闲,10.0367,8.99,22.65,"华泰证券股份有限公司-中庚价值领航混合型证券投资基金
广发证券股份有限公司-中庚小盘价值股票型证券投资基金"
