,ts_code,name,industry,COL_PCT_CHG,COL_LASTPRICE,COL_DAILY_AGGRESSIVE_ACCUMULATION,COL_FLOAT_HOLDERS
0,300313.SZ,天山生物,农业综合,20.0139,34.66,189.94,"北京泽盈投资有限公司-泽盈顺势8号私募证券投资基金
北京泽盈投资有限公司-泽盈顺势3号私募证券投资基金"
1,300064.SZ,豫金刚石,矿物制品,20.0723,6.64,128.07,
2,300301.SZ,长方集团,半导体,19.9422,8.3,122.72,
3,300569.SZ,天能重工,专用机械,12.7396,20.0,65.78,"中国农业银行股份有限公司-工银瑞信战略转型主题股票型证券投资基金
上海致君资产管理有限公司-致君基石投资一号"
4,300293.SZ,蓝英装备,专用机械,19.991,26.53,64.94,"滨海天地(天津)投资管理有限公司-滨海叶盛1号契约型私募投资基金
财通基金-湖南轻盐创业投资管理有限公司-财通基金安吉83号单一资产管理计划
滨海天地(天津)投资管理有限公司-滨海叶盛1号契约型私募投资基金"
5,300733.SZ,西菱动力,汽车配件,20.0,22.5,56.97,
6,300335.SZ,迪森股份,供气供热,9.0016,6.66,55.38,中央汇金资产管理有限责任公司
7,300318.SZ,博晖创新,医疗保健,17.505,11.68,50.82,中央汇金资产管理有限责任公司
8,000638.SZ,万方发展,软件服务,9.9526,6.96,50.56,
9,300063.SZ,天龙集团,互联网,20.0,8.28,49.52,"上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金"
10,300475.SZ,聚隆科技,专用机械,14.4279,13.8,41.82,"深圳市领信基石股权投资基金管理合伙企业(有限合伙)-深圳市领泰基石投资合伙企业(有限合伙)
芜湖弘唯基石投资基金管理合伙企业(有限合伙)-弘唯基石华盈私募投资基金
深圳市领信基石股权投资基金管理合伙企业(有限合伙)-深圳市领汇基石股权投资基金合伙企业(有限合伙)
深圳市领信基石股权投资基金管理合伙企业(有限合伙)-深圳市领驰基石股权投资基金合伙企业(有限合伙)
深圳市领信基石股权投资基金管理合伙企业(有限合伙)-深圳市领泰基石投资合伙企业(有限合伙)
芜湖弘唯基石投资基金管理合伙企业(有限合伙)-弘唯基石华盈私募投资基金
深圳市领信基石股权投资基金管理合伙企业(有限合伙)-深圳市领汇基石股权投资基金合伙企业(有限合伙)
深圳市领信基石股权投资基金管理合伙企业(有限合伙)-深圳市领驰基石股权投资基金合伙企业(有限合伙)"
11,300029.SZ,ST天龙,专用机械,11.0487,5.93,40.52,
12,300120.SZ,经纬辉开,元器件,20.0,16.5,40.19,"中央汇金资产管理有限责任公司
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划"
13,300588.SZ,熙菱信息,软件服务,11.0577,13.86,39.96,
14,300208.SZ,青岛中程,电气设备,12.6966,10.03,39.41,"宁波梅山保税港区荟金投资管理有限公司-荟金2号私募证券投资基金
宁波梅山保税港区荟金投资管理有限公司-荟金1号私募证券投资基金"
15,002362.SZ,汉王科技,软件服务,10.0046,23.86,37.07,中央汇金资产管理有限责任公司
16,300840.SZ,酷特智能,服饰,19.9884,20.77,36.46,
17,300092.SZ,科新机电,专用机械,9.3213,13.37,36.24,"上海蠡慧投资管理合伙企业(有限合伙)蠡慧阿尔法契约型私募投资基金
中央汇金资产管理有限责任公司
上海蠡慧投资管理合伙企业(有限合伙)蠡慧阿尔法契约型私募投资基金"
18,300466.SZ,赛摩智能,电器仪表,20.0,7.8,34.62,"徐州经济技术开发区金龙湖城市投资有限公司-证券行业支持民企发展系列之兴业证券5号单一资产管理计划
华泰证券资管-徐州市融资担保有限公司-证券行业支持民企发展系列之华泰证券资管5号单一资产管理计划
徐州经济技术开发区金龙湖城市投资有限公司-证券行业支持民企发展系列之兴业证券1号单一资产管理计划
徐州经济技术开发区金龙湖城市投资有限公司-证券行业支持民企发展系列之兴业证券5号单一资产管理计划
华泰证券资管-徐州市融资担保有限公司-证券行业支持民企发展系列之华泰证券资管5号单一资产管理计划
徐州经济技术开发区金龙湖城市投资有限公司-证券行业支持民企发展系列之兴业证券1号单一资产管理计划"
19,600151.SH,航天机电,汽车配件,9.9872,8.59,33.42,"中央汇金资产管理有限责任公司
招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金"
20,300648.SZ,星云股份,电器仪表,10.4146,33.29,30.4,
21,603026.SH,石大胜华,化工原料,9.6146,52.9,30.15,"全国社保基金一一三组合
中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
中国邮政储蓄银行有限责任公司-中欧中小盘股票型证券投资基金(LOF)
中国银行股份有限公司-华商龙头优势混合型证券投资基金
全国社保基金一一三组合
中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
中国邮政储蓄银行有限责任公司-中欧中小盘股票型证券投资基金(LOF)
中国银行股份有限公司-华商龙头优势混合型证券投资基金
华润深国投信托有限公司-华润信托·工银量化3号富恩德集合资金信托计划"
