,ts_code,symbol,name,industry,COL_CHG,COL_LAST_CHG,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,688068.SH,688068,热景生物,医疗保健,75.30214191695586,13.6716,63.04,,0.0
1,003043.SZ,003043,华亚智能,专用机械,61.06824925816026,9.9973,16.28,,0.0
2,300061.SZ,300061,旗天科技,互联网,57.90884718498659,19.9593,32.05,,0.0
3,002762.SZ,002762,金发拉比,服饰,55.14780835881754,9.9711,29.32,,0.0
4,002284.SZ,002284,亚太股份,汽车配件,50.91240875912406,9.9734,56.73,,0.0
5,002570.SZ,002570,贝因美,乳制品,50.68807339449541,10.0503,67.18,,0.0
6,605378.SH,605378,野马电池,电气设备,48.0130293159609,1.0676,15.15,,0.0
7,600733.SH,600733,北汽蓝谷,汽车整车,47.60076775431863,1.5852,280.63,,0.0
8,601279.SH,601279,英利汽车,汽车配件,46.64429530201342,10.0756,6.53,,0.0
9,002786.SZ,002786,银宝山新,专用机械,46.61157024793388,10.0496,33.68,,0.0
10,603035.SH,603035,常熟汽饰,汽车配件,42.15851602023608,6.2382,57.92,,0.0
11,605086.SH,605086,龙高股份,矿物制品,33.09935205183585,9.9955,7.89,,0.0
12,300248.SZ,300248,新开普,软件服务,33.07593307593309,5.0813,34.26,,0.0
13,688195.SH,688195,腾景科技,元器件,32.16560509554141,-11.8896,7.31,,0.0
14,002383.SZ,002383,合众思壮,通信设备,32.14285714285716,-0.8043,42.72,,0.0
15,002738.SZ,002738,中矿资源,小金属,31.847968545216254,1.3772,77.03,,0.0
16,002646.SZ,002646,青青稞酒,白酒,31.542056074766368,2.7998,75.97,,0.0
17,603518.SH,603518,锦泓集团,服饰,29.768270944741527,9.9698,18.2,,0.0
18,600616.SH,600616,金枫酒业,红黄酒,29.55974842767295,4.9682,55.13,,0.0
19,300472.SZ,300472,新元科技,专用机械,29.359823399558493,7.919,19.8,,0.0
20,000995.SZ,000995,皇台酒业,白酒,29.019152640742885,9.9951,39.44,甘肃西部资产管理股份有限公司,1.0
21,300543.SZ,300543,朗科智能,电气设备,28.849028400597888,3.918,27.24,,0.0
22,600197.SH,600197,伊力特,白酒,28.722913785154457,2.8361,131.09,,0.0
23,688607.SH,688607,康众医疗,医疗保健,28.21705426356589,8.3879,7.6,,0.0
24,603996.SH,603996,*ST中新,家用电器,28.000000000000004,4.918,9.6,,0.0
25,300516.SZ,300516,久之洋,电器仪表,27.63214439192092,0.1349,53.46,,0.0
26,300573.SZ,300573,兴齐眼药,化学制药,27.375215928720785,10.3845,85.15,,0.0
27,300302.SZ,300302,同有科技,软件服务,26.29674306393246,-4.9909,35.88,国新融智基金管理(北京)有限公司-北京海国合创共享股权投资基金管理中心(有限合伙),1.0
28,002026.SZ,002026,山东威达,机械基件,26.126126126126124,2.0408,59.24,,0.0
29,605005.SH,605005,合兴股份,汽车配件,26.045733407696602,4.6781,9.06,,0.0
