,ts_code,name,industry,COL_LASTPRICE,concept,circ_mv
0,002902.SZ,铭普光磁,元器件,43.44,"5G, 光通信, 华为产业链, 高送转, ",31.4亿
1,300615.SZ,欣天科技,元器件,25.69,"5G, ",10.05亿
2,603042.SH,华脉科技,通信设备,17.51,"5G, 光通信, ",17.69亿
3,000586.SZ,汇源通信,通信设备,16.38,"5G, 光通信, 举牌股, 智慧安防, 壳公司, ",31.69亿
4,600354.SH,敦煌种业,种植业,8.38,"棉花, 农业种植, ",44.23亿
5,600371.SH,万向德农,种植业,12.75,"转基因, 乡村振兴, 万达系, 农业种植, 独角兽, 蚂蚁金服概念股, ",28.7亿
6,600831.SH,广电网络,影视音像,12.85,"大数据, 云计算, 智慧城市, 广电, 知识产权, ",85.75亿
7,000975.SZ,银泰资源,铅锌,12.12,"内蒙古, 有色-锌, 回购, 有色金属, 业绩预增, 黄金, ",148.92亿
8,603559.SH,中通国脉,通信设备,23.73,"5G, 云计算, ",19.98亿
9,002848.SZ,高斯贝尔,通信设备,14.7,"5G, 被动元件, 家电, 黑色家电, ",12.87亿
10,002828.SZ,贝肯能源,石油开采,14.28,"油服, 油气改革, 可燃冰, 页岩气, 天然气, 新疆, ",14.12亿
11,002093.SZ,国脉科技,电信运营,9.88,"5G, 教育, 物联网, 数字中国, 云计算, ",97.97亿
12,600525.SH,长园集团,电气设备,6.33,"特高压, 特斯拉, 粤港澳大湾区, 新能源汽车, 充电桩, ",82.66亿
13,002237.SZ,恒邦股份,黄金,12.14,"股权转让, 黄金, ",103.39亿
14,603686.SH,龙马环卫,专用机械,13.63,"定增破发, PPP, ",40.47亿
15,300543.SZ,朗科智能,电气设备,22.83,"锂电池, 新能源汽车, ",9.73亿
16,002041.SZ,登海种业,种植业,10.22,"转基因, 乡村振兴, 农业种植, 人造肉, ",89.31亿
17,000010.SZ,*ST美丽,建筑施工,3.62,"园林, PPP, 股权转让, 股权争夺, ST股, ",18.9亿
18,002881.SZ,美格智能,通信设备,20.7,"华为产业链, 物联网, 小米概念股, ",9.39亿
19,300592.SZ,华凯创意,软件服务,12.02,"装修装饰, 人脸识别, ",
20,002909.SZ,集泰股份,化工原料,12.19,"有机硅, 回购, 装配式建筑, ",9.17亿
21,603619.SH,中曼石油,石油开采,17.55,"油服, 海工装备, 油气改革, 可燃冰, 天然气, ",25.15亿
22,000785.SZ,武汉中商,百货,10.61,"新零售, 家具家居, 资产重组, ",26.64亿
23,300205.SZ,天喻信息,元器件,15.08,"教育, 物联网, 网络安全, 数字中国, 互联网金融, 移动支付, 国产软件, 高校系, ",64.24亿
24,300597.SZ,吉大通信,通信设备,16.72,"5G, 智慧城市, 高校系, ",22.69亿
25,601330.SH,绿色动力,环境保护,12.02,"固废处理, 环保, ",13.97亿
26,002443.SZ,金洲管道,钢加工,7.8,"钢铁, 油服, 油气改革, 天然气, 地下管廊, 海绵城市, PPP, 石墨烯, ",39.58亿
27,002952.SZ,亚世光电,元器件,59.02,"次新股, 高送转, ",8.99亿
28,002049.SZ,紫光国微,元器件,47.04,"物联网, 移动支付, 半导体, 高校系, 国产芯片, ",285.18亿
29,300399.SZ,京天利,互联网,15.85,"互联网金融, 国产软件, ",21.25亿
30,300611.SZ,美力科技,机械基件,10.7,"汽车零部件, ",7.85亿
31,603618.SH,杭电股份,电气设备,6.9,"5G, 特高压, 光通信, 石墨烯, ",47.4亿
32,603727.SH,博迈科,石油开采,17.38,"油服, 海工装备, 回购, 页岩气, 天然气, ",16.49亿
33,600988.SH,赤峰黄金,黄金,5.74,"内蒙古, 有色-锌, 有色金属, 人民币贬值受益, 资产重组, 黄金, ",81.87亿
34,002908.SZ,德生科技,元器件,21.16,"高送转-预期, 数字中国, 移动支付, 高送转, 医疗信息化, ",16.61亿
35,002428.SZ,云南锗业,小金属,7.85,"有色金属, 光伏, LED, ",50.58亿
36,000968.SZ,蓝焰控股,煤炭开采,12.8,"养老金持股, 天然气, 山西国企改革, 股权转让, ",65.72亿
37,600892.SH,大晟文化,影视音像,6.07,"高质押率, 游戏, 手游, 影视, 创投, ",32.75亿
38,002719.SZ,麦趣尔,乳制品,12.4,"回购, 食品, 新疆, 休闲食品, 乳业（奶粉）, 高质押率, 资产重组, ",20.07亿
39,000818.SZ,航锦科技,化工原料,12.0,"烧碱, 环氧丙烷, 军工, 军民融合, 兜底式增持, 燃料电池, 半导体, 国产芯片, 创投, ",
40,002155.SZ,湖南黄金,黄金,8.63,"有色-锑, 有色金属, 湖南国企改革, 有色-钨, 黄金, ",103.73亿
41,300603.SZ,立昂技术,通信设备,30.77,"高送转-预期, 物联网, 新疆, 云计算, 高送转, 人工智能, 智慧城市, 智慧安防, 资产重组, 独角兽, 人脸识别, ",14.86亿
42,600547.SH,山东黄金,黄金,33.46,"MSCI, 债转股-AMC, 山东国企改革, 人民币贬值受益, 黄金, ",485.67亿
43,300711.SZ,广哈通信,通信设备,21.32,"5G, 军工, 军民融合, ",9.64亿
