,ts_code,name,industry,COL_PCT_CHG,COL_LASTPRICE,COL_DAILY_AGGRESSIVE_ACCUMULATION,COL_FLOAT_HOLDERS
0,300313.SZ,天山生物,农业综合,20.0,16.08,115.22,"北京泽盈投资有限公司-泽盈顺势8号私募证券投资基金
北京泽盈投资有限公司-泽盈顺势3号私募证券投资基金"
1,300116.SZ,坚瑞沃能,电气设备,19.8502,3.2,88.43,"华润深国投信托有限公司-华润信托·招利13号单一资金信托
上海国泰君安君彤投资管理有限公司-君彤二期投资基金
深圳市招商平安资产管理有限责任公司"
2,300278.SZ,华昌达,专用机械,20.0306,7.85,84.42,"陕西省国际信托股份有限公司-陕国投·永利33号证券投资集合资金信托计划
厦门国际信托有限公司-厦门信托-汇金1615号集合资金信托"
3,300176.SZ,派生科技,汽车配件,13.6465,10.16,71.64,"陕西省国际信托股份有限公司-陕国投·鑫鑫向荣83号证券投资集合资金信托计划
陕西省国际信托股份有限公司-陕国投·聚宝盆26号证券投资集合资金信托计划"
4,300100.SZ,双林股份,汽车服务,20.0202,11.87,68.35,中国建设银行股份有限公司-华夏兴和混合型证券投资基金
5,300317.SZ,珈伟新能,半导体,16.5339,5.85,62.79,香港中央结算有限公司(陆股通)
6,300157.SZ,恒泰艾普,石油开采,19.9195,5.96,60.79,
7,002919.SZ,名臣健康,日用化工,10.0,40.37,60.0,
8,002288.SZ,超华科技,元器件,10.0111,9.89,57.69,
9,300337.SZ,银邦股份,铝,20.0,7.14,57.07,
10,600983.SH,惠而浦,家用电器,9.9526,9.28,56.39,中央汇金资产管理有限责任公司
11,300187.SZ,永清环保,环境保护,11.5476,9.37,51.55,中央汇金资产管理有限责任公司
12,300008.SZ,天海防务,船舶,20.0,7.14,48.92,"东方富华(北京)投资基金管理有限公司-东方富华-上海佳豪专项资产管理计划
东方富华(北京)投资基金管理有限公司-东方富华-上海佳豪专项资产管理计划"
13,300817.SZ,双飞股份,机械基件,20.006,39.83,42.84,
14,300095.SZ,华伍股份,机械基件,13.8418,16.12,39.95,"陕西省国际信托股份有限公司
宁波乾弘久盛资产管理合伙企业(有限合伙)-乾弘乐享成长三期私募基金
华宝信托有限责任公司-大地32号单一资金信托
宁波乾弘久盛资产管理合伙企业(有限合伙)-乾弘乐享成长三期私募基金"
15,300589.SZ,江龙船艇,船舶,15.5968,20.53,35.6,全国社保基金一零七组合
16,300004.SZ,南风股份,电气设备,9.7436,8.56,35.31,
17,300139.SZ,晓程科技,元器件,9.1856,11.53,32.85,
18,300160.SZ,秀强股份,玻璃,12.261,9.98,32.29,
19,002875.SZ,安奈儿,服饰,9.9924,14.42,31.53,
20,300256.SZ,星星科技,元器件,9.356,9.0,30.69,易方达基金-中央汇金资产管理有限责任公司-易方达基金-汇金资管单一资产管理计划
21,300178.SZ,腾邦国际,旅游服务,12.2271,5.14,30.18,"建信基金-兴业银行-杭州民新万投投资合伙企业(有限合伙)
嘉实基金-农业银行-嘉实中证金融资产管理计划
基本养老保险基金九零三组合
建信基金-兴业银行-杭州民新万投投资合伙企业(有限合伙)"
22,002459.SZ,晶澳科技,电气设备,9.991,24.55,29.97,"全国社保基金五零三组合
基本养老保险基金一五零二一组合
香港中央结算有限公司(陆股通)
广发基金管理有限公司-社保基金四二零组合
国泰基金管理有限公司-社保基金四二一组合"
23,300719.SZ,安达维尔,航空,11.9648,19.09,29.89,"平安资产-工商银行-鑫享3号资产管理产品
中国工商银行股份有限公司-鹏华股息精选混合型证券投资基金
招商银行股份有限公司-鹏华稳健回报混合型证券投资基金
中国工商银行股份有限公司-鹏华股息精选混合型证券投资基金"
24,300276.SZ,三丰智能,专用机械,20.0364,6.59,29.21,"长江财富资管-湖北省鄂旅投创业投资有限责任公司-长江财富-财富成长5号单一资产管理计划
中意资管-招商银行-中意资产-招商银行-定增精选74号资产管理产品
中央汇金资产管理有限责任公司
中意资管-招商银行-中意资产-招商银行-定增精选72号资产管理产品"
25,300397.SZ,天和防务,通信设备,9.6115,27.37,29.09,"陕西金达投资基金合伙企业(有限合伙)
陕西金达投资基金合伙企业(有限合伙)"
26,300153.SZ,科泰电源,电气设备,10.5344,7.24,28.86,中央汇金资产管理有限责任公司
27,603025.SH,大豪科技,IT设备,10.0398,11.07,27.11,"先锋基金-匀丰灵活配置-定制1号私募投资基金-先锋基金匀丰1号单一资产管理计划
先锋基金-匀丰灵活配置-定制2号私募投资基金-先锋基金匀丰2号单一资产管理计划
先锋基金-匀丰灵活配置-定制9号私募证券投资基金-先锋基金博鳌伟霖单一资产管理计划
香港中央结算有限公司(陆股通)
先锋基金-匀丰灵活配置-定制1号私募投资基金-先锋基金匀丰1号单一资产管理计划
先锋基金-匀丰灵活配置-定制2号私募投资基金-先锋基金匀丰2号单一资产管理计划
先锋基金-匀丰灵活配置-定制9号私募证券投资基金-先锋基金博鳌伟霖单一资产管理计划
香港中央结算有限公司(陆股通)
先锋基金-匀丰灵活配置-定制1号私募投资基金-先锋基金匀丰1号单一资产管理计划
先锋基金-匀丰灵活配置-定制2号私募投资基金-先锋基金匀丰2号单一资产管理计划
先锋基金-匀丰灵活配置-定制9号私募证券投资基金-先锋基金博鳌伟霖单一资产管理计划
香港中央结算有限公司(陆股通)
先锋基金-匀丰灵活配置-定制1号私募投资基金-先锋基金匀丰1号单一资产管理计划
先锋基金-匀丰灵活配置-定制2号私募投资基金-先锋基金匀丰2号单一资产管理计划
先锋基金-匀丰灵活配置-定制9号私募证券投资基金-先锋基金博鳌伟霖单一资产管理计划
香港中央结算有限公司(陆股通)"
28,603757.SH,大元泵业,专用机械,10.0,21.34,25.85,"广发证券股份有限公司-中庚小盘价值股票型证券投资基金
光大永明资管-兴业银行-光大永明资产聚财121号定向资产管理产品
平安银行股份有限公司-中庚价值灵动灵活配置混合型证券投资基金
华泰证券股份有限公司-中庚价值领航混合型证券投资基金"
29,300491.SZ,通合科技,电气设备,19.9854,16.39,25.7,
30,300265.SZ,通光线缆,电气设备,15.8399,13.31,22.61,中央汇金资产管理有限责任公司
31,300447.SZ,全信股份,电气设备,14.7298,15.5,22.23,"泰达宏利基金-平安银行-泰达宏利价值成长定向增发698号资产管理计划
中国建设银行股份有限公司-长信国防军工量化灵活配置混合型证券投资基金
中意资管-招商银行-中意资产-招商银行-定增精选43号资产管理产品
中央汇金资产管理有限责任公司"
32,300340.SZ,科恒股份,元器件,9.6798,15.07,20.32,中央汇金资产管理有限责任公司
33,002362.SZ,汉王科技,软件服务,10.0047,23.42,20.03,中央汇金资产管理有限责任公司
34,002884.SZ,凌霄泵业,专用机械,9.9901,22.13,20.0,"大成基金管理有限公司-社保基金1101组合
大成基金管理有限公司-社保基金17011组合
中国农业银行股份有限公司-大成高新技术产业股票型证券投资基金
中国农业银行-大成创新成长混合型证券投资基金(LOF)
中国工商银行股份有限公司-中欧远见两年定期开放混合型证券投资基金"
35,600764.SH,中国海防,通信设备,10.005,44.09,19.99,"中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金"
36,300722.SZ,新余国科,专用机械,19.981,25.22,19.98,"上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
中国国际金融香港资产管理有限公司-客户资金2
中国建设银行股份有限公司-国泰中证军工交易型开放式指数证券投资基金"
37,000010.SZ,美丽生态,建筑工程,9.9366,5.2,19.94,"上海衍金投资管理有限公司-衍金共生2号私募证券投资基金
深圳市德远投资有限公司-德远梧桐山9号私募基金"
38,300279.SZ,和晶科技,元器件,10.0162,6.81,17.94,上银基金-浦发银行-上银基金和晶科技1号资产管理计划
39,000903.SZ,云内动力,机械基件,10.0149,7.36,17.42,云南国际信托有限公司-云南信托·大西部丝绸之路2号集合资金信托计划
40,000701.SZ,厦门信达,综合类,10.084,6.55,16.75,
41,000547.SZ,航天发展,通信设备,9.9606,22.3,16.7,"中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金"
42,603212.SH,赛伍技术,塑料,10.0064,34.3,15.91,
43,002285.SZ,世联行,房产服务,9.9291,4.65,15.5,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
44,000555.SZ,神州信息,软件服务,10.0109,20.11,15.43,"香港中央结算有限公司(陆股通)
易方达基金-工商银行-易方达基金臻选2号资产管理计划"
45,300697.SZ,电工合金,铜,12.691,19.18,12.69,北方国际信托股份有限公司-北方信托荣盛一号证券投资集合资金信托计划
46,601598.SH,中国外运,仓储物流,10.1093,4.03,10.11,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司"
47,000906.SZ,浙商中拓,批发业,10.0457,7.23,10.05,"长安基金-中信银行-长安-中信银行权益策略1期4号资产管理计划
巨杉(上海)资产管理有限公司-巨杉净值线3号非公开募集证券投资基金
长安基金-中信银行-长安-中信银行权益策略1期4号资产管理计划
巨杉(上海)资产管理有限公司-巨杉净值线3号非公开募集证券投资基金
长安基金-中信银行-长安-中信银行权益策略1期4号资产管理计划
巨杉(上海)资产管理有限公司-巨杉净值线3号非公开募集证券投资基金
长安基金-中信银行-长安-中信银行权益策略1期4号资产管理计划
巨杉(上海)资产管理有限公司-巨杉净值线3号非公开募集证券投资基金"
