,ts_code,symbol,name,industry,COL_CONTINUOUS_LIMIT,COL_LASTPRICE,concept,circ_mv
0,300777.SZ,300777,中简科技,化纤,10.0,22.65,,9.06亿
1,300775.SZ,300775,三角防务,航空,7.0,16.59,,8.22亿
2,300748.SZ,300748,金力永磁,元器件,6.0,54.27,"稀土磁材, ",22.58亿
3,300779.SZ,300779,惠城环保,环境保护,6.0,34.68,,8.67亿
4,603982.SH,603982,泉峰汽车,汽车配件,6.0,24.99,,12.49亿
5,603327.SH,603327,福蓉科技,元器件,5.0,19.6,,10.0亿
6,300184.SZ,300184,力源信息,元器件,4.0,10.0,"回购, 物联网, 北斗导航, 高送转-填权, 半导体, 共享经济, 智慧安防, 独角兽, ",55.17亿
7,002199.SZ,002199,东晶电子,元器件,4.0,18.1,"被动元件, 电竞, 复牌股, 游戏, 壳公司, ",44.06亿
8,603739.SH,603739,蔚蓝生物,农业综合,3.0,35.34,"动物保健, 燃料乙醇, ",13.66亿
9,600463.SH,600463,空港股份,园区开发,3.0,10.13,"机场, 北京城市规划, 军工, 军民融合, 房地产, 雄安新区, 雄安-工程基建, 京津冀, 科创板概念股, ",30.39亿
10,600354.SH,600354,敦煌种业,种植业,3.0,7.0,"棉花, 农业种植, ",36.95亿
11,002953.SZ,002953,日丰股份,电气设备,3.0,34.86,"次新股, ",15.0亿
12,002041.SZ,002041,登海种业,种植业,2.0,9.64,"转基因, 乡村振兴, 农业种植, 人造肉, ",84.24亿
13,603701.SH,603701,德宏股份,汽车配件,2.0,18.58,"汽车零部件, 稀土磁材, ",26.57亿
14,601975.SH,601975,招商南油,水运,2.0,3.72,"航运, 年报季报, ST摘帽, ",70.63亿
15,601038.SH,601038,一拖股份,农用机械,2.0,6.37,"央企改革, 乡村振兴, 债转股-AMC, 农机, ",37.83亿
16,600371.SH,600371,万向德农,种植业,2.0,10.84,"转基因, 乡村振兴, 万达系, 农业种植, 独角兽, 蚂蚁金服概念股, ",24.4亿
17,000758.SZ,000758,中色股份,铅锌,2.0,6.19,"有色-铝, 有色-锌, 东盟博览会, 央企改革, 有色金属, 大基建, 稀土磁材, ",121.89亿
18,000612.SZ,000612,焦作万方,铝,2.0,6.3,"有色-铝, 油服, 有色金属, 稀土磁材, 股权争夺, ",74.94亿
19,300260.SZ,300260,新莱应材,机械基件,2.0,13.99,,17.75亿
20,000713.SZ,000713,丰乐种业,种植业,2.0,13.93,"农药, 安徽国企改革, 转基因, 乡村振兴, 业绩预增, 农业种植, 人造肉, ",54.12亿
21,002902.SZ,002902,铭普光磁,元器件,2.0,29.67,"5G, 光通信, 华为产业链, 高送转, ",21.44亿
22,300191.SZ,300191,潜能恒信,石油开采,1.0,18.88,"油服, 海工装备, 油气改革, 可燃冰, 页岩气, 天然气, ",39.09亿
23,600759.SH,600759,洲际油气,石油开采,1.0,3.42,"油服, 油气改革, 海南自由贸易港, 燃料电池, 互联网金融, 自贸区, 自由贸易港, 资产重组, 海南, ",77.23亿
24,002378.SZ,002378,章源钨业,小金属,1.0,7.18,"有色金属, 稀土磁材, 有色-钨, 工业自动化, 智能制造, ",66.29亿
25,603727.SH,603727,博迈科,石油开采,1.0,16.95,"油服, 海工装备, 回购, 页岩气, 天然气, ",16.08亿
26,002428.SZ,002428,云南锗业,小金属,1.0,7.69,"有色金属, 光伏, LED, ",49.55亿
27,603697.SH,603697,有友食品,食品,1.0,20.66,"次新股, 食品, 休闲食品, ",16.42亿
28,603619.SH,603619,中曼石油,石油开采,1.0,16.73,"油服, 海工装备, 油气改革, 可燃冰, 天然气, ",23.98亿
29,603609.SH,603609,禾丰牧业,饲料,1.0,13.34,"饲料, 养猪, ",110.88亿
30,002548.SZ,002548,金新农,饲料,1.0,14.6,"回购, 饲料, 养猪, 股权转让, 动物保健, ",56.55亿
31,603267.SH,603267,鸿远电子,元器件,1.0,49.62,"被动元件, 次新股, 军工, 军民融合, ",20.51亿
32,603266.SH,603266,天龙股份,塑料,1.0,12.65,,6.2亿
33,002554.SZ,002554,惠博普,石油开采,1.0,3.6,"油服, 油气改革, 可燃冰, 页岩气, 天然气, 股权转让, 国资入股, ",27.7亿
34,002696.SZ,002696,百洋股份,渔业,1.0,6.57,"教育, 社保重仓, 业绩预增, 定增破发, 广西, ",14.01亿
35,600929.SH,600929,湖南盐业,食品,1.0,9.03,"调味品, 食品, ",30.46亿
36,600844.SH,600844,丹化科技,化工原料,1.0,3.92,"有色-锌, 有色金属, 资产重组, ",
37,600679.SH,600679,上海凤凰,文教休闲,1.0,14.72,"上海国企改革, 共享经济, ",33.94亿
38,300095.SZ,300095,华伍股份,机械基件,1.0,6.38,"大飞机, 风电, 军工, 军民融合, 股权转让, 高铁轨交, 国资入股, 壳公司, ",17.57亿
39,600617.SH,600617,国新能源,供气供热,1.0,5.91,"油气改革, 天然气, 山西国企改革, 雄安-公共服务, 雄安新区, ",57.62亿
