,ts_code,symbol,name,industry,COL_EIGEN_SLOPE,COL_LAST_PCT_CHG,COL_LASTPRICE
0,300471.SZ,300471,厚普股份,专用机械,6.9,10.0328,16.78
1,000159.SZ,000159,国际实业,石油贸易,-5.18,10.0,12.54
2,000610.SZ,000610,西安旅游,旅游服务,2.36,5.6789,16.19
3,600624.SH,600624,复旦复华,综合类,3.48,4.6693,13.45
4,600146.SH,600146,商赢环球,服饰,-7.04,3.5286,14.67
5,002930.SZ,002930,宏川智慧,仓储物流,2.16,2.6549,29.0
6,601890.SH,601890,亚星锚链,船舶,3.18,2.337,8.32
7,000760.SZ,000760,斯太尔,汽车配件,9.68,2.3018,4.0
8,300710.SZ,300710,万隆光电,通信设备,1.29,2.0746,31.49
9,002170.SZ,002170,芭田股份,农药化肥,2.84,1.5453,4.6
10,300545.SZ,300545,联得装备,专用机械,4.54,1.5356,32.4
11,600278.SH,600278,东方创业,商贸代理,-6.09,1.2769,15.07
12,600128.SH,600128,弘业股份,商贸代理,1.81,1.1603,9.59
13,603000.SH,603000,人民网,互联网,-7.04,1.0773,26.27
14,601860.SH,601860,紫金银行,银行,1.48,0.6993,8.64
15,600218.SH,600218,全柴动力,农用机械,8.82,0.6843,20.6
16,000536.SZ,000536,华映科技,元器件,8.62,0.5479,3.67
17,603032.SH,603032,德新交运,公路,1.36,0.497,36.4
18,600776.SH,600776,东方通信,通信设备,-2.21,0.4607,28.35
19,603729.SH,603729,龙韵股份,广告包装,1.74,0.4072,22.19
20,002458.SZ,002458,益生股份,农业综合,-10.04,0.1542,25.98
21,601608.SH,601608,中信重工,专用机械,3.22,-0.7813,5.08
22,000993.SZ,000993,闽东电力,水力发电,-6.32,-0.7973,8.71
23,002864.SZ,002864,盘龙药业,中成药,-0.75,-0.8391,34.27
24,300279.SZ,300279,和晶科技,元器件,-3.41,-0.9146,6.5
25,600756.SH,600756,浪潮软件,软件服务,1.24,-0.9177,29.15
26,600613.SH,600613,神奇制药,中成药,-1.68,-1.107,8.04
27,300624.SZ,300624,万兴科技,软件服务,0.83,-1.1145,58.56
28,601319.SH,601319,中国人保,保险,-2.63,-1.1446,9.5
29,300023.SZ,300023,宝德股份,专用机械,3.9,-1.5089,7.18
30,601519.SH,601519,大智慧,软件服务,-1.82,-1.633,10.24
31,000971.SZ,000971,ST高升,互联网,2.61,-1.7544,3.92
32,002870.SZ,002870,香山股份,电器仪表,3.77,-1.7672,22.79
33,601066.SH,601066,中信建投,证券,-0.99,-1.8167,23.78
34,601700.SH,601700,风范股份,电气设备,-3.11,-1.9536,8.03
35,002124.SZ,002124,天邦股份,饲料,2.37,-2.0369,20.2
36,300487.SZ,300487,蓝晓科技,化工原料,-2.89,-2.0754,33.5
37,002600.SZ,002600,领益智造,元器件,4.24,-2.2222,5.72
38,603220.SH,603220,贝通信,通信设备,6.49,-2.2715,34.85
39,600651.SH,600651,飞乐音响,电器仪表,2.99,-2.3033,5.09
40,300175.SZ,300175,朗源股份,食品,-3.59,-2.329,6.71
41,300667.SZ,300667,必创科技,电器仪表,0.73,-2.4108,30.36
42,002017.SZ,002017,东信和平,通信设备,1.88,-2.4246,16.5
43,000068.SZ,000068,华控赛格,元器件,3.27,-2.459,5.95
44,002806.SZ,002806,华锋股份,元器件,3.14,-2.485,21.19
45,002565.SZ,002565,顺灏股份,造纸,5.2,-2.5057,21.4
46,600235.SH,600235,民丰特纸,造纸,2.12,-2.5105,6.99
47,600604.SH,600604,市北高新,园区开发,-2.84,-2.6459,14.35
48,000727.SZ,000727,华东科技,元器件,3.68,-2.8674,2.71
49,600552.SH,600552,凯盛科技,玻璃,-3.55,-2.926,5.64
50,300085.SZ,300085,银之杰,软件服务,4.92,-2.9491,18.1
51,000622.SZ,000622,恒立实业,汽车配件,-2.5,-2.9718,6.53
52,600088.SH,600088,中视传媒,影视音像,-2.92,-2.9815,20.5
53,000859.SZ,000859,国风塑业,塑料,-7.41,-3.0,6.79
54,603383.SH,603383,顶点软件,软件服务,-1.71,-3.1303,108.0
55,600131.SH,600131,岷江水电,水力发电,-5.62,-3.1816,19.78
56,300663.SZ,300663,科蓝软件,软件服务,-8.64,-3.2623,51.3
57,000677.SZ,000677,恒天海龙,化纤,-1.09,-3.3254,4.07
58,000518.SZ,000518,四环生物,生物制药,-3.94,-3.5794,4.31
59,600375.SH,600375,华菱星马,汽车整车,-3.85,-3.5928,6.44
60,002175.SZ,002175,东方网络,电器仪表,3.17,-3.6364,5.3
61,300017.SZ,300017,网宿科技,电信运营,6.52,-3.9118,13.51
62,600086.SH,600086,东方金钰,服饰,-1.22,-4.0998,5.38
63,000862.SZ,000862,银星能源,新型电力,-5.1,-5.042,6.78
64,002733.SZ,002733,雄韬股份,电气设备,6.35,-6.7811,32.58
65,002750.SZ,002750,龙津药业,中成药,-8.2,-7.0571,18.57
66,000990.SZ,000990,诚志股份,化工原料,-3.11,-9.9598,26.85
67,300598.SZ,300598,诚迈科技,软件服务,-10.26,-10.0,37.26
