,ts_code,name,industry,COL_PCT_CHG,COL_LASTPRICE,COL_DAILY_AGGRESSIVE_ACCUMULATION,COL_FLOAT_HOLDERS
0,300116.SZ,坚瑞沃能,电气设备,20.0627,3.83,110.05,"华润深国投信托有限公司-华润信托·招利13号单一资金信托
上海国泰君安君彤投资管理有限公司-君彤二期投资基金
深圳市招商平安资产管理有限责任公司
华润深国投信托有限公司-华润信托·招利13号单一资金信托"
1,300064.SZ,豫金刚石,矿物制品,20.0521,4.61,88.04,
2,300301.SZ,长方集团,半导体,19.9584,5.77,82.85,
3,300176.SZ,派生科技,汽车配件,11.5646,9.84,77.92,"陕西省国际信托股份有限公司-陕国投·鑫鑫向荣83号证券投资集合资金信托计划
陕西省国际信托股份有限公司-陕国投·聚宝盆26号证券投资集合资金信托计划"
4,300269.SZ,联建光电,半导体,20.0811,5.92,63.15,申万菱信基金-工商银行-华融国际信托-盛世景定增基金权益投资集合资金信托计划
5,300157.SZ,恒泰艾普,石油开采,19.9301,6.86,63.06,
6,300283.SZ,温州宏丰,电气设备,20.0303,7.91,54.39,中央汇金资产管理有限责任公司
7,300139.SZ,晓程科技,元器件,20.0384,12.52,52.89,
8,300022.SZ,吉峰科技,农用机械,10.2601,7.63,51.9,"成都力鼎银科股权投资基金中心(有限合伙)
成都力鼎银科股权投资基金中心(有限合伙)"
9,300102.SZ,乾照光电,半导体,20.0,8.76,51.07,"深圳和君正德资产管理有限公司-正德远盛产业创新结构化私募基金
山西黄河股权投资管理有限公司-太行产业并购私募基金
深圳和君正德资产管理有限公司-正德鑫盛一号投资私募基金
国通信托有限责任公司-国通信托·紫金15号卓丰增持集合资金信托计划"
10,300589.SZ,江龙船艇,船舶,15.1872,21.54,50.78,全国社保基金一零七组合
11,300444.SZ,双杰电气,电气设备,15.122,7.08,49.81,
12,300376.SZ,易事特,电气设备,20.0,7.62,45.57,"民生加银基金-平安银行-方正东亚信托有限责任公司
创金合信基金-招商银行-广东华兴银行股份有限公司
哈尔滨融顺资产管理有限责任公司
华融证券-平安银行-华融股票宝21号集合资产管理计划"
13,601717.SH,郑煤机,汽车配件,9.9781,10.03,44.21,"河南资产管理有限公司
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)"
