,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_RANK_SCORE,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,600916.SH,600916,中国黄金,黄金,18.65,3.0,14.0,114.0,33.57,,0.0
1,605268.SH,605268,N王力,家居用品,17.99,3.0,6.0,106.0,12.05,,0.0
2,605133.SH,605133,N嵘泰,汽车配件,35.44,3.0,6.0,106.0,14.18,,0.0
3,002998.SZ,002998,优彩资源,化纤,15.0,2.0,5.0,105.0,12.24,,0.0
4,603032.SH,603032,德新交运,公路,11.69,2.0,5.0,105.0,18.7,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
5,600714.SH,600714,金瑞矿业,化工原料,7.88,3.0,4.0,104.0,22.71,中央汇金资产管理有限责任公司,1.0
6,603222.SH,603222,济民制药,化学制药,13.79,3.0,4.0,104.0,44.13,深圳前海正帆投资管理有限公司-正帆敏行4号私募证券投资基金,1.0
7,002647.SZ,002647,仁东控股,多元金融,10.43,3.0,3.0,103.0,58.4,,0.0
8,000032.SZ,000032,深桑达A,元器件,25.62,2.0,3.0,103.0,105.41,香港中央结算有限公司(陆股通),1.0
9,000056.SZ,000056,皇庭国际,房产服务,3.4,3.0,3.0,103.0,30.73,,0.0
10,600776.SH,600776,东方通信,通信设备,14.54,2.0,2.0,102.0,139.0,"中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
银华基金-农业银行-银华中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划",4.0
11,600834.SH,600834,申通地铁,公共交通,11.01,2.0,2.0,102.0,52.56,中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金,1.0
12,000007.SZ,000007,全新好,酒店餐饮,4.06,2.0,2.0,102.0,12.54,,0.0
13,603399.SH,603399,吉翔股份,小金属,5.96,2.0,7.0,7.0,30.28,"华融融达期货-陕国投·聚宝盆66号证券投资集合资金信托计划-华信金玉一号定向资产管理计划
上海天倚道投资管理有限公司-天倚道昕弘成长5号私募证券投资基金
上海具力资产管理有限公司-具力进取6号私募证券投资基金
温州德裕资产管理有限公司-德裕价值7号私募证券投资基金
日照汇银股权投资基金管理合伙企业(有限合伙)
杭州太乙投资管理有限公司-太乙多策略1号私募证券投资基金
温州德裕资产管理有限公司-德裕钱江一号证券私募投资基金
上海天倚道投资管理有限公司-天倚道昕弘成长7号私募证券投资基金",8.0
14,688183.SH,688183,生益电子,元器件,20.95,1.0,7.0,7.0,23.05,,0.0
15,000918.SZ,000918,嘉凯城,全国地产,7.98,2.0,4.0,4.0,143.97,香港中央结算有限公司(陆股通),1.0
16,688059.SH,688059,华锐精密,机械基件,110.0,2.0,4.0,4.0,9.85,,0.0
17,000029.SZ,000029,深深房A,区域地产,7.45,2.0,2.0,2.0,66.43,"山金金控资本管理有限公司-山金金控稳健一号基金
中央汇金资产管理有限责任公司",2.0
18,002464.SZ,002464,众应互联,互联网,3.38,2.0,2.0,2.0,17.64,上海方圆达创投资合伙企业(有限合伙)-方圆-东方9号私募投资基金,1.0
19,600292.SH,600292,远达环保,环境保护,7.93,1.0,1.0,1.0,61.92,中央汇金资产管理有限责任公司,1.0
20,600257.SH,600257,大湖股份,渔业,5.05,1.0,1.0,1.0,24.3,,0.0
21,600237.SH,600237,铜峰电子,元器件,5.74,1.0,1.0,1.0,32.39,铜陵市铜鑫先进结构材料产业纾困发展基金合伙企业(有限合伙),1.0
22,600340.SH,600340,华夏幸福,区域地产,8.48,1.0,1.0,1.0,330.16,"中央汇金资产管理有限责任公司
华夏控股-光大证券-20华夏EB担保及信托财产专户
香港中央结算有限公司(陆股通)
华夏控股-光大证券-20华EB02担保及信托财产专户",4.0
23,003003.SZ,003003,天元股份,广告包装,15.3,1.0,1.0,1.0,6.76,,0.0
24,600367.SH,600367,红星发展,化工原料,7.45,1.0,1.0,1.0,21.69,中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金,1.0
25,600506.SH,600506,香梨股份,种植业,8.42,1.0,1.0,1.0,12.44,北京万泉润泽资产管理有限公司-万泉润泽鹏程2号私募证券投资基金,1.0
26,600540.SH,600540,新赛股份,种植业,5.08,1.0,1.0,1.0,23.92,,0.0
27,600593.SH,600593,大连圣亚,旅游服务,24.95,1.0,1.0,1.0,32.14,"磐京股权投资基金管理(上海)有限公司
上海盈嘉信投资管理合伙企业(有限合伙)-盈嘉信多信1号私募证券投资基金
磐京股权投资基金管理(上海)有限公司-磐京稳赢6号私募证券投资基金
浙江兆信投资管理有限公司-兆信双喜2号私募证券投资基金",4.0
28,002999.SZ,002999,天禾股份,批发业,12.1,1.0,1.0,1.0,7.51,,0.0
29,600230.SH,600230,沧州大化,农药化肥,15.38,1.0,1.0,1.0,63.34,"中央汇金资产管理有限责任公司
北京磐沣投资管理合伙企业(有限合伙)-磐沣嘉利私募证券投资基金",2.0
30,600162.SH,600162,香江控股,全国地产,1.84,1.0,1.0,1.0,62.48,"深圳市香江股权投资管理有限公司-香江汇通一期证券投资基金
前海开源基金-浦发银行-中融国际信托-中融-融珲62号单一资金信托
招商银行股份有限公司-上证红利交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)",4.0
31,000002.SZ,000002,万科A,全国地产,33.1,1.0,1.0,1.0,3215.44,"中央汇金资产管理有限责任公司
招商财富-招商银行-德赢1号专项资产管理计划
香港中央结算有限公司(陆股通)
国信证券-工商银行-国信金鹏分级1号集合资产管理计划",4.0
32,600823.SH,600823,世茂股份,全国地产,4.73,1.0,1.0,1.0,177.43,"中央汇金资产管理有限责任公司
招商银行股份有限公司-汇添富绝对收益策略定期开放混合型发起式证券投资基金
社保基金四二三组合
香港中央结算有限公司(陆股通)",4.0
33,600890.SH,600890,中房股份,区域地产,4.0,1.0,1.0,1.0,23.17,上海迎水投资管理有限公司-迎水汇金8号私募证券投资基金,1.0
34,688229.SH,688229,博睿数据,软件服务,114.0,1.0,1.0,1.0,12.02,"嘉实基金-国新投资有限公司-嘉实基金-国新2号单一资产管理计划
中国银行股份有限公司-嘉实成长增强灵活配置混合型证券投资基金
中国农业银行股份有限公司-交银施罗德成长混合型证券投资基金
中国建设银行股份有限公司-嘉实泰和混合型证券投资基金
中国建设银行股份有限公司-交银施罗德蓝筹混合型证券投资基金
中国建设银行股份有限公司-交银施罗德阿尔法核心混合型证券投资基金
招商银行股份有限公司-嘉实远见精选两年持有期混合型证券投资基金",7.0
35,688017.SH,688017,绿的谐波,机械基件,129.1,1.0,1.0,1.0,35.56,"建信基金-建设银行-中国人寿-中国人寿委托建信基金公司股票型组合
建信基金-建设银行-中国人寿-中国人寿委托建信基金股票型组合
富达管理及研究公司有限责任公司-富达新兴亚洲基金(交易所)
中国工商银行股份有限公司-建信优选成长混合型证券投资基金",4.0
36,603737.SH,603737,三棵树,染料涂料,179.79,1.0,1.0,1.0,468.7,"交通银行-融通行业景气证券投资基金
香港中央结算有限公司(陆股通)
中国银行股份有限公司-华泰柏瑞价值增长混合型证券投资基金
富达基金(香港)有限公司-客户资金
挪威中央银行-自有资金
北京磐沣投资管理合伙企业(有限合伙)-磐沣价值私募证券投资基金
广州市玄元投资管理有限公司-玄元树道1号私募证券投资基金",7.0
37,603678.SH,603678,火炬电子,元器件,62.83,1.0,1.0,1.0,288.92,"中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
香港中央结算有限公司(陆股通)
广发证券股份有限公司-中庚小盘价值股票型证券投资基金
全国社保基金四一三组合
中国银行股份有限公司-海富通股票混合型证券投资基金
中国工商银行股份有限公司-富国军工主题混合型证券投资基金
光大永明资管-兴业银行-光大永明资产聚财121号定向资产管理产品",7.0
38,603603.SH,603603,博天环境,环境保护,4.66,1.0,1.0,1.0,11.94,"真为投资基金管理有限公司-青岛真为愿景股权投资合伙企业(有限合伙)
国投创新(北京)投资基金有限公司
上海复星创富股权投资基金合伙企业(有限合伙)",3.0
39,603559.SH,603559,中通国脉,通信设备,14.69,1.0,1.0,1.0,21.05,无锡兆泽利丰投资管理有限公司-兆泽利丰中通国脉一号定向增发私募股权投资基金,1.0
40,603332.SH,603332,苏州龙杰,化纤,18.59,1.0,1.0,1.0,5.53,"上海翎巧资产管理有限公司-翎巧7号私募证券投资基金
上海翎巧资产管理有限公司-速赢二号私募证券投资基金
上海古骓投资管理合伙企业(有限合伙)-古骓六号私募证券投资基金
上海古骓投资管理合伙企业(有限合伙)-古骓十号私募证券投资基金
上海翎巧资产管理有限公司-翎巧4号私募证券投资基金
上海翎巧资产管理有限公司-翎巧12号私募证券投资基金",6.0
41,603322.SH,603322,超讯通信,通信设备,17.09,1.0,1.0,1.0,26.75,天津久德长盛股权投资基金合伙企业(有限合伙),1.0
42,603267.SH,603267,鸿远电子,元器件,124.21,1.0,1.0,1.0,195.65,"招商银行股份有限公司-兴全合泰混合型证券投资基金
中国农业银行股份有限公司-交银施罗德先进制造混合型证券投资基金
中国建设银行股份有限公司-交银施罗德启明混合型证券投资基金
中国银行股份有限公司-海富通股票混合型证券投资基金",4.0
43,603126.SH,603126,中材节能,环境保护,6.05,1.0,1.0,1.0,36.94,,0.0
44,603042.SH,603042,华脉科技,通信设备,13.57,1.0,1.0,1.0,18.46,上海金融发展投资基金(有限合伙),1.0
45,603016.SH,603016,新宏泰,电气设备,32.23,1.0,1.0,1.0,47.75,,0.0
46,002981.SZ,002981,朝阳科技,元器件,26.24,1.0,1.0,1.0,6.3,,0.0
47,601038.SH,601038,一拖股份,农用机械,10.2,1.0,1.0,1.0,60.58,"香港中央结算有限公司(陆股通)
交通银行股份有限公司-华安安顺灵活配置混合型证券投资基金
中国工商银行股份有限公司-华安安信消费服务混合型证券投资基金
招商银行股份有限公司-交银施罗德创新领航混合型证券投资基金
中国工商银行股份有限公司-交银施罗德趋势优先混合型证券投资基金
中国建设银行股份有限公司-交银施罗德成长30混合型证券投资基金
中国建设银行股份有限公司-交银施罗德经济新动力混合型证券投资基金",7.0
48,600980.SH,600980,北矿科技,元器件,16.62,1.0,1.0,1.0,25.3,青岛宝信德投资管理有限公司-宝盈一号私募证券投资基金,1.0
49,601155.SH,601155,新城控股,区域地产,50.95,1.0,1.0,1.0,1148.61,"东莞市惠丰资产管理有限公司-惠丰财富策略1号证券投资基金
全国社保基金一零六组合
招商银行股份有限公司-交银施罗德新成长混合型证券投资基金
香港中央结算有限公司(陆股通)",4.0
50,688665.SH,688665,四方光电,电器仪表,69.99,1.0,1.0,1.0,10.07,,0.0
51,000816.SZ,000816,智慧农业,农用机械,3.69,1.0,1.0,1.0,49.31,,0.0
52,000995.SZ,000995,皇台酒业,白酒,20.81,1.0,1.0,1.0,36.92,甘肃西部资产管理股份有限公司,1.0
