,ts_code,name,industry,COL_PCT_CHG,COL_LASTPRICE,COL_DAILY_AGGRESSIVE_ACCUMULATION,COL_FLOAT_HOLDERS
0,002400.SZ,省广集团,广告包装,10.0616,5.36,70.04,"中国工商银行-华安中小盘成长混合型证券投资基金
中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金
中国农业银行股份有限公司-华安智能生活混合型证券投资基金
中国工商银行-华安中小盘成长混合型证券投资基金
中国工商银行股份有限公司-东方红新动力灵活配置混合型证券投资基金"
1,300538.SZ,同益股份,批发业,9.9852,29.74,49.99,浙江九章资产管理有限公司-九章幻方皓月18号私募基金
2,603825.SH,华扬联众,互联网,9.9916,26.2,44.55,"中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金
中国农业银行股份有限公司-华安智能生活混合型证券投资基金
东方富海(芜湖)二号股权投资基金(有限合伙)
中国建设银行股份有限公司-易方达信息产业混合型证券投资基金
平安资产-工商银行-鑫享3号资产管理产品
全国社保基金四一三组合
东方富海(芜湖)股权投资基金(有限合伙)
东方富海(芜湖)股权投资基金(有限合伙)
中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金
中国农业银行股份有限公司-华安智能生活混合型证券投资基金
东方富海(芜湖)二号股权投资基金(有限合伙)"
3,002104.SZ,恒宝股份,元器件,10.0,8.36,42.33,"中央汇金资产管理有限责任公司
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金"
4,002046.SZ,轴研科技,机械基件,9.9407,7.41,37.15,"长城(天津)股权投资基金管理有限责任公司-长城国泰-定增1号契约型私募投资基金
中央汇金资产管理有限责任公司
长城(天津)股权投资基金管理有限责任公司-长城国泰-定增1号契约型私募投资基金
中央汇金资产管理有限责任公司"
5,600359.SH,新农开发,农业综合,10.0127,8.68,36.66,浙江耀康资产管理有限公司-耀康必升1号私募证券投资基金
6,300364.SZ,中文在线,出版业,10.0233,4.72,35.67,
7,002183.SZ,怡亚通,仓储物流,9.9338,4.98,35.12,"中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
金鹰基金-工商银行-金鹰穗通26号资产管理计划
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
金鹰基金-工商银行-金鹰穗通26号资产管理计划"
8,000818.SZ,航锦科技,化工原料,9.9958,26.41,33.5,"香港中央结算有限公司(陆股通)
香港中央结算有限公司(陆股通)"
9,300598.SZ,诚迈科技,软件服务,10.0,265.87,32.96,"中国银行股份有限公司-海富通股票混合型证券投资基金
上海国和现代服务业股权投资基金合伙企业(有限合伙)
中国银行股份有限公司-海富通股票混合型证券投资基金
上海国和现代服务业股权投资基金合伙企业(有限合伙)"
