,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_15,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,688585.SH,688585,N上纬,化工原料,14.59,1.0,1.0,56.0,5.69,,0.0
1,300896.SZ,300896,N爱美客,医疗保健,342.4,1.0,1.0,19.0,89.05,,0.0
2,688595.SH,688595,N芯海,半导体,69.8,2.0,2.0,18.0,14.21,,0.0
3,605358.SH,605358,立昂微,半导体,22.24,13.0,3.0,16.0,9.02,,0.0
4,003000.SZ,003000,华文食品,食品,18.87,11.0,2.0,14.0,7.55,,0.0
5,688013.SH,688013,N天臣,医疗保健,36.25,1.0,1.0,12.0,5.9,,0.0
6,605198.SH,605198,德利股份,软饮料,21.31,8.0,3.0,11.0,4.26,,0.0
7,003006.SZ,003006,百亚股份,造纸,16.86,7.0,3.0,10.0,7.21,,0.0
8,605116.SH,605116,奥锐特,化学制药,17.49,6.0,2.0,9.0,7.17,,0.0
9,300897.SZ,300897,N山科,电器仪表,50.12,1.0,1.0,7.0,8.52,,0.0
10,003010.SZ,003010,若羽臣,互联网,26.49,3.0,3.0,6.0,8.06,,0.0
11,003009.SZ,003009,中天火箭,航空,22.54,3.0,3.0,6.0,8.76,,0.0
12,002998.SZ,002998,优彩资源,化纤,10.19,3.0,3.0,6.0,8.31,,0.0
13,605218.SH,605218,N伟时,元器件,17.38,2.0,2.0,5.0,9.25,,0.0
14,605111.SH,605111,N新洁能,半导体,31.54,2.0,2.0,5.0,7.98,,0.0
15,605018.SH,605018,长华股份,汽车配件,14.0,1.0,1.0,4.0,5.84,,0.0
16,605136.SH,605136,丽人丽妆,其他商业,17.61,1.0,1.0,4.0,7.05,,0.0
17,300589.SZ,300589,江龙船艇,船舶,31.5,3.0,2.0,4.0,29.84,全国社保基金一零七组合,1.0
18,300722.SZ,300722,新余国科,专用机械,56.88,5.0,2.0,4.0,20.7,"上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
中国建设银行股份有限公司-国泰中证军工交易型开放式指数证券投资基金
中国国际金融香港资产管理有限公司-客户资金2",4.0
