,ts_code,symbol,name,industry,COL_LASTPRICE,COL_FITNESS
0,002100.SZ,002100,天康生物,饲料,10.86,688.0
1,002692.SZ,002692,ST远程,电气设备,3.11,558.1
2,601012.SH,601012,隆基股份,半导体,26.05,516.05
3,300251.SZ,300251,光线传媒,影视音像,8.23,500.97
4,000520.SZ,000520,长航凤凰,水运,3.91,497.41
5,600767.SH,600767,ST运盛,医疗保健,5.96,472.47
6,300716.SZ,300716,国立科技,塑料,16.1,468.79
7,603501.SH,603501,韦尔股份,半导体,69.1,399.55
8,000625.SZ,000625,长安汽车,汽车整车,7.71,391.19
9,000031.SZ,000031,大悦城,全国地产,7.15,389.35
10,000938.SZ,000938,紫光股份,软件服务,33.29,383.62
11,600848.SH,600848,上海临港,园区开发,36.41,323.14
12,002169.SZ,002169,智光电气,电气设备,5.85,318.67
13,300679.SZ,300679,电连技术,元器件,32.17,306.17
14,002396.SZ,002396,星网锐捷,通信设备,26.44,293.95
15,603848.SH,603848,好太太,家居用品,21.26,292.86
16,603128.SH,603128,华贸物流,仓储物流,10.65,287.15
17,002241.SZ,002241,歌尔股份,元器件,11.82,280.12
18,000529.SZ,000529,广弘控股,食品,7.06,273.25
19,002185.SZ,002185,华天科技,半导体,5.18,256.13
20,600556.SH,600556,ST慧球,软件服务,8.12,255.88
21,300167.SZ,300167,迪威迅,通信设备,5.83,252.24
22,300570.SZ,300570,太辰光,元器件,27.68,248.13
23,300462.SZ,300462,华铭智能,专用机械,22.86,248.11
24,002892.SZ,002892,科力尔,电气设备,40.0,247.25
25,600094.SH,600094,大名城,区域地产,7.49,245.82
26,300671.SZ,300671,富满电子,半导体,21.59,242.21
27,002724.SZ,002724,海洋王,半导体,6.58,232.2
28,002360.SZ,002360,同德化工,化工原料,5.83,225.15
29,002639.SZ,002639,雪人股份,专用机械,9.58,222.91
30,603778.SH,603778,乾景园林,建筑施工,5.25,219.97
31,600707.SH,600707,彩虹股份,元器件,5.68,219.71
32,603678.SH,603678,火炬电子,元器件,24.48,208.4
33,603360.SH,603360,百傲化学,化工原料,34.8,208.14
34,300581.SZ,300581,晨曦航空,航空,16.83,207.66
35,000157.SZ,000157,中联重科,工程机械,6.45,206.35
36,300773.SZ,300773,拉卡拉,软件服务,60.69,201.87
37,601058.SH,601058,赛轮轮胎,汽车配件,3.7,198.33
38,300354.SZ,300354,东华测试,电器仪表,13.15,189.75
39,603609.SH,603609,禾丰牧业,饲料,14.43,177.85
40,002120.SZ,002120,韵达股份,仓储物流,36.75,177.71
41,002180.SZ,002180,纳思达,电脑设备,24.76,167.87
42,300308.SZ,300308,中际旭创,通信设备,37.1,166.17
43,300029.SZ,300029,天龙光电,专用机械,6.75,166.07
44,002385.SZ,002385,大北农,饲料,5.49,163.9
45,300558.SZ,300558,贝达药业,化学制药,46.8,157.14
46,600139.SH,600139,西部资源,综合类,3.79,156.47
47,002426.SZ,002426,胜利精密,元器件,2.7,151.83
48,002194.SZ,002194,*ST凡谷,通信设备,16.31,149.63
49,300165.SZ,300165,天瑞仪器,电器仪表,6.29,147.26
50,002036.SZ,002036,联创电子,元器件,10.78,146.99
51,000425.SZ,000425,徐工机械,工程机械,5.07,143.7
52,002830.SZ,002830,名雕股份,装修装饰,16.23,142.11
