,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_RANK_SCORE,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,600916.SH,600916,中国黄金,黄金,15.41,3.0,12.0,112.0,27.74,,0.0
1,003038.SZ,003038,鑫铂股份,铝,41.93,3.0,9.0,109.0,11.16,,0.0
2,603399.SH,603399,吉翔股份,小金属,5.54,2.0,6.0,106.0,28.15,"上海具力资产管理有限公司-具力进取6号私募证券投资基金
华融融达期货-陕国投·聚宝盆66号证券投资集合资金信托计划-华信金玉一号定向资产管理计划
上海天倚道投资管理有限公司-天倚道昕弘成长7号私募证券投资基金
杭州太乙投资管理有限公司-太乙多策略1号私募证券投资基金
上海天倚道投资管理有限公司-天倚道昕弘成长5号私募证券投资基金
温州德裕资产管理有限公司-德裕价值7号私募证券投资基金
日照汇银股权投资基金管理合伙企业(有限合伙)
温州德裕资产管理有限公司-德裕钱江一号证券私募投资基金",8.0
3,600766.SH,600766,园城黄金,黄金,5.1,3.0,5.0,105.0,11.42,,0.0
4,002109.SZ,002109,兴化股份,化工原料,5.37,3.0,5.0,105.0,56.54,,0.0
5,605268.SH,605268,王力安防,家居用品,14.86,1.0,4.0,104.0,9.96,,0.0
6,605133.SH,605133,嵘泰股份,汽车配件,29.29,1.0,4.0,104.0,11.72,,0.0
7,601127.SH,601127,小康股份,汽车配件,18.26,2.0,3.0,103.0,173.66,"重庆两江股权投资基金管理有限公司-重庆两江新区战略性新兴产业股权投资基金合伙企业(有限合伙)
华鑫国际信托有限公司-华鑫信托·396号证券投资集合资金信托计划
小康控股-红塔证券-19小康EB担保及信托财产专户
小康控股-红塔证券-20康EB02担保及信托财产专户",4.0
8,600746.SH,600746,江苏索普,化工原料,13.98,3.0,3.0,103.0,42.59,,0.0
9,600695.SH,600695,绿庭投资,多元金融,4.25,2.0,3.0,103.0,15.57,,0.0
10,000918.SZ,000918,嘉凯城,全国地产,7.56,2.0,3.0,103.0,136.4,香港中央结算有限公司(陆股通),1.0
11,600191.SH,600191,华资实业,食品,3.72,2.0,3.0,103.0,18.04,,0.0
12,603698.SH,603698,航天工程,专用机械,15.84,2.0,2.0,102.0,84.9,"国创基金管理有限公司-国创投资引导基金(有限合伙)
中央汇金资产管理有限责任公司
北京航天产业投资基金(有限合伙)",3.0
13,002811.SZ,002811,郑中设计,装修装饰,9.26,2.0,2.0,102.0,22.55,,0.0
14,688059.SH,688059,华锐精密,机械基件,91.2,1.0,2.0,102.0,8.16,,0.0
15,603222.SH,603222,济民制药,化学制药,11.4,2.0,2.0,102.0,36.48,深圳前海正帆投资管理有限公司-正帆敏行4号私募证券投资基金,1.0
16,600896.SH,600896,览海医疗,医疗保健,4.84,2.0,2.0,102.0,42.06,,0.0
17,600714.SH,600714,金瑞矿业,化工原料,6.51,2.0,2.0,102.0,18.76,中央汇金资产管理有限责任公司,1.0
18,688619.SH,688619,N罗普特,软件服务,32.38,1.0,10.0,10.0,13.88,,0.0
19,605077.SH,605077,华康股份,食品,110.89,2.0,9.0,9.0,32.31,,0.0
20,600722.SH,600722,金牛化工,化工原料,7.07,2.0,7.0,7.0,48.1,,0.0
21,000949.SZ,000949,新乡化纤,化纤,4.74,2.0,4.0,4.0,59.59,中原资产管理有限公司,1.0
22,603655.SH,603655,朗博科技,汽车配件,23.28,2.0,4.0,4.0,24.68,"益家资本管理有限公司-益家聚美3号私募证券投资基金
益家资本管理有限公司-益家聚美1号私募证券投资基金",2.0
23,002274.SZ,002274,华昌化工,农药化肥,7.3,2.0,3.0,3.0,68.47,上海保港张家港保税区股权投资基金有限公司,1.0
24,600295.SH,600295,鄂尔多斯,小金属,18.28,2.0,3.0,3.0,119.28,香港中央结算有限公司(陆股通),1.0
25,000683.SZ,000683,远兴能源,化工原料,2.87,2.0,3.0,3.0,97.62,"中国农业银行股份有限公司-大成新锐产业混合型证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金
广发证券股份有限公司-大成睿景灵活配置混合型证券投资基金
北京中稷弘立资产管理有限公司
中国农业银行股份有限公司-华安智能生活混合型证券投资基金
中国信达资产管理股份有限公司",7.0
26,002998.SZ,002998,优彩资源,化纤,12.4,2.0,3.0,3.0,10.12,,0.0
27,603032.SH,603032,德新交运,公路,9.66,2.0,3.0,3.0,15.46,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
28,002211.SZ,002211,宏达新材,橡胶,6.11,2.0,2.0,2.0,18.95,北京怀信投资基金管理有限公司-怀信信安3号私募证券投资基金,1.0
29,000995.SZ,000995,皇台酒业,白酒,20.95,1.0,2.0,2.0,37.17,甘肃西部资产管理股份有限公司,1.0
