,ts_code,symbol,name,industry,COL_CHG,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,002386.SZ,002386,天原股份,化工原料,65.55232558139537,88.91,"中国对外经济贸易信托有限公司-外贸信托·华资1号单一资金信托
中央汇金资产管理有限责任公司
浙江银万斯特投资管理有限公司-银万全盈9号私募证券投资基金
中国东方资产管理股份有限公司
浙江银万斯特投资管理有限公司-银万全盈7号私募证券投资基金",5.0
1,300340.SZ,300340,科恒股份,元器件,42.16061185468449,25.98,"中央汇金资产管理有限责任公司
中国银河证券股份有限公司-华泰柏瑞中证稀土产业交易型开放式指数证券投资基金
中国国际金融香港资产管理有限公司-客户资金2",3.0
2,300035.SZ,300035,中科电气,电气设备,39.56133225020309,90.72,"中国工商银行股份有限公司-海富通改革驱动灵活配置混合型证券投资基金
红土创新基金-银河证券-深圳市创新投资集团有限公司
红土创新基金-上海劲邦劲兴创业投资合伙企业(有限合伙)-红土创新红人89号单一资产管理计划
中国农业银行股份有限公司-国泰智能汽车股票型证券投资基金
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
中国建设银行股份有限公司-华夏能源革新股票型证券投资基金
中国工商银行股份有限公司-泰康策略优选灵活配置混合型证券投资基金",7.0
3,300537.SZ,300537,广信材料,染料涂料,37.692932575142144,21.25,,0.0
4,002824.SZ,002824,和胜股份,铝,37.212121212121204,36.52,"全国社保基金一一三组合
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金",2.0
5,300655.SZ,300655,晶瑞股份,化工原料,35.43191800878478,79.21,"中国工商银行股份有限公司-诺安成长混合型证券投资基金
中国银行股份有限公司-华泰柏瑞中证光伏产业交易型开放式指数证券投资基金
上海聚源聚芯集成电路产业股权投资基金中心(有限合伙)",3.0
6,002759.SZ,002759,天际股份,家用电器,33.95609528257823,115.34,"中国银行股份有限公司-华宝动力组合混合型证券投资基金
中国建设银行-华夏红利混合型开放式证券投资基金
中国建设银行股份有限公司-华夏能源革新股票型证券投资基金",3.0
7,300207.SZ,300207,欣旺达,元器件,33.363349842413335,416.67,"招商银行股份有限公司-兴全轻资产投资混合型证券投资基金(LOF)
香港中央结算有限公司(陆股通)
上海浦东发展银行股份有限公司-景顺长城新能源产业股票型证券投资基金
宁波银行股份有限公司-景顺长城成长龙头一年持有期混合型证券投资基金
中国建设银行股份有限公司-景顺长城环保优势股票型证券投资基金
全国社保基金一零二组合
广发基金管理有限公司-社保基金四二零组合
陕西省国际信托股份有限公司-陕国投·欣旺达第2期员工持股集合资金信托计划
招商银行股份有限公司-兴全合泰混合型证券投资基金",9.0
8,000993.SZ,000993,闽东电力,水力发电,32.710280373831765,49.96,九坤投资(北京)有限公司-九坤私享33号私募证券投资基金,1.0
9,300221.SZ,300221,银禧科技,塑料,32.12520593080723,35.17,上海嘉恳资产管理有限公司-嘉恳兴丰4号私募证券投资基金,1.0
10,002723.SZ,002723,金莱特,家用电器,31.6446911866759,33.75,,0.0
