,ts_code,symbol,name,industry,COL_HISTORY_BREAK,COL_LAST_CHG,COL_MIN_MAX_GAP,COL_RANK_SCORE,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,300950.SZ,300950,N德固特,专用机械,True,629.964,0.0,inf,14.56,,0.0
1,603789.SH,603789,星光农机,农用机械,True,7.6462,10.461538461538456,0.7308867647058828,37.34,,0.0
2,605298.SH,605298,必得科技,运输设备,True,9.9882,20.972644376899694,0.4762489565217392,7.52,,0.0
3,002110.SZ,002110,三钢闽光,普钢,True,10.0291,23.692810457516345,0.42329718620689644,166.81,香港中央结算有限公司(陆股通),1.0
4,601009.SH,601009,南京银行,银行,True,10.0342,23.717948717948723,0.4230635675675675,818.53,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",2.0
5,600282.SH,600282,南钢股份,普钢,True,8.7977,22.03947368421053,0.39917922388059696,165.02,"财通基金-广发证券-四川三新创业投资有限责任公司
香港中央结算有限公司(陆股通)
基本养老保险基金一零零三组合
招商银行股份有限公司-上证红利交易型开放式指数证券投资基金",4.0
6,601011.SH,601011,宝泰隆,焦炭加工,True,10.0,27.40112994350281,0.3649484536082476,72.38,,0.0
7,600782.SH,600782,新钢股份,普钢,True,10.0,27.777777777777768,0.36000000000000015,161.35,"新钢集团-华泰联合证券-19新钢EB担保及信托财产专户
建信基金-工商银行-华润深国投信托-华润信托·兴晟2号集合资金信托计划
全国社保基金一零六组合
香港中央结算有限公司(陆股通)
建信基金-工商银行-华润深国投信托-华润信托·兴晟3号集合资金信托计划",5.0
8,000898.SZ,000898,鞍钢股份,普钢,True,10.0304,30.215827338129507,0.3319584761904761,287.47,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",4.0
9,000709.SZ,000709,河钢股份,普钢,True,5.3333,16.176470588235304,0.3296949090909089,251.62,香港中央结算有限公司(陆股通),1.0
10,002142.SZ,002142,宁波银行,银行,True,10.005,30.830860534124625,0.3245125120307989,2613.77,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
宁兴(宁波)资产管理有限公司",3.0
11,601939.SH,601939,建设银行,银行,True,6.2411,20.80645161290322,0.2999598449612404,718.56,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中央汇金投资有限责任公司",3.0
12,002372.SZ,002372,伟星新材,其他建材,True,9.9347,33.239118145845104,0.298885787414966,334.95,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
国泰君安证券资管-建设银行-国泰君安君得鑫两年持有期混合型集合资产管理计划
首域投资管理(英国)有限公司-首域中国A股基金",4.0
13,603725.SH,603725,天安新材,塑料,True,10.0358,34.8462664714495,0.28800215966386544,18.91,,0.0
14,600039.SH,600039,四川路桥,建筑工程,True,6.2868,23.234624145785897,0.27057894117647036,195.33,"中欧基金-农业银行-中欧中证金融资产管理计划
交通银行股份有限公司-广发中证基建工程指数型发起式证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
嘉实基金-农业银行-嘉实中证金融资产管理计划
香港中央结算有限公司(陆股通)
博时基金-农业银行-博时中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划",14.0
15,600740.SH,600740,山西焦化,焦炭加工,True,10.0291,39.410681399631684,0.2544766962616822,72.89,"建信基金公司-民生-华鑫信托·慧智投资3号结构化集合资金信托计划
建信基金公司-民生-华鑫信托·慧智投资2号结构化集合资金信托计划
华鑫国际信托有限公司
建信基金公司-民生-华鑫信托·慧智投资1号结构化集合资金信托计划",4.0
16,000825.SZ,000825,太钢不锈,特种钢,True,4.1026,16.33237822349569,0.25119428070175454,231.26,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
上海一村投资管理有限公司-一村启明星1号私募证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",4.0
17,002136.SZ,002136,安纳达,化工原料,True,10.0386,40.56720098643651,0.24745606686930086,24.39,"中央汇金资产管理有限责任公司
深圳市向阳资本管理有限公司-向阳1号精选证券投资基金",2.0
18,601003.SH,601003,柳钢股份,普钢,True,7.6159,30.784708249496994,0.2473923071895424,166.58,"中国银行股份有限公司-华宝标普中国A股红利机会指数证券投资基金(LOF)
中国银行股份有限公司-富国中证国企一带一路交易型开放式指数证券投资基金
中国建设银行股份有限公司-大成中证红利指数证券投资基金
招商银行股份有限公司-上证红利交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-富国中证红利指数增强型证券投资基金",6.0
19,000932.SZ,000932,华菱钢铁,普钢,True,9.9673,45.67099567099569,0.21824135545023687,332.35,"中国农业银行股份有限公司-景顺长城沪深300指数增强型证券投资基金
香港中央结算有限公司(陆股通)
全国社保基金四一二组合
华菱集团-华泰联合-华菱EB担保及信托财产专户
华菱集团-华泰联合证券-华菱EB担保及信托财产专户",5.0
20,600075.SH,600075,新疆天业,化工原料,True,10.0279,47.38805970149254,0.21161237795275592,76.83,"上海银叶投资有限公司-银叶攻玉5号私募证券投资基金
北京成阳资产管理有限公司-成阳淳丰3号私募证券投资基金
海富通基金-民生银行-五矿信托-民生保腾投资集合资金信托计划
中国工商银行股份有限公司-融通健康产业灵活配置混合型证券投资基金
万家共赢-中信银行-万家共赢安泰1号专项资产管理计划",5.0
21,600516.SH,600516,方大炭素,矿物制品,True,9.964,47.50402576489534,0.2097506440677966,348.63,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-南方中证申万有色金属交易型开放式指数证券投资基金",3.0
22,600022.SH,600022,山东钢铁,普钢,True,4.6358,22.480620155038757,0.2062131724137931,172.96,中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,1.0
23,603885.SH,603885,吉祥航空,空运,True,9.0278,44.923076923076934,0.20096130136986295,253.92,"招商银行股份有限公司-中欧瑞丰灵活配置混合型证券投资基金
基本养老保险基金一零零三组合
中国建设银行股份有限公司-中欧新蓝筹灵活配置混合型证券投资基金
兴业银行股份有限公司-中欧新趋势股票型证券投资基金(LOF)",4.0
24,600926.SH,600926,杭州银行,银行,True,6.9959,34.81481481481481,0.20094606382978725,917.53,香港中央结算有限公司(陆股通),1.0
25,002658.SZ,002658,雪迪龙,环境保护,True,10.0763,50.52192066805845,0.19944411983471078,22.08,中央汇金资产管理有限责任公司,1.0
26,601886.SH,601886,江河集团,装修装饰,True,5.7353,29.084380610412918,0.19719519135802474,82.98,中央汇金资产管理有限责任公司,1.0
27,603126.SH,603126,中材节能,环境保护,True,9.9591,50.65420560747667,0.1966095387453873,49.21,,0.0
28,601111.SH,601111,中国国航,空运,True,4.896,24.927113702623906,0.19641263157894737,853.75,"香港中央结算有限公司(陆股通)
中国银行股份有限公司-招商行业精选股票型证券投资基金
中国工商银行股份有限公司-东方红中国优势灵活配置混合型证券投资基金",3.0
29,000758.SZ,000758,中色股份,铅锌,True,5.959,30.504587155963293,0.1953476691729324,112.05,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国工商银行股份有限公司-南方中证申万有色金属交易型开放式指数证券投资基金",4.0
30,600019.SH,600019,宝钢股份,普钢,True,9.3867,48.63945578231292,0.1929853006993007,1941.36,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
北京首钢基金有限公司",3.0
31,000657.SZ,000657,中钨高新,小金属,True,6.25,33.0670926517572,0.18900966183574872,78.94,香港中央结算有限公司(陆股通),1.0
32,002928.SZ,002928,华夏航空,空运,True,10.0326,53.40599455040873,0.1878553163265306,171.19,"中国农业银行股份有限公司-交银施罗德先进制造混合型证券投资基金
全国社保基金四一三组合
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-交银施罗德启明混合型证券投资基金
中国工商银行-广发聚富开放式证券投资基金
中国农业银行股份有限公司-交银施罗德瑞思三年封闭运作混合型证券投资基金",6.0
33,603298.SH,603298,杭叉集团,专用机械,True,5.8159,31.24026984950701,0.18616676578073088,219.11,"香港中央结算有限公司(陆股通)
全国社保基金四一三组合
中国建设银行股份有限公司-东方红启东三年持有期混合型证券投资基金",3.0
34,600623.SH,600623,华谊集团,汽车配件,True,10.0,54.52865064695007,0.18338983050847465,155.68,"中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金
平安基金-平安银行-深圳平安大华汇通财富管理有限公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",3.0
35,000822.SZ,000822,山东海化,化工原料,True,10.0629,56.716417910447745,0.17742481578947375,46.99,"中国建设银行股份有限公司-万家科创主题3年封闭运作灵活配置混合型证券投资基金
平安资管-工商银行-平安资产睿享2号资产管理产品
中国工商银行股份有限公司-万家科创板2年定期开放混合型证券投资基金
平安资产-中国银行-众安乐享1号资产管理计划
平安资产-工商银行-平安资产如意28号保险资产管理产品",5.0
36,600188.SH,600188,兖州煤业,煤炭开采,True,7.1115,43.02461899179366,0.16528908719346053,362.7,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国银行股份有限公司-华宝标普中国A股红利机会指数证券投资基金(LOF)",3.0
37,002645.SZ,002645,华宏科技,专用机械,True,10.0,61.4201183431953,0.16281310211946043,60.03,"中央汇金资产管理有限责任公司
全国社保基金一一六组合",2.0
38,600259.SH,600259,广晟有色,小金属,True,10.007,62.91551246537394,0.15905457347275734,142.0,"中央汇金资产管理有限责任公司
中国东方资产管理股份有限公司海南省分公司
上海珺容投资管理有限公司-珺容战略资源1号基金
中国工商银行股份有限公司-南方中证申万有色金属交易型开放式指数证券投资基金",4.0
39,000027.SZ,000027,深圳能源,火力发电,True,3.4537,22.490706319702603,0.15356120661157024,313.51,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
建信中证500指数增强型证券投资基金
中证500交易型开放式指数证券投资基金",4.0
40,603008.SH,603008,喜临门,家居用品,True,7.2948,48.9451476793249,0.1490403103448276,95.73,"上海蓝墨投资管理有限公司-蓝墨专享4号私募投资基金
中国建设银行-上投摩根阿尔法股票型证券投资基金
浙商证券资管-中国银行-证券行业支持民企发展系列之浙商证券1号分级集合资产管理计划
中国建设银行股份有限公司-中欧价值发现股票型证券投资基金
招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金
天堂硅谷资产管理集团有限公司-天堂硅谷久盈10号私募投资基金",6.0
41,603060.SH,603060,国检集团,建筑工程,True,5.019,34.959349593495936,0.1435667441860465,107.37,"香港中央结算有限公司(陆股通)
中欧基金-农业银行-中国太平洋人寿保险-中国太平洋人寿股票主动管理型产品(个分红)委托投资
挪威中央银行-自有资金
中欧基金-建设银行-中国人寿-中国人寿保险股份有限公司委托中欧基金管理有限公司中证全指组合",4.0
42,000680.SZ,000680,山推股份,工程机械,True,3.7647,26.361031518624635,0.14281307608695656,46.61,中央汇金资产管理有限责任公司,1.0
43,600010.SH,600010,包钢股份,普钢,True,10.2273,71.68141592920354,0.14267714814814814,614.54,"上海嘉恳资产管理有限公司-嘉恳水滴3号私募投资基金
香港中央结算有限公司(陆股通)
华安资产管理(香港)有限公司-客户资金专户1号(交易所)
博时基金-农业银行-博时中证金融资产管理计划",4.0
