,ts_code,name,industry,COL_LASTPRICE,concept,circ_mv
0,002077.SZ,大港股份,区域地产,9.1,"房地产, 锂电池, 新能源汽车, 半导体, 科创板概念股, ",48.39亿
1,000713.SZ,丰乐种业,种植业,12.05,"农药, 安徽国企改革, 转基因, 乡村振兴, 业绩预增, 农业种植, 人造肉, ",36.01亿
2,000589.SZ,贵州轮胎,汽车配件,5.59,"破净股, 轮胎, ",43.35亿
3,002481.SZ,双塔食品,食品,6.46,"海底捞概念股, 业绩预增, 保健品, 食品, 山东国企改革, 燃料乙醇, 人造肉, ",71.52亿
4,603508.SH,思维列控,软件服务,73.63,"回购, 无人机, 高铁轨交, 资产重组, ",117.81亿
5,300123.SZ,亚光科技,船舶,17.27,"5G, 回购, 业绩预增, 军工, 军民融合, 高送转, 半导体, 股权转让, 国产芯片, 智慧安防, ",53.05亿
6,002119.SZ,康强电子,半导体,13.21,"移动支付, 举牌股, 半导体, 股权争夺, ",37.34亿
7,600988.SH,赤峰黄金,黄金,5.08,"内蒙古, 有色-锌, 有色金属, 人民币贬值受益, 资产重组, 黄金, ",72.46亿
8,300488.SZ,恒锋工具,机械基件,34.01,"高送转, ",10.45亿
9,300119.SZ,瑞普生物,生物制药,23.56,"动物保健, ",45.38亿
10,300417.SZ,南华仪器,电器仪表,21.68,"智能仪表, ",8.93亿
11,300353.SZ,东土科技,通信设备,15.47,"军工, 军民融合, 兜底式增持, 物联网, 大数据, 工业互联网, 半导体, 智慧城市, 国产芯片, 国产操作系统, ",54.4亿
12,600371.SH,万向德农,种植业,9.27,"转基因, 乡村振兴, 万达系, 农业种植, 独角兽, 蚂蚁金服概念股, ",20.86亿
13,603222.SH,济民制药,化学制药,34.51,"民营医院, 海南自由贸易港, 医疗器械, 自贸区, 自由贸易港, ",110.43亿
14,002216.SZ,三全食品,食品,8.71,"海底捞概念股, 回购, ",49.17亿
15,000876.SZ,新希望,饲料,18.16,"MSCI, 东盟博览会, 金改, 社保重仓, 饲料, 养猪, 独角兽, 蚂蚁金服概念股, ",763.29亿
16,603336.SH,宏辉果蔬,农业综合,22.07,"农业种植, 苹果期货, ",15.16亿
17,002041.SZ,登海种业,种植业,7.85,"转基因, 乡村振兴, 农业种植, 人造肉, ",68.6亿
18,300563.SZ,神宇股份,通信设备,31.9,"5G, ",10.23亿
19,300578.SZ,会畅通讯,通信设备,30.01,"业绩预增, 大数据, 云计算, 资产重组, ",18.18亿
20,300069.SZ,金利华电,电气设备,17.05,"特高压, 燃料电池, 影视, ",15.75亿
21,603233.SH,大参林,医药商业,54.2,"健康中国, 新进指数成份股, 医药商业, 医药, ",34.77亿
22,002698.SZ,博实股份,化工机械,14.5,"业绩预增, 智能制造, 医疗器械, 高送转, 高校系, 机器人, ",78.94亿
23,002759.SZ,天际股份,家用电器,12.08,"业绩预增, 小家电, 高质押率, 家电, 锂电池, 新能源汽车, ",22.72亿
24,600547.SH,山东黄金,黄金,31.78,"MSCI, 债转股-AMC, 山东国企改革, 人民币贬值受益, 黄金, ",461.29亿
25,600132.SH,重庆啤酒,啤酒,41.6,"啤酒, ",201.33亿
26,601900.SH,南方传媒,出版业,10.78,"教育, 定增破发, ",95.88亿
27,002559.SZ,亚威股份,机床制造,9.3,"回购, 工业自动化, 燃料电池, 智能制造, 高送转, 工业互联网, 机器人, ",29.52亿
28,603600.SH,永艺股份,家居用品,10.31,"家具家居, ",31.04亿
29,300653.SZ,正海生物,医疗保健,54.85,"高送转-预期, 医疗器械, ",23.74亿
30,603218.SH,日月股份,工程机械,24.78,"风电, ",24.64亿
31,603708.SH,家家悦,超市连锁,28.55,"社保重仓, 新零售, 快递物流, ",44.82亿
32,300640.SZ,德艺文创,文教休闲,14.26,"人民币贬值受益, 高送转, 家具家居, ",7.35亿
33,000733.SZ,振华科技,元器件,16.1,"被动元件, 央企改革, 军工研究所, 大飞机, 军工, 军民融合, 半导体, ",75.56亿
34,300760.SZ,迈瑞医疗,医疗保健,143.76,"高价股, MSCI, 新进指数成份股, 社保重仓, 医疗器械, ",174.81亿
35,002410.SZ,广联达,软件服务,28.24,"MSCI, 数字中国, 互联网金融, 云计算, 国产软件, ",250.32亿
36,000885.SZ,城发环境,公路,10.65,"高速公路, 固废处理, 河南自贸区, PPP, 环保, 自贸区, ",52.86亿
37,000403.SZ,振兴生化,生物制药,30.03,"血制品, 业绩预增, 股权争夺, ST摘帽, ",81.49亿
