,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,300910.SZ,300910,C瑞丰,化工原料,104.99,1.0,24.0,37.34,,0.0
1,600121.SH,600121,郑州煤电,煤炭开采,3.73,2.0,6.0,45.45,中国银行股份有限公司-招商中证煤炭等权指数分级证券投资基金,1.0
2,605177.SH,605177,东亚药业,化学制药,51.99,2.0,6.0,14.77,,0.0
3,003004.SZ,003004,声迅股份,软件服务,35.3,3.0,6.0,7.22,,0.0
4,002682.SZ,002682,龙洲股份,公路,5.28,2.0,4.0,29.12,"华信(北京)投资基金有限公司-华信信仰一号私募证券投资基金
中央汇金资产管理有限责任公司",2.0
5,600707.SH,600707,彩虹股份,元器件,6.46,3.0,4.0,159.88,"北信瑞丰基金-浦发银行-北京国际信托-北京信托·轻盐丰收理财2015015号集合资金信托计划
合肥芯屏产业投资基金(有限合伙)",2.0
6,300094.SZ,300094,国联水产,渔业,5.8,2.0,3.0,50.75,"中国华融资产管理股份有限公司
中国对外经济贸易信托有限公司-外贸信托-汇沣8号结构化证券投资集合资金信托计划
广东省农业供给侧结构性改革基金管理有限公司-广东省农业供给侧结构性改革基金合伙企业(有限合伙)",3.0
7,002510.SZ,002510,天汽模,汽车配件,5.73,3.0,3.0,43.67,"招商证券股份有限公司-平安中证新能源汽车产业交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司",2.0
8,002227.SZ,002227,奥特迅,电气设备,18.97,1.0,3.0,41.8,"中央汇金资产管理有限责任公司
深圳市林园投资管理有限责任公司-林园投资132号私募证券投资基金
深圳市林园投资管理有限责任公司-林园投资133号私募证券投资基金",3.0
9,603336.SH,603336,宏辉果蔬,农业综合,12.42,2.0,2.0,40.87,国联证券-郑永强-国联定新27号单一资产管理计划,1.0
10,603011.SH,603011,合锻智能,机床制造,6.85,2.0,2.0,30.75,"长信基金-浦发银行-陆家嘴国际信托-陆家嘴信托-鸿泰6号集合资金信托计划
天治基金-浦发银行-华宝信托-华宝-银河31号集合资金信托计划
泰达宏利基金-平安银行-华润深国投信托-华润信托·安徽国资定增1期集合信托计划",3.0
11,002863.SZ,002863,今飞凯达,汽车配件,10.97,2.0,2.0,43.48,,0.0
12,002670.SZ,002670,国盛金控,证券,12.38,2.0,2.0,200.91,中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金,1.0
13,300727.SZ,300727,润禾材料,化工原料,42.56,1.0,2.0,47.93,北京泰德圣投资有限公司-泰德圣-价值1期私募证券投资基金,1.0
14,000628.SZ,000628,高新发展,园区开发,9.8,2.0,2.0,18.42,,0.0
15,000798.SZ,000798,中水渔业,渔业,7.37,2.0,2.0,23.54,,0.0
16,603527.SH,603527,众源新材,铜,9.98,1.0,1.0,24.33,,0.0
17,600844.SH,600844,丹化科技,化工原料,3.18,1.0,1.0,26.16,财通基金-工商银行-富春定增1021号资产管理计划,1.0
18,300742.SZ,300742,越博动力,汽车配件,35.31,1.0,1.0,15.22,"上海汉王歌石股权投资基金合伙企业(有限合伙)
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
伊犁苏新投资基金合伙企业(有限合伙)",3.0
19,300892.SZ,300892,品渥食品,乳制品,61.28,1.0,1.0,14.53,"上海明汯投资管理有限公司-明汯朱庇特2号私募证券投资基金
嘉实基金-国新投资有限公司-嘉实基金-国新2号单一资产管理计划
萍乡皓熙汇达新能源产业投资基金(有限合伙)",3.0
20,688286.SH,688286,敏芯股份,元器件,138.1,1.0,1.0,16.76,"上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
全国社保基金六零二组合",2.0
21,600191.SH,600191,华资实业,食品,5.68,1.0,1.0,27.54,,0.0
22,600257.SH,600257,大湖股份,渔业,4.91,1.0,1.0,23.63,,0.0
23,600338.SH,600338,西藏珠峰,铅锌,10.55,1.0,1.0,96.45,"西藏信托有限公司-西藏信托-鼎证48号集合资金信托计划
香港中央结算有限公司(陆股通)",2.0
24,600543.SH,600543,莫高股份,红黄酒,9.06,1.0,1.0,29.09,中信证券-甘肃兴陇资本管理有限公司-中信证券兴陇1号单一资产管理计划,1.0
25,605358.SH,605358,立昂微,半导体,80.94,1.0,1.0,32.85,"方正证券-方正中期量化强势进取FOF1号集合资产管理计划-方正证券量化强势进取10号单一资产管理计划
福建平潭唐龙资产管理有限公司-唐龙量化阿尔法3号私募证券投资基金",2.0
